"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"25","USGS-NH","USGS New Hampshire Water Science Center","USGS-01139833","PIKE HILL BR @ PIKE HILL RD W X, NR BRADFORD, VT","Stream",NA,"01080104",1.1,"sq mi",NA,NA,44.057843,-72.2812067,24000,"1","seconds","Interpolated from MAP.","NAD83",1190,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-NH","USGS New Hampshire Water Science Center","USGS-011398378","PIKE HILL BR TRIB 2 AB BROOK RD, NR BRADFORD, VT","Stream",NA,"01080104",0.26,"sq mi",NA,NA,44.0483989,-72.2550947,24000,"1","seconds","Interpolated from MAP.","NAD83",990,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-NH","USGS New Hampshire Water Science Center","USGS-01139838","PIKE HILL BROOK @ PIKE HILL ROAD, NR BRADFORD, VT","Stream",NA,"01080104",3.64,"sq mi",NA,NA,44.0533988,-72.2528725,24000,"1","seconds","Interpolated from MAP.","NAD83",940,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-NH","USGS New Hampshire Water Science Center","USGS-01139839","PIKE HILL BROOK AT MILLER ROAD, NEAR BRADFORD, VT","Stream",NA,"01080104",4.39,"sq mi",NA,NA,44.0553432,-72.2453723,24000,"1","seconds","Interpolated from MAP.","NAD83",915,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-NH","USGS New Hampshire Water Science Center","USGS-01139840","PIKE HILL BROOK AT MOUTH, NEAR BRADFORD, VT","Stream",NA,"01080104",4.67,"sq mi",NA,NA,44.0622875,-72.2345388,24000,"1","seconds","Interpolated from MAP.","NAD83",700,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-NH","USGS New Hampshire Water Science Center","USGS-01139841","WAITS RIVER AT VILLAGE ROAD, NEAR BRADFORD, VT","Stream",NA,"01080104",50.6,"sq mi",NA,NA,44.0553432,-72.221205,24000,"1","seconds","Interpolated from MAP.","NAD83",655,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-NH","USGS New Hampshire Water Science Center","USGS-01139940","COOKVILLE BROOK TRIBUTARY @ TRAIL, NR BRADFORD, VT","Stream",NA,"01080104",0.41,"sq mi",NA,NA,44.0453432,-72.2984293,24000,"1","seconds","Interpolated from MAP.","NAD83",1290,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-NH","USGS New Hampshire Water Science Center","USGS-01140000","SOUTH BRANCH WAITS RIVER NEAR BRADFORD, VT","Stream",NA,"01080104",43.8,"sq mi",NA,NA,44.0181218,-72.2073153,24000,"1","seconds","Interpolated from MAP.","NAD83",715,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-NH","USGS New Hampshire Water Science Center","USGS-01141500","OMPOMPANOOSUC RIVER AT UNION VILLAGE, VT","Stream",NA,"01080104",130,"sq mi",NA,NA,43.79007,-72.254813,24000,"1","seconds","Interpolated from MAP.","NAD83",415,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-NH","USGS New Hampshire Water Science Center","USGS-01142000","WHITE RIVER NEAR BETHEL, VT","Stream",NA,"01080105",241,"sq mi",NA,NA,43.8114556,-72.6562127,24000,"1","seconds","Interpolated from MAP.","NAD83",545,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-NH","USGS New Hampshire Water Science Center","USGS-01144000","WHITE RIVER AT WEST HARTFORD, VT","Stream",NA,"01080105",690,"sq mi",NA,NA,43.7142361,-72.418149,24000,"1","seconds","Interpolated from MAP.","NAD83",374.53,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-NH","USGS New Hampshire Water Science Center","USGS-01151500","OTTAUQUECHEE RIVER AT NORTH HARTLAND, VT","Stream",NA,"01080106",221,"sq mi",NA,NA,43.6025708,-72.3542582,24000,"1","seconds","Interpolated from MAP.","NAD83",336.77,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-NH","USGS New Hampshire Water Science Center","USGS-01151650","LULLS BROOK BELOW VT 12, AT HARTLAND, VT","Stream",NA,"01080106",NA,NA,NA,NA,43.5441667,-72.4083333,24000,"1","seconds","Interpolated from MAP.","NAD83",575,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-NH","USGS New Hampshire Water Science Center","USGS-01151900","MILL BROOK AT UNION STREET, AT WINDSOR, VT","Stream",NA,"01080106",NA,NA,NA,NA,43.4777778,-72.3941667,24000,"1","seconds","Interpolated from MAP.","NAD83",345,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-NH","USGS New Hampshire Water Science Center","USGS-01152750","BLACK RIVER AT DUG ROAD, AT LUDLOW, VT","Stream",NA,"01080106",56.6,"sq mi",NA,NA,43.4063889,-72.7075,24000,"1","seconds","Interpolated from MAP.","NAD83",995,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-NH","USGS New Hampshire Water Science Center","USGS-01152760","BLACK RIVER AT EAST HILL ROAD, NEAR LUDLOW, VT","Stream",NA,"01080106",76.6,"sq mi",NA,NA,43.3866667,-72.6680556,24000,"1","seconds","Interpolated from MAP.","NAD83",950,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-NH","USGS New Hampshire Water Science Center","USGS-01152770","BLACK RIVER BELOW POWER PLANT, AT CAVENDISH, VT","Stream",NA,"01080106",83.5,"sq mi",NA,NA,43.3844444,-72.5983333,24000,"1","seconds","Interpolated from MAP.","NAD83",770,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-NH","USGS New Hampshire Water Science Center","USGS-01152798","BLACK RIVER 1 MI AB UPPER FALLS RD, CAVENDISH, VT","Stream",NA,"01080106",113,"sq mi",NA,NA,43.3933333,-72.5369444,24000,"1","seconds","Interpolated from MAP.","NAD83",615,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-NH","USGS New Hampshire Water Science Center","USGS-01152800","BLACK R AT COVERED BRIDGE, AT WEATHERSFIELD, VT","Stream",NA,"01080106",114,"sq mi",NA,NA,43.3978504,-72.5200912,24000,"1","seconds","Interpolated from MAP.","NAD83",565.33,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-NH","USGS New Hampshire Water Science Center","USGS-01152850","BLACK R @ TOLLES HILL DAM, NR N SPRINGFIELD, VT","Stream",NA,"01080106",119,"sq mi",NA,NA,43.3688889,-72.5016667,24000,"1","seconds","Interpolated from MAP.","NAD83",500,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-NH","USGS New Hampshire Water Science Center","USGS-01153000","BLACK RIVER AT NORTH SPRINGFIELD, VT","Stream",NA,"01080106",158,"sq mi",NA,NA,43.3334072,-72.5148126,24000,"1","seconds","Interpolated from MAP.","NAD83",445.79,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-NH","USGS New Hampshire Water Science Center","USGS-01153025","BLACK RIVER AT GILMAN DAM, AT SPRINGFIELD, VT","Stream",NA,"01080106",189,"sq mi",NA,NA,43.3025,-72.4866667,25000,"1","seconds","Interpolated from MAP.","NAD83",435,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-NH","USGS New Hampshire Water Science Center","USGS-01153050","BLACK RIVER BL COMTU FALLS DAM, @ SPRINGFIELD, VT","Stream",NA,"01080106",191,"sq mi",NA,NA,43.2969444,-72.4833333,25000,"1","seconds","Interpolated from MAP.","NAD83",350,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-NH","USGS New Hampshire Water Science Center","USGS-01153075","BLACK RIVER BELOW SEAVERS BR, NR SPRINGFIELD, VT","Stream",NA,"01080106",NA,NA,NA,NA,43.2786111,-72.4663889,25000,"1","seconds","Interpolated from MAP.","NAD83",315,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-NH","USGS New Hampshire Water Science Center","USGS-01153500","WILLIAMS RIVER AT BROCKWAYS MILLS, VT","Stream",NA,"01080106",103,"sq mi",NA,NA,43.2086874,-72.5175895,25000,"1","seconds","Interpolated from MAP.","NAD83",433.54,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-NH","USGS New Hampshire Water Science Center","USGS-01153550","WILLIAMS RIVER NEAR ROCKINGHAM VT","Stream",NA,"01080106",112,"sq mi",NA,NA,43.1917433,-72.4850889,25000,"1","seconds","Interpolated from MAP.","NAD83",303.7,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-NH","USGS New Hampshire Water Science Center","USGS-01154000","SAXTONS RIVER AT SAXTONS RIVER, VT","Stream",NA,"01080107",72.2,"sq mi",NA,NA,43.1375778,-72.4881444,25000,"1","seconds","Interpolated from MAP.","NAD83",395.51,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-NH","USGS New Hampshire Water Science Center","USGS-01155500","WEST RIVER AT JAMAICA, VT","Stream",NA,"01080107",179,"sq mi",NA,NA,43.1089665,-72.775374,24000,"1","seconds","Interpolated from MAP.","NAD83",680,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-NH","USGS New Hampshire Water Science Center","USGS-01156000","WEST RIVER AT NEWFANE, VT","Stream",NA,"01080107",308,"sq mi",NA,NA,42.9953581,-72.636481,25000,"1","seconds","Interpolated from MAP.","NAD83",384.21,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-NH","USGS New Hampshire Water Science Center","USGS-01156500","CONNECTICUT RIVER AT VERNON, VT","Stream",NA,"01080201",6266,"sq mi",NA,NA,42.7714715,-72.5142557,25000,"1","seconds","Interpolated from MAP.","NAD83",190,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-NH","USGS New Hampshire Water Science Center","USGS-01167800","BEAVER BROOK AT WILMINGTON, VT","Stream",NA,"01080203",6.38,"sq mi",NA,NA,42.8606368,-72.8512085,24000,"1","seconds","Interpolated from MAP.","NAD83",1565,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-NH","USGS New Hampshire Water Science Center","USGS-01333350","HOOSIC RIVER AT ROUTE 346, NEAR NORTH POWNAL, VT","Stream",NA,"02020003",NA,NA,NA,NA,42.8088889,-73.2858333,24000,"1","seconds","Interpolated from MAP.","NAD83",490,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-NH","USGS New Hampshire Water Science Center","USGS-01334000","WALLOOMSAC RIVER NEAR NORTH BENNINGTON, VT","Stream",NA,"02020003",111,"sq mi",NA,NA,42.912856,-73.2564981,24000,"1","seconds","Interpolated from MAP.","NAD83",525.44,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",50,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-NH","USGS New Hampshire Water Science Center","USGS-04280350","METTAWEE RIVER NEAR PAWLET, VT","Stream",NA,"04150401",70.2,"sq mi",NA,NA,43.3706283,-73.2162189,24000,"1","seconds","Interpolated from MAP.","NAD83",525,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"021",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-NH","USGS New Hampshire Water Science Center","USGS-04282000","OTTER CREEK AT CENTER RUTLAND, VT","Stream",NA,"04150402",307,"sq mi",NA,NA,43.6036792,-73.0131628,24000,"1","seconds","Interpolated from MAP.","NAD83",474.8,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"021",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-NH","USGS New Hampshire Water Science Center","USGS-04282500","OTTER CREEK AT MIDDLEBURY, VT","Stream",NA,"04150402",628,"sq mi",NA,NA,44.0131149,-73.1678954,24000,"1","seconds","Interpolated from MAP.","NAD83",335.75,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-NH","USGS New Hampshire Water Science Center","USGS-04283300","WINOOSKI RIVER @ COBURN RD NR EAST MONTPELIER, VT","Stream",NA,"04150403",NA,NA,NA,NA,44.2808333,-72.4541667,24000,"1","seconds","Interpolated from MAP.","NAD83",660,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-NH","USGS New Hampshire Water Science Center","USGS-04285500","NORTH BRANCH WINOOSKI RIVER AT WRIGHTSVILLE, VT","Stream",NA,"04150403",69.2,"sq mi",NA,NA,44.2995028,-72.5787212,24000,"1","seconds","Interpolated from MAP.","NAD83",549.53,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-NH","USGS New Hampshire Water Science Center","USGS-04287000","DOG RIVER AT NORTHFIELD FALLS, VT","Stream",NA,"04150403",76.1,"sq mi",NA,NA,44.1825606,-72.6406655,24000,"1","seconds","Interpolated from MAP.","NAD83",603,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",50,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
