"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"21","USGS-IA","USGS Iowa Water Science Center","USGS-05388891","Lee-Ruth White Spring No 2 site 091","Spring",NA,"07060001",NA,NA,NA,NA,43.1349076,-91.468493,24000,".01","seconds","Differentially corrected Global Positioning System.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-IA","USGS Iowa Water Science Center","USGS-05388895","John White Spring No 3 site 095","Spring",NA,"07060001",NA,NA,NA,NA,43.1410214,-91.4582092,24000,".01","seconds","Differentially corrected Global Positioning System.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-IA","USGS Iowa Water Science Center","USGS-05388900","Williams Creek on County Hwy X16 site 100","Stream",NA,"07060001",NA,NA,NA,NA,43.1426936,-91.4574925,24000,".01","seconds","Differentially corrected Global Positioning System.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-IA","USGS Iowa Water Science Center","USGS-05389000","Yellow River near Ion, IA","Stream",NA,"07060001",221,"sq mi",NA,NA,43.1119267,-91.2651317,24000,"5","seconds","Interpolated from MAP.","NAD83",661.87,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",19,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-IA","USGS Iowa Water Science Center","USGS-05389400","Bloody Run Creek near Marquette, IA","Stream",NA,"07060001",34.13,"sq mi",NA,NA,43.0408175,-91.2065192,24000,"5","seconds","Interpolated from MAP.","NAD83",624.82,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-IA","USGS Iowa Water Science Center","USGS-05389500","Mississippi River at McGregor, IA","Stream",NA,"07060001",67500,"sq mi",NA,NA,43.0270122,-91.1726298,24000,"1","seconds","Interpolated from MAP.","NAD83",604.84,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-IA","USGS Iowa Water Science Center","USGS-05411595","Bohemian Creek near Protivin, IA","Stream",NA,"07060004",NA,NA,NA,NA,43.2255556,-92.0213889,24000,".5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",19,"191",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-IA","USGS Iowa Water Science Center","USGS-05411850","Turkey River near Eldorado, IA","Stream",NA,"07060004",641,"sq mi",NA,NA,43.0541879,-91.8090983,24000,".1","seconds","Interpolated from MAP.","NAD83",890,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",19,"065",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-IA","USGS Iowa Water Science Center","USGS-05411950","Big Spring near Elkader, IA","Stream",NA,"07060004",103,"sq mi",NA,NA,42.9091506,-91.4670855,24000,"5","seconds","Interpolated from MAP.","NAD83",1034.92,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-IA","USGS Iowa Water Science Center","USGS-05411980","Hatchery Creek near Gunder, IA (HS-5)","Stream",NA,"07060004",1.28,"sq mi",NA,NA,42.9594277,-91.5034764,24000,"5","seconds","Interpolated from MAP.","NAD83",980,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-IA","USGS Iowa Water Science Center","USGS-05411982","Hatchery Creek Southeast of Gunder, IA (HS-6)","Stream",NA,"07060004",2.84,"sq mi",NA,NA,42.9463724,-91.4831976,24000,"5","seconds","Interpolated from MAP.","NAD83",920,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-IA","USGS Iowa Water Science Center","USGS-05411984","Hatchery Creek Trib North of Big Spring, IA (HS-4)","Stream",NA,"07060004",1.36,"sq mi",NA,NA,42.9413727,-91.4604187,24000,"5","seconds","Interpolated from MAP.","NAD83",920,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-IA","USGS Iowa Water Science Center","USGS-05411986","Hatchery Creek Tributary nr Big Spring, IA (HS-2)","Stream",NA,"07060004",1.85,"sq mi",NA,NA,42.9349837,-91.4684746,24000,"5","seconds","Interpolated from MAP.","NAD83",900,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-IA","USGS Iowa Water Science Center","USGS-05411988","Hatchery Creek near Big Spring, IA (HS-3)","Stream",NA,"07060004",7.02,"sq mi",NA,NA,42.9266504,-91.4684745,24000,"5","seconds","Interpolated from MAP.","NAD83",880,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-IA","USGS Iowa Water Science Center","USGS-05411990","Hatchery Creek at Big Spring, IA (HS-1)","Stream",NA,"07060004",8.8,"sq mi",NA,NA,42.9127615,-91.4815306,24000,"5","seconds","Interpolated from MAP.","NAD83",780,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-IA","USGS Iowa Water Science Center","USGS-05412031","Roberts Creek at Postville, IA (RC-25)","Stream",NA,"07060004",NA,NA,NA,NA,43.0691471,-91.5534786,24000,"5","seconds","Interpolated from MAP.","NAD83",1120,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-IA","USGS Iowa Water Science Center","USGS-05412032","Roberts Creek Tributary near Postville, IA (RC-13)","Stream",NA,"07060004",2.28,"sq mi",NA,NA,43.0574803,-91.5779246,24000,"5","seconds","Interpolated from MAP.","NAD83",1100,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-IA","USGS Iowa Water Science Center","USGS-05412033","Roberts Cr Trib at Hwy 52 at Postville, IA (RC-26)","Stream",NA,"07060004",NA,NA,NA,NA,43.0719245,-91.570424,24000,"5","seconds","Interpolated from MAP.","NAD83",1090,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-IA","USGS Iowa Water Science Center","USGS-05412034","West Branch Roberts Creek at Mouth (RC-21)","Stream",NA,"07060004",4.14,"sq mi",NA,NA,43.0455366,-91.5501454,24000,"5","seconds","Interpolated from MAP.","NAD83",1060,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-IA","USGS Iowa Water Science Center","USGS-05412035","Roberts Creek near Postville, IA (RC-20)","Stream",NA,"07060004",11.1,"sq mi",NA,NA,43.0444255,-91.5482009,24000,"5","seconds","Interpolated from MAP.","NAD83",1060,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-IA","USGS Iowa Water Science Center","USGS-05412036","Roberts Creek Southeast of Postville, IA (RC-11)","Stream",NA,"07060004",13.2,"sq mi",NA,NA,43.0363704,-91.5379227,24000,"5","seconds","Interpolated from MAP.","NAD83",1040,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-IA","USGS Iowa Water Science Center","USGS-05412038","Roberts Creek near Luana, IA (RC-10)","Stream",NA,"07060004",15.9,"sq mi",NA,NA,43.0158158,-91.5118103,24000,"5","seconds","Interpolated from MAP.","NAD83",1020,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-IA","USGS Iowa Water Science Center","USGS-05412040","Roberts Creek at Gunder, IA (RC-15)","Stream",NA,"07060004",18.2,"sq mi",NA,NA,42.9855387,-91.5006987,24000,"5","seconds","Interpolated from MAP.","NAD83",1000,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-IA","USGS Iowa Water Science Center","USGS-05412041","Deer Creek at B54 near Postville, IA (DC5)","Stream",NA,"07060004",1.11,"sq mi",NA,NA,43.011093,-91.5484791,24000,"5","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-IA","USGS Iowa Water Science Center","USGS-05412043","Deer Creek near Gunder, IA (DC-4)","Stream",NA,"07060004",4.37,"sq mi",NA,NA,42.9949828,-91.5187553,24000,"5","seconds","Interpolated from MAP.","NAD83",1020,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-IA","USGS Iowa Water Science Center","USGS-05412044","Deer Creek at Gunder, IA (DC-2)","Stream",NA,"07060004",5.56,"sq mi",NA,NA,42.9855386,-91.5070879,24000,"5","seconds","Interpolated from MAP.","NAD83",1000,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-IA","USGS Iowa Water Science Center","USGS-05412046","Roberts Creek East of Gunder, IA (F-45)","Stream",NA,"07060004",26,"sq mi",NA,NA,42.9749834,-91.48292,24000,"5","seconds","Interpolated from MAP.","NAD83",980,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-IA","USGS Iowa Water Science Center","USGS-05412047","Roberts Creek Trib 2 mi East of Gunder, IA (RC-29)","Stream",NA,"07060004",NA,NA,NA,NA,42.9749834,-91.4770864,24000,"5","seconds","Interpolated from MAP.","NAD83",980,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-IA","USGS Iowa Water Science Center","USGS-05412048","Roberts Creek North of Big Spring, IA (RC-16)","Stream",NA,"07060004",28.8,"sq mi",NA,NA,42.9683169,-91.468197,24000,"5","seconds","Interpolated from MAP.","NAD83",980,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-IA","USGS Iowa Water Science Center","USGS-05412050","Roberts Creek near Big Spring, IA (RC-17)","Stream",NA,"07060004",30.4,"sq mi",NA,NA,42.9597059,-91.4562519,24000,"5","seconds","Interpolated from MAP.","NAD83",960,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-IA","USGS Iowa Water Science Center","USGS-05412052","East Fork Silver Creek near Monona, IA (SC-10)","Stream",NA,"07060004",3.05,"sq mi",NA,NA,43.0444269,-91.4390287,24000,"5","seconds","Interpolated from MAP.","NAD83",1060,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-IA","USGS Iowa Water Science Center","USGS-05412053","East Fork Silver Creek Trib nr Monona, IA (SC-13)","Stream",NA,"07060004",0.28,"sq mi",NA,NA,43.0444269,-91.4351396,24000,"5","seconds","Interpolated from MAP.","NAD83",1050,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-IA","USGS Iowa Water Science Center","USGS-05412055","East Fork Silver Creek near Luana, IA (SC-3)","Stream",NA,"07060004",4.28,"sq mi",NA,NA,43.0341492,-91.4584742,24000,"5","seconds","Interpolated from MAP.","NAD83",1030,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-IA","USGS Iowa Water Science Center","USGS-05412056","Unnamed Creek near Luana, IA (BOOGD)","Stream",NA,"07060004",1.15,"sq mi",NA,NA,43.0399823,-91.4687524,24000,"5","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-IA","USGS Iowa Water Science Center","USGS-05412057","East Fork Silver Creek South of Luana, IA (SC-6)","Stream",NA,"07060004",9.46,"sq mi",NA,NA,43.0149831,-91.4584743,24000,"5","seconds","Interpolated from MAP.","NAD83",1010,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-IA","USGS Iowa Water Science Center","USGS-05412058","Silver Creek Southwest of Luana, IA (SCU-1)","Stream",NA,"07060004",1.36,"sq mi",NA,NA,43.0360931,-91.50931,24000,"5","seconds","Interpolated from MAP.","NAD83",1080,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-IA","USGS Iowa Water Science Center","USGS-05412059","Silver Creek Trib Southwest of Luana, IA (SCU-2)","Stream",NA,"07060004",0.7,"sq mi",NA,NA,43.0335933,-91.4970871,24000,"5","seconds","Interpolated from MAP.","NAD83",1060,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-IA","USGS Iowa Water Science Center","USGS-05412060","Silver Creek near Luana, IA (L-23S)","Stream",NA,"07060004",4.39,"sq mi",NA,NA,43.0219271,-91.489309,24000,"5","seconds","Interpolated from MAP.","NAD83",1027.57,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-IA","USGS Iowa Water Science Center","USGS-05412062","Silver Creek South of Luana, IA (SC-5)","Stream",NA,"07060004",5.59,"sq mi",NA,NA,43.0135942,-91.4623634,24000,"5","seconds","Interpolated from MAP.","NAD83",1010,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-IA","USGS Iowa Water Science Center","USGS-05412065","Silver Creek Northeast of Gunder, IA (SC-1)","Stream",NA,"07060004",17.3,"sq mi",NA,NA,43.0005391,-91.4481962,24000,"5","seconds","Interpolated from MAP.","NAD83",1000,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-IA","USGS Iowa Water Science Center","USGS-05412068","Silver Creek Tributary near Monona, IA (SC-14)","Stream",NA,"07060004",1.13,"sq mi",NA,NA,43.0277608,-91.4195835,24000,"5","seconds","Interpolated from MAP.","NAD83",1060,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-IA","USGS Iowa Water Science Center","USGS-05412072","Silver Creek near Gunder, IA (SC-2)","Stream",NA,"07060004",25.2,"sq mi",NA,NA,42.9877613,-91.4534742,24000,"5","seconds","Interpolated from MAP.","NAD83",1090,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-IA","USGS Iowa Water Science Center","USGS-05412075","Silver Creek East of Gunder, IA (SC-4)","Stream",NA,"07060004",28.8,"sq mi",NA,NA,42.9733171,-91.4418069,24000,"5","seconds","Interpolated from MAP.","NAD83",960,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-IA","USGS Iowa Water Science Center","USGS-05412080","Roberts Ck at Quarry NE of Big Spring, IA (RC-18)","Stream",NA,"07060004",61.8,"sq mi",NA,NA,42.9599839,-91.4343064,24000,"5","seconds","Interpolated from MAP.","NAD83",940,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"65","USGS-IA","USGS Iowa Water Science Center","USGS-05412090","Roberts Creek Northwest of Saint Olaf, IA (RC-19)","Stream",NA,"07060004",63.6,"sq mi",NA,NA,42.9591507,-91.4195835,24000,"5","seconds","Interpolated from MAP.","NAD83",920,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"66","USGS-IA","USGS Iowa Water Science Center","USGS-05412092","Roberts Creek West of Farmersburg, IA (F-47)","Stream",NA,"07060004",64.3,"sq mi",NA,NA,42.9516509,-91.409583,24000,"5","seconds","Interpolated from MAP.","NAD83",920,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"67","USGS-IA","USGS Iowa Water Science Center","USGS-05412093","Roberts Creek near Farmersburg, IA (RC-24)","Stream",NA,"07060004",65.2,"sq mi",NA,NA,42.956651,-91.3995826,24000,"5","seconds","Interpolated from MAP.","NAD83",900,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"68","USGS-IA","USGS Iowa Water Science Center","USGS-05412094","Roberts Creek North of Saint Olaf, IA (RC-23)","Stream",NA,"07060004",66,"sq mi",NA,NA,42.9527622,-91.3912488,24000,"5","seconds","Interpolated from MAP.","NAD83",900,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"69","USGS-IA","USGS Iowa Water Science Center","USGS-05412095","Roberts Creek Southwest of Farmersburg, IA (RC-22)","Stream",NA,"07060004",66.6,"sq mi",NA,NA,42.9447069,-91.3740258,24000,"5","seconds","Interpolated from MAP.","NAD83",880,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",19,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
