"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","USGS-MD","USGS Maryland Water Science Center","USGS-01479000","WHITE CLAY CREEK NEAR NEWARK, DE","Stream",NA,"02040205",89.1,"sq mi",NA,NA,39.6992222,-75.6750278,NA,"1","seconds","Interpolated from MAP.","NAD83",7.86,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-MD","USGS Maryland Water Science Center","USGS-01479175","MILL CREEK TRIBUTARY AT HOCKESSIN, DE","Stream",NA,"02040205",0.16,"sq mi",NA,NA,39.7942778,-75.6974337,24000,"1","seconds","Interpolated from MAP.","NAD83",280,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-MD","USGS Maryland Water Science Center","USGS-01479189","MILL CREEK AT MILL CREEK, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.7890001,-75.6999337,24000,"1","seconds","Interpolated from MAP.","NAD83",260,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-MD","USGS Maryland Water Science Center","USGS-01479191","MILL CREEK AT EVANSON ROAD AT HOCKESSIN, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.782889,-75.7016003,24000,"1","seconds","Interpolated from MAP.","NAD83",240,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-MD","USGS Maryland Water Science Center","USGS-01479193","MILL CREEK TRIBUTARY NEAR HOCKESSIN, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.7748335,-75.7146564,24000,"1","seconds","Interpolated from MAP.","NAD83",273,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-MD","USGS Maryland Water Science Center","USGS-01479195","TRIBUTARY TO MILL CREEK TRIBUTARY AT HOCKESSIN, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.7817779,-75.7077117,24000,"1","seconds","Interpolated from MAP.","NAD83",250,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-MD","USGS Maryland Water Science Center","USGS-01479197","MILL CREEK AT MILL CREEK ROAD AT HOCKESSIN, DE","Stream",NA,"02040205",3.66,"sq mi",3.54,"sq mi",39.7803891,-75.6968776,24000,"1","seconds","Interpolated from MAP.","NAD83",210,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-MD","USGS Maryland Water Science Center","USGS-01479500","MILL CREEK AT STANTON, DE","Stream",NA,"02040205",12.4,"sq mi",NA,NA,39.7140011,-75.6663189,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-MD","USGS Maryland Water Science Center","USGS-01479955","RED CLAY CREEK AT ASHLAND, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.7987225,-75.6579868,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-MD","USGS Maryland Water Science Center","USGS-01480000","RED CLAY CREEK AT WOODDALE, DE","Stream",NA,"02040205",47,"sq mi",NA,NA,39.7628056,-75.6365,24000,"1","seconds","Interpolated from MAP.","NAD83",80.34,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-MD","USGS Maryland Water Science Center","USGS-01480015","RED CLAY CREEK NEAR STANTON, DE","Stream",NA,"02040205",52.4,"sq mi",NA,NA,39.71575,-75.6399444,NA,"1","seconds","Interpolated from MAP.","NAD83",-1.12,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-MD","USGS Maryland Water Science Center","USGS-01480019","RED CLAY CREEK AT STANTON, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.7095568,-75.6435397,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-MD","USGS Maryland Water Science Center","USGS-01480095","LITTLE MILL CREEK NEAR NEWPORT, DE","Stream",NA,"02040205",5.24,"sq mi",NA,NA,39.7317795,-75.6035372,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-MD","USGS Maryland Water Science Center","USGS-01481280","BRANDYWINE CREEK AT SMITH BRIDGE, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.836778,-75.5790936,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-MD","USGS Maryland Water Science Center","USGS-01481490","BRANDYWINE CREEK AT HAGLEY MUSEUM WILMINGTON, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.7731682,-75.5771472,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-MD","USGS Maryland Water Science Center","USGS-01481500","BRANDYWINE CREEK AT WILMINGTON, DE","Stream",NA,"02040205",314,"sq mi",NA,NA,39.7695,-75.5766944,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",67.17,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-MD","USGS Maryland Water Science Center","USGS-01481550","BRANDYWINE CR BELOW ALAPOCAS RUN AT WILMINGTON, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.7528911,-75.5490892,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-MD","USGS Maryland Water Science Center","USGS-01482298","RED LION CREEK NEAR RED LION, DE","Stream",NA,"02040205",3.08,"sq mi",NA,NA,39.6045565,-75.6679856,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-MD","USGS Maryland Water Science Center","USGS-01482300","RED LION CREEK AT RED LION, DE","Stream",NA,"02040205",3.2,"sq mi",NA,NA,39.6056676,-75.6649298,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-MD","USGS Maryland Water Science Center","USGS-01482310","DOLL RUN AT RED LION, DE","Stream",NA,"02040205",1.07,"sq mi",NA,NA,39.5981676,-75.6615963,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-MD","USGS Maryland Water Science Center","USGS-01482320","RED LION CREEK NEAR DELAWARE CITY, DE","Estuary",NA,"02040205",NA,NA,NA,NA,39.60539,-75.6302058,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-MD","USGS Maryland Water Science Center","USGS-01483150","WIGGINS MILLPOND OUTLET AT TOWNSEND, DE","Stream",NA,"02040205",3.82,"sq mi",NA,NA,39.4034449,-75.7040978,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-MD","USGS Maryland Water Science Center","USGS-01483151","WIGGINS MILLPOND OUT NEAR TOWNSEND, DE","Stream",NA,"02040205",NA,NA,NA,NA,39.4081671,-75.70382,24000,"1","seconds","Interpolated from MAP.","NAD83",5,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-MD","USGS Maryland Water Science Center","USGS-01483170","DOVE NEST BRANCH NEAR ODESSA, DE","Stream",NA,"02040205",4.68,"sq mi",NA,NA,39.4626111,-75.6877222,24000,"1","seconds","Interpolated from MAP.","NAD83",2.21,"feet",".1","feet","Differentially corrected Global Positioning System.","NAVD88","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-MD","USGS Maryland Water Science Center","USGS-01483200","BLACKBIRD CREEK AT BLACKBIRD, DE","Stream",NA,"02040205",4.06,"sq mi",NA,NA,39.3662778,-75.6693889,NA,"1","seconds","Interpolated from MAP.","NAD83",17.11,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-MD","USGS Maryland Water Science Center","USGS-01483300","PROVIDENCE CREEK AT CLAYTON, DE","Stream",NA,"02040207",11.8,"sq mi",NA,NA,39.3015004,-75.6407619,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-MD","USGS Maryland Water Science Center","USGS-01483348","MILL CREEK NEAR SMYRNA, DE","Stream",NA,"02040207",NA,NA,NA,NA,39.2765004,-75.6243723,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-MD","USGS Maryland Water Science Center","USGS-01483500","LEIPSIC RIVER NEAR CHESWOLD, DE","Stream",NA,"02040207",9.35,"sq mi",NA,NA,39.2328611,-75.6323056,NA,"1","seconds","Interpolated from Digital MAP.","NAD83",16.58,"feet",".01","feet","Level or other surveyed method.","NAVD88","US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-MD","USGS Maryland Water Science Center","USGS-01483650","FORK BRANCH AT DUPONT, DE","Stream",NA,"02040207",7.5,"sq mi",NA,NA,39.1990009,-75.5774259,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-MD","USGS Maryland Water Science Center","USGS-01483655","FORK BRANCH NEAR DOVER, DE","Stream",NA,"02040207",NA,NA,NA,NA,39.1953899,-75.5640921,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-MD","USGS Maryland Water Science Center","USGS-01483675","CAHOON BRANCH AT DOVER, DE","Stream",NA,"02040207",NA,NA,NA,NA,39.1681678,-75.5768702,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-MD","USGS Maryland Water Science Center","USGS-01483680","MAIDSTONE BRANCH AT DUPONT, DE","Stream",NA,"02040207",17.3,"sq mi",NA,NA,39.1884455,-75.5674255,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-MD","USGS Maryland Water Science Center","USGS-01483700","ST JONES RIVER AT DOVER, DE","Stream",NA,"02040207",31.9,"sq mi",NA,NA,39.1637222,-75.5190833,NA,"1","seconds","Interpolated from MAP.","NAD83",-0.77,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-MD","USGS Maryland Water Science Center","USGS-01483720","PUNCHEON BRANCH AT DOVER, DE","Stream",NA,"02040207",2.54,"sq mi",NA,NA,39.1403902,-75.5385354,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-MD","USGS Maryland Water Science Center","USGS-01484020","BROWNS BRANCH NEAR HOUSTON, DE","Stream",NA,"02040207",12.4,"sq mi",NA,NA,38.9587241,-75.5088117,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-MD","USGS Maryland Water Science Center","USGS-01484050","PRATT BRANCH NEAR FELTON, DE","Stream",NA,"02040207",2.91,"sq mi",NA,NA,39.0102778,-75.5289722,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",25,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-MD","USGS Maryland Water Science Center","USGS-01484060","DOUBLE RUN NEAR MAGNOLIA, DE","Stream",NA,"02040207",5.68,"sq mi",NA,NA,39.0545571,-75.4949223,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-MD","USGS Maryland Water Science Center","USGS-01484100","BEAVERDAM BRANCH AT HOUSTON, DE","Stream",NA,"02040207",3.02,"sq mi",NA,NA,38.9057778,-75.51275,NA,"1","seconds","Interpolated from MAP.","NAD83",34.87,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-MD","USGS Maryland Water Science Center","USGS-01484125","TANTROUGH BRANCH AT MILFORD, DE","Stream",NA,"02040207",NA,NA,NA,NA,38.9095575,-75.4593652,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-MD","USGS Maryland Water Science Center","USGS-01484135","HAVEN LAKE AT MILFORD, DE","Lake, Reservoir, Impoundment",NA,"02040207",NA,NA,NA,NA,38.9112241,-75.4521427,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-MD","USGS Maryland Water Science Center","USGS-01484143","HAVEN LAKE OUTLET AT MILFORD, DE","Lake, Reservoir, Impoundment",NA,"02040207",NA,NA,NA,NA,38.9129167,-75.4441667,24000,"1","seconds","Interpolated from Digital MAP.","NAD83",0,"feet","0.1","feet","Level or other surveyed method.","NAVD88","US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-MD","USGS Maryland Water Science Center","USGS-01484146","SILVER LAKE AT MILFORD, DE","Stream",NA,"02040207",NA,NA,NA,NA,38.9117796,-75.4365864,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-MD","USGS Maryland Water Science Center","USGS-01484200","CEDAR CREEK NEAR LINCOLN, DE","Stream",NA,"02040207",7.21,"sq mi",NA,NA,38.8509463,-75.4176967,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-MD","USGS Maryland Water Science Center","USGS-01484240","PEMBERTON BRANCH NEAR MILTON, DE","Stream",NA,"02040207",6.68,"sq mi",NA,NA,38.7740016,-75.3410262,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-MD","USGS Maryland Water Science Center","USGS-01484270","BEAVERDAM CREEK NEAR MILTON, DE","Stream",NA,"02040207",6.85,"sq mi",NA,NA,38.7615012,-75.2671335,NA,"1","seconds","Interpolated from MAP.","NAD83",0.91,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-MD","USGS Maryland Water Science Center","USGS-01484300","SOWBRIDGE BRANCH NEAR MILTON, DE","Stream",NA,"02040207",7.08,"sq mi",NA,NA,38.8142793,-75.3271366,NA,"1","seconds","Interpolated from MAP.","NAD83",3.43,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-MD","USGS Maryland Water Science Center","USGS-01484310","SEEPS TO PRIME HOOK CR. NR. MILTON, DE","Stream",NA,"02040207",NA,NA,NA,NA,38.8238889,-75.2844444,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-MD","USGS Maryland Water Science Center","USGS-01484548","VINES CREEK AT OMAR, DE","Stream",NA,"02040303",13.6,"sq mi",NA,NA,38.5290021,-75.2021314,NA,"1","seconds","Interpolated from MAP.","NAD83",4.5,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-MD","USGS Maryland Water Science Center","USGS-01484550","PEPPER CREEK AT DAGSBORO, DE","Stream",NA,"02040303",8.31,"sq mi",NA,NA,38.5473356,-75.2440776,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-MD","USGS Maryland Water Science Center","USGS-01484645","PHILLIPS BRANCH NEAR FAIRMOUNT, DE","Stream",NA,"02040303",3.35,"sq mi",NA,NA,38.6584459,-75.2082422,24000,"1","seconds","Interpolated from MAP.","NAD83",10,"feet",".5","feet","Interpolated from topographic map.","NGVD29","US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-MD","USGS Maryland Water Science Center","USGS-0148469995","BEARHOLE DITCH TRIBUTARY NEAR BUNTING, DE","Stream",NA,"02040303",0.62,"sq mi",NA,NA,38.4884465,-75.1735193,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-MD","USGS Maryland Water Science Center","USGS-01484710","BUNTINGS BRANCH NEAR SELBYVILLE, DE","Stream",NA,"02040303",4.15,"sq mi",NA,NA,38.4556694,-75.2065765,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-MD","USGS Maryland Water Science Center","USGS-0148498080","UNAMED DITCH TO NF GREEN RUN NEAR WHITESVILLE, DE","Stream",NA,"02080111",1,"sq mi",1,"sq mi",38.4625,-75.3952778,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",45,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-MD","USGS Maryland Water Science Center","USGS-01486800","NANTICOKE RIVER NEAR GREENWOOD, DE","Stream",NA,"02080109",NA,NA,NA,NA,38.8267801,-75.5704811,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"65","USGS-MD","USGS Maryland Water Science Center","USGS-01486815","NANTICOKE RIVER AT GREENWOOD, DE","Stream",NA,"02080109",NA,NA,NA,NA,38.8056691,-75.5807593,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"66","USGS-MD","USGS Maryland Water Science Center","USGS-01486820","CART BRANCH AT GREENWOOD, DE","Stream",NA,"02080109",NA,NA,NA,NA,38.7937247,-75.5893708,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"67","USGS-MD","USGS Maryland Water Science Center","USGS-01486870","NANTICOKE RIVER AT BRIDGEVILLE, DE","Stream",NA,"02080109",NA,NA,NA,NA,38.7473359,-75.581315,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"68","USGS-MD","USGS Maryland Water Science Center","USGS-01486905","BRIDGEVILLE BRANCH AT BRIDGEVILLE, DE","Stream",NA,"02080109",NA,NA,NA,NA,38.7465025,-75.5993713,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"69","USGS-MD","USGS Maryland Water Science Center","USGS-01486980","TOMS DAM BRANCH NEAR GREENWOOD, DE","Stream",NA,"02080109",6.4,"sq mi",NA,NA,38.8012246,-75.5574252,24000,"1","seconds","Interpolated from MAP.","NAD83",45,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",10,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
