"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","USGS-AR","USGS Arkansas Water Science Center","USGS-07061138","WEST FORK BLACK RIVER NEAR CENTERVILLE, MO","Stream",NA,"11010007",91.4,"sq mi",NA,NA,37.4783808,-91.0059578,24000,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"179",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-AR","USGS Arkansas Water Science Center","USGS-07061152","MIDDLE FORK BLACK RIVER AT REDMONDVILLE, MO","Stream",NA,"11010007",22.6,"sq mi",NA,NA,37.616436,-90.9662386,NA,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"093",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-AR","USGS Arkansas Water Science Center","USGS-07061161","NEALS CREEK NEAR GOODLAND, MO","Stream",NA,"11010007",16.5,"sq mi",NA,NA,37.6189356,-91.0262399,24000,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"093",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-AR","USGS Arkansas Water Science Center","USGS-07061162","STROTHER CREEK NEAR REDMONDVILLE, MO","Stream",NA,"11010007",36.2,"sq mi",NA,NA,37.6031025,-90.9926275,24000,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"093",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-AR","USGS Arkansas Water Science Center","USGS-07061163","MIDDLE FORK BLACK RIVER AT BLACK, MO","Stream",NA,"11010007",109.7,"sq mi",NA,NA,37.5308809,-90.9359576,24000,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"179",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-AR","USGS Arkansas Water Science Center","USGS-07061960","CLEARWATER LAKE ABOVE WEBB CREEK, MO.","Lake, Reservoir, Impoundment",NA,"11010007",NA,NA,NA,NA,37.1569941,-90.8040104,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"179",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-AR","USGS Arkansas Water Science Center","USGS-07061985","CLEARWATER LAKE BL CARTER SPRGS ON WEBB CREEK, MO.","Lake, Reservoir, Impoundment",NA,"11010007",NA,NA,NA,NA,37.1478275,-90.8059549,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"179",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-AR","USGS Arkansas Water Science Center","USGS-07065020","BIG CREEK NEAR RAT, MO","Stream",NA,"11010008",6.9,"sq mi",NA,NA,37.3897689,-91.1901306,NA,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"203",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-AR","USGS Arkansas Water Science Center","USGS-07069170","WARM FORK SPRING RIVER NEAR THAYER, MO","Stream",NA,"11010010",NA,NA,NA,NA,36.5030556,-91.5258333,NA,"10","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"149",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-AR","USGS Arkansas Water Science Center","USGS-07069260","MYATT CREEK NEAR LANTON, MO.","Stream",NA,"11010010",NA,NA,NA,NA,36.5178408,-91.7384797,NA,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"091",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-AR","USGS Arkansas Water Science Center","USGS-07188820","LITTLE SUGAR CREEK AT CAVERNA, MO.","Stream",NA,"11070208",118,"sq mi",NA,NA,36.5027778,-94.2747222,NA,"10","seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-AR","USGS Arkansas Water Science Center","USGS-07188857","UNNAMED CREEK AT BOULDER CITY, MO","Stream",NA,"11070208",NA,NA,NA,NA,36.7936803,-94.2499366,NA,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"145",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-AR","USGS Arkansas Water Science Center","USGS-07188910","BUTLER CREEK NEAR SULPHUR SPRINGS, ARK.","Stream",NA,"11070208",NA,NA,NA,NA,36.5122967,-94.4818832,NA,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,"119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-AR","USGS Arkansas Water Science Center","USGS-363240091541501","spring OZ-21","Spring",NA,"11010010",NA,NA,NA,NA,36.5445074,-91.9043167,24000,"1","seconds","Interpolated from MAP.","NAD83",995,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"091","Ozark Plateaus aquifer system","Cotter-Jefferson City Dolomite","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"25","USGS-AR","USGS Arkansas Water Science Center","USGS-363328092474101","spring OZ-10","Spring",NA,"11010003",NA,NA,NA,NA,36.557842,-92.7948925,24000,"10","seconds","Interpolated from MAP.","NAD83",715,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"213","Ozark Plateaus aquifer system","Jefferson City Dolomite","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"26","USGS-AR","USGS Arkansas Water Science Center","USGS-363840094355801","well SP-13","Well",NA,"11070208",NA,NA,NA,NA,36.6436806,-94.6009139,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",937,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"119","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"27","USGS-AR","USGS Arkansas Water Science Center","USGS-363925094300201","spring SP-7","Spring",NA,"11070208",NA,NA,NA,NA,36.6570155,-94.500774,24000,"1","seconds","Interpolated from MAP.","NAD83",1020,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"119","Ozark Plateaus aquifer system","Keokuk-Burlington Limestones, Undifferentiated","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"28","USGS-AR","USGS Arkansas Water Science Center","USGS-363939093552301","MOBA-13","Well",NA,"11010002",NA,NA,NA,NA,36.6602778,-93.92325,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1495,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"009","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",19750101,174,"ft",174,"ft","NWIS"
"29","USGS-AR","USGS Arkansas Water Science Center","USGS-364004092412601","well OZ-8","Well",NA,"11010003",NA,NA,NA,NA,36.6681778,-92.6923611,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",810,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"153","Ozark Plateaus aquifer system","Cotter-Jefferson City Dolomite","Unconfined single aquifer",NA,180,"ft",180,"ft","NWIS"
"30","USGS-AR","USGS Arkansas Water Science Center","USGS-364009093510101","MOBA-30","Spring",NA,"11010002",NA,NA,NA,NA,36.6692333,-93.8504769,24000,"5","seconds","Interpolated from MAP.","NAD83",1360,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"009","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"31","USGS-AR","USGS Arkansas Water Science Center","USGS-364021093013301","spring OZ-2","Spring",NA,"11010003",NA,NA,NA,NA,36.6733949,-93.0257323,24000,"1","seconds","Interpolated from MAP.","NAD83",690,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"213","Ozark Plateaus aquifer system","Jefferson City Dolomite","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"32","USGS-AR","USGS Arkansas Water Science Center","USGS-364150092101501","well OZ-9","Well",NA,"11010006",NA,NA,NA,NA,36.6970889,-92.1709306,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",945,"feet","10.","feet","Interpolated from topographic map.","NGVD29","US",29,"153","Ozark Plateaus aquifer system","Gasconade Dolomite","Unconfined single aquifer",19861107,380,"ft",380,"ft","NWIS"
"33","USGS-AR","USGS Arkansas Water Science Center","USGS-364155094255701","MO MC 7","Well",NA,"11070208",NA,NA,NA,NA,36.6988333,-94.4322306,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1020,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"119","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",1980,250,"ft",250,"ft","NWIS"
"34","USGS-AR","USGS Arkansas Water Science Center","USGS-364347094184401","MO-MC-33","Well",NA,"11070208",NA,NA,NA,NA,36.7297056,-94.3126722,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1010,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"119","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",19740101,160,"ft",160,"ft","NWIS"
"35","USGS-AR","USGS Arkansas Water Science Center","USGS-364422093501001","MOBA-14","Spring",NA,"11010002",NA,NA,NA,NA,36.7395092,-93.8363105,24000,"5","seconds","Interpolated from MAP.","NAD83",1250,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"009","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"36","USGS-AR","USGS Arkansas Water Science Center","USGS-364622094005101","MOBA-40","Spring",NA,"11070207",NA,NA,NA,NA,36.7728445,-94.0143736,24000,"5","seconds","Interpolated from MAP.","NAD83",1280,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"009","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"37","USGS-AR","USGS Arkansas Water Science Center","USGS-364625092144501","well OZ-10","Well",NA,"11010006",NA,NA,NA,NA,36.7736028,-92.2460444,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1000,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"153","Ozark Plateaus aquifer system","Roubidoux Formation","Unconfined single aquifer",NA,201,"ft",201,"ft","NWIS"
"38","USGS-AR","USGS Arkansas Water Science Center","USGS-364635090571901","spring OZ-24","Spring",NA,"11010008",NA,NA,NA,NA,36.7764443,-90.9554045,24000,"1","seconds","Interpolated from MAP.","NAD83",400,"feet","10.","feet","Interpolated from topographic map.","NGVD29","US",29,"181","Ozark Plateaus aquifer system","Gasconade Dolomite","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"39","USGS-AR","USGS Arkansas Water Science Center","USGS-364658090572201","well OZ-12","Well",NA,"11010008",NA,NA,NA,NA,36.7828861,-90.9565222,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",400,"feet","10.","feet","Interpolated from topographic map.","NGVD29","US",29,"181","Ozark Plateaus aquifer system","Gasconade Dolomite","Unconfined single aquifer",NA,86,"ft",86,"ft","NWIS"
"40","USGS-AR","USGS Arkansas Water Science Center","USGS-364709093411401","well OZ-7","Well",NA,"11010002",NA,NA,NA,NA,36.7817722,-93.6858944,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1140,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"009","Ozark Plateaus aquifer system","Jefferson City Dolomite","Unconfined single aquifer",19790101,215,"ft",215,"ft","NWIS"
"41","USGS-AR","USGS Arkansas Water Science Center","USGS-364825094085701","MO NE 8","Spring",NA,"11070208",NA,NA,NA,NA,36.807012,-94.1493783,24000,"1","seconds","Interpolated from MAP.","NAD83",1160,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"145","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"42","USGS-AR","USGS Arkansas Water Science Center","USGS-364850090222201","well OZ-13","Well",NA,"11010007",NA,NA,NA,NA,36.8141306,-90.3729306,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",360,"feet","10.","feet","Interpolated from topographic map.","NGVD29","US",29,"023","Ozark Plateaus aquifer system","Roubidoux Formation","Unconfined single aquifer",NA,150,"ft",150,"ft","NWIS"
"43","USGS-AR","USGS Arkansas Water Science Center","USGS-364910092004601","spring OZ-13","Spring",NA,"11010006",NA,NA,NA,NA,36.8145027,-92.0262643,24000,"1","seconds","Interpolated from MAP.","NAD83",1010,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"091","Ozark Plateaus aquifer system","Roubidoux Formation","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"44","USGS-AR","USGS Arkansas Water Science Center","USGS-365110091165001","spring OZ-20","Spring",NA,"11010011",NA,NA,NA,NA,36.8606099,-91.2768,24000,"1","seconds","Interpolated from MAP.","NAD83",630,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"149","Ozark Plateaus aquifer system","Gasconade Dolomite","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"45","USGS-AR","USGS Arkansas Water Science Center","USGS-365142094084901","MO NE 21","Well",NA,"11070208",NA,NA,NA,NA,36.86175,-94.1470639,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1220,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"145","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",1991,225,"ft",225,"ft","NWIS"
"46","USGS-AR","USGS Arkansas Water Science Center","USGS-365159090154601","spring OZ-25","Spring",NA,"11010007",NA,NA,NA,NA,36.8664427,-90.262883,24000,"1","seconds","Interpolated from MAP.","NAD83",360,"feet","10.","feet","Interpolated from topographic map.","NGVD29","US",29,"023","Ozark Plateaus aquifer system","Roubidoux Formation","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"47","USGS-AR","USGS Arkansas Water Science Center","USGS-365225093344101","MOST-12","Spring",NA,"11010002",NA,NA,NA,NA,36.8736701,-93.5782501,24000,"5","seconds","Interpolated from MAP.","NAD83",1180,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"209","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"48","USGS-AR","USGS Arkansas Water Science Center","USGS-365253093345201","spring SP-18","Spring",NA,"11010002",NA,NA,NA,NA,36.8814477,-93.5813059,24000,"5","seconds","Interpolated from MAP.","NAD83",1200,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"209","Ozark Plateaus aquifer system","Keokuk-Burlington Limestones, Undifferentiated","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"49","USGS-AR","USGS Arkansas Water Science Center","USGS-365258094001901","spring SP-11","Spring",NA,"11070207",NA,NA,NA,NA,36.8828415,-94.0054866,24000,"1","seconds","Interpolated from MAP.","NAD83",1230,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"009","Ozark Plateaus aquifer system","Keokuk-Burlington Limestones, Undifferentiated","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"50","USGS-AR","USGS Arkansas Water Science Center","USGS-365302094054901","MONE-7","Well",NA,"11070207",NA,NA,NA,NA,36.8835861,-94.0974111,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1135,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"145","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",19600101,110,"ft",110,"ft","NWIS"
"51","USGS-AR","USGS Arkansas Water Science Center","USGS-365335094172601","MONE-39","Well",NA,"11070207",NA,NA,NA,NA,36.8941333,-94.2877972,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1180,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"145","Ozark Plateaus aquifer system","Osagean Series","Mixed (confined and unconfined) multiple aquifers",19810101,310,"ft",310,"ft","NWIS"
"52","USGS-AR","USGS Arkansas Water Science Center","USGS-365354091025901","well OZ-11","Well",NA,"11010008",NA,NA,NA,NA,36.8993889,-91.0533861,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",895,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"035","Ozark Plateaus aquifer system","Roubidoux Formation","Unconfined single aquifer",NA,220,"ft",220,"ft","NWIS"
"53","USGS-AR","USGS Arkansas Water Science Center","USGS-365522093121401","MOCH-38","Spring",NA,"11010003",NA,NA,NA,NA,36.9228335,-93.2040711,24000,"5","seconds","Interpolated from MAP.","NAD83",1160,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"043","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"54","USGS-AR","USGS Arkansas Water Science Center","USGS-365535093193901","spring OZ-3","Spring",NA,"11010002",NA,NA,NA,NA,36.9264451,-93.3276866,24000,"1","seconds","Interpolated from MAP.","NAD83",1122,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"043","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"55","USGS-AR","USGS Arkansas Water Science Center","USGS-365735090311101","spring OZ-26","Spring",NA,"11010007",NA,NA,NA,NA,36.9603305,-90.5198368,24000,"1","seconds","Interpolated from MAP.","NAD83",400,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"223","Ozark Plateaus aquifer system","Gasconade Dolomite","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"56","USGS-AR","USGS Arkansas Water Science Center","USGS-365955093481301","well SP-16","Well",NA,"11070207",NA,NA,NA,NA,36.9985306,-93.8036889,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1331,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"109","Ozark Plateaus aquifer system","Osagean Series","Mixed (confined and unconfined) multiple aquifers",19770101,400,"ft",400,"ft","NWIS"
"57","USGS-AR","USGS Arkansas Water Science Center","USGS-370003093532001","MOLA-11","Well",NA,"11070207",NA,NA,NA,NA,37.0005611,-93.8882944,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1362,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"109","Ozark Plateaus aquifer system","Ordovician System","Mixed (confined and unconfined) multiple aquifers",19870101,400,"ft",400,"ft","NWIS"
"58","USGS-AR","USGS Arkansas Water Science Center","USGS-370113093162301","MOCH-28","Spring",NA,"11010002",NA,NA,NA,NA,37.0203313,-93.2732408,24000,"5","seconds","Interpolated from MAP.","NAD83",1110,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"043","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"59","USGS-AR","USGS Arkansas Water Science Center","USGS-370114093434801","MOLA-3","Well",NA,"11070207",NA,NA,NA,NA,37.0281417,-93.7298083,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1295,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"109","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",19890101,385,"ft",385,"ft","NWIS"
"60","USGS-AR","USGS Arkansas Water Science Center","USGS-370149094311201","spring SP-6","Spring",NA,"11070207",NA,NA,NA,NA,37.0303398,-94.5202241,24000,"1","seconds","Interpolated from MAP.","NAD83",900,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"145","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"61","USGS-AR","USGS Arkansas Water Science Center","USGS-370211092253801","spring OZ-9","Spring",NA,"11010006",NA,NA,NA,NA,37.0364425,-92.4273865,24000,"1","seconds","Interpolated from MAP.","NAD83",1245,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",29,"067","Ozark Plateaus aquifer system","Jefferson City Dolomite","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"62","USGS-AR","USGS Arkansas Water Science Center","USGS-370215093391301","MOLA-18","Spring",NA,"11070207",NA,NA,NA,NA,37.0375558,-93.6538113,24000,"5","seconds","Interpolated from MAP.","NAD83",1285,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"109","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"63","USGS-AR","USGS Arkansas Water Science Center","USGS-370302093090401","MOCH-36","Spring",NA,"11010002",NA,NA,NA,NA,37.0506079,-93.1512925,24000,"5","seconds","Interpolated from MAP.","NAD83",1190,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",29,"043","Ozark Plateaus aquifer system","Osagean Series","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
