"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1247","USGS-IN","USGS Indiana Water Science Center","USGS-391409087124701","WC-33 COALMONT, IND.","Well",NA,"05120203",NA,NA,NA,NA,39.2358747,-87.2130702,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,132,"ft",NA,NA,"NWIS"
"1248","USGS-IN","USGS Indiana Water Science Center","USGS-391414087015355","T9N R6W S12 SWNW NR COALCITY,IN-9/6W12E1","Well",NA,"05120203",NA,NA,NA,NA,39.2372647,-87.0313998,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",620,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Pennsylvanian aquifers","Mansfield Formation","Confined single aquifer",19531008,182,"ft",NA,NA,"NWIS"
"1249","USGS-IN","USGS Indiana Water Science Center","USGS-391422086593755","T9N R5W S8 NWNW NR COAL CITY, IN","Well",NA,"05120203",NA,NA,NA,NA,39.2394871,-86.9936213,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",550,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Pennsylvanian aquifers","Mansfield Formation","Confined single aquifer",NA,97,"ft",NA,NA,"NWIS"
"1250","USGS-IN","USGS Indiana Water Science Center","USGS-391423086531855","T9N R4W S6 SESE NR ARNEY,IN-9/4W-6R1","Well",NA,"05120202",NA,NA,NA,NA,39.2397659,-86.8883414,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",570,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Other aquifers","Lake Deposits","Unconfined single aquifer",NA,74,"ft",NA,NA,"NWIS"
"1251","USGS-IN","USGS Indiana Water Science Center","USGS-391434087135301","T09NR07W07  NENW      SS","Well",NA,"05120203",NA,NA,NA,NA,39.242819,-87.231404,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,70,"ft",NA,NA,"NWIS"
"1252","USGS-IN","USGS Indiana Water Science Center","USGS-391437087163655","T9N R8W S11 NWNW NR HYMERA, IN","Well",NA,"05120111",NA,NA,NA,NA,39.243652,-87.2766828,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",570,"feet",5,"feet","Unknown.","NGVD29","US",18,"153","Sand and gravel aquifers (glaciated regions)","Till","Confined single aquifer",194612,74,"ft",NA,NA,"NWIS"
"1253","USGS-IN","USGS Indiana Water Science Center","USGS-391440087043501","T09NR06W04  SESE-01   SS","Well",NA,"05120203",NA,NA,NA,NA,39.2444865,-87.0764008,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,205,"ft",NA,NA,"NWIS"
"1254","USGS-IN","USGS Indiana Water Science Center","USGS-391440087043502","T09NR06W04  SESE-02   SS","Well",NA,"05120203",NA,NA,NA,NA,39.2444865,-87.0764008,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,151,"ft",NA,NA,"NWIS"
"1255","USGS-IN","USGS Indiana Water Science Center","USGS-391440087163900","HOOKER CR NR LEWIS IND SITE 470","Stream",NA,"05120111",NA,NA,NA,NA,39.2444853,-87.2775162,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"153",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1256","USGS-IN","USGS Indiana Water Science Center","USGS-391441087200001","WC-79 FARMERSBURG, IND.","Well",NA,"05120111",NA,NA,NA,NA,39.2447627,-87.333351,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"153",NA,NA,NA,NA,353,"ft",NA,NA,"NWIS"
"1257","USGS-IN","USGS Indiana Water Science Center","USGS-391443085535701","WELL 5 COLUMBUS, IND.","Well",NA,"05120205",NA,NA,NA,NA,39.2453292,-85.8991586,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"005",NA,NA,NA,NA,98,"ft",NA,NA,"NWIS"
"1258","USGS-IN","USGS Indiana Water Science Center","USGS-391455087054701","T09NR06W05  NESE      SS","Well",NA,"05120203",NA,NA,NA,NA,39.248653,-87.0964012,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,69,"ft",NA,NA,"NWIS"
"1259","USGS-IN","USGS Indiana Water Science Center","USGS-391458087085301","T09NR07W01  SWNW      SS","Well",NA,"05120203",NA,NA,NA,NA,39.249486,-87.148069,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,125,"ft",NA,NA,"NWIS"
"1260","USGS-IN","USGS Indiana Water Science Center","USGS-391459087121301","T09NR07W05  NESE","Well",NA,"05120203",NA,NA,NA,NA,39.2497635,-87.2036256,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,227,"ft",NA,NA,"NWIS"
"1261","USGS-IN","USGS Indiana Water Science Center","USGS-391501087053101","T09NR06W04  SWNW      SS","Well",NA,"05120203",NA,NA,NA,NA,39.2503197,-87.0919567,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,104,"ft",NA,NA,"NWIS"
"1262","USGS-IN","USGS Indiana Water Science Center","USGS-391502087071901","T09NR06W06  SENW      CO","Well",NA,"05120203",NA,NA,NA,NA,39.2505973,-87.1219573,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,152,"ft",NA,NA,"NWIS"
"1263","USGS-IN","USGS Indiana Water Science Center","USGS-391505087164055","T9N R8W S2 NWSW NR LEWIS, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2514297,-87.277794,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",570,"feet",5,"feet","Unknown.","NGVD29","US",18,"153","Pennsylvanian aquifers","Petersburg Formation","Confined single aquifer",19520811,135,"ft",NA,NA,"NWIS"
"1264","USGS-IN","USGS Indiana Water Science Center","USGS-391511087084301","T09NR07W01  NWNW     SSH","Well",NA,"05120203",NA,NA,NA,NA,39.2530971,-87.1452912,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,82,"ft",NA,NA,"NWIS"
"1265","USGS-IN","USGS Indiana Water Science Center","USGS-391514087135101","T09NR07W06  SWNE      SS","Well",NA,"05120203",NA,NA,NA,NA,39.2539299,-87.2308485,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,199,"ft",NA,NA,"NWIS"
"1266","USGS-IN","USGS Indiana Water Science Center","USGS-391524087024300","LENNING BR NR CLAY CITY IN SITE 410","Stream",NA,"05120203",NA,NA,NA,NA,39.2567089,-87.0452892,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1267","USGS-IN","USGS Indiana Water Science Center","USGS-391524087122201","T09NR07W05  NENE","Well",NA,"05120203",NA,NA,NA,NA,39.2567078,-87.2061258,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,260,"ft",NA,NA,"NWIS"
"1268","USGS-IN","USGS Indiana Water Science Center","USGS-391526086440255","T10N R3W S34 NESW NR SPENCER,IN-10/3W34L1","Well",NA,"05120202",NA,NA,NA,NA,39.2572673,-86.7338937,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",750,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Mississippian aquifers","Meramecian Series","Confined single aquifer",19600912,227,"ft",NA,NA,"NWIS"
"1269","USGS-IN","USGS Indiana Water Science Center","USGS-391529087140201","T09NR07W06  NENW      SH","Well",NA,"05120203",NA,NA,NA,NA,39.2580965,-87.2339041,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,65,"ft",NA,NA,"NWIS"
"1270","USGS-IN","USGS Indiana Water Science Center","USGS-391530087253055","T9N RNW S4 NENW NR PIMENTO, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2583731,-87.4250202,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",530,"feet",5,"feet","Unknown.","NGVD29","US",18,"153","Pennsylvanian aquifers","Dugger Formation","Confined single aquifer",NA,154,"ft",NA,NA,"NWIS"
"1271","USGS-IN","USGS Indiana Water Science Center","USGS-391531086524055","T10N R4W S32 NWSE NR CLAY CITY, IN","Well",NA,"05120202",NA,NA,NA,NA,39.2586548,-86.8777858,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",560,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Mississippian aquifers","Chesterian Series","Confined single aquifer",NA,98,"ft",NA,NA,"NWIS"
"1272","USGS-IN","USGS Indiana Water Science Center","USGS-391531087071301","T10NR06W31  SESW      SS","Well",NA,"05120203",NA,NA,NA,NA,39.2586528,-87.1202907,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,162,"ft",NA,NA,"NWIS"
"1273","USGS-IN","USGS Indiana Water Science Center","USGS-391531087123001","NAWQA AG WELL GL11 NEAR LEWIS, IN","Well",NA,"05120203",NA,NA,NA,NA,39.2583889,-87.2076667,24000,".5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",569,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",18,"021","Sand and gravel aquifers (glaciated regions)","Quaternary System","Confined single aquifer",19940526,22,"ft",22,"ft","NWIS"
"1274","USGS-IN","USGS Indiana Water Science Center","USGS-391532087081801","T10NR07W36  SESW      CO","Well",NA,"05120203",NA,NA,NA,NA,39.2589305,-87.1383466,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,71,"ft",NA,NA,"NWIS"
"1275","USGS-IN","USGS Indiana Water Science Center","USGS-391533087153101","WC-20 LEWIS, IND.","Well",NA,"05120203",NA,NA,NA,NA,39.2592075,-87.2586269,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"167",NA,NA,NA,NA,151,"ft",NA,NA,"NWIS"
"1276","USGS-IN","USGS Indiana Water Science Center","USGS-391534087142801","WC-75 LEWIS, IND.","Well",NA,"05120203",NA,NA,NA,NA,39.2594854,-87.2411265,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"167",NA,NA,NA,NA,75,"ft",NA,NA,"NWIS"
"1277","USGS-IN","USGS Indiana Water Science Center","USGS-391535087175999","T10N R8W S33 SWSESE NR LEWIS, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2597628,-87.2997391,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",570,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Pennsylvanian aquifers","Dugger Formation","Confined single aquifer",NA,175,"ft",NA,NA,"NWIS"
"1278","USGS-IN","USGS Indiana Water Science Center","USGS-391535087255499","T10N R9W S32 SESWSE NR FARMERSBG, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2597619,-87.431687,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",560,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Pennsylvanian aquifers","Shelburn Formation","Confined single aquifer",NA,100,"ft",NA,NA,"NWIS"
"1279","USGS-IN","USGS Indiana Water Science Center","USGS-391536087242255","T10N 9W S34 SWSW NR PIMENTO, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2600398,-87.4061308,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",530,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Sand and gravel aquifers (glaciated regions)","Till","Confined single aquifer",NA,61,"ft",NA,NA,"NWIS"
"1280","USGS-IN","USGS Indiana Water Science Center","USGS-391542087070301","T10NR06W31  NWSE      SH","Well",NA,"05120203",NA,NA,NA,NA,39.2617084,-87.1175129,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,100,"ft",NA,NA,"NWIS"
"1281","USGS-IN","USGS Indiana Water Science Center","USGS-391544087071701","T10NR06W31  NESW","Well",NA,"05120203",NA,NA,NA,NA,39.2622639,-87.1214019,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,237,"ft",NA,NA,"NWIS"
"1282","USGS-IN","USGS Indiana Water Science Center","USGS-391545087055201","WC-72 CLAY CITY, IND.","Well",NA,"05120203",NA,NA,NA,NA,39.2625419,-87.0977903,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,200,"ft",NA,NA,"NWIS"
"1283","USGS-IN","USGS Indiana Water Science Center","USGS-391546087060301","T10NR06W32  NWSE      SS","Well",NA,"05120203",NA,NA,NA,NA,39.2628196,-87.1008459,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,200,"ft",NA,NA,"NWIS"
"1284","USGS-IN","USGS Indiana Water Science Center","USGS-391547086442755","T10N R3W S33 SENE NR SPENCER,IN-10/3W33H1","Well",NA,"05120202",NA,NA,NA,NA,39.2631006,-86.7408384,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",740,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Mississippian aquifers","Meramecian Series","Confined single aquifer",195108,132,"ft",NA,NA,"NWIS"
"1285","USGS-IN","USGS Indiana Water Science Center","USGS-391553087071801","T10NR06W31  SENW       L","Well",NA,"05120203",NA,NA,NA,NA,39.2647639,-87.1216797,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,251,"ft",NA,NA,"NWIS"
"1286","USGS-IN","USGS Indiana Water Science Center","USGS-391555087211099","T10N R9W S36 NENESE NR FARMERSBG, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2653179,-87.352796,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",580,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Pennsylvanian aquifers","Shelburn Formation","Confined single aquifer",NA,75,"ft",NA,NA,"NWIS"
"1287","USGS-IN","USGS Indiana Water Science Center","USGS-391558086461401","NAWQA AG WELL FA8 AT SPENCER, IN","Well",NA,"05120202",NA,NA,NA,NA,39.2660278,-86.7705833,24000,".5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",540,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",18,"119","Sand and gravel aquifers (glaciated regions)","Valley Train Deposits","Confined single aquifer",19950406,40,"ft",40,"ft","NWIS"
"1288","USGS-IN","USGS Indiana Water Science Center","USGS-391601087235699","T10N R9W S34 SESENW PIMENTO IN","Well",NA,"05120111",NA,NA,NA,NA,39.2669842,-87.3989084,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",550,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Pennsylvanian aquifers","Dugger Formation","Confined single aquifer",NA,100,"ft",NA,NA,"NWIS"
"1289","USGS-IN","USGS Indiana Water Science Center","USGS-391602087155299","T10N R8W S35 SESWNE LEWIS, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2672629,-87.2644604,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",605,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Sand and gravel aquifers (glaciated regions)","Pleistocene Series",NA,NA,30,"ft",NA,NA,"NWIS"
"1290","USGS-IN","USGS Indiana Water Science Center","USGS-391604087240155","T10N 9W S33 SENE NR PIMENTO, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2678175,-87.4002973,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",555,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Sand and gravel aquifers (glaciated regions)","Till","Confined single aquifer",NA,65,"ft",NA,NA,"NWIS"
"1291","USGS-IN","USGS Indiana Water Science Center","USGS-391605087071201","T10NR06W31  NENW      SS","Well",NA,"05120203",NA,NA,NA,NA,39.2680972,-87.120013,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,190,"ft",NA,NA,"NWIS"
"1292","USGS-IN","USGS Indiana Water Science Center","USGS-391610087020055","T10N R6W S36 NWNW NR CLAY CITY,IN","Well",NA,"05120203",NA,NA,NA,NA,39.2694867,-87.0333446,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",585,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Pennsylvanian aquifers","Mansfield Formation","Confined single aquifer",195805,60,"ft",NA,NA,"NWIS"
"1293","USGS-IN","USGS Indiana Water Science Center","USGS-391610087024655","T10N R6W S35 NENW NR CLAY CITY, IN","Well",NA,"05120203",NA,NA,NA,NA,39.2694867,-87.0461227,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",600,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Other aquifers","Till","Confined single aquifer",NA,265,"ft",NA,NA,"NWIS"
"1294","USGS-IN","USGS Indiana Water Science Center","USGS-391613086421301","MCCORMICKS CR AT CO RD 300 E AT HIGHETS CORNER, IN","Stream",NA,"05120202",9.2,"sq mi",NA,NA,39.2703231,-86.7036149,24000,"1","seconds","Interpolated from MAP.","NAD83",695,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",18,"119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1295","USGS-IN","USGS Indiana Water Science Center","USGS-391616087083001","T10NR07W25  SESW      SH","Well",NA,"05120203",NA,NA,NA,NA,39.2711526,-87.1416802,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,140,"ft",NA,NA,"NWIS"
"1296","USGS-IN","USGS Indiana Water Science Center","USGS-391618086453255","T10N R3W S28 NWSW NR SPENCER,IN-10/3W28M1","Well",NA,"05120202",NA,NA,NA,NA,39.2717116,-86.7588945,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",670,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Mississippian aquifers","Meramecian Series","Confined single aquifer",NA,142,"ft",NA,NA,"NWIS"
"1297","USGS-IN","USGS Indiana Water Science Center","USGS-391618087062901","T10NR06W29  SWSW      SS","Well",NA,"05120203",NA,NA,NA,NA,39.2717084,-87.1080684,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,130,"ft",NA,NA,"NWIS"
"1298","USGS-IN","USGS Indiana Water Science Center","USGS-391618087063201","WC-24 CLAY CITY, IND.","Well",NA,"05120203",NA,NA,NA,NA,39.2717084,-87.1089017,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,130,"ft",NA,NA,"NWIS"
"1299","USGS-IN","USGS Indiana Water Science Center","USGS-391620086591255","T10N R5W S29 SWSE NR PATRCBURG, IN","Well",NA,"05120203",NA,NA,NA,NA,39.2722649,-86.986677,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",655,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Pennsylvanian aquifers","Pennsylvanian System","Confined single aquifer",195606,90,"ft",NA,NA,"NWIS"
"1300","USGS-IN","USGS Indiana Water Science Center","USGS-391621087074401","T10NR07W25  SESE","Well",NA,"05120203",NA,NA,NA,NA,39.2725416,-87.1289021,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,120,"ft",NA,NA,"NWIS"
"1301","USGS-IN","USGS Indiana Water Science Center","USGS-391621087284099","T10N R10W S36 NWNWNW NR PRAIRIE CRK, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2725392,-87.4777993,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"167",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1302","USGS-IN","USGS Indiana Water Science Center","USGS-391622087245955","T10N 9W S33 NENE NR PIMENTO, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2728174,-87.4164089,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",545,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Pennsylvanian aquifers","Shelburn Formation","Confined single aquifer",NA,120,"ft",NA,NA,"NWIS"
"1303","USGS-IN","USGS Indiana Water Science Center","USGS-391623087215101","WC-76 PIMENTO, IND.","Well",NA,"05120111",NA,NA,NA,NA,39.2730955,-87.3641853,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"167",NA,NA,NA,NA,355,"ft",NA,NA,"NWIS"
"1304","USGS-IN","USGS Indiana Water Science Center","USGS-391626087121301","WATKINS CREEK AT CO RD 105 S NEAR OLD HILL, IN","Stream",NA,"05120203",5.93,"sq mi",NA,NA,39.2739299,-87.2036259,24000,"1","seconds","Interpolated from MAP.","NAD83",525,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",18,"021",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1305","USGS-IN","USGS Indiana Water Science Center","USGS-391628087205699","T10N R8W S30 SESWSW NR LEWIS, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2744845,-87.3489071,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",595,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Pennsylvanian aquifers","Dugger Formation","Confined single aquifer",NA,100,"ft",NA,NA,"NWIS"
"1306","USGS-IN","USGS Indiana Water Science Center","USGS-391628087295699","T10N R10W S27 SESESE NR MIDDLETOWN, IN","Well",NA,"05120111",NA,NA,NA,NA,39.2744834,-87.498911,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",530,"feet",5,"feet","Unknown.","NGVD29","US",18,"167",NA,NA,NA,NA,55,"ft",NA,NA,"NWIS"
"1307","USGS-IN","USGS Indiana Water Science Center","USGS-391632087164955","T10N 8W S27 SESE NR LEWIS, IN","Well",NA,"05120111",NA,NA,NA,NA,39.275596,-87.2802942,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",620,"feet",5,"feet","Unknown.","NGVD29","US",18,"167","Pennsylvanian aquifers","Petersburg Formation","Confined single aquifer",NA,169,"ft",NA,NA,"NWIS"
"1308","USGS-IN","USGS Indiana Water Science Center","USGS-391634087014655","T10N R6W S25 NESW NR CLAY CITY,IN-10/6W25L1","Well",NA,"05120203",NA,NA,NA,NA,39.2761534,-87.0294558,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",555,"feet",5,"feet","Unknown.","NGVD29","US",18,"119","Mississippian aquifers","Chesterian Series","Confined single aquifer",19550207,186,"ft",NA,NA,"NWIS"
"1309","USGS-IN","USGS Indiana Water Science Center","USGS-391639087084801","T10NR07W25  NWSW (10/7W-25M1)","Well",NA,"05120203",NA,NA,NA,NA,39.2775415,-87.1466803,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",540,"feet",5,"feet","Unknown.","NGVD29","US",18,"021","Pennsylvanian aquifers","Pennsylvanian System",NA,NA,77,"ft",77,"ft","NWIS"
"1310","USGS-IN","USGS Indiana Water Science Center","USGS-391639087295300","TR TO PRAIRIE C ON SR 63 AT PRAIRIE CREEK, IND.","Stream",NA,"05120111",NA,NA,NA,NA,39.2775389,-87.4980776,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"167",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1311","USGS-IN","USGS Indiana Water Science Center","USGS-391640087080301","T10NR07W25  NWSE","Well",NA,"05120203",NA,NA,NA,NA,39.2778193,-87.13418,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,110,"ft",NA,NA,"NWIS"
"1312","USGS-IN","USGS Indiana Water Science Center","USGS-391643087082201","NAWQA AG WELL GL10 AT CLAY CITY, IN","Well",NA,"05120203",NA,NA,NA,NA,39.2782778,-87.1390278,24000,".5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",568,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",18,"021","Sand and gravel aquifers (glaciated regions)","Quaternary System","Confined single aquifer",19940525,15,"ft",17,"ft","NWIS"
"1313","USGS-IN","USGS Indiana Water Science Center","USGS-391644087074201","T10NR07W25  SENE","Well",NA,"05120203",NA,NA,NA,NA,39.2789305,-87.1283466,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,110,"ft",NA,NA,"NWIS"
"1314","USGS-IN","USGS Indiana Water Science Center","USGS-391645087110401","T10NR07W27  SWNW      SG","Well",NA,"05120203",NA,NA,NA,NA,39.2792078,-87.1844589,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,63,"ft",NA,NA,"NWIS"
"1315","USGS-IN","USGS Indiana Water Science Center","USGS-391646087070101","T10NR06W30  SWNE       L","Well",NA,"05120203",NA,NA,NA,NA,39.2794861,-87.1169575,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,90,"ft",NA,NA,"NWIS"
"1316","USGS-IN","USGS Indiana Water Science Center","USGS-391647087042101","T10NR06W27  SWNW     SSH","Well",NA,"05120203",NA,NA,NA,NA,39.2797642,-87.0725122,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",18,"021",NA,NA,NA,NA,126,"ft",NA,NA,"NWIS"
