"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"21","USGS-MD","USGS Maryland Water Science Center","USGS-01484983","SOUTH FORK GREEN RUN NEAR WHITESVILLE, DE","Stream",NA,"02080111",2.78,"sq mi",NA,NA,38.4420556,-75.3951667,24000,1,"seconds","Interpolated from MAP.","NAD83",42,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-MD","USGS Maryland Water Science Center","USGS-01484985","GREEN RUN NEAR CAREYTOWN, MD","Stream",NA,"02080111",12.8,"sq mi",NA,NA,38.4368611,-75.3513611,24000,1,"seconds","Interpolated from MAP.","NAD83",35,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-MD","USGS Maryland Water Science Center","USGS-01484989","DAVIS DITCH NEAR CAREYTOWN, MD","Stream",NA,"02080111",0.2,"sq mi",NA,NA,38.4290042,-75.3557493,24000,1,"seconds","Interpolated from MAP.","NAD83",37,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-MD","USGS Maryland Water Science Center","USGS-01484990","DAVIS DITCH AT CAREYTOWN, MD","Stream",NA,"02080111",0.56,"sq mi",NA,NA,38.4287264,-75.3440822,24000,1,"seconds","Interpolated from MAP.","NAD83",34,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-MD","USGS Maryland Water Science Center","USGS-01484995","PINE RIDGE BRANCH NEAR WHALEYSVILLE, MD","Stream",NA,"02080111",NA,NA,NA,NA,38.4117818,-75.3104698,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"047",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-MD","USGS Maryland Water Science Center","USGS-01485000","POCOMOKE RIVER NEAR WILLARDS, MD","Stream",NA,"02080111",60.5,"sq mi",NA,NA,38.3888889,-75.3244444,24000,1,"seconds","Interpolated from MAP.","NAD83",13.15,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"047",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-MD","USGS Maryland Water Science Center","USGS-01485050","MURRAY BRANCH NEAR WILLARDS, MD","Stream",NA,"02080111",18.1,"sq mi",NA,NA,38.4145599,-75.3560271,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-MD","USGS Maryland Water Science Center","USGS-01485200","ADKINS RACE AT POWELLVILLE, MD","Stream",NA,"02080111",18.7,"sq mi",NA,NA,38.3315055,-75.37325,NA,1,"seconds","Interpolated from MAP.","NAD83",48.4,"feet",".1","feet","Level or other surveyed method.","NGVD29","US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-MD","USGS Maryland Water Science Center","USGS-01485400","POCOMOKE RIVER AT SNOW HILL, MD","Stream",NA,"02080111",NA,NA,NA,NA,38.1787301,-75.3946403,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"047",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-MD","USGS Maryland Water Science Center","USGS-01485500","NASSAWANGO CREEK NEAR SNOW HILL, MD","Stream",NA,"02080111",44.9,"sq mi",NA,NA,38.2289167,-75.4714444,24000,1,"seconds","Interpolated from MAP.","NAD83",11.49,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"047",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-MD","USGS Maryland Water Science Center","USGS-01485700","REHOBETH BRANCH NEAR KINGSTON, MD","Stream",NA,"02080111",NA,NA,NA,NA,38.0587339,-75.6602054,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-MD","USGS Maryland Water Science Center","USGS-01485705","POCOMOKE RIVER NEAR KINGSTON, MD","Stream",NA,"02080111",NA,NA,NA,NA,38.0387341,-75.6613168,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"047",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-MD","USGS Maryland Water Science Center","USGS-01485722","UNNAMED DITCH NEAR KINGSTON, MD","Stream",NA,"02080111",NA,NA,NA,NA,37.9759572,-75.6521504,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-MD","USGS Maryland Water Science Center","USGS-01485725","FAIR ISLAND CANAL NEAR KINGSTON, MD","Stream",NA,"02080111",NA,NA,NA,NA,37.9634575,-75.654095,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-MD","USGS Maryland Water Science Center","USGS-01485750","MARUMSCO CREEK TRIBUTARY NEAR KINGSTON, MD","Stream",NA,"02080111",NA,NA,NA,NA,37.9929016,-75.6879846,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-MD","USGS Maryland Water Science Center","USGS-01486000","MANOKIN BRANCH NEAR PRINCESS ANNE, MD","Stream",NA,"02080110",4.8,"sq mi",NA,NA,38.2138889,-75.6713889,NA,1,"seconds","Interpolated from MAP.","NAD83",6.2,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-MD","USGS Maryland Water Science Center","USGS-01486100","ANDREWS BRANCH NEAR DELMAR, MD","Stream",NA,"02080110",4.84,"sq mi",NA,NA,38.4376164,-75.5290893,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-MD","USGS Maryland Water Science Center","USGS-01486495","BEAVERDAM CREEK AT MOUNT HERMON, MD","Stream",NA,"02080110",9.79,"sq mi",NA,NA,38.3556732,-75.5332556,24000,1,"seconds","Interpolated from MAP.","NAD83",29,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-MD","USGS Maryland Water Science Center","USGS-01486500","BEAVERDAM CREEK NEAR SALISBURY, MD","Stream",NA,"02080110",19.5,"sq mi",NA,NA,38.3531111,-75.5725556,24000,1,"seconds","Interpolated from MAP.","NAD83",6.72,"feet",".01","feet","Differentially corrected Global Positioning System.","NAVD88","US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-MD","USGS Maryland Water Science Center","USGS-01488110","NANTICOKE RIVER AT SHARPTOWN, MD","Estuary",NA,"02080109",NA,NA,NA,NA,38.5439722,-75.7201389,24000,1,"seconds","Interpolated from Digital MAP.","NAD83",0,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-MD","USGS Maryland Water Science Center","USGS-01489100","PUCKUM BRANCH NEAR ELDORADO, MD","Stream",NA,"02080109",NA,NA,NA,NA,38.6215039,-75.7740998,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-MD","USGS Maryland Water Science Center","USGS-01489900","CHICAMACOMICO RIVER TRIBUTARY NEAR HAWKEYE, MD","Stream",NA,"02080110",NA,NA,NA,NA,38.5426173,-75.909936,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-MD","USGS Maryland Water Science Center","USGS-01489995","CHICAMACOMICO RIVER NEAR HAWKEYE, MD","Stream",NA,"02080110",8.23,"sq mi",NA,NA,38.5356726,-75.879102,24000,1,"seconds","Interpolated from MAP.","NAD83",10,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-MD","USGS Maryland Water Science Center","USGS-01490108","L Blackwtr Rvr @ Stone Bndry Rd nr Cambridge, MD","Stream",NA,"02080110",3.72,"sq mi",NA,NA,38.5244444,-76.0436111,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",12,"feet","1","feet","Interpolated from topographic map.","NGVD29","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-MD","USGS Maryland Water Science Center","USGS-01490110","L Blackwtr Trib @ Stone Bndry Rd nr Cambridge, MD","Stream",NA,"02080110",0.1998,"sq mi",NA,NA,38.5348889,-76.0651111,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",14,"feet","1","feet","Interpolated from topographic map.","NGVD29","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-MD","USGS Maryland Water Science Center","USGS-01490111","LITTLE BLACKWATER R AT MAPLE DAM R N CAMBRIDGE, MD","Stream",NA,"02080110",NA,NA,NA,NA,38.5165084,-76.0807734,24000,1,"seconds","Interpolated from MAP.","NAD83",7,"feet","5.0","feet","Interpolated from topographic map.","NGVD29","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-MD","USGS Maryland Water Science Center","USGS-01490112","Little Blackwater River below Cambridge, MD","Stream",NA,"02080110",8.29,"sq mi",NA,NA,38.5166667,-76.0875,24000,1,"seconds","Interpolated from MAP.","NAD83",5,"feet","5","feet","Interpolated from topographic map.","NAVD88","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-MD","USGS Maryland Water Science Center","USGS-01490113","Maple Dam Br @ Rt 16 @ Cambridge, MD","Stream",NA,"02080110",1.46,"sq mi",NA,NA,38.5461111,-76.0830556,24000,1,"seconds","Long range navigation system.","NAD83",2.9,"feet",".50","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-MD","USGS Maryland Water Science Center","USGS-01490116","Maple Dam Branch nr Cambridge, MD","Stream",NA,"02080110",4.19,"sq mi",NA,NA,38.52,-76.0905556,24000,1,"seconds","Interpolated from MAP.","NAD83",6,"feet","5","feet","Interpolated from topographic map.","NAVD88","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-MD","USGS Maryland Water Science Center","USGS-01490120","LITTLE BLACKWATER RIVER NR CAMBRIDGE, MD","Stream",NA,"02080110",15.3,"sq mi",NA,NA,38.5016667,-76.0941667,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",-1.25,"feet",".01","feet","Level or other surveyed method.","NAVD88","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-MD","USGS Maryland Water Science Center","USGS-01490130","Little Blackwater River nr Seward, MD","Stream",NA,"02080110",28.23,"sq mi",NA,NA,38.4638889,-76.0844444,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",5,"feet","5","feet","Interpolated from topographic map.","NGVD29","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-MD","USGS Maryland Water Science Center","USGS-01490140","LITTLE BLACKWATER RIVER AT SEWARD, MD","Stream",NA,"02080110",30.2,"sq mi",NA,NA,38.4452778,-76.0838889,24000,1,"seconds","Long range navigation system.","NAD83",5,"feet","5.","feet","Unknown.","NAVD88","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-MD","USGS Maryland Water Science Center","USGS-01490200","FARM CREEK NEAR TODDVILLE, MD","Stream: Tidal stream",NA,"02080110",NA,NA,NA,NA,38.3184722,-76.0885556,24000,0.1,"seconds","Interpolated from Digital MAP.","NAD83",0,"feet","0.1","feet","Differentially corrected Global Positioning System.","NAVD88","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-MD","USGS Maryland Water Science Center","USGS-01491000","CHOPTANK RIVER NEAR GREENSBORO, MD","Stream",NA,"02060005",113,"sq mi",NA,NA,38.9971944,-75.7858056,NA,1,"seconds","Interpolated from MAP.","NAD83",2.73,"feet",".1","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-MD","USGS Maryland Water Science Center","USGS-01491050","SPRING BRANCH NEAR GREENSBORO, MD","Stream",NA,"02060005",3.51,"sq mi",NA,NA,38.9428915,-75.7899329,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-MD","USGS Maryland Water Science Center","USGS-01491800","KNOTT MILLPOND NEAR HILLSBORO, MD","Stream",NA,"02060005",8.45,"sq mi",NA,NA,38.8820582,-75.9254927,NA,1,"seconds","Interpolated from MAP.","NAD83",48.7,"feet",".1","feet","Interpolated from topographic map.","NGVD29","US",24,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-MD","USGS Maryland Water Science Center","USGS-01491950","KINGS CREEK NEAR EASTON, MD","Stream",NA,"02060005",8.67,"sq mi",NA,NA,38.7890038,-76.0093836,NA,1,"seconds","Interpolated from MAP.","NAD83",57.8,"feet",".1","feet","Interpolated from topographic map.","NGVD29","US",24,"041",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-MD","USGS Maryland Water Science Center","USGS-01492000","BEAVERDAM BRANCH AT MATTHEWS, MD","Stream",NA,"02060005",5.85,"sq mi",NA,NA,38.8115033,-75.9704937,NA,1,"seconds","Interpolated from MAP.","NAD83",2.33,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",24,"041",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-MD","USGS Maryland Water Science Center","USGS-01492050","GRAVEL RUN AT BEULAH, MD","Stream",NA,"02060005",8.4,"sq mi",NA,NA,38.6817821,-75.8977136,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-MD","USGS Maryland Water Science Center","USGS-01492080","CABIN CREEK AT CABIN CREEK, MD","Stream",NA,"02060005",6.05,"sq mi",NA,NA,38.6265051,-75.9135472,NA,1,"seconds","Interpolated from MAP.","NAD83",40.7,"feet",".1","feet","Interpolated from topographic map.","NGVD29","US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-MD","USGS Maryland Water Science Center","USGS-01492518","WARWICK RIVER NEAR EAST NEW MARKET, MD","Stream",NA,"02060005",NA,NA,NA,NA,38.5853948,-75.9404922,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-MD","USGS Maryland Water Science Center","USGS-01492560","MILL CREEK NEAR WYE MILLS, MD","Stream",NA,"02060002",5.18,"sq mi",NA,NA,38.9148358,-76.063554,NA,1,"seconds","Interpolated from MAP.","NAD83",58.7,"feet",".1","feet","Interpolated from topographic map.","NGVD29","US",24,"041",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-MD","USGS Maryland Water Science Center","USGS-01492920","ANDOVER BR AT FELTON SCHOOL RD NR PETERS CRNRS, MD","Stream",NA,"02060002",7.68,"sq mi",NA,NA,39.2055278,-75.7663611,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",37,"feet","1.6","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"035",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-MD","USGS Maryland Water Science Center","USGS-01492925","ANDOVER BR AT STILLTOWN RD NR PETERS CORNERS, MD","Stream",NA,"02060002",8.63,"sq mi",NA,NA,39.2188611,-75.7681111,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",37,"feet","1.6","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"035",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"65","USGS-MD","USGS Maryland Water Science Center","USGS-01492930","GRAVEL RUN NR PETERS CORNERS, MD","Stream",NA,"02060002",11.8,"sq mi",NA,NA,39.2210833,-75.7683333,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",37,"feet","1.6","feet","Interpolated from Digital Elevation Model","NAVD88","US",24,"035",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
