"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","USGS-CT","USGS Connecticut Water Science Center","USGS-01118535","ANGUILLA BROOK NEAR NORTH STONINGTON, CT.","Stream",NA,"01100003",NA,NA,NA,NA,41.4059325,-71.8775709,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-CT","USGS Connecticut Water Science Center","USGS-01118550","ANGUILLA BK AT WEQUETEQUOCK,CT.","Stream",NA,"01100003",7.37,"sq mi",NA,NA,41.365655,-71.8661811,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-CT","USGS Connecticut Water Science Center","USGS-01118640","MYSTIC (PALMER) RES NR MYSTIC, CT.","Lake, Reservoir, Impoundment",NA,"01100003",6.39,"sq mi",NA,NA,41.3653768,-71.9356278,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-CT","USGS Connecticut Water Science Center","USGS-01118700","WHITFORD BK AT OLD MYSTIC,CT.","Stream",NA,"01100003",14.8,"sq mi",NA,NA,41.394821,-71.960629,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-CT","USGS Connecticut Water Science Center","USGS-01118750","HALEYS BK NR OLD MYSTIC, CT.","Stream",NA,"01100003",4.37,"sq mi",NA,NA,41.3889875,-71.9859075,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-CT","USGS Connecticut Water Science Center","USGS-01118760","MYSTIC R AT OLD MYSTIC,CT.","Stream",NA,"01100003",22.8,"sq mi",NA,NA,41.3809321,-71.96174,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-CT","USGS Connecticut Water Science Center","USGS-01118780","MYSTIC R AT MYSTIC CT","Stream",NA,"01100003",26.5,"sq mi",NA,NA,41.3545433,-71.9684065,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-CT","USGS Connecticut Water Science Center","USGS-01118850","ECCLESTON BK AT NOANK CT","Stream",NA,"01100003",2.99,"sq mi",NA,NA,41.3350988,-72.002574,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-CT","USGS Connecticut Water Science Center","USGS-01118900","LEDYARD RES AT CENTER GROTON,CT.","Lake, Reservoir, Impoundment",NA,"01100003",5.11,"sq mi",NA,NA,41.3945429,-72.0370199,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-CT","USGS Connecticut Water Science Center","USGS-01119000","GREAT BK AT POQUONOCK BRIDGE CT","Stream",NA,"01100003",14.1,"sq mi",NA,NA,41.3492652,-72.037575,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83","2.78","feet",".01","feet","Unknown.","NGVD29","US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-CT","USGS Connecticut Water Science Center","USGS-01119030","POQUONOCK R AT POQUONOCK BRIDGE, CT.","Stream",NA,"01100003",21.2,"sq mi",NA,NA,41.3348208,-72.0356304,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-CT","USGS Connecticut Water Science Center","USGS-01119200","MIDDLE R AT ORCUTTS CT","Stream",NA,"01100002",12.2,"sq mi",NA,NA,41.9764852,-72.3245252,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-CT","USGS Connecticut Water Science Center","USGS-01119210","MIDDLE R NR STAFFORD SPRINGS CT","Stream",NA,"01100002",12.7,"sq mi",NA,NA,41.965652,-72.3286919,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-CT","USGS Connecticut Water Science Center","USGS-01119219","CRYSTAL LK AT CRYSTAL LAKE CT","Lake, Reservoir, Impoundment",NA,"01100002",2.78,"sq mi",NA,NA,41.9450968,-72.3731376,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-CT","USGS Connecticut Water Science Center","USGS-01119222","PATTEN BK NR W STAFFORD CT","Stream",NA,"01100002",2.51,"sq mi",NA,NA,41.9862074,-72.3723043,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-CT","USGS Connecticut Water Science Center","USGS-01119234","EDSON BK AT W STAFFORD CT","Stream",NA,"01100002",15.8,"sq mi",NA,NA,41.9667631,-72.3439701,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-CT","USGS Connecticut Water Science Center","USGS-01119255","DELPHI BK NR STAFFORDVILLE, CT.","Stream",NA,"01100002",2.59,"sq mi",NA,NA,42.0231511,-72.2475787,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-CT","USGS Connecticut Water Science Center","USGS-01119260","FURNACE BK AT STAFFORDVILLE,CT.","Stream",NA,"01100002",8.96,"sq mi",NA,NA,41.9934293,-72.2692458,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-CT","USGS Connecticut Water Science Center","USGS-01119270","FURNACE BK AT STAFFORD CT","Stream",NA,"01100002",13.9,"sq mi",NA,NA,41.9842628,-72.2939687,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-CT","USGS Connecticut Water Science Center","USGS-01119280","WILLIMANTIC R AT STAFFORD SPRINGS,CT.","Stream",NA,"01100002",53.2,"sq mi",NA,NA,41.9453744,-72.3045246,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83","445.91","feet",".01","feet","Unknown.","NGVD29","US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-CT","USGS Connecticut Water Science Center","USGS-01119287","WILLIMANTIC R NR STAFFORD SPRINGS,CT.","Stream",NA,"01100002",54.1,"sq mi",NA,NA,41.9270413,-72.3067469,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-CT","USGS Connecticut Water Science Center","USGS-01119320","ROARING BK NR STAFFORD SPRINGS, CT.","Stream",NA,"01100002",14.6,"sq mi",NA,NA,41.9342633,-72.2609123,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83","583.78","feet",".01","feet","Unknown.","NGVD29","US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-CT","USGS Connecticut Water Science Center","USGS-01119325","ROARING BK NR W WILLINGTON CT","Stream",NA,"01100002",15.1,"sq mi",NA,NA,41.922319,-72.2620234,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-CT","USGS Connecticut Water Science Center","USGS-01119329","RUBY BK SWAMP NR STAFFORD SPRINGS CT","Stream",NA,"01100002",1.18,"sq mi",NA,NA,41.9278745,-72.2453563,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-CT","USGS Connecticut Water Science Center","USGS-01119330","RUBY BK NR STAFFORD SPRINGS CT","Stream",NA,"01100002",2.02,"sq mi",NA,NA,41.9239857,-72.25869,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-CT","USGS Connecticut Water Science Center","USGS-01119335","KEENE BK NR W WILLINGTON CT","Stream",NA,"01100002",1.58,"sq mi",NA,NA,41.9139858,-72.2773016,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-CT","USGS Connecticut Water Science Center","USGS-01119338","ROARING BK AT VILLAGE HILL RD NR W WILLINGTON CT.","Stream",NA,"01100002",20.9,"sq mi",NA,NA,41.9042637,-72.280635,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-CT","USGS Connecticut Water Science Center","USGS-01119340","ROARING BK NR W WILLINGTON, CT.","Stream",NA,"01100002",21.5,"sq mi",NA,NA,41.9034304,-72.2875797,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-CT","USGS Connecticut Water Science Center","USGS-01119350","WILLIMANTIC R AT W WILLINGTON CT","Stream",NA,"01100002",83,"sq mi",NA,NA,41.8812085,-72.3067469,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-CT","USGS Connecticut Water Science Center","USGS-01119355","WILLIMANTIC R NR S WILLINGTON CT","Stream",NA,"01100002",87.7,"sq mi",NA,NA,41.8556532,-72.3067469,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-CT","USGS Connecticut Water Science Center","USGS-01119360","CONAT BK AT W WILLINGTON, CT.","Stream",NA,"01100002",2.4,"sq mi",NA,NA,41.8714864,-72.2914687,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-CT","USGS Connecticut Water Science Center","USGS-01119375","WILLIMANTIC R AT MERROW, CT","Stream",NA,"01100002",94,"sq mi",NA,NA,41.8353757,-72.3100804,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83","360","feet","5","feet","Interpolated from topographic map.","NGVD29","US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-CT","USGS Connecticut Water Science Center","USGS-01119380","WILLIMANTIC R NR MERROW CT","Stream",NA,"01100002",95.7,"sq mi",NA,NA,41.8323202,-72.3086914,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-CT","USGS Connecticut Water Science Center","USGS-01119400","CEDAR SWAMP BK NR MANSFIELD DEPOT CT","Stream",NA,"01100002",5.1,"sq mi",NA,NA,41.7964873,-72.2884131,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-CT","USGS Connecticut Water Science Center","USGS-01119460","EAGLEVILLE BK AT EAGLEVILLE CT","Stream",NA,"01100002",2.28,"sq mi",NA,NA,41.7864874,-72.2786906,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-CT","USGS Connecticut Water Science Center","USGS-01119470","WILLIMANTIC R AT EAGLEVILLE CT","Stream",NA,"01100002",111,"sq mi",NA,NA,41.7848207,-72.2814685,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-CT","USGS Connecticut Water Science Center","USGS-01119479","WANGUMBAUG LK AT S COVENTRY CT","Lake, Reservoir, Impoundment",NA,"01100002",2.92,"sq mi",NA,NA,41.7695432,-72.3070248,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-CT","USGS Connecticut Water Science Center","USGS-01119500","WILLIMANTIC RIVER NEAR COVENTRY, CT","Stream",NA,"01100002",121,"sq mi",NA,NA,41.7506544,-72.2656347,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83","239.05","feet",".01","feet","Unknown.","NGVD29","US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-CT","USGS Connecticut Water Science Center","USGS-01119547","BOLTON LAKE (MIDDLE) NR BOLTON, CT","Lake, Reservoir, Impoundment",NA,"01100002",NA,NA,NA,NA,41.8100985,-72.4278615,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-CT","USGS Connecticut Water Science Center","USGS-01119549","BOLTON LK (LOWER) NR BOLTON CT","Lake, Reservoir, Impoundment",NA,"01100002",3.78,"sq mi",NA,NA,41.7992652,-72.425917,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-CT","USGS Connecticut Water Science Center","USGS-01119575","ASH BK NR N COVENTRY CT","Stream",NA,"01100002",1.39,"sq mi",NA,NA,41.7981541,-72.3995274,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-CT","USGS Connecticut Water Science Center","USGS-01119585","TRIB TO ASH BK NR N COVENTRY, CT.","Stream",NA,"01100002",0.13,"sq mi",NA,NA,41.7862098,-72.4014719,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-CT","USGS Connecticut Water Science Center","USGS-01119590","TRIB TO ASH BK AT BREWSTER ST NR N COVENTRY CT","Stream",NA,"01100002",0.14,"sq mi",NA,NA,41.7856542,-72.4009163,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-CT","USGS Connecticut Water Science Center","USGS-01119595","TRIB TO ASH BK AT SWAMP RD NR N COVENTRY CT","Stream",NA,"01100002",NA,NA,NA,NA,41.7817654,-72.3934161,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-CT","USGS Connecticut Water Science Center","USGS-01119598","TRIB TO ASH BK NR N COVENTRY CT","Stream",NA,"01100002",0.09,"sq mi",NA,NA,41.7817654,-72.3981385,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-CT","USGS Connecticut Water Science Center","USGS-01119600","ASH BK NR N COVENTRY, CT.","Stream",NA,"01100002",2.79,"sq mi",NA,NA,41.779821,-72.3989718,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-CT","USGS Connecticut Water Science Center","USGS-01119650","HOP R NR ANDOVER,CT.","Stream",NA,"01100002",12.1,"sq mi",NA,NA,41.7606545,-72.3981385,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-CT","USGS Connecticut Water Science Center","USGS-01119700","SKUNGAMAUG R NR TOLLAND CT","Stream",NA,"01100002",8.44,"sq mi",NA,NA,41.8662088,-72.3561928,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-CT","USGS Connecticut Water Science Center","USGS-01119820","SKUNGAMAUG RIVER AT NORTH COVENTRY, CONN","Stream",NA,"01100002",24.7,"sq mi",NA,NA,41.7923208,-72.3550817,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83","455.30","feet",".01","feet","Unknown.","NGVD29","US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-CT","USGS Connecticut Water Science Center","USGS-01119900","BURNAP BK NR ANDOVER CT","Stream",NA,"01100002",7,"sq mi",NA,NA,41.7481547,-72.3934161,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-CT","USGS Connecticut Water Science Center","USGS-01119920","HOP R AT ANDOVER CT","Stream",NA,"01100002",58.6,"sq mi",NA,NA,41.7381546,-72.3617486,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-CT","USGS Connecticut Water Science Center","USGS-01119929","ANDOVER LK NR ANDOVER CT","Lake, Reservoir, Impoundment",NA,"01100002",3.93,"sq mi",NA,NA,41.7245435,-72.3606376,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-CT","USGS Connecticut Water Science Center","USGS-01119930","ANDOVER LK BK AT ANDOVER CT","Lake, Reservoir, Impoundment",NA,"01100002",4.08,"sq mi",NA,NA,41.7281546,-72.3584153,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-CT","USGS Connecticut Water Science Center","USGS-01119959","COLUMBIA LK NR COLUMBIA CT","Lake, Reservoir, Impoundment",NA,"01100002",3.04,"sq mi",NA,NA,41.7187101,-72.3320257,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"65","USGS-CT","USGS Connecticut Water Science Center","USGS-01119960","COLUMBIA LK BK NR COLUMBIA CT","Lake, Reservoir, Impoundment",NA,"01100002",3.74,"sq mi",NA,NA,41.72871,-72.321192,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"66","USGS-CT","USGS Connecticut Water Science Center","USGS-01120000","HOP R NR COLUMBIA, CT.","Stream",NA,"01100002",74.8,"sq mi",NA,NA,41.7275989,-72.3023026,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83","249.25","feet",".01","feet","Unknown.","NGVD29","US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"67","USGS-CT","USGS Connecticut Water Science Center","USGS-01120050","WILLIMANTIC R AT WILLIMANTIC CT","Stream",NA,"01100002",207,"sq mi",NA,NA,41.7175988,-72.2445233,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","015",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"68","USGS-CT","USGS Connecticut Water Science Center","USGS-01120200","TENMILE R NR WILLIMANTIC CT","Stream",NA,"01100002",16.3,"sq mi",NA,NA,41.7070432,-72.2473012,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"69","USGS-CT","USGS Connecticut Water Science Center","USGS-01120395","CRYSTAL PD NR EASTFORD CT","Lake, Reservoir, Impoundment",NA,"01100002",0.83,"sq mi",NA,NA,41.9295416,-72.1028538,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","09","015",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
