"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"27","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367700","Wallkill River at Franklin NJ","Stream",NA,"02020007",29.4,"sq mi",NA,NA,41.1119444,-74.5888889,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367701","Wallkill River at Church Street at Franklin NJ","Stream",NA,"02020007",30.1,"sq mi",NA,NA,41.1144444,-74.5911111,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",515,"feet","5","feet","Interpolated from topographic map.","NAVD88","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367702","Wallkill River at Wildcat Road at Franklin NJ","Stream",NA,"02020007",30.2,"sq mi",NA,NA,41.1152778,-74.5944444,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",500,"feet","10","feet","Interpolated from topographic map.","NAVD88","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367705","Wildcat Brook at Maple Road at Franklin NJ","Stream",NA,"02020007",2.06,"sq mi",NA,NA,41.1102778,-74.6054167,24000,1,"seconds","Interpolated from MAP.","NAD83",510,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367715","Wallkill R at Scott Road at Franklin NJ","Stream",NA,"02020007",40.6,"sq mi",NA,NA,41.1333333,-74.5786111,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367718","Wallkill River trib 3 near Hardistonville NJ","Stream",NA,"02020007",1.36,"sq mi",NA,NA,41.1333333,-74.5547222,24000,1,"seconds","Interpolated from MAP.","NAD83",640,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367729","Wallkill River at Route 94 at Hamburg NJ","Stream",NA,"02020007",46.8,"sq mi",NA,NA,41.1525,-74.5819444,24000,1,"seconds","Interpolated from MAP.","NAD83",410,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367750","Beaver Run near Hamburg NJ","Stream",NA,"02020007",5.93,"sq mi",NA,NA,41.1810556,-74.5903056,24000,1,"seconds","Interpolated from MAP.","NAD83",470,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367770","Wallkill River near Sussex NJ","Stream",NA,"02020007",60.8,"sq mi",NA,NA,41.1938889,-74.5752778,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367780","Papakating Creek near Wykertown NJ","Stream",NA,"02020007",1.99,"sq mi",NA,NA,41.1666667,-74.7269444,24000,1,"seconds","Interpolated from MAP.","NAD83",630,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367785","Papakating Creek near Branchville NJ","Stream",NA,"02020007",5.1,"sq mi",NA,NA,41.1469444,-74.7027778,24000,1,"seconds","Interpolated from MAP.","NAD83",458,"feet","4.3","feet","Interpolated from Digital Elevation Model","NAVD88","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367795","Papakating C trib at Armstrong Ln nr Wykertown NJ","Stream",NA,"02020007",4.56,"sq mi",NA,NA,41.1694444,-74.6905556,24000,1,"seconds","Interpolated from MAP.","NAD83",540,"feet","10","feet","Interpolated from topographic map.","NAVD88","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367800","Papakating Creek at Pellettown NJ","Stream",NA,"02020007",15.8,"sq mi",NA,NA,41.1627778,-74.6752778,24000,1,"seconds","Interpolated from MAP.","NAD83",414.28,"feet",".5","feet","Level or other surveyed method.","NAVD88","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367805","Papakating Creek at Roys NJ","Stream",NA,"02020007",18.1,"sq mi",NA,NA,41.17,-74.6566222,24000,1,"seconds","Interpolated from MAP.","NAD83",410,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367850","West Branch Papakating Creek at Mccoys Corner NJ","Stream",NA,"02020007",11,"sq mi",NA,NA,41.1969444,-74.6316667,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367860","Papakating Creek near Sussex NJ","Stream",NA,"02020007",36.7,"sq mi",NA,NA,41.1941667,-74.6211111,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367867","Clove Brook trib 3 at High Point State Park NJ","Stream",NA,"02020007",NA,NA,NA,NA,41.305,-74.67,24000,1,"seconds","Interpolated from MAP.","NAD83",1480,"feet","1.6","feet","Interpolated from Digital Elevation Model","NAVD88","US",34,"000",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367880","Clove Bk trib at Rose Morrow Road nr Colesville NJ","Stream",NA,"02020007",4.46,"sq mi",NA,NA,41.2613889,-74.6238889,24000,1,"seconds","Interpolated from MAP.","NAD83",520,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367900","Clove Brook at Sussex NJ","Stream",NA,"02020007",19.7,"sq mi",NA,NA,41.2108333,-74.6111111,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367902","Clove Brook at Loomis Avenue at Sussex NJ","Stream",NA,"02020007",19.8,"sq mi",NA,NA,41.2077778,-74.6091667,24000,1,"seconds","Interpolated from MAP.","NAD83",400,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367909","Papakating Creek at RR Bridge at Sussex NJ","Stream",NA,"02020007",59.3,"sq mi",NA,NA,41.2005556,-74.6016667,24000,1,"seconds","Interpolated from MAP.","NAD83",390,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367910","Papakating Creek at Sussex NJ","Stream",NA,"02020007",59.4,"sq mi",NA,NA,41.2005556,-74.5994444,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367950","Quarryville Brook near Sussex NJ","Stream",NA,"02020007",4.5,"sq mi",NA,NA,41.2344722,-74.5726111,24000,1,"seconds","Interpolated from MAP.","NAD83",410,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-NJ","USGS New Jersey Water Science Center","USGS-01367990","Wallkill River trib 2 at Wantage NJ","Stream",NA,"02020007",0.96,"sq mi",NA,NA,41.2391667,-74.5416667,24000,1,"seconds","Interpolated from MAP.","NAD83",470,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368000","Wallkill River near Unionville Ny","Stream",NA,"02020007",140,"sq mi",NA,NA,41.2600949,-74.5484934,24000,1,"seconds","Interpolated from MAP.","NAD83",379.28,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368433","Rutgers Creek tributary at Mount Salem NJ","Stream",NA,"02020007",1.07,"sq mi",NA,NA,41.3155556,-74.6086111,24000,1,"seconds","Interpolated from MAP.","NAD83",710,"feet","10","feet","Interpolated from topographic map.","NAVD88","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368721","Long House Brook at Upper Greenwood Lake NJ","Stream",NA,"02020007",7.24,"sq mi",NA,NA,41.1863889,-74.3705556,24000,1,"seconds","Interpolated from MAP.","NAD83",1090,"feet","10","feet","Interpolated from topographic map.","NAVD88","US",34,"031",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368820","Double Kill at Wawayanda NJ","Stream",NA,"02020007",6.46,"sq mi",NA,NA,41.1869444,-74.42,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368825","Double Kill at Wawayanda Road at Wawayanda NJ","Stream",NA,"02020007",9.7,"sq mi",NA,NA,41.1919167,-74.4161111,24000,1,"seconds","Interpolated from MAP.","NAD83",1080,"feet","10","feet","Interpolated from topographic map.","NGVD29","US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368940","Black Creek at Industrial Drive at McAfee NJ","Stream",NA,"02020007",NA,NA,NA,NA,41.1725,-74.5419444,24000,1,"seconds","Interpolated from MAP.","NAD83",440,"feet","4.3","feet","Interpolated from Digital Elevation Model","NAVD88","US",34,"000",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-NJ","USGS New Jersey Water Science Center","USGS-01368950","Black Creek near Vernon NJ","Stream",NA,"02020007",17.3,"sq mi",NA,NA,41.2225,-74.4755556,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-NJ","USGS New Jersey Water Science Center","USGS-01376273","Sparkill Brook at Piermont Road at Northvale NJ","Stream",NA,"02030101",0.5,"sq mi",NA,NA,40.9897222,-73.9352778,24000,1,"seconds","Interpolated from MAP.","NAD83",70,"feet","10","feet","Interpolated from topographic map.","NAVD88","US",34,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-NJ","USGS New Jersey Water Science Center","USGS-0137627350","Sparkill Brook tributary at Rockleigh NJ","Stream",NA,"02030101",NA,NA,NA,NA,41.0005556,-73.9272222,24000,1,"seconds","Interpolated from MAP.","NAD83",69,"feet","1.6","feet","Interpolated from Digital Elevation Model","NAVD88","US",34,"000",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-NJ","USGS New Jersey Water Science Center","USGS-01376274","Sparkill Brook at Link Drive at Northvale NJ","Stream",NA,"02030101",2.88,"sq mi",NA,NA,41.0080556,-73.9402778,24000,1,"seconds","Interpolated from MAP.","NAD83",27,"feet","4.3","feet","Interpolated from Digital Elevation Model","NAVD88","US",34,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-NJ","USGS New Jersey Water Science Center","USGS-01376970","Hackensack R at Old Tappan NJ","Stream",NA,"02030103",51.6,"sq mi",NA,NA,41.0122222,-74.0077778,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-NJ","USGS New Jersey Water Science Center","USGS-01377000","Hackensack River at Rivervale NJ","Stream",NA,"02030103",58,"sq mi",NA,NA,40.9991667,-73.9891667,24000,1,"seconds","Interpolated from MAP.","NAD83",22.51,"feet",".01","feet","Level or other surveyed method.","NGVD29","US",34,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-NJ","USGS New Jersey Water Science Center","USGS-01377463","Pascack Brook at Westwood Ave at Westwood NJ","Stream",NA,"02030103",20.5,"sq mi",NA,NA,40.9963889,-74.0255556,24000,1,"seconds","Interpolated from MAP.","NAD83",41,"feet","4.3","feet","Interpolated from Digital Elevation Model","NAVD88","US",34,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-NJ","USGS New Jersey Water Science Center","USGS-01377475","Musquapsink Brook near Westwood NJ","Stream",NA,"02030103",2.12,"sq mi",NA,NA,40.9947222,-74.0613889,24000,1,"seconds","Interpolated from MAP.","NAD83",68.06,"feet",".02","feet","Level or other surveyed method.","NGVD29","US",34,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"65","USGS-NJ","USGS New Jersey Water Science Center","USGS-01377499","Musquapsink Brook at River Vale NJ","Stream",NA,"02030103",7.07,"sq mi",NA,NA,40.9922222,-74.0230556,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",34,"003",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
