MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
USGS-011277916,"Stony Brook at Rt 1 near Flanders, CT",Stream,36,89.7,15.4,33.93333333333334,2008,2011,41.3594444,-72.1752778,CT
USGS-01127819,Fourmile River above I-95 nr East Lyme,Stream,18,14.1,7.02,10.322222222222223,2008,2010,41.3241667,-72.2569444,CT
USGS-01127821,Fourmile River below I-95 nr East Lyme,Stream,22,25.9,8.65,12.95,2008,2010,41.3211111,-72.2577778,CT
USGS-01184000,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",Stream,272,39.4,5.89,16.03922794117647,2000,2017,41.9873186,-72.6053669,CT
USGS-01184490,"BROAD BROOK AT BROAD BROOK, CT",Stream,136,58.3,18.2,30.763235294117646,2000,2017,41.9138972,-72.5497,CT
USGS-01187800,"NEPAUG R NR NEPAUG, CT.",Stream,39,24.1,7.14,12.16974358974359,1998,2001,41.8206529,-72.9701041,CT
USGS-01187830,Phelps Brook at Mill Dam Road near Collinsville,Stream,37,19.3,4.16,10.600810810810811,1998,2001,41.7998199,-72.9651039,CT
USGS-01187850,"CLEAR BK NR COLLINSVILLE, CT.",Stream,36,6.13,2.46,3.750277777777778,1998,2001,41.7956534,-72.9512145,CT
USGS-01188000,"BUNNELL BROOK NEAR BURLINGTON, CT",Stream,75,50.5,9.55,21.383333333333333,2000,2017,41.786209,-72.9648261,CT
USGS-01188090,"FARMINGTON RIVER AT UNIONVILLE, CT",Stream,64,34,9.2,17.7346875,2000,2016,41.7555472,-72.8870417,CT
USGS-01189030,"PEQUABUCK R AT FARMINGTON, CT",Stream,112,134,11.3,62.847321428571426,2000,2016,41.716766,-72.8398216,CT
USGS-01189995,"FARMINGTON RIVER AT TARIFFVILLE, CT",Stream,128,76.7,11,25.01328125,2000,2016,41.9082833,-72.7593528,CT
USGS-01192050,"HOCKANUM R AT ROCKVILLE, CT.",Stream,127,185,13.8,39.08188976377953,2000,2016,41.8659313,-72.4861964,CT
USGS-01192500,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",Stream,137,255,31.9,73.12189781021898,2000,2016,41.7831548,-72.5873114,CT
USGS-01192704,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,Stream,118,331,15.5,54.97118644067797,2000,2016,41.6081545,-72.7150953,CT
USGS-01192883,"COGINCHAUG RIVER AT MIDDLEFIELD, CT",Stream,16,30.1,14.4,20.4125,2008,2010,41.5202333,-72.7065306,CT
USGS-01193500,"SALMON RIVER NEAR EAST HAMPTON, CT",Stream,81,45.9,13.6,23.106172839506172,2000,2016,41.5523212,-72.4492529,CT
USGS-01195100,"INDIAN RIVER NEAR CLINTON, CT",Stream,29,24.8,6.52,17.017586206896553,2007,2011,41.3061722,-72.5310333,CT
USGS-01196222,"QUINNIPIAC R NR MERIDEN, CT",Stream,79,79,18.2,39.45443037974684,2000,2010,41.5292642,-72.8634344,CT
USGS-01196500,"QUINNIPIAC RIVER AT WALLINGFORD, CT",Stream,128,148,20.3,53.35390625,2000,2016,41.4502639,-72.841275,CT
USGS-01200600,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",Stream,67,39.3,12.9,24.735820895522387,2000,2016,41.5931499,-73.4495669,CT
USGS-01201487,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",Stream,128,241,17,79.61640625,2000,2016,41.4658222,-73.4032028,CT
USGS-01203000,"SHEPAUG R NR ROXBURY, CT",Stream,128,37.5,7.52,15.82765625,2000,2016,41.5498174,-73.3298403,CT
USGS-01205500,"HOUSATONIC RIVER AT STEVENSON, CT",Stream,67,42,14.1,24.291044776119403,2000,2016,41.3838028,-73.1666389,CT
USGS-01208049,"NAUGATUCK RIVER NR WATERVILLE,CT.",Stream,128,109,8.7,39.30859375,2000,2016,41.6153749,-73.0578857,CT
USGS-01208500,"NAUGATUCK RIVER AT BEACON FALLS, CT",Stream,128,122,11.8,48.09296875,2000,2016,41.4423,-73.0622833,CT
USGS-01208873,"ROOSTER RIVER AT FAIRFIELD, CT",Stream,28,194,14.4,59.56428571428572,2007,2011,41.1798189,-73.2190022,CT
USGS-01208950,"SASCO BROOK NEAR SOUTHPORT, CT",Stream,28,35.1,13.5,23.817857142857143,2007,2011,41.1528744,-73.3059495,CT
USGS-01208990,"SAUGATUCK RIVER NEAR REDDING, CT",Stream,79,60.6,11.8,24.99873417721519,2000,2016,41.29454,-73.3951203,CT
USGS-01209710,"NORWALK RIVER AT WINNIPAUK,CT.",Stream,293,251,11.9,71.93617747440273,2000,2017,41.1353743,-73.426231,CT
USGS-01211010,BROTHERS BR AT MONTGOMERY PINETUM NR COS COB CONN,Stream,1,25.7,25.7,25.7,2000,2000,41.0573191,-73.598931,CT
USGS-01211110,UNNAMED TRIBUTARY TO GREENWICH CREEK NR COS COB,Stream,1,29.1,29.1,29.1,2000,2000,41.042736,-73.6160428,CT
USGS-01211140,HORSENECK BROOK NEAR STANWICH CONN,Stream,1,20.4,20.4,20.4,2000,2000,41.1140408,-73.6328218,CT
USGS-01211210,HORSENECK BROOK NEAR ROCK RIDGE CT,Stream,1,27.4,27.4,27.4,2000,2000,41.0304861,-73.6396825,CT
USGS-01211600,"BYRAM R AT RIVERSVILLE, CT.",Stream,1,73.2,73.2,73.2,2000,2000,41.0606525,-73.6776288,CT
USGS-01211699,E. BR. BYRAM R. BELOW LAKE MEAD AT ROUND HILL,Stream,1,17.1,17.1,17.1,2000,2000,41.0995409,-73.6833237,CT
USGS-01212100,"E BR BYRAM R AT RIVERSVILLE, CT.",Stream,1,26.4,26.4,26.4,2000,2000,41.0609302,-73.6748509,CT
USGS-415652071540801,"West Thompson Lake, Top Sample, nr W. Thompson, CT",Lake,12,54,32.1,43.175,2003,2005,41.9478755,-71.901739,CT
USGS-415652071540802,"West Thompson Lake, Middle Sample nr W. Thompson",Stream,10,46.5,38.6,43.24,2003,2005,41.9478755,-71.901739,CT
USGS-415652071540803,"West Thompson Lake, Bottom Sample, nr W. Thompson",Stream,12,46.7,26.4,38.15833333333333,2003,2005,41.9478755,-71.901739,CT
USGS-415701071540801,"West Thompson Lake, Top at Boat Ramp nr W Thompson",Stream,9,54.8,32.8,40.98888888888889,2003,2005,41.9503754,-71.9017389,CT
USGS-415701071540802,West Thompson Lake Mid at Boat Ramp nr W. Thompson,Stream,5,53.7,29.9,42.1,2003,2005,41.9503754,-71.9017389,CT
USGS-415701071540803,West Thompson Lake Bot at Boat Ramp nr W. Thompson,Stream,6,46.1,34.1,40.35,2003,2005,41.9503754,-71.9017389,CT
USGS-415730071542301,West Thompson Lake Upper Location nr West Thompson,Stream,6,47.1,31.7,36.916666666666664,2003,2003,41.9584309,-71.9059057,CT
21DELAWQ_WQX-101021,Naaman Creek @ State Line near Hickman Rd.,Stream,145,405,1,69.06896551724138,1999,2018,39.817339,-75.445957,DE
21DELAWQ_WQX-101031,Naaman Creek S. Branch @ Darley Rd. (Rd. 207),Stream,128,612,14,68.0390625,1999,2018,39.808664,-75.457397,DE
21DELAWQ_WQX-101041,Naaman Creek @ RR Crossing in Steel Plant,Stream,69,652,1,73.55072463768116,1999,2009,39.810671,-75.444099,DE
21DELAWQ_WQX-101051,Naaman CreeK  S. Branch @ GlenrocK  Rd.,Stream,11,51,21,36.54545454545455,2004,2011,39.804162,-75.470617,DE
21DELAWQ_WQX-101061,Naaman Creek South Branch @ Marsh Rd. (Rt. 3),Stream,93,350,6,62.903225806451616,2004,2018,39.815128,-75.489766,DE
21DELAWQ_WQX-101071,South Branch at Decatur Rd.,Stream,9,46,25,38.666666666666664,2004,2004,39.821887,-75.496893,DE
21DELAWQ_WQX-101091,Trib. S. Br. Naaman Creek @ Foulk Rd. (Rt. 261),Stream,1,21,21,21,2006,2006,39.823004,-75.502204,DE
21DELAWQ_WQX-101101,Naaman Creek South Branch @ Rt. 495 W,Stream,1,103,103,103,2003,2003,39.809032,-75.453693,DE
21DELAWQ_WQX-101102,Naaman CreeK  South Branch @ Harvey Mill Park,Stream,1,47,47,47,2011,2011,39.819,-75.495433,DE
21DELAWQ_WQX-102011,Shellpot CreeK @ Lea Blvd.,Stream,74,557,30,100.27027027027027,1999,2011,39.753732,-75.51589,DE
21DELAWQ_WQX-102051,Shellpot Creek @ Market St. (Rt. 13 Bus.),Stream,160,1310,5,122.26875,2000,2018,39.763006,-75.516873,DE
21DELAWQ_WQX-102061,Matson Run at Miller Road Bridge,Stream,7,303,68,175.14285714285714,2000,2002,39.771902,-75.529152,DE
21DELAWQ_WQX-102071,Turkey Run at Weldin Road (Rd. 215) Bridge,Stream,6,83,14,37,2000,2002,39.780415,-75.526526,DE
21DELAWQ_WQX-102081,Shellpot Creek @ Carr Rd.,Stream,97,514,17,105.85567010309278,2000,2018,39.778276,-75.507523,DE
21DELAWQ_WQX-102091,Foulk Road (Rt. 261) Bridge,Stream,7,134,17,48.857142857142854,2000,2002,39.795169,-75.527328,DE
21DELAWQ_WQX-102101,Stoney Creek @ Governor Printz Blvd. (Rt. 13),Stream,34,339,45,90.97058823529412,2006,2008,39.77495,-75.48161,DE
21DELAWQ_WQX-102102,Stoney Creek @ Driveway,Stream,1,47,47,47,2006,2006,39.7829,-75.493,DE
21DELAWQ_WQX-102103,Trib Stoney Creek @ Holly Hill Rd.,Stream,1,54,54,54,2003,2003,39.78065,-75.48519,DE
21DELAWQ_WQX-102104,Matson Run @ Lea Blvd.,Stream,1,141,141,141,2006,2006,39.762833,-75.521841,DE
21DELAWQ_WQX-102105,Shellpot  Creek @ 150 m S of Wilson Road,Stream,2,33,30,31.5,2003,2006,39.789203,-75.51696,DE
21DELAWQ_WQX-102106,Trib Shellpot @ Shipley Rd. (Rd. 214),Stream,1,42,42,42,2006,2006,39.798099,-75.533344,DE
21DELAWQ_WQX-102107,Turkey Run N of Rt. 95 @ RR crossing,Stream,1,34,34,34,2011,2011,39.775852,-75.522696,DE
21DELAWQ_WQX-103011,Red Clay Creek @ W. Newport Pike (Rt. 4) (USGS gage 01480015),Stream,181,197,1,51.60220994475138,1999,2018,39.716317,-75.64038,DE
21DELAWQ_WQX-103031,Red Clay Creek @ Lancaster Pike (Rt. 48) (USGS gage 01480000),Stream,351,191,9,52.800569800569804,1999,2018,39.762878,-75.636578,DE
21DELAWQ_WQX-103041,Red Clay Creek @ Barley Mill Rd. (Rd. 258A),Stream,220,172,20,56.90909090909091,1999,2018,39.798165,-75.658087,DE
21DELAWQ_WQX-103051,Red Clay CreeK @ Benge Rd. (Rd. 253) Yorklyn,Stream,1,39,39,39,2006,2006,39.806249,-75.680332,DE
21DELAWQ_WQX-103061,Burroughs Run @ Creek Rd. (Rt. 82),Stream,201,115,13,32.149253731343286,1999,2018,39.798869,-75.648414,DE
21DELAWQ_WQX-103071,Red Clay CreeK @ Snuff Mill Rd. (Rd. 247),Stream,1,33,33,33,2003,2003,39.808327,-75.666843,DE
21DELAWQ_WQX-103081,Burroughs Run @ Old Kennett Rd (Rd. 243),Stream,2,25,23,24,2006,2006,39.818006,-75.642928,DE
21DELAWQ_WQX-103091,Hyde Run @ McKennans Church Rd. (Rd. 276),Stream,1,70,70,70,2006,2006,39.7603,-75.6622,DE
21DELAWQ_WQX-103101,"Red Clay Creek @ S of Rt. 82, S of Ashland",Stream,1,31,31,31,2003,2003,39.80062,-75.6548,DE
21DELAWQ_WQX-103102,Hyde Run @ Brandywine Spring Park,Stream,1,63,63,63,2011,2011,39.744097,-75.638205,DE
21DELAWQ_WQX-103103,Red Clay CreeK  S of Burrows Run Confl.,Stream,1,45,45,45,2011,2011,39.797866,-75.647652,DE
21DELAWQ_WQX-103104,Calf Run off Weer Circle,Stream,1,52,52,52,2011,2011,39.724531,-75.650359,DE
21DELAWQ_WQX-103105,Red Clay CreeK  below falls @ Hoopes Reservoir,Stream,1,43,43,43,2011,2011,39.770861,-75.636929,DE
21DELAWQ_WQX-103106,Trib Red Clay CreeK  50m N of Does Lane,Stream,1,48,48,48,2011,2011,39.803494,-75.637432,DE
21DELAWQ_WQX-104011,Brandywine Creek @ Foot Bridge in Brandywine Park,Stream,181,196,14,48.73480662983425,1999,2018,39.76004,-75.556093,DE
21DELAWQ_WQX-104021,Brandywine Creek @ New Bridge Rd. (Rd. 279) (USGS gage 01481500),Stream,272,711,11,53.23529411764706,1999,2018,39.769832,-75.578844,DE
21DELAWQ_WQX-104051,Brandywine Creek @ Smith Bridge Rd. (Rd. 221),Stream,204,257,17,54.838235294117645,1999,2018,39.837734,-75.578859,DE
21DELAWQ_WQX-104101,Husband's Run @ Rockland Rd. (Rd. 232),Stream,2,52,12,32,2003,2006,39.785715,-75.561799,DE
21DELAWQ_WQX-104103,Trib Wilson Run @ Montchanin Rd. (Rt. 100),Stream,2,15,13,14,2003,2006,39.809188,-75.587622,DE
21DELAWQ_WQX-104104,Wilson Run @ BCSP Driveway,Stream,3,62,25,38.333333333333336,2003,2006,39.80108,-75.58286,DE
21DELAWQ_WQX-104105,Wilson Run @ Winterthur,Stream,1,24,24,24,2006,2006,39.806054,-75.604049,DE
21DELAWQ_WQX-104106,Wilson Run @ E. Barn Rd.,Stream,1,32,32,32,2011,2011,39.803766,-75.593601,DE
21DELAWQ_WQX-104107,Rocky Run 200m E of Rt. 202,Stream,1,131,131,131,2011,2011,39.815317,-75.547283,DE
21DELAWQ_WQX-105011,White Clay Creek @ Stanton Christiana Rd. (Old Rt. 7),Stream,56,76,18,33.05357142857143,1999,2008,39.707247,-75.652492,DE
21DELAWQ_WQX-105031,White Clay Creek @ Chambers Rock Rd. (Rd. 329),Stream,223,133,17,38.33183856502242,1999,2018,39.73272,-75.759953,DE
21DELAWQ_WQX-105051,Mill CreeK @ Evanson Rd. (Rd. 285),Stream,1,28,28,28,2006,2006,39.782853,-75.701594,DE
21DELAWQ_WQX-105071,Mill CreeK @ Delaware ParK  Blvd. (Race Track),Stream,68,121,15,42.779411764705884,1999,2009,39.709316,-75.655089,DE
21DELAWQ_WQX-105101,Pike Creek @ Upper Pike Creek Rd. (Rd. 322),Stream,68,73,10,32.0735294117647,1999,2009,39.706934,-75.695371,DE
21DELAWQ_WQX-105131,Middle Run @ Old Possum Park Rd. (Rd. 303),Stream,71,54,14,25.154929577464788,1999,2009,39.696166,-75.719858,DE
21DELAWQ_WQX-105151,White Clay Creek @ Delaware Park Blvd. (USGS gage 014790000),Stream,278,219,2,46.17625899280576,1999,2018,39.698957,-75.675438,DE
21DELAWQ_WQX-105171,White Clay Creek @ McKees Lane,Stream,167,118,18,38.538922155688624,2003,2018,39.68997,-75.73759,DE
21DELAWQ_WQX-105181,Pike CreeK @ Paper Mill Rd. (Rt. 72),Stream,48,71,12,27.833333333333332,2004,2011,39.745895,-75.71724,DE
21DELAWQ_WQX-105191,Hershey Run @ 500 m N of Newport Pike (Rt. 4),Stream,1,56,56,56,2003,2003,39.71923,-75.62604,DE
21DELAWQ_WQX-105201,Hershey Run @ Newport Pike (Rt. 4),Stream,1,15,15,15,2006,2006,39.715366,-75.625906,DE
21DELAWQ_WQX-105202,Middle Run @ Smith Mill Rd. (Rd. 326),Stream,1,16,16,16,2006,2006,39.723809,-75.718724,DE
21DELAWQ_WQX-105203,Mill Creek 180 m N of Park Blvd.,Stream,1,44,44,44,2003,2003,39.71069,-75.65515,DE
21DELAWQ_WQX-105204,Mill Creek @ 400 m SE of Old Capital Trail,Stream,2,35,25,30,2003,2006,39.71233,-75.66255,DE
21DELAWQ_WQX-105205,Mill Creek @ Mill Creek Rd. (Rd. 282) near Woodbridge,Stream,1,34,34,34,2006,2006,39.763158,-75.684001,DE
21DELAWQ_WQX-105206,Mill Creek @ Kirkwood Hwy (Rt. 2),Stream,1,24,24,24,2006,2006,39.720065,-75.665596,DE
21DELAWQ_WQX-105207,Pike Creek @ 175 m N of Old Coach Rd. (Rd. 316),Stream,2,29,25,27,2003,2006,39.71489,-75.69591,DE
21DELAWQ_WQX-105208,Pike Creek @ North Star Rd. (Rd. 295),Stream,1,27,27,27,2006,2006,39.751194,-75.722326,DE
21DELAWQ_WQX-105209,Trib Mill Creek @ Middleton Dr.,Stream,1,36,36,36,2003,2003,39.74478,-75.68458,DE
21DELAWQ_WQX-105210,Trib Mill Creek @ Mill Creek Rd. (Rd. 282) near Stoneridge,Stream,1,16,16,16,2006,2006,39.777518,-75.695037,DE
21DELAWQ_WQX-105211,Trib White Clay @ 400 m NE of Rt. 273,Stream,3,372,77,175.33333333333334,2003,2006,39.68559,-75.70956,DE
21DELAWQ_WQX-105212,Trib White Clay @ Thompson Station Rd. (Rd. 307),Stream,4,82,26,50,2003,2011,39.74567,-75.74869,DE
21DELAWQ_WQX-105213,Trib White Clay @ Thompson Station Rd. (Rd. 53),Stream,3,21,18,20,2003,2011,39.729949,-75.755866,DE
21DELAWQ_WQX-105214,White Clay Creek @ 400 m N of Chambers Rock Rd. (Rd. 329),Stream,1,24,24,24,2003,2003,39.73559,-75.76135,DE
21DELAWQ_WQX-105215,Trib Mill CreeK @ Kirkwood Hgwy. (Rt. 2),Stream,1,61,61,61,2011,2011,39.715355,-75.67358,DE
21DELAWQ_WQX-105216,Middle Run @ Middle Run Natural Area,Stream,1,28,28,28,2011,2011,39.709188,-75.721841,DE
21DELAWQ_WQX-105217,Pike CreeK  175m NW of Granville Rd.,Stream,1,33,33,33,2011,2011,39.741486,-75.713254,DE
21DELAWQ_WQX-105218,Trib White Clay Crk. 300m E of Marrows Rd.,Stream,1,108,108,108,2011,2011,39.670553,-75.724272,DE
21DELAWQ_WQX-105219,Pike CreeK @ W. Green Valley Rd.,Stream,1,43,43,43,2011,2011,39.701709,-75.692839,DE
21DELAWQ_WQX-105220,White Clay CreeK @ Deerfield Golf Club,Stream,1,41,41,41,2011,2011,39.718722,-75.761403,DE
21DELAWQ_WQX-105221,"Trib Mill CreeK @ RR crossing, Hockesin",Stream,1,53,53,53,2011,2011,39.786569,-75.699704,DE
21DELAWQ_WQX-105222,Hershey Run 380m N of Newport Pike (Rt. 4),Stream,1,81,81,81,2011,2011,39.718074,-75.625777,DE
21DELAWQ_WQX-105223,Mill CreeK @ Delcastle Recreation Area,Stream,1,48,48,48,2011,2011,39.746394,-75.677573,DE
21DELAWQ_WQX-105224,Middle Run 230m N of Old Possum ParK  Rd. (Rd. 303),Stream,1,27,27,27,2011,2011,39.69794,-75.719417000000007,DE
21DELAWQ_WQX-106031,Smalleys Dam Spillway @ Smalleys Dam Rd.,Stream,271,640,14,76.49557195571956,1999,2018,39.655652,-75.669098,DE
21DELAWQ_WQX-106141,Christina River @ Sunset Lake Rd. (Rt. 72) (USGS gage 01478000),Stream,290,406,11,65.84137931034483,1999,2018,39.637456,-75.72848,DE
21DELAWQ_WQX-106151,Christina CreeK @ W.Chestnut Hill Rd.,Stream,2,59,31,45,2006,2011,39.653473,-75.754377,DE
21DELAWQ_WQX-106161,West Branch @ Elkton Rd. (Rt. 2),Stream,1,92,92,92,2011,2011,39.656425,-75.786167,DE
21DELAWQ_WQX-106181,Christina CreeK @ Elkton Rd. (Rt.2),Stream,1,29,29,29,2006,2006,39.669286,-75.771717,DE
21DELAWQ_WQX-106191,Christina River @ Nottingham Rd. (Rt. 273),Stream,174,112,16,40.94252873563219,1999,2018,39.690794,-75.776792,DE
21DELAWQ_WQX-106281,Little Mill Creek @ DuPont Rd.,Stream,178,845,1,131.64606741573033,1999,2018,39.734718,-75.586999,DE
21DELAWQ_WQX-106321,Leatherinans Run at Old Baltimore Pike Road Bridge,Stream,6,525,62,221.16666666666666,1999,1999,39.657024,-75.674763,DE
21DELAWQ_WQX-106331,Old Walther Road (Rd 346) Bridge,Stream,5,335,26,120.4,1999,1999,39.637158,-75.680179,DE
21DELAWQ_WQX-106341,Belltown Run @ Sunset Lake Rd. (Rt. 72),Stream,7,130,26,67.71428571428571,1999,2006,39.613977,-75.717621,DE
21DELAWQ_WQX-106351,Beck's Pond outflow at Salem Church Rd. Bridge,Stream,6,104,18,45.166666666666664,1999,1999,39.625292,-75.702894,DE
21DELAWQ_WQX-106361,Inflow to the Sunset Pond at Corporate Blvd.,Stream,5,153,47,89.6,1999,1999,39.61442,-75.740691,DE
21DELAWQ_WQX-106381,Outflow of Sunset Pond at Rt. 72 Bridge,Stream,5,177,24,71.6,1999,1999,39.625976,-75.724199,DE
21DELAWQ_WQX-106391,Chestnut Run @ Driveway Of Corp. Center,Stream,1,203,203,203,2006,2006,39.752682,-75.601277,DE
21DELAWQ_WQX-106401,Iron Hill Run @ Smith Way (Rd. 419),Stream,2,53,53,53,2006,2006,39.634823,-75.769828,DE
21DELAWQ_WQX-106402,Little Mill Creek @ 340 meters NE of Rt. 34,Stream,2,44,37,40.5,2003,2006,39.75054,-75.61589,DE
21DELAWQ_WQX-106404,Little Mill Creek @ Kirkwood Hwy (Rt. 2),Stream,2,51,48,49.5,2003,2006,39.73851,-75.60839,DE
21DELAWQ_WQX-106405,Trib Christina Creek @ Timberline Rd.,Stream,1,35,35,35,2006,2006,39.687033,-75.778965,DE
21DELAWQ_WQX-106406,Trib Christina Creek @ Valley Rd.,Stream,1,37,37,37,2003,2003,39.688447,-75.784846,DE
21DELAWQ_WQX-106407,West Branch @ 150 m E of Sandy Dr.,Stream,2,317,50,183.5,2003,2006,39.65484,-75.77616,DE
21DELAWQ_WQX-106408,Chestnut Run @ Kirkwood Hwy (Rt. 2),Stream,2,65,64,64.5,2006,2006,39.73982,-75.60455,DE
21DELAWQ_WQX-106409,Little Mill CreeK @ Elsmere Park,Stream,1,99,99,99,2011,2011,39.730267,-75.601849,DE
21DELAWQ_WQX-106410,Little Mill CreeK @ Woodland Run Park,Stream,1,70,70,70,2011,2011,39.74396,-75.620231,DE
21DELAWQ_WQX-106411,Leathermans Run 200m N of Old Baltimore Pike (Rd. 336),Stream,2,211,209,210,2011,2011,39.658313,-75.675666,DE
21DELAWQ_WQX-106412,Iron Hill Run 400m S of Bartley Dr.,Stream,1,64,64,64,2011,2011,39.62165,-75.770214,DE
21DELAWQ_WQX-107011,Red Lion Creek @ Bear Corbitt Rd. (Rt. 7),Stream,139,114,12,36.539568345323744,1999,2018,39.605386,-75.664933,DE
21DELAWQ_WQX-107041,De Rt 71 Between De Rt 7 And US Rt 13,Stream,18,103,12,26.833333333333332,2002,2005,39.612107,-75.655401,DE
21DELAWQ_WQX-107061,Unnamed tributary at Rd. 405,Stream,16,68,19,30.8125,2002,2005,39.599796,-75.64884,DE
21DELAWQ_WQX-107071,Doll Run at Rd. 405,Stream,19,75,20,51.421052631578945,2002,2005,39.602417,-75.65691,DE
21DELAWQ_WQX-107091,Holts Run @ 100 meters N of Samson Ct.,Stream,1,16,16,16,2003,2003,39.592,-75.67007,DE
21DELAWQ_WQX-108051,Lums Pond SE Trib. @ Red Lion Rd. (Rt. 71),Stream,22,30,17,24.227272727272727,2009,2011,39.553065,-75.707272,DE
21DELAWQ_WQX-108081,West Trib Lums Pond @ Howell School Rd. (Rd 54),Stream,33,32,1,16.606060606060606,2009,2011,39.570089,-75.736241,DE
21DELAWQ_WQX-108131,Long Branch @ 300 meters W of Rd. 391,Stream,1,33,33,33,2003,2003,39.57042,-75.76711,DE
21DELAWQ_WQX-108151,Trib Back Creek @ near Meadow Dr.,Stream,1,19,19,19,2003,2003,39.51185,-75.74087,DE
21DELAWQ_WQX-108161,BacK  CreeK  1.4 km W of ChoptanK  Rd. (Rd. 435),Stream,1,21,21,21,2011,2011,39.511307,-75.76192,DE
21DELAWQ_WQX-109201,Dove Nest Branch @ Brick Mill Rd. (Rd. 430),Stream,4,740,34,317,2000,2000,39.462588,-75.688102,DE
21DELAWQ_WQX-109211,Drawyer Creek above Shallcross Lake at Ceder Lane Rd.,Stream,4,27,18,22.25,2000,2000,39.492444,-75.689759,DE
