MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
EPA_GLNPO-SU18,SU18,Great Lake,247,1.466,-0.146,1.2515095587044534,1996,2016,47.5137981609,-90.1504091034,MN
EPA_GLNPO-SU19,SU19,Great Lake,246,1.65,0,1.2843948617886178,1996,2016,47.3664935287,-90.8531512299,MN
FONDULAC_WQX-101,Bang (Long) Lake,Lake,42,4,1.2,1.969047619047619,1999,2016,46.6692,-92.7111,MN
FONDULAC_WQX-102A,Big Lake (North Basin),Lake,39,6.6,3.1,4.67948717948718,1999,2016,46.7053,-92.6311,MN
FONDULAC_WQX-102B,Big Lake (South Basin),Lake,40,6.7,3,4.4275,1999,2016,46.6908,-92.6269,MN
FONDULAC_WQX-103,Cedar Lake,Lake,22,7.3,4.2,5.568181818181818,2008,2016,46.7358,-92.6094,MN
FONDULAC_WQX-104,Deadfish Lake,Lake,41,3.5,0.3,1.2585365853658537,1999,2015,46.7478,-92.6906,MN
FONDULAC_WQX-105,East Twin Lake,Lake,17,1.3,0.3,0.7111764705882353,2008,2016,46.7969,-92.5781,MN
FONDULAC_WQX-106,First Lake,Lake,19,24,6,11.8,2008,2016,46.7158,-92.4869,MN
FONDULAC_WQX-107,Hardwood Lake,Lake,12,1.5,0.3,0.8333333333333334,2008,2014,46.7622,-92.6561,MN
FONDULAC_WQX-108,Jaskari Lake,Lake,42,7.1,2.4,4.309523809523809,1999,2016,46.6778,-92.699700000000007,MN
FONDULAC_WQX-109,Lac Lake,Lake,16,1.1,0.4,0.6025,2009,2016,46.7364,-92.6944,MN
FONDULAC_WQX-110,Lost Lake,Lake,40,1.5,0.67,0.96425,1999,2016,46.7897,-92.6544,MN
FONDULAC_WQX-111,Joe Martin Lake,Lake,42,4.6,1.6,2.3714285714285714,1999,2016,46.8322,-92.6947,MN
FONDULAC_WQX-112,Miller (Mud) Lake,Lake,42,1.6,0.2,0.720952380952381,1999,2016,46.7269,-92.7019,MN
FONDULAC_WQX-113,Pat Martin Lake,Lake,39,0.9,0.4,0.5641025641025641,1999,2015,46.7606,-92.5453,MN
FONDULAC_WQX-114A,Perch Lake (North Basin),Lake,39,2,0.4,0.8905128205128205,1999,2016,46.6989,-92.6564,MN
FONDULAC_WQX-114B,Perch Lake (South Basin),Lake,40,9.9,3.8,5.9225,1999,2016,46.6792,-92.6814,MN
FONDULAC_WQX-115,Rice Portage Lake,Lake,40,5,1,3.02,1999,2016,46.7006,-92.6861,MN
FONDULAC_WQX-116,Second Lake,Lake,19,13.3,4,9.58421052631579,2008,2016,46.7122,-92.4956,MN
FONDULAC_WQX-117,Side Lake,Lake,5,1.5,1.3,1.3800000000000001,1999,2009,46.7792,-92.6442,MN
FONDULAC_WQX-118,Simian Lake,Lake,43,7.7,1.9,4.806976744186047,1999,2016,46.7872,-92.5247,MN
FONDULAC_WQX-119,Sofie Lake,Lake,39,4.5,0.4,1.1787179487179487,1999,2016,46.6939,-92.6444,MN
FONDULAC_WQX-120,Spring Lake,Lake,2,0.3,0.3,0.3,2014,2014,46.6653,-92.6944,MN
FONDULAC_WQX-121,Spruce (Spirit) Lake,Lake,18,1.3,0.4,0.6916666666666667,2008,2016,46.7011,-92.7261,MN
FONDULAC_WQX-122,Third Lake,Lake,44,15.9,0.8,10.738636363636363,1999,2016,46.7114,-92.5022,MN
FONDULAC_WQX-122I,THIRD LAKE (18'),Lake,4,15,12,13.5,2011,2012,46.7114,-92.5022,MN
FONDULAC_WQX-123A,West Twin Lake (North Basin),Lake,41,6.8,3.7,5.0634146341463415,1999,2016,46.8033,-92.5897,MN
FONDULAC_WQX-123B,West Twin Lake (South Basin),Lake,41,11,3.7,5.582926829268293,1999,2016,46.7994,-92.5914,MN
FONDULAC_WQX-124,Wild Rice Lake,Lake,42,37,2.7,6.847619047619047,1999,2016,46.6731,-92.6028,MN
FONDULAC_WQX-202B,Fond du Lac Creek Station 2,Stream,33,80,3.8,10.687878787878788,2003,2015,46.7483,-92.4956,MN
FONDULAC_WQX-203A,Martin Branch (Marshall Rd.),Stream,32,3,1.1,1.94375,2002,2016,46.8394,-92.6394,MN
FONDULAC_WQX-204A,Otter Creek (Station 1),Stream,36,26,7.7,14.083333333333334,2002,2016,46.6639,-92.4814,MN
FONDULAC_WQX-204B,Otter Creek (Station 1A),Stream,26,18,7.7,13.092307692307692,2003,2012,46.6758,-92.4708,MN
FONDULAC_WQX-205,Simian Creek Station 1,Stream,32,12,2.2,6.01875,2003,2015,46.8042,-92.5133,MN
FONDULAC_WQX-207B,Stoney Brook Station 2,Stream,35,65,0.9,7.474285714285714,2002,2016,46.8542,-92.6072,MN
FONDULAC_WQX-SLRM 104.5,SLRM 104.5,Stream,1,8.8,8.8,8.8,2005,2005,47.26,-92.735,MN
FONDULAC_WQX-SLRM 124.5,SLRM 124.5,Stream,1,6.8,6.8,6.8,2005,2005,47.3633,-92.5958,MN
FONDULAC_WQX-SLRM 127.5,SLRM 127.5,Stream,1,6.5,6.5,6.5,2005,2005,47.3714,-92.5653,MN
FONDULAC_WQX-SLRM 129,SLRM 129,Stream,1,6.1,6.1,6.1,2005,2005,47.3625,-92.5408,MN
FONDULAC_WQX-SLRM 139.6,SLRM 139.6,Stream,1,6.6,6.6,6.6,2005,2005,47.3942,-92.4075,MN
FONDULAC_WQX-SLRM 142.8,SLRM 142.8,Stream,1,7.4,7.4,7.4,2005,2005,47.4106,-92.37,MN
FONDULAC_WQX-SLRM 152.5,SLRM 152.5,Stream,1,7.2,7.2,7.2,2005,2005,47.4636,-92.3028,MN
FONDULAC_WQX-SLRM 161,SLRM 161,Stream,1,4,4,4,2005,2005,47.4883,-92.2136,MN
FONDULAC_WQX-SLRM 171,SLRM 171,Stream,1,0.9,0.9,0.9,2005,2005,47.4392,-92.1394,MN
FONDULAC_WQX-SLRM 179.5,SLRM 179.5,Stream,1,0.9,0.9,0.9,2005,2005,47.4828,-92.0347,MN
FONDULAC_WQX-SLRM 187.6,SLRM 187.6,Stream,1,1.1,1.1,1.1,2005,2005,47.47,-91.9239,MN
FONDULAC_WQX-SLRM 188.7,SLRM 188.7,Stream,1,1.1,1.1,1.1,2005,2005,47.4725,-91.9092,MN
FONDULAC_WQX-SLRM 193.3,SLRM 193.3,Stream,2,1.1,1.1,1.1,2005,2005,47.4889,-91.8533,MN
FONDULAC_WQX-SLRM 38.5,SLRM 38.5,Stream,27,8.6,4.4,6.281481481481482,2005,2016,46.7542,-92.4914,MN
FONDULAC_WQX-SLRM 40.5,SLRM 40.5,Stream,26,9.4,4.5,6.5,2005,2015,46.7814,-92.4683,MN
FONDULAC_WQX-SLRM 46.5,SLRM 46.5,Stream,28,9.6,4.1,6.571428571428571,2005,2016,46.8133,-92.5244,MN
FONDULAC_WQX-SLRM 51,SLRM 51,Stream,25,9,4.2,6.476,2005,2016,46.8536,-92.5733,MN
FONDULAC_WQX-SLRM 53,SLRM 53,Stream,27,14,4.7,8.514814814814814,2005,2016,46.8714,-92.615,MN
FONDULAC_WQX-SLRM 63,SLRM 63,Stream,1,7.3,7.3,7.3,2005,2005,46.8669,-92.8064,MN
FONDULAC_WQX-SLRM 67,SLRM 67,Stream,1,7.5,7.5,7.5,2005,2005,46.8797,-92.8594,MN
FONDULAC_WQX-SLRM 72,SLRM 72,Stream,1,8.3,8.3,8.3,2005,2005,46.9311,-92.91,MN
FONDULAC_WQX-SLRM 79,SLRM 79,Stream,1,10,10,10,2005,2005,46.9956,-92.8086,MN
FONDULAC_WQX-W2Res A,West Two Reservoir A,Lake,2,31,31,31,2006,2006,47.508333,-92.631111,MN
FONDULAC_WQX-W2Res B,West Two Reservoir B,Lake,2,26,26,26,2006,2006,47.478611,-92.648333,MN
FONDULAC_WQX-W2Res C,West Two Reservoir C,Lake,4,21,20,20.5,2006,2006,47.478611,-92.648333,MN
HO_CHUNK_WQX-allot1045HCN01,unnamed creek (Blackhawk),Stream,7,5.43,3.9,4.765714285714285,2012,2017,43.7466,-91.2872,MN
IASNAPST_WQX-839001,Cedar R Snapshot (Site MN05 - Cedar Blooming Prairie MN),Stream,6,37.49,18.8,25.475,2003,2007,43.863047,-93.007355,MN
IASNAPST_WQX-847013,"Cedar R Snapshot (Site MN01 - Cedar River near Oakland, MN)",Stream,8,49.85,25.24,32.35125,2000,2007,43.630285,-93.130432,MN
IASNAPST_WQX-847014,"Cedar R Snapshot (Site MN02 - Shell Rock Albert Lea, MN)",Stream,8,34.11,16.94,25.427500000000002,2000,2007,43.612615,-93.292984,MN
IASNAPST_WQX-847015,Cedar R Snapshot (Site UWW18 - Bear Lake Inlet NW),Stream,4,22.52,18.34,19.5975,2006,2007,43.557247,-93.520949,MN
IASNAPST_WQX-847016,Cedar R Snapshot (Site UWW19 - Bear Lake Inlet NE),Stream,4,18.73,14.39,15.74,2006,2007,43.561153,-93.499302,MN
IASNAPST_WQX-847017,Cedar R Snapshot (Site UWW7 - Bear Creek Outlet),Stream,4,21.58,15.46,17.61,2006,2007,43.525588,-93.502869,MN
IASNAPST_WQX-899008,"Cedar R Snapshot (Site MN03 - Little Cedar near Adams, MN)",Stream,7,34.23,16.65,22.68285714285714,2001,2007,43.57293,-92.759681,MN
IASNAPST_WQX-899009,"Cedar R Snapshot (Site MN04 - Austin, MN)",Stream,7,54.8,20.14,33.785714285714285,2001,2007,43.628664,-92.974167,MN
IASNAPST_WQX-995017,Cedar R Snapshot (Site UWW17 - Trib at State Line Rd),Stream,4,56.79,17,28.725,2006,2007,43.499622,-93.512673,MN
IOWATER_WQX-810101,"Des Moines River Bridge at Currie, MN",Stream,13,69,31,37.38461538461539,2004,2005,44.07079643,-95.66556961,MN
IOWATER_WQX-839001,Cedar R Snapshot (Site MN05 - Cedar Blooming Prairie MN),Stream,1,34,34,34,2006,2006,43.86304716,-93.00735456,MN
IOWATER_WQX-847001,Peter Lund Creek,Stream,2,42,36,39,2001,2001,43.76597243,-93.32573558,MN
IOWATER_WQX-847002,Bancroft Creek,Stream,1,30,30,30,2001,2001,43.68733217,-93.37284427,MN
IOWATER_WQX-847009,Hayward Creek,Stream,1,33,33,33,2002,2002,43.65305923,-93.24822721,MN
IOWATER_WQX-847010,The Channel,Stream,1,25,25,25,2006,2006,43.56055897,-93.4991733,MN
IOWATER_WQX-847013,"Cedar R Snapshot (Site MN01 - Cedar River near Oakland, MN)",Stream,2,34,30,32,2006,2007,43.63028493,-93.13043216,MN
IOWATER_WQX-847014,"Cedar R Snapshot (Site MN02 - Shell Rock Albert Lea, MN)",Stream,1,27,27,27,2006,2006,43.61261499,-93.29298362,MN
IOWATER_WQX-847015,Cedar R Snapshot (Site UWW18 - Bear Lake Inlet NW),Stream,1,57,57,57,2006,2006,43.55724732,-93.52094913,MN
IOWATER_WQX-847016,Cedar R Snapshot (Site UWW19 - Bear Lake Inlet NE),Stream,1,173,173,173,2006,2006,43.56115268,-93.49930202,MN
IOWATER_WQX-855002,Waterloo Creek-Minnesota Bridge,Stream,2,42,36,39,2002,2003,43.50255334,-91.570101,MN
IOWATER_WQX-899009,"Cedar R Snapshot (Site MN04 - Austin, MN)",Stream,2,41,30,35.5,2006,2007,43.62866365,-92.97416714,MN
IOWATER_WQX-995017,Cedar R Snapshot (Site UWW17 - Trib at State Line Rd),Stream,1,30,30,30,2006,2006,43.4996216,-93.51267309,MN
LSIOUX_WQX-201,Lower Sioux MN River 1,Stream,13,32.7,16.6,24.615384615384617,2010,2015,44.54235,-95.01431,MN
LSIOUX_WQX-202,Lower Sioux MN River 2,Stream,10,30.3,17.1,23.8,2010,2015,44.53949,-94.98384,MN
LSIOUX_WQX-301,Lower Sioux Hank (Larsen) Lake,Lake,9,20.3,17.3,18.822222222222223,2011,2015,44.53606,-94.97859,MN
MLBO_DNR_WQX-CEAST,ML-CE,Lake,32,4.14,2.1,3.42775,2009,2016,46.266842,-93.593809,MN
MLBO_DNR_WQX-DIT36,ML-DITCH 36,Lake,32,4.8,3.01,3.5520625,2009,2016,46.344866,-93.539845,MN
MLBO_DNR_WQX-GARRI,ML-GARRISON,Lake,32,4.02,2.8,3.477125,2009,2016,46.307761,-93.808224,MN
MLBO_DNR_WQX-MALON,ML-MALONE,Lake,32,4.22,3.2,3.52603125,2009,2016,46.171588,-93.486218,MN
MLBO_DNR_WQX-ML001,ML-1,Lake,32,4,3.146,3.50396875,2009,2016,46.1275,-93.6065,MN
MLBO_DNR_WQX-ML006,ML-6,Lake,62,3.95,2.8,3.4735967741935485,2009,2016,46.1595,-93.6495,MN
MLBO_DNR_WQX-ML020,ML-20,Lake,31,4.03,2.9,3.418258064516129,2009,2016,46.228666,-93.776166,MN
MLBO_DNR_WQX-ML024,ML-24,Lake,34,4.3,3.168,3.4958235294117648,2009,2016,46.2365,-93.7475,MN
MLBO_DNR_WQX-NEAST,ML-NE,Lake,32,3.95,3.2,3.47628125,2009,2016,46.331002,-93.608313,MN
MLBO_DNR_WQX-NSHOR,ML-NSHORE,Lake,31,4.1,3.16,3.515967741935484,2009,2016,46.349304,-93.702797,MN
MLBO_DNR_WQX-NWEST,ML-NW,Lake,32,4.45,3.182,3.50528125,2009,2016,46.297983,-93.75492,MN
MLBO_DNR_WQX-PETER,ML-PETERSON,Lake,32,4.04,3.092,3.47325,2009,2016,46.228808,-93.534641,MN
MLBO_DNR_WQX-SEAST,ML-SE,Lake,32,4,3.198,3.49303125,2009,2016,46.174448,-93.542924,MN
MLBO_DNR_WQX-SEVTN,ML-SEVENTEEN,Lake,32,4,3,3.47434375,2009,2016,46.297774,-93.542603,MN
MLBO_DNR_WQX-THAIN,ML-THAINS,Lake,32,4.56,3.2,3.542625,2009,2016,46.146365,-93.471847,MN
MLBO_DNR_WQX-VINEL,ML-VINELAND,Lake,32,5.41,3.1,3.50565625,2009,2016,46.147414,-93.710732,MN
MNDA_PESTICIDE-S001-539,S BR ROOT R AT GRVL RD BR 1 MI W OF CSAH14 5 MI SE GR MEADOW,Stream,8,33.8,22,28.2,2012,2012,43.634306,-92.529194,MN
MNDA_PESTICIDE-S006-300,"CRYSTAL CREEK (TRIBUTARY TO WILLOW CREEK) AT UNNAMED ROAD, 1 MILE EAST OF COUNTY STATE AID HIGHWAY 15, 5.5 MILES NORTHWEST OF HARMONY, MINNESOTA",Stream,21,14.8,6.34,12.518095238095238,2012,2012,43.58905,-92.11269,MN
MNDA_PESTICIDE-S006-648,"BRIDGE CK, OUTLET AT JOHN DEERE DR, 6.7 MI SW OF HOUSTON, MN (BC0)",Stream,23,13.8,5.41,6.562608695652174,2012,2012,43.7022,-91.6738,MN
MNPCA-01-0001-00-205,PINE,Lake,11,3.3,1.2,2.0090909090909093,1988,2008,46.18254,-93.081417,MN
MNPCA-01-0001-00-206,PINE,Lake,4,2.34,1.72,1.9425,2016,2016,46.19195,-93.06843,MN
MNPCA-01-0023-00-100,ROUND,Lake,1,0.91,0.91,0.91,1981,1981,46.6967,-93.1921,MN
MNPCA-01-0023-00-202,ROUND,Lake,5,6.56,6.45,6.529999999999999,2015,2015,46.693436,-93.193191,MN
MNPCA-01-0024-00-201,Loon,Lake,1,0.336,0.336,0.336,1995,1995,46.8255,-93.1904,MN
MNPCA-01-0027-00-201,Sheriff,Lake,1,0.794,0.794,0.794,2016,2016,46.581885,-93.192083,MN
MNPCA-01-0031-00-100,ANDERSON,Lake,1,0.61,0.61,0.61,1981,1981,46.7379,-93.2327,MN
MNPCA-01-0032-00-100,CAMP,Lake,1,0.54,0.54,0.54,1981,1981,46.7341,-93.2104,MN
MNPCA-01-0033-00-101,MINNEWAWA,Lake,13,3.4,0.79,1.906923076923077,1989,2004,46.704595,-93.261902,MN
MNPCA-01-0033-00-201,MINNEWAWA,Lake,6,4.11,4.06,4.088333333333333,2015,2015,46.703137,-93.261838,MN
MNPCA-01-0033-00-202,MINNEWAWA,Lake,7,1.8,0.79,1.4557142857142857,1990,1993,46.717315,-93.249941,MN
MNPCA-01-0034-00-201,HORSESHOE,Lake,3,5.5,4.2,4.7,2007,2007,46.714843,-93.205735,MN
MNPCA-01-0038-00-100,REMOTE,Lake,1,2.81,2.81,2.81,1991,1991,46.8232,-93.2116,MN
MNPCA-01-0046-00-201,Ball Bluff,Lake,10,2.89,2.5,2.679,2014,2015,46.933354,-93.278207,MN
MNPCA-01-0057-00-201,Little Ball Bluff,Lake,10,2.59,1.99,2.268,2015,2016,46.936388,-93.27344,MN
MNPCA-01-0058-00-201,VANDUSE,Lake,7,3.52,3.39,3.4614285714285713,2015,2015,46.97776,-93.241489,MN
MNPCA-01-0062-00-102,BIG SANDY,Lake,2,2.9,2.3,2.5999999999999996,1985,1985,46.775871,-93.290589,MN
MNPCA-01-0062-00-206,BIG SANDY,Lake,7,3.67,2.2,3.1471428571428572,1985,2015,46.743586,-93.268536,MN
MNPCA-01-0069-00-202,PORTAGE,Lake,10,8.82,7.58,8.009,2016,2017,46.589226,-93.419712,MN
MNPCA-01-0070-00-201,Round,Lake,12,4.11,3.72,3.9125,2015,2016,46.64972,-93.378211,MN
MNPCA-01-0071-01-101,DAVIS (MAIN BASIN),Lake,6,5.8,2.5,4.55,1992,1994,46.645409,-93.365892,MN
MNPCA-01-0071-02-101,DAVIS (STEAMBOAT),Lake,6,5.7,2.6,4.65,1992,1994,46.642876,-93.355773,MN
MNPCA-01-0072-00-101,ROCK,Lake,13,6.23,4.96,5.696153846153846,2015,2016,46.634754,-93.393038,MN
