MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
21OHIO_WQX-200468,200468-CLOVERLICK CREEK NE OF BETHEL @ ST. RT. 133,Stream,14,60.8,10.4,24.07142857142857,2012,2013,38.9853,-84.0531,OH
21OHIO_WQX-200469,200469-BARNES RUN S OF CONCORD @ CONCORD-BETHEL RD.,Stream,6,31.3,8.3,18.333333333333332,2012,2012,39.0081,-84.0739,OH
21OHIO_WQX-200471,200471-KAIN RUN SW OF WILLIAMSBURG @ WILLIAMSBURG-BANTAM RD.,Stream,5,46.9,8.9,23.44,2012,2012,39.0333,-84.0819,OH
21OHIO_WQX-200473,200473-TODD RUN S OF WILLIAMSBURG @ ST. RT. 133,Stream,6,21.2,7.6,14.716666666666667,2012,2012,39.0378,-84.0428,OH
21OHIO_WQX-200474,200474-SYCAMORE CREEK NW OF FAYETTEVILLE @ GLADY RD.,Stream,6,25.9,17.1,21.25,2012,2012,39.2058,-83.945,OH
21OHIO_WQX-200476,200476-GROG RUN S OF PAINTERSVILLE @ BONE RD.,Stream,4,77,32.4,45.25,2011,2011,39.5639,-83.8236,OH
21OHIO_WQX-200478,200478-GRASSY RUN SE OF PORT WILLIAM @ SABINA RD.,Stream,6,69.5,31.3,51.483333333333334,2011,2011,39.5423518,-83.7794821,OH
21OHIO_WQX-200481,"200481-HALL RUN AT SUMMERSIDE ESTATES, DST. SUMMERSIDE RD.",Stream,5,75.1,54.2,62.839999999999996,2012,2012,39.1247,-84.2917,OH
21OHIO_WQX-200492,200492-STONELICK CREEK SW OF BLANCHESTER @ WOODVILLE RD.,Stream,6,389,23.1,157.78333333333333,2012,2012,39.2564,-84.0125,OH
21OHIO_WQX-200497,200497-ULREY RUN W OF BANTAM @ ST. RT. 125/222,Stream,6,36.3,30.8,33.516666666666666,2012,2012,39.0019,-84.1511,OH
21OHIO_WQX-200499,200499-POPLAR CREEK NW OF BETHEL @ MACEDONIA RD.,Stream,6,38.2,15.2,25.53333333333333,2012,2012,38.9819,-84.1014,OH
21OHIO_WQX-200504,"200504-E. FK. L. MIAMI R. NW OF FAYETTEVILLE, UPST. ST. RT. 251",Stream,6,36.4,10.1,21.96666666666667,2012,2012,39.2258,-83.8947,OH
21OHIO_WQX-200506,200506-E. FK. L. MIAMI R. UPST. LYNCHBURG WWTP,Stream,6,41.1,23.2,31.116666666666667,2012,2012,39.240729,-83.796137,OH
21OHIO_WQX-200508,200508-TURTLE CREEK E OF LYNCHBURG @ BALD KNOB RD.,Stream,5,29.9,12.9,21.36,2012,2012,39.2617,-83.7381,OH
21OHIO_WQX-200524,"200524-INDIAN RUN E OF WILMINGTON, UPST. AIRPORT @ DENVER RD.",Stream,2,30,27.7,28.85,2008,2008,39.4392,-83.7675,OH
21OHIO_WQX-200528,"200528-TODD FORK W OF WILMINGTON, UPST. ST. RT. 73",Stream,5,45.2,33.5,40.26,2007,2007,39.47,-83.8825,OH
21OHIO_WQX-200537,200537-JONAHS RUN NEAR HARVEYSBURG @ OREGONIA RD.,Stream,23,158,26.1,64.51304347826087,2011,2012,39.4964,-84.0136278,OH
21OHIO_WQX-200554,200554-N. FK. MASSIES CREEK NE OF CEDARVILLE @ MCMILLAN RD.,Stream,6,32.9,22.4,27.8,2011,2011,39.7708628,-83.7708338,OH
21OHIO_WQX-200555,200555-N. FK. MASSIES CREEK NEAR SELMA @ OLD U.S. RT. 42,Stream,5,26.2,21.5,23.44,2011,2011,39.7808756,-83.7250839,OH
21OHIO_WQX-200562,200562-TRIB TO N FK L MIAMI R (5.60) S OF SPRINGFIELD @ CRABILL RD.,Stream,6,63.2,41,55.766666666666666,2011,2011,39.8764,-83.7575,OH
21OHIO_WQX-200564,200564-N. FK. LITTLE MIAMI R. AT THORPS @ ST. RT. 41,Stream,6,23.8,21.8,22.95,2011,2011,39.881201,-83.706545,OH
21OHIO_WQX-200565,200565-TRIB. TO L. MIAMI R. (96.26) SE OF PITCHIN @ BUFFENBARGER RD,Stream,6,25.2,22.6,24,2011,2011,39.8317,-83.7342,OH
21OHIO_WQX-200567,200567-LISBON FORK N OF SOUTH CHARLESTON @ ST. RT. 41,Stream,6,35.1,19.2,25.733333333333334,2011,2011,39.8553,-83.635,OH
21OHIO_WQX-200572,"200572-GRAND R. AT FAIRPORT HARBOR, NEAR MOUTH",Stream,2,132,57.3,94.65,2012,2012,41.7531,-81.2806,OH
21OHIO_WQX-200624,200624-INDIAN CREEK N OF WINDSOR @ MONTGOMERY RD.,Stream,2,85.6,85.6,85.6,2007,2007,41.5644,-80.9328,OH
21OHIO_WQX-200628,200628-SWINE CREEK E OF MESOPOTAMIA @ ST. RT. 87,Stream,3,48.9,42.7,46.766666666666666,2007,2007,41.4567,-80.9381,OH
21OHIO_WQX-200631,"200631-GRAND R. UPST. PARKMAN, 0.2 MI. DST. U.S. RT. 422",Stream,3,45.7,41.9,44.3,2007,2007,41.3692,-81.0786,OH
21OHIO_WQX-200632,200632-L. MILL CREEK N OF COSHOCTON @ ADJ. TWP. RD. 206,Stream,5,43.1,5.5,25.38,2010,2010,40.3667,-81.8547,OH
21OHIO_WQX-200633,"200633-BEAVER RUN AT WARSAW, UPST. U.S. RT. 36, ADJ LANE",Stream,17,17.7,5.5,10.08235294117647,2010,2011,40.335076,-82.000394,OH
21OHIO_WQX-200634,200634-MOHICAN R. NEAR MOUTH @ ST. RT. 715,Stream,2,39.9,38.1,39,2007,2007,40.3658,-82.1575,OH
21OHIO_WQX-200636,"200636-MOHICAN R. AT BRINKHAVEN, UPST. U.S. RT. 62",Stream,5,44.2,38.2,41.6,2007,2007,40.4664,-82.1944,OH
21OHIO_WQX-200642,"200642-BLACK FK. MOHICAN R. AT PERRYSVILLE, DST. ST. RT. 39",Stream,5,76.4,48.4,62.08,2007,2007,40.6539,-82.3019,OH
21OHIO_WQX-200657,200657-BLACK FK. MOHICAN R. SE OF GANGES @ ST. RT. 13,Stream,8,76.9,41,51.825,2007,2009,40.8872,-82.5108,OH
21OHIO_WQX-200754,200754-SYMMES CREEK DST COAL BRANCH @ SYMMES CREEK RD.,Stream,1,8.2,8.2,8.2,2016,2016,38.8181,-82.4647,OH
21OHIO_WQX-201069,201069-MCKEES CREEK S OF BELLEFONTAINE @ CO. RD. 1 (LUDLOW RD.),Stream,6,33.5,29.5,31.2,2008,2008,40.3342,-83.7444,OH
21OHIO_WQX-201075,201075-LORAMIE CREEK AT NEWPORT @ ST. RT. 66,Stream,7,212,19.2,100.57142857142857,2008,2009,40.2931,-84.3725,OH
21OHIO_WQX-201082,201082-MUCHINIPPI CREEK NW OF LAKEVIEW @ CO. RD. 87,Stream,6,33.8,8.8,24.116666666666667,2008,2008,40.4994,-83.9806,OH
21OHIO_WQX-201083,"201083-MUCHINIPPI CREEK AT NEW HAMPSHIRE, UPST. U.S. RT. 33",Stream,6,80.8,13.8,47.6,2008,2008,40.5578,-83.9592,OH
21OHIO_WQX-201089,"201089-PORTAGE R. AT WOODVILLE, UPST. LUEKE AVE, AT RAMP IN PARK",Stream,14,125,25.2,73.65714285714286,2007,2007,41.4482,-83.3679,OH
21OHIO_WQX-201092,201092-SUGAR CREEK W OF HELENA @ U.S. RT. 6,Stream,9,25,14.4,21.8,2008,2008,41.3408,-83.37,OH
21OHIO_WQX-201093,201093-N. BR. PORTAGE R. @ BOWLING GREEN WWTP MIXING ZONE,Stream,10,229,90.8,129.3,2008,2008,41.3848,-83.5697,OH
21OHIO_WQX-201099,201099-M. BR. PORTAGE R. AT RUDOLPH @ RUDOLPH RD.,Stream,6,94.2,7.6,49.43333333333334,2008,2008,41.2958,-83.6694,OH
21OHIO_WQX-201101,"201101-TRIB. TO BULL CREEK (9.02) W OF BLOOMDALE, DST. FAST RD.",Stream,2,43,16.3,29.65,2010,2010,41.1767,-83.5883,OH
21OHIO_WQX-201105,201105-TRIB. TO ROCKY FORD CREEK (10.75) @ CR 139 (DST FENBURG #2),Stream,9,57,28.5,41.75555555555555,2008,2008,41.1603,-83.7081,OH
21OHIO_WQX-201106,201106-TRIB. TO ROCKY FORD CREEK (10.75/1.99) ADJ CO. RD. 139,Stream,9,82.9,33.7,45.05555555555556,2008,2008,41.1339,-83.7083,OH
21OHIO_WQX-201108,201108-NEEDLES CREEK @ SAND ROAD WILDLIFE AREA,Stream,4,47,21.1,31.925,2010,2010,41.1756,-83.8153,OH
21OHIO_WQX-201109,201109-RADER CREEK NEAR MOUTH @ CYGNET RD.,Stream,18,101,7.6,47.83888888888889,2008,2009,41.240837,-83.736822,OH
21OHIO_WQX-201111,201111-WOLF CREEK E OF OREGON @ STADIUM RD.,Stream,5,90.8,72.4,79.36,2008,2008,41.648589,-83.40361,OH
21OHIO_WQX-201118,"201118-HENRY CREEK AT MILLBURY, NEAR MOUTH (BRADNER RD.)",Stream,7,183,36.8,129.54285714285714,2008,2008,41.5644,-83.4317,OH
21OHIO_WQX-201124,201124-N. BR. TURTLE CREEK SE OF WILLISTON @ OPFER-LENTZ RD.,Stream,6,66.7,29.3,53.81666666666667,2008,2008,41.5792,-83.32,OH
21OHIO_WQX-201144,201144-WOLF CREEK/WILLIAMS DITCH W OF RENO BEACH @ YONDOTA RD.,Stream,6,33.3,25.2,29.099999999999998,2008,2008,41.667728,-83.312481,OH
21OHIO_WQX-201175,201175-RACCOON CREEK NEAR HAZELTON CORNERS @ ST. RT. 310,Stream,1,58.7,58.7,58.7,2009,2009,40.1158,-82.6608,OH
21OHIO_WQX-201176,201176-RACCOON CREEK AT JOHNSTOWN @ U.S. RT. 62,Stream,1,48.5,48.5,48.5,2009,2009,40.1483,-82.6989,OH
21OHIO_WQX-201245,201245-BUSKIRK CREEK @ CROWNOVER MILL RD.,Stream,8,310,26.9,68.5375,2011,2012,39.628162,-83.161611,OH
21OHIO_WQX-201247,201247-BUSKIRK CREEK AT FIVE POINTS @ FIVE POINTS RD.,Stream,8,50.9,26.1,35.825,2011,2012,39.675662,-83.182712,OH
21OHIO_WQX-201249,201249-DUFFS FORK N OF PANCOASTBURG @ ST. RT. 207,Stream,5,23.4,15,19.96,2011,2011,39.656461,-83.271615,OH
21OHIO_WQX-201250,201250-OPOSSUM RUN NW OF DERBY @ MANTLE RD.,Stream,5,44,31.6,36.78,2011,2011,39.798161,-83.236614,OH
21OHIO_WQX-201251,"201251-SUGAR RUN NW OF MT. STERLING, UPST. U.S. RT. 56",Stream,5,23.4,22.1,22.74,2011,2011,39.752261,-83.294616,OH
21OHIO_WQX-201252,201252-MUD RUN W OF MT. STERLING @ BRAGG RD.,Stream,5,28.6,15.3,24.14,2011,2011,39.727161,-83.337216,OH
21OHIO_WQX-201253,"201253-BRADFORD CREEK NW OF MT. STERLING, UPST. I-71",Stream,5,23.4,20.3,21.88,2011,2011,39.748661,-83.325216,OH
21OHIO_WQX-201294,201294-S. BR. WOLF CREEK SW OF WATERTOWN @ CO. RD. 2,Stream,5,35.5,16.3,25.02,2013,2013,39.423641,-81.612319,OH
21OHIO_WQX-201295,201295-SOUTHWEST FORK SW OF WATERTOWN @ MOUTH,Stream,5,24.6,14.6,19.1,2013,2013,39.426044,-81.68824,OH
21OHIO_WQX-201296,201296-SOUTHWEST FORK SW OF WATERTOWN @ SMITH RD./TWP. RD. 288,Stream,5,19,13.4,15.56,2013,2013,39.426044,-81.68824,OH
21OHIO_WQX-201297,201297-S. FK. S. BR. WOLF CREEK S OF WATERTOWN @ TWP. RD. 261,Stream,5,50.6,26.2,35.62,2013,2013,39.432868,-81.646728,OH
21OHIO_WQX-201298,201298-HALFWAY RUN SE OF WATERTOWN @ CO. RD. 459,Stream,5,17.9,13.1,15,2013,2013,39.426974,-81.572648,OH
21OHIO_WQX-201302,"201302-W. BR. WOLF CREEK SW OF BEVERLY, 600 M UPST ST. RT. 377",Stream,5,15.6,10.1,12.14,2013,2013,39.5027,-81.864334,OH
21OHIO_WQX-201304,201304-W. BR. WOLF CREEK SW OF MCCONNELSVILLE @ CO. RD. 16,Stream,5,22.1,16.5,19.42,2013,2013,39.609272,-81.927345,OH
21OHIO_WQX-201305,201305-TRIB. TO W. BR. WOLF CREEK (33.33) @ TWP. RD. 104,Stream,5,21,9.5,13.24,2013,2013,39.562023,-81.928764,OH
21OHIO_WQX-201306,201306-COAL RUN N OF PATTEN MILLS @ TWP. RD. 203,Stream,5,21.1,15,16.580000000000002,2013,2013,39.471965,-81.78955,OH
21OHIO_WQX-201307,201307-COAL RUN SE OF CHESTERHILL @ ST. RT. 555,Stream,5,21.9,16.7,18.38,2013,2013,39.45972,-81.823081,OH
21OHIO_WQX-201309,"201309-ALDRIDGE RUN S OF STOCKPORT, DST. TWP. RD. 466",Stream,5,10.3,7.6,8.9,2013,2013,39.483978,-81.792671,OH
21OHIO_WQX-201310,"201310-GOSHEN RUN SW OF STOCKPORT AT MOUTH, ADJ. CO. RD. 73",Stream,4,7.1,6.1,6.3999999999999995,2013,2013,39.512947,-81.862663,OH
21OHIO_WQX-201311,"201311-L. WOLF CREEK SW OF PENNSVILLE, DST. CO. RD. 13",Stream,5,18,12.1,14.14,2013,2013,39.566799,-81.872596,OH
21OHIO_WQX-201332,201332-MUSKELLUNGE CREEK NEAR FREMONT @ SPIELDENNER RD.,Stream,9,43.8,13.3,30.822222222222223,2009,2010,41.356952,-83.15962,OH
21OHIO_WQX-201336,201336-WOLF CREEK 0.2 MI. UPST. CO. RD. 592,Stream,5,99.6,37.9,61.18,2009,2009,41.178954,-83.330724,OH
21OHIO_WQX-201338,201338-E. BR. WOLF CREEK SW OF FORT SENECA @ TWP. RD. 150,Stream,10,69,23.4,41.79,2009,2010,41.196754,-83.18382,OH
21OHIO_WQX-201372,201372-RED RUN NEAR MOUTH @ HENRY COOPER RD.,Stream,5,43.3,6.6,27.4,2013,2014,40.892857,-82.868206,OH
21OHIO_WQX-201377,201377-S.FK. LOSS CREEK (TRIB. @ RM 2.98) AT MOUTH @ LOSS CREEK RD.,Stream,5,54.6,23.5,44.62,2011,2012,40.850796,-82.792609,OH
21OHIO_WQX-201385,201385-LITTLE PICKEREL CREEK @ YETTER RD.,Stream,4,35.2,32.6,34.075,2009,2009,41.409398,-82.882491,OH
21OHIO_WQX-201439,201439-GRAVE CREEK AT MARION @ OSU MARION CAMPUS,Stream,4,82.7,68.8,74.05,2009,2009,40.577559,-83.087712,OH
21OHIO_WQX-201502,"201502-W. FK. L. BEAVER CREEK AT WEST POINT, UPST. ROAD",Stream,6,27.8,20.8,25,2014,2015,40.706962,-80.701698,OH
21OHIO_WQX-201512,201512-MUNN RUN AT EDEN PARK @ HINKLEY HOLLOW RD.,Stream,4,48.1,15.2,27.3,2010,2011,38.775076,-82.941795,OH
21OHIO_WQX-201589,201589-E. BR. BLACK R. SE OF LAGRANGE @ FOSTER RD. (CO. RD. 63),Stream,3,71.1,44.5,61.86666666666667,2012,2012,41.189456,-82.097761,OH
21OHIO_WQX-201591,201591-E. BR. BLACK R. W OF SPENCER LAKE @ RIVER CORNERS RD.,Stream,3,95.3,93.3,94.1,2012,2012,41.108564,-82.094298,OH
21OHIO_WQX-201599,201599-TRIB. TO E. BR. BLACK R. (RM 28.65) @ FOSTER RD.,Stream,3,150,77.4,102.03333333333333,2012,2012,41.15706,-82.0895,OH
21OHIO_WQX-201602,201602-CROW CREEK NE OF PENFIELD @ VERMONT RD.,Stream,3,116,71.7,93.76666666666667,2012,2012,41.1864,-82.0818,OH
21OHIO_WQX-201607,"201607-W. FK. E. BR. BLACK R. W OF LODI, DST. ST. RT. 421 AND RR",Stream,3,61.8,48.6,53.03333333333333,2012,2012,41.0275,-82.0412,OH
21OHIO_WQX-201609,201609-W. FK. E. BR. BLACK R. AT HOMER @ ST. RT. 301,Stream,3,204,55.3,124.1,2012,2012,41.038612,-82.126017,OH
21OHIO_WQX-201615,201615-CLEAR CREEK SW OF LODI @ PAWNEE RD.,Stream,3,30,24.7,28.2,2012,2012,41.01438,-82.0779,OH
21OHIO_WQX-201619,201619-W. BR. BLACK R. @ METROPARKS EQUESTRIAN AREA,Stream,3,56.9,54,55.3,2012,2012,41.29502,-82.1486,OH
21OHIO_WQX-201620,201620-W. BR. BLACK R. E OF PITTSFIELD @ ST. RT. 303,Stream,3,77.3,53.1,67.1,2012,2012,41.2372,-82.1985,OH
21OHIO_WQX-201624,201624-W. BR. BLACK R. @ ST. RT. 511 (LOWER CROSSING),Stream,3,72.5,56.7,64.53333333333333,2012,2012,41.15451,-82.3102,OH
21OHIO_WQX-201627,201627-W. BR. BLACK R. @ STEWART RD.,Stream,3,59,38.4,46.56666666666666,2012,2012,41.08612,-82.3199,OH
21OHIO_WQX-201629,201629-KELLNER DITCH E OF OBERLIN @ PARSONS RD.,Stream,3,85.9,66.2,76.76666666666667,2012,2012,41.27468,-82.13218,OH
21OHIO_WQX-201630,201630-WELLINGTON CREEK NEAR MOUTH @ NICKEL PLATE RD.,Stream,12,63,20.9,41.208333333333336,2012,2013,41.26524,-82.1683,OH
21OHIO_WQX-201632,201632-WELLINGTON CREEK NE OF WELLINGTON @ WEBSTER RD.,Stream,3,46.2,37.8,42.7,2012,2012,41.19984,-82.1768,OH
21OHIO_WQX-201633,201633-WELLINGTON CREEK @ BURSLEY RD.,Stream,19,113,9.5,37.863157894736844,2012,2013,41.11618,-82.2095,OH
21OHIO_WQX-201634,201634-CHARLEMONT CREEK W OF WELLINGTON @ PITTS RD.,Stream,3,74.2,72.5,73.06666666666666,2012,2012,41.17492,-82.2426,OH
21OHIO_WQX-201651,201651-HOCKING R. AT LANCASTER @ SIXTH AVE.,Stream,2,64.4,58,61.2,2012,2012,39.72,-82.61,OH
21OHIO_WQX-201652,201652-HOCKING R. JUST W OF LANCASTER @ ETY RD.,Stream,2,56.8,53.7,55.25,2012,2012,39.7361,-82.6442,OH
21OHIO_WQX-201821,201821-GRIGGS RESERVOIR L-1,Lake,8,55.3,35,41.875,2010,2010,40.0167,-83.0947,OH
21OHIO_WQX-201831,201831-SCIOTO R. SE OF NEW BLOOMINGTON @ WTP AT REFUGE,Stream,5,48.8,22.9,36.339999999999996,2009,2009,40.5694,-83.2844,OH
21OHIO_WQX-201834,"201834-SCIOTO R. SE OF MCGUFFEY, UPST. CO. RD. 130",Stream,5,27.2,22.1,25.18,2009,2009,40.6358,-83.8078,OH
21OHIO_WQX-201838,201838-MAUMEE R. AT TOLEDO @ ANTHONY WAYNE BRIDGE,Stream,5,76.4,32.7,57.42,2012,2013,41.6389,-83.5344,OH
21OHIO_WQX-201851,"201851-MAUMEE R. E OF NAPOLEON, DST. ST. RT. 6",Stream,12,94.8,38.8,59.53333333333333,2012,2013,41.4097,-84.0586,OH
21OHIO_WQX-201859,"201859-MAUMEE R. E OF DEFIANCE, DST. INDEPENDENCE DAM",Stream,1,66.4,66.4,66.4,2013,2013,41.2908,-84.2761,OH
21OHIO_WQX-201868,201868-MAUMEE R. AT ANTWERP @ ANTWERP CITY PARK,Stream,10,105,34,69.4,2012,2013,41.1839,-84.7325,OH
21OHIO_WQX-201879,"201879-GREAT MIAMI R. DST. FAIRFIELD WWTP, DST. PLEASANT RUN",Stream,6,108,56.7,82.21666666666667,2010,2010,39.3403,-84.5928,OH
21OHIO_WQX-201881,201881-GREAT MIAMI R. 1.2 MI. UPST. FAIRFIELD WWTP,Stream,10,118,56.3,81.78999999999999,2010,2012,39.3558,-84.5869,OH
21OHIO_WQX-201883,"201883-GREAT MIAMI R. JUST N OF HAMILTON, DST. FOURMILE CREEK",Stream,3,78.5,67.4,72.5,2011,2011,39.4189,-84.5497,OH
21OHIO_WQX-201886,201886-GREAT MIAMI R. UPST. 0.4 MI. UPST. LIBERTY-FAIRFIELD RD.,Stream,2,85.2,75.3,80.25,2011,2011,39.4319,-84.4706,OH
21OHIO_WQX-201888,"201888-GREAT MIAMI R. UPST. LESOURDSVILLE WWTP, DST. DICKS CREEK",Stream,8,142,28.2,87.7125,2010,2011,39.4558,-84.4317,OH
21OHIO_WQX-201902,"201902-GREAT MIAMI R. AT WEST CARROLLTON, UPST WWTP, DST OWL CREEK",Stream,5,96,35.9,69.72,2010,2010,39.6675,-84.2661,OH
21OHIO_WQX-201922,201922-GREAT MIAMI R. JUST DST. SWIFT RUN LAKE OUTLET STREAM,Stream,4,50.6,26.5,42.7,2009,2009,40.1736,-84.2572,OH
21OHIO_WQX-201927,"201927-PIEDMONT LAKE, L-1",Lake,20,14.6,8.6,10.845,2012,2013,40.1903,-81.2133,OH
21OHIO_WQX-201930,"201930-TAPPAN LAKE, L-1",Lake,20,19,8.1,10.435,2012,2013,40.3558,-81.2264,OH
21OHIO_WQX-201931,"201931-TAPPAN LAKE, L-2",Lake,18,12.1,8.9,10.144444444444444,2012,2013,40.3308,-81.1814,OH
21OHIO_WQX-201932,"201932-CLENDENING LAKE, L-1",Lake,20,16.7,5.7,9.005,2012,2013,40.2694,-81.2767,OH
21OHIO_WQX-203077,"203077-HARGUS LAKE, L-1",Lake,10,17,14.6,15.79,2012,2012,39.6267,-82.8858,OH
21OHIO_WQX-203078,"203078-LAKE WHITE RESERVOIR, L-1",Lake,3,5.2,5,5.133333333333334,2012,2012,39.1047,-83.0111,OH
21OHIO_WQX-203089,203089-MCDONALD CREEK S OF LARUE @ ST. RT. 37,Stream,7,45.8,18.2,33.528571428571425,2009,2010,40.5581,-83.3808,OH
21OHIO_WQX-203100,203100-BOKES CREEK E OF YORK CENTER @ BITLER RD.,Stream,5,35.3,10.3,25.04,2013,2013,40.4081,-83.4275,OH
21OHIO_WQX-203120,"203120-SMITH RUN NW OF WARRENSBURG, UPST. BRINDLE RD.",Stream,5,69.6,18.5,44.019999999999996,2013,2013,40.3219,-83.2025,OH
21OHIO_WQX-203138,203138-RAY LEWIS TRIB. TO MILL CREEK (18.40) @ MOUTH,Stream,1,69.7,69.7,69.7,2012,2012,40.2406,-83.3572,OH
21OHIO_WQX-203153,"203153-MILL CREEK UPST. BMY TRIB (9.30), ADJ. WATKINS RD.",Stream,7,70.2,33.9,58.08571428571429,2013,2013,40.2156,-83.2653,OH
21OHIO_WQX-203160,"203160-EVERSOLE RUN NW OF SHAWNEE HILLS, DST. COOK RD.",Stream,20,224,21.7,57.87,2010,2010,40.1761,-83.1478,OH
21OHIO_WQX-203182,"203182-HOOVER RESERVOIR, L-1",Lake,20,33.6,15.1,26.805,2013,2014,40.1083,-82.8814,OH
21OHIO_WQX-203209,"203209-CLOVER GROFF RUN AT HILLIARD, DST. SCIOTO-DARBY CREEK RD.",Stream,28,238,23.5,75.98928571428571,2009,2014,40.031514,-83.176556,OH
21OHIO_WQX-203215,203215-AMERICAN DITCH AT COLUMBUS @ JOYCE AVE.,Stream,1,21.6,21.6,21.6,2015,2015,39.9958,-82.9661,OH
21OHIO_WQX-203217,"203217-UNZINGER DITCH SW OF BLACKLICK, 55 M UPST. COLS. STEEL DRUM",Stream,1,53.6,53.6,53.6,2010,2010,39.9886,-82.8281,OH
21OHIO_WQX-203243,"203243-HELLBRANCH RUN NW OF GALLOWAY, 0.6 MILES DST. ALTON RD.",Stream,6,115,58.4,84.85,2014,2014,39.9217,-83.1775,OH
21OHIO_WQX-203265,203265-GAY RUN SW OF DARBYDALE @ BOYD RD.,Stream,5,120,68,96.02,2014,2014,39.8292,-83.2022,OH
21OHIO_WQX-203267,203267-SPRINGWATER RUN @ HARRISBURG-GEORGESVILLE RD.,Stream,6,71.7,55.4,67.05,2014,2015,39.80832,-83.172144,OH
21OHIO_WQX-203269,203269-TRIB. TO BIG DARBY CREEK (23.61) S OF HARRISBURG @ MOUTH,Stream,5,41.4,30.1,36.02,2014,2014,39.7997,-83.1703,OH
21OHIO_WQX-203274,"203274-BIG DARBY CREEK SE OF DARBYVILLE, E OF RENICK CEMETERY",Stream,5,53.3,41,48.46,2014,2014,39.6561,-83.0608,OH
21OHIO_WQX-203280,"203280-HOMINY CREEK AT CIRCLEVILLE, UPST. LANE NEAR MOUTH, UPST. RR",Stream,5,27,21.7,25.08,2011,2011,39.5947,-82.9283,OH
21OHIO_WQX-203293,203293-YELLOWBUD CREEK @ RITTINGER PROPERTY,Stream,2,16.7,16.3,16.5,2012,2012,39.5011,-83.0172,OH
21OHIO_WQX-203294,"203294-CONGO CREEK NW OF KINGSTON, UPST. FORD OFF WOLF RD.",Stream,1,30.7,30.7,30.7,2012,2012,39.4906,-82.9286,OH
21OHIO_WQX-203296,203296-BLACKWATER CREEK W OF KINGSTON @ ORR RD.,Stream,12,24.9,19.8,22.441666666666666,2011,2012,39.4594,-82.9794,OH
