MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
21IOWA_WQX-10700001,Cedar River near Conesville,Stream,163,73,12,33.48834355828221,2001,2017,41.409359,-91.290171,IA
21IOWA_WQX-10730001,West Nodaway River near Shambaugh,Stream,161,17,3.7,10.396273291925466,2001,2017,40.659337,-95.028273,IA
21IOWA_WQX-10730002,East Nodaway River near Clarinda,Stream,161,27,5.1,11.25527950310559,2001,2017,40.727435,-94.97975,IA
21IOWA_WQX-10750001,Floyd River near Sioux City,Stream,162,120,5.6,50.538271604938274,2001,2017,42.576748,-96.312027,IA
21IOWA_WQX-10750002,Big Sioux River near Akron,Stream,21,48,17,27.857142857142858,2010,2012,42.837531,-96.561823,IA
21IOWA_WQX-10770001,Beaver Creek near Grimes,Stream,163,170,8.1,33.985889570552146,2001,2017,41.688253,-93.7355,IA
21IOWA_WQX-10770002,Des Moines River Upstream of Des Moines (US1),Stream,128,49,9.4,27.7640625,2001,2012,41.680309,-93.668482,IA
21IOWA_WQX-10770003,Des Moines River Downstream of Des Moines (DS1),Stream,128,74,9.7,29.75859375,2001,2012,41.487727,-93.338579,IA
21IOWA_WQX-10810001,North Raccoon River near Sac City (DS1),Stream,162,81,8.6,32.601851851851855,2001,2017,42.340001,-94.985712,IA
21IOWA_WQX-10810002,North Raccoon River Upstream of Sac City (US1),Stream,99,120,9.1,44.52424242424242,2003,2012,42.457208,-95.012717,IA
21IOWA_WQX-10820001,Wapsipinicon River at De Witt,Stream,158,28,7.7,18.91012658227848,2001,2017,41.766533,-90.53491,IA
21IOWA_WQX-10840001,Rock River near Hawarden,Stream,159,43,7.6,27.59496855345912,2001,2017,43.083908,-96.445121,IA
21IOWA_WQX-10850002,South Skunk River near Cambridge (DS1),Stream,162,120,5.6,41.14938271604938,2001,2017,41.95038,-93.551013,IA
21IOWA_WQX-10850003,South Skunk River Upstream of Ames (US1),Stream,127,100,4.4,33.164566929133855,2001,2012,42.066264,-93.620362,IA
21IOWA_WQX-10890001,Des Moines River near Keosauqua,Stream,56,53,14,27.714285714285715,2010,2017,40.728232,-91.960615,IA
21IOWA_WQX-10900002,Des Moines River Downstream of Ottumwa (DS1),Stream,128,86,8.3,32.28984375,2001,2012,40.956783,-92.340157,IA
21IOWA_WQX-10900003,Des Moines River Upstream of Ottumwa (US1),Stream,128,80,8.4,33.325,2001,2012,41.087386,-92.525992,IA
21IOWA_WQX-10910001,Middle River near Indianola,Stream,163,49,4.6,13.987730061349692,2001,2017,41.424689,-93.587285,IA
21IOWA_WQX-10910002,North River near Norwalk,Stream,163,63,5.7,15.64723926380368,2001,2017,41.457806,-93.655021,IA
21IOWA_WQX-10910003,South River near Ackworth,Stream,163,32,3.2,10.966871165644172,2001,2017,41.372294,-93.430723,IA
21IOWA_WQX-10920001,English River at Riverside,Stream,163,69,7.7,18.18036809815951,2001,2017,41.475535,-91.580352,IA
21IOWA_WQX-10940001,Lizard Creek near Fort Dodge (US2),Stream,128,97,9.1,32.5828125,2001,2012,42.510677,-94.221058,IA
21IOWA_WQX-10940002,Des Moines River Upstream of Fort Dodge (US1),Stream,128,70,12.7,30.98203125,2001,2012,42.543571,-94.216531,IA
21IOWA_WQX-10940003,Des Moines River Downstream of Fort Dodge (DS1),Stream,128,95,12,36.8765625,2001,2012,42.4318,-94.132626,IA
21IOWA_WQX-10970001,Little Sioux River near Smithland,Stream,162,37,10.1,22.783333333333335,2001,2017,42.251357,-95.906424,IA
21IOWA_WQX-10990001,Iowa River nr Rowan,Stream,70,26,8.3,18.91857142857143,2001,2006,42.760195,-93.622145,IA
21IOWA_WQX-11030001,Yellow River Mainstem 1,Stream,15,54,13,19.666666666666668,2009,2009,43.141336,-91.570396,IA
21IOWA_WQX-11030002,Yellow River Mainstem 3,Stream,16,30,16,24.3125,2009,2009,43.130786,-91.367476,IA
21IOWA_WQX-11030003,Irish Hollow Creek near New Albin,Stream,1,4.8,4.8,4.8,2012,2012,43.467664,-91.343415,IA
21IOWA_WQX-11070003,Black Hawk Creek at Popp Access (17),Stream,6,27,22,24,2005,2005,42.391924,-92.489051,IA
21IOWA_WQX-11070005,Black Hawk Creek at Waterloo (15),Stream,6,30,22,24.5,2005,2005,42.442995,-92.431825,IA
21IOWA_WQX-11070006,Dry Run Creek at Cedar Falls (Site 1),Stream,13,97,27,52.69230769230769,2006,2008,42.525248,-92.441042,IA
21IOWA_WQX-11070007,Dry Run Creek at Cedar Falls (Site 4),Stream,13,50,14,34.15384615384615,2006,2008,42.512514,-92.450261,IA
21IOWA_WQX-11070008,Dry Run Creek at Cedar Falls (Site 6D1),Stream,12,55,22,30.75,2006,2008,42.506458,-92.466713,IA
21IOWA_WQX-11100001,Lime Creek near Brandon (site LiCr2),Stream,28,30,11,19.285714285714285,2008,2009,42.297948,-92.017755,IA
21IOWA_WQX-11130002,Marrowbone Creek near Lanesboro (site mab3),Stream,24,29,24,26.291666666666668,2008,2009,42.211501,-94.70652,IA
21IOWA_WQX-11140001,Site 14 Elk Run Creek at Lanesboro,Stream,1,15,15,15,2011,2011,42.192455,-94.754752,IA
21IOWA_WQX-11140003,Marrowbone Creek near Lanesboro (Site MaB2),Stream,32,29,15,21.9375,2006,2009,42.181115,-94.717992,IA
21IOWA_WQX-11140005,Brushy Creek near Dedham (site brcr1),Stream,1,17,17,17,2009,2009,41.939802,-94.863597,IA
21IOWA_WQX-11210003,Willow Creek near Royal,Stream,13,34,8.6,20.2,2009,2010,43.000963,-95.249628,IA
21IOWA_WQX-11210004,Willow Creek near Royal (site wcclay2),Stream,10,25,10,19.2,2010,2010,43.018719,-95.288982,IA
21IOWA_WQX-11210005,Willow Creek near Royal (site wcclay3),Stream,10,24,10,19,2010,2010,43.040022,-95.319003,IA
21IOWA_WQX-11220012,Peck Creek near Osterdock (Site 326),Stream,1,8.1,8.1,8.1,2006,2006,42.723821,-91.144286,IA
21IOWA_WQX-11220013,Peck Creek near Osterdock (Site PeC2),Stream,1,8.6,8.6,8.6,2006,2006,42.714055,-91.153443,IA
21IOWA_WQX-11220014,Silver Creek at 172nd St. (Site SC04/SiCr1),Stream,20,220,19,67.35,2006,2008,42.973151,-91.441907,IA
21IOWA_WQX-11220016,Unnamed Trib. to Silver Creek at 145th St (Site SC06/SiCr3),Stream,1,100,100,100,2006,2006,43.015393,-91.459197,IA
21IOWA_WQX-11220017,Silver Creek near Luana (Site SiCr4),Stream,4,28,24,26,2006,2006,43.016854,-91.46942,IA
21IOWA_WQX-11220018,Unnamed Tributary to Silver Creek near Luana (Site SiCr5),Stream,10,300,58,159.8,2006,2008,43.042488,-91.441209,IA
21IOWA_WQX-11220020,Unnamed Trib to Silver Creek at 125th St. (SC08),Stream,7,220,62,150.28571428571428,2008,2008,43.044508,-91.408351,IA
21IOWA_WQX-11220021,Creamery Effluent at Highway 52 near Luana,Stream,7,180,100,147.14285714285714,2008,2008,43.051165,-91.439633,IA
21IOWA_WQX-11220022,Roberts Creek near Postville (site rob1),Stream,1,21,21,21,2008,2008,43.051131,-91.555721,IA
21IOWA_WQX-11250002,Beaver Lake outfall at Dexter,Stream,7,12,7.9,10.214285714285714,2011,2011,41.534297,-94.210353,IA
21IOWA_WQX-11280001,Maquoketa River at Manchester,Stream,11,20,15,17.181818181818183,2005,2005,42.486396,-91.462993,IA
21IOWA_WQX-11280002,Little Turkey River near Colesburg (site ltr1),Stream,15,19,8.7,13.926666666666666,2010,2010,42.643267,-91.147976,IA
21IOWA_WQX-11280003,Little Turkey River Colesburg (site ltr2),Stream,9,26,13,22.22222222222222,2010,2010,42.61496,-91.170774,IA
21IOWA_WQX-11280004,Bear Creek at Dyersville,Stream,1,18,18,18,2011,2011,42.51142,-91.181745,IA
21IOWA_WQX-11300002,Milford Creek SW of Milford (49),Stream,2,96,61,78.5,2004,2004,43.31514,-95.166792,IA
21IOWA_WQX-11310003,North Fork Maquoketa River NE of New Vienna (30),Stream,10,50,23,27.9,2005,2005,42.555466,-91.099179,IA
21IOWA_WQX-11310004,North Fork Maquoketa River N of Dyersville (28),Stream,15,31,22,24.666666666666668,2005,2005,42.502877,-91.124217,IA
21IOWA_WQX-11310005,White Pine Hollow near Luxemburg (site wph1),Stream,17,13,6.3,10.505882352941176,2010,2012,42.644485,-91.128752,IA
21IOWA_WQX-11310006,White Pine Hollow near Luxemburg,Stream,10,17,9.4,14.24,2010,2010,42.624548,-91.109583,IA
21IOWA_WQX-11330001,Nutting Creek near Clermont (Site NuCr1),Stream,8,32,20,28,2006,2006,43.030081,-91.724154,IA
21IOWA_WQX-11330006,Brush Creek near Arlington,Stream,1,11,11,11,2012,2012,42.778709,-91.687595,IA
21IOWA_WQX-11380003,M.F. South Beaver Creek NW of Wellsburg (45),Stream,4,40,24,32,2003,2003,42.491494,-92.967723,IA
21IOWA_WQX-11380005,Black Hawk Creek upstream 230th Street,Stream,6,30,22,24.666666666666668,2005,2005,42.369125,-92.541204,IA
21IOWA_WQX-11380006,Black Hawk Creek at Grundy Center,Stream,6,33,22,26.166666666666668,2005,2005,42.362135,-92.749783,IA
21IOWA_WQX-11380007,Black Hawk Creek near Holland,Stream,6,30,21,23.166666666666668,2005,2005,42.381931,-92.807253,IA
21IOWA_WQX-11380008,Holland Creek,Stream,6,20,19,19.666666666666668,2005,2005,42.395505,-92.803165,IA
21IOWA_WQX-11380009,North Fork Black Hawk Creek,Stream,6,31,22,24.833333333333332,2005,2005,42.391743,-92.55817,IA
21IOWA_WQX-11390001,Springbrook Creek (TMDL Site 1 - Upstream),Stream,39,16,2.8,8.717948717948717,2004,2005,41.777222,-94.450734,IA
21IOWA_WQX-11390002,Springbrook Creek (TMDL Site 2 - Midstream),Stream,43,15,1.6,6.758139534883721,2004,2005,41.775382,-94.463038,IA
21IOWA_WQX-11390003,Springbrook Creek (TMDL Site 3 - Downstream),Stream,44,12,1.9,6.318181818181818,2004,2005,41.7714,-94.468049,IA
21IOWA_WQX-11390004,King Creek,Stream,12,6.4,3.6,5.125,2005,2005,41.775383,-94.465424,IA
21IOWA_WQX-11400001,Boone River at Woolstock,Stream,5,26,22,23.8,2005,2005,42.550991,-93.863097,IA
21IOWA_WQX-11400002,Lyons Creek in Webster City (Site LC1),Stream,34,48,7.1,21.444117647058825,2006,2009,42.467614,-93.807996,IA
21IOWA_WQX-11400003,Lyons Creek near Webster City (Site LC2),Stream,27,34,11,19.185185185185187,2006,2009,42.477638,-93.775066,IA
21IOWA_WQX-11400004,Long Dick Creek near Ellsworth (site ldc2),Stream,34,31,7.2,17.152941176470588,2008,2009,42.296353,-93.524582,IA
21IOWA_WQX-11400005,Lyons Creek near Webster City (site lcr3),Stream,19,24,7.9,17.46842105263158,2008,2009,42.485726,-93.768291,IA
21IOWA_WQX-11460001,East Fork Des Moines River at Humboldt,Stream,5,28,17,24,2005,2005,42.722775,-94.192828,IA
21IOWA_WQX-11490009,Maquoketa River Upstream of Canton (23),Stream,13,18,16,17.076923076923077,2005,2005,42.166524,-90.894365,IA
21IOWA_WQX-11490011,Maquoketa River near 50th Ave (Site 158),Stream,1,15,15,15,2005,2005,42.122423,-90.840364,IA
21IOWA_WQX-11520001,Iowa River at Coralville below the Coralville Dam,Stream,6,20,18,19,2005,2005,41.718611,-91.52903,IA
21IOWA_WQX-11520002,Iowa River at Iowa City above the Burlington Stree,Stream,4,21,20,20.5,2005,2005,41.674267,-91.533764,IA
21IOWA_WQX-11520003,Iowa River near Iowa City (Site 77),Stream,1,19,19,19,2005,2005,41.70335,-91.543608,IA
21IOWA_WQX-11520004,Iowa River near Iowa City (Site 79),Stream,2,22,20,21,2005,2005,41.689334,-91.558524,IA
21IOWA_WQX-11520005,Iowa River in Iowa City (Site 81),Stream,2,23,19,21,2005,2005,41.67003,-91.53487,IA
21IOWA_WQX-11530003,Maquoketa River upstream,Stream,9,18,16,17.22222222222222,2005,2005,42.169443,-90.912345,IA
21IOWA_WQX-11530004,Maquoketa River downstream near Monticello,Stream,11,19,17,17.90909090909091,2005,2005,42.230899,-91.137785,IA
21IOWA_WQX-11530005,Maquoketa River upstream near Monticello,Stream,14,19,16,17.428571428571427,2005,2005,42.259894,-91.192652,IA
21IOWA_WQX-11590002,Wolf Creek at Millerton (site 2),Stream,1,5,5,5,2011,2011,40.904979,-93.356212,IA
21IOWA_WQX-11660001,Wapsipinicon River near McIntrye (site wap1),Stream,31,18,8.2,14.745161290322581,2008,2011,43.435993,-92.614666,IA
21IOWA_WQX-11660002,Wapsipinicon River near McIntire (site 75 wap2),Stream,20,18,8.9,15.395,2010,2011,43.448152,-92.613007,IA
21IOWA_WQX-11700001,Mud Creek S of Durant (4),Stream,2,150,140,145,2005,2005,41.593966,-90.914975,IA
21IOWA_WQX-11700005,Mud Creek W of Durant (3),Stream,5,53,21,35.4,2003,2003,41.592536,-90.958059,IA
21IOWA_WQX-11700006,Mud Creek near Wilton (TMDL S1),Stream,5,45,22,32,2003,2003,41.575828,-91.057657,IA
21IOWA_WQX-11700007,Mud Creek near Wilton (TMDL S2),Stream,5,59,23,39.4,2003,2003,41.579932,-91.01633,IA
21IOWA_WQX-11700008,Mud Creek near Wilton (TMDL S3),Stream,5,38,21,29.2,2003,2003,41.581237,-91.008961,IA
21IOWA_WQX-11750004,Big Sioux River near Westfield,Stream,2,42,42,42,2005,2005,42.761703,-96.632518,IA
21IOWA_WQX-11770001,Camp Creek N of Runnells (53),Stream,5,27,21,24,2003,2005,41.539069,-93.338481,IA
21IOWA_WQX-11770002,Camp Creek S of Mitchellville (54),Stream,1,36,36,36,2005,2005,41.615298,-93.372503,IA
21IOWA_WQX-11770003,Yeader Creek (TMDL Site 1),Stream,3,79,43,57.333333333333336,2004,2005,41.536746,-93.644087,IA
21IOWA_WQX-11770004,Yeader Creek (TMDL Site 2),Stream,3,79,36,51.333333333333336,2004,2005,41.541373,-93.592712,IA
21IOWA_WQX-11770005,Camp Creek near Mitchellville,Stream,1,110,110,110,2005,2005,41.63845,-93.380634,IA
21IOWA_WQX-11770006,Jordan Creek near West Des Moines,Stream,1,58,58,58,2005,2005,41.571796,-93.754677,IA
21IOWA_WQX-11790008,Walnut Creek nr Hartwick (site WLNT1),Stream,24,11,3.6,8.179166666666667,2009,2010,41.83323,-92.416104,IA
21IOWA_WQX-11790009,Walnut Creek nr Brooklyn (site WLNT2),Stream,12,10,8.5,9.308333333333334,2009,2010,41.818075,-92.533143,IA
21IOWA_WQX-11790010,Walnut Creek nr Malcolm (site WLNT3),Stream,12,13,9.6,11.033333333333333,2009,2010,41.805246,-92.591163,IA
21IOWA_WQX-11790012,Unnamed Trib. to Walnut Creek nr Malcolm (site WLNT5),Stream,3,28,28,28,2011,2011,41.819202,-92.542273,IA
21IOWA_WQX-11800001,Middle Fork Grand River at Mt. Ayr (site mfgr1),Stream,23,54,5.4,24.847826086956523,2011,2011,40.57162,-94.354352,IA
21IOWA_WQX-11800002,Middle Fork Grand River at Mt. Ayr (site mfgr2),Stream,15,76,16,37.86666666666667,2011,2011,40.61388,-94.319291,IA
21IOWA_WQX-11810001,Tributary to Blackhawk Lake at 350th Street,Stream,3,26,11,20.333333333333332,2009,2009,42.282476,-95.047951,IA
21IOWA_WQX-11840001,Little Floyd River SW of Sheldon (51),Stream,4,29,24,26.25,2003,2003,43.157224,-95.867078,IA
21IOWA_WQX-11850005,Walnut Creek at Huxley,Stream,1,18,18,18,2011,2011,41.93864,-93.572467,IA
21IOWA_WQX-11860002,Otter Creek Lake outfall at Clutier,Stream,2,7.8,7.6,7.699999999999999,2011,2011,42.041169,-92.518665,IA
21IOWA_WQX-11930001,Dick Creek near Corydon (Dick0),Stream,20,25,2.9,11.94,2008,2010,40.779951,-93.422787,IA
21IOWA_WQX-11930002,Dick Creek near Corydon (site Dick2),Stream,13,23,11,16.307692307692307,2009,2010,40.774497,-93.459214,IA
21IOWA_WQX-11930003,West Jackson Creek near Corydon,Stream,2,53,7.6,30.3,2010,2011,40.742846,-93.227497,IA
21IOWA_WQX-11930004,Jackson Creek near Corydon,Stream,1,19,19,19,2011,2011,40.789183,-93.214759,IA
21IOWA_WQX-11960006,Yellow River near Castalia (Site YeRi3),Stream,2,33,33,33,2011,2011,43.140251,-91.654689,IA
21IOWA_WQX-11960008,Yellow River near Castalia (Site YeRi5),Stream,2,33,33,33,2011,2011,43.146834,-91.703822,IA
21IOWA_WQX-11990001,Buttermilk Creek near Goldfield (Site BMC1),Stream,22,180,15,38.27272727272727,2006,2008,42.73806,-93.922484,IA
21IOWA_WQX-11990003,Buttermilk Creek near Goldfield (Site BMC3),Stream,18,110,13,32.888888888888886,2006,2008,42.738425,-93.918458,IA
21IOWA_WQX-12030002,Paint Creek-Yellow River State Forest,Stream,2,12,12,12,2010,2011,43.172287,-91.219703,IA
21IOWA_WQX-12100002,Lime Creek-Lime Creek Park- Brandon,Stream,23,23,13,16.73913043478261,2008,2009,42.329191,-91.982178,IA
21IOWA_WQX-12220001,Miners Creek-Guttenburg,Stream,1,15,15,15,2012,2012,42.788189,-91.125629,IA
21IOWA_WQX-12230002,Elk River-Camp Mississippi Elk-ton- Teeds Grove,Stream,1,18,18,18,2012,2012,42.015026,-90.231829,IA
21IOWA_WQX-12280005,L. Turkey River near Colesburg (downstream site),Stream,1,20,20,20,2012,2012,42.63328,-91.155342,IA
21IOWA_WQX-12310002,Hickory Creek-New Vienna-HI2,Stream,1,26,26,26,2008,2008,42.527084,-91.042105,IA
21IOWA_WQX-12390003,Springbrook Creek-Springbrook State Park-Site #2,Stream,2,10,9,9.5,2003,2003,41.774986,-94.462948,IA
21IOWA_WQX-12410001,East Branch Iowa River-Goodell,Stream,1,39,39,39,2012,2012,42.944465,-93.576509,IA
21IOWA_WQX-12490004,Tete des Morts at Hwy 52 (Site 2),Stream,32,16,6.2,11.325,2009,2011,42.358258,-90.534857,IA
21IOWA_WQX-12570005,Indian Creek-Cedar Rapids- Wilder Dr Trailhead,Stream,1,33,33,33,2012,2012,41.994107,-91.588381,IA
21IOWA_WQX-12590002,Wolf Creek-Chariton,Stream,1,6.5,6.5,6.5,2011,2011,40.938401,-93.268609,IA
21IOWA_WQX-12650001,Keg Creek-Mineola,Stream,1,13,13,13,2012,2012,41.144798,-95.702084,IA
