MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
21MICH_WQX-030699,"SOUTH BRANCH MACATAWA RIVER; DOWNSTREAM M40; FILLMORE TOWNSHIP, SECTION 14",Stream,4,48.16359,27.88377,36.9235775,2013,2013,42.7298,-86.05486,MI
21MICH_WQX-040123,THUNDER BAY RIVER AT BAGLEY STREET;ALPENA TOWNSHIP;T31N R8E S20,Stream,15,8.5,5.8,7.1792612,2010,2013,45.067469,-83.435247,MI
21MICH_WQX-040159,"THUNDER BAY RIVER, NORTH BRANCH; UPSTREAM WIKARYASZ ROAD; MAPLE RIDGE TOWNSHIP, SECTION 7",Stream,4,5.5,3.7,4.325,2016,2016,45.178436,-83.626343,MI
21MICH_WQX-040188,"WOLF CREEK; SCHULTZ ROAD; OSSINEKE TOWNSHIP, SECTION 6",Stream,4,10.52427,7.40466,8.964055,2013,2013,44.946,-83.6393,MI
21MICH_WQX-040189,"BEAN CREEK; STANDEN ROAD; LONG RAPIDS TOWNSHIP, SECTION 15",Stream,4,13,12,12.5,2014,2014,45.0855,-83.6939,MI
21MICH_WQX-040190,"THUNDER BAY RIVER; SALINA ROAD; WELLINGTON TOWNSHIP, SECTION 13",Stream,4,5.3,4.3,4.9,2014,2014,45.0822,-83.7584,MI
21MICH_WQX-050272,"INTERMEDIATE RIVER; HARBOR STREET; FOREST HOME TOWNSHIP, SECTION 25",Stream,4,9.5,8.8,9.2,2015,2015,44.973,-85.2134,MI
21MICH_WQX-060062,SAGINAW BAY ABOUT 9.5 MI.S.E.AU GRES RIVER MOUTH,Lake,52,36,6.6,14.751923846153845,2010,2016,43.94167,-83.623892,MI
21MICH_WQX-060063,SAGINAW BAY ABOUT 4 MILE NORTHE. OF PINCONNING RIVER,Lake,47,30,10,18.168867234042555,2010,2016,43.895281,-83.860559,MI
21MICH_WQX-060078,SAGINAW BAY ABOUT 9.5 MI.SOUTHEAST AU GRES RIVER MOUTH,Lake,52,34,6.7,14.568579807692307,2010,2016,43.94167,-83.623892,MI
21MICH_WQX-060120,"CHIEF CREEK DRAIN; ALONGSIDE BESSINGER ROAD; TURNER TOWNSHIP, SECTION 34",Stream,8,67,11,33.625,2012,2016,44.084606,-83.740528,MI
21MICH_WQX-060121,"BIG CREEK; UPSTREAM LENTER ROAD; AU GRES TOWNSHIP, SECTION 8",Stream,4,18,7.6,13.15,2016,2016,44.0559,-83.76641,MI
21MICH_WQX-060140,BAUM DRAIN DOWNSTREAM OF TONKEY ROAD,Stream,2,47,23,35,2012,2012,44.06275,-83.66809,MI
21MICH_WQX-070085,"SLATE RIVER AT SILVER ROAD, ARVON TOWNSHIP, SECTION 15",Stream,4,1.1,0.7,0.9750000000000001,2016,2016,46.80888,-88.2309,MI
21MICH_WQX-080280,"QUAKER BROOK; BIVENS ROAD; MAPLE GROVE TOWNSHIP, SECTION 01",Stream,4,18,16,17.25,2015,2015,42.582,-85.087,MI
21MICH_WQX-090177,SAGINAW RIVER AT MAIN ST-ESSEXVILLE; BANGOR TOWNSHIP SECTION 14,Stream,44,130,26,71.03236568181818,2010,2013,43.617505,-83.842781,MI
21MICH_WQX-090250,SAGINAW BAY ABOUT 8 MILE EAST OF PINCONNING RIVER,Lake,47,29,9.3,16.64951085106383,2010,2016,43.838059,-83.792781,MI
21MICH_WQX-090252,SAGINAW BAY ABOUT 2.5 MILE NORTH OF SAGINAW RIVER MOUTH,Lake,51,58,10,28.50701862745098,2010,2016,43.684726,-83.84306,MI
21MICH_WQX-090288,UNNAMED TRIBUTARY TO QUINICASSEE RIVER AT RUSSELL ROAD; SECTION 13,Stream,4,47,34,40.5,2015,2015,43.5368,-83.7088,MI
21MICH_WQX-090289,HEMBLING DRAIN AT MACKINAC ROAD,Stream,3,76,56,65.66666666666667,2010,2015,43.668327,-83.988639,MI
21MICH_WQX-090290,"CULVER CREEK; UPSTREAM KAWKAWLIN RIVER; FRANKENLUST TOWNSHIP, SECTION 16",Stream,1,20,20,20,2011,2011,43.6159,-83.9958,MI
21MICH_WQX-100246,"BETSIE RIVER; PATTERSON ROAD; WELDON TOWNSHIP, SECTION 18",Stream,4,8.5,6.3,7.55,2014,2014,44.56059,-86.05123,MI
21MICH_WQX-110388,"PAW PAW RIVER AT COLOMA ROAD BRIDGE; HAGAR TOWNSHIP, SECTION 26",Stream,8,22,13,17.875,2011,2011,42.185837,-86.369448,MI
21MICH_WQX-110628,"SAINT JOSEPH RIVER - OFF ZOLLAR ROAD. NEAR RIVER VIEW PARK; ROYALTON TOWNSHIP, SECTION 06",Stream,24,42,-0.08935,30.060327916666665,2010,2013,42.096417,-86.471168,MI
21MICH_WQX-110745,"SAINT JOSEPH RIVER; END OF NATURES ROAD; NILES TOWNSHIP, SECTION 22",Stream,4,51,32,39,2016,2016,41.846741,-86.267583,MI
21MICH_WQX-110746,"PIPESTONE CREEK; UPSTREAM WATSON ROAD; SODUS TOWNSHIP, SECTION 2",Stream,4,13,11,12,2016,2016,42.05786,-86.35472,MI
21MICH_WQX-120215,"COLDWATER AT GIRARD; UNION TOWNSHIP, SECTION 22",Stream,3,29,28,28.333333333333332,2010,2010,42.02848,-85.10663,MI
21MICH_WQX-120228,"TALLAHASSEE CREEK; UPSTREAM WARREN ROAD; ALGANSEE TOWNSHIP, SECTION 25",Stream,4,22,18,20,2016,2016,41.839778,-84.945126,MI
21MICH_WQX-120229,"SOUTH BRANCH HOG CREEK; UPSTREAM JONESVILLE ROAD; QUINCY TOWNSHIP, SECTION 2",Stream,4,46,28,33.25,2016,2016,41.98524,-84.86372,MI
21MICH_WQX-120247,"TRIBUTARY TO COLD CREEK; STATE ROAD; COLDWATER TOWNSHIP, SECTION 15",Stream,4,60.2126,34.44123,45.22251,2013,2013,41.9563,-84.9858,MI
21MICH_WQX-130357,"PINE CREEK AT SOUTH DRIVE SOUTH; ATHENS TOWNSHIP, SECTION 21",Stream,4,17,16,16.75,2012,2012,42.1115,-85.2518,MI
21MICH_WQX-130389,"ACKELY CREEK AT 15 MILE ROAD, CONVIS TOWNSHIP, SECTION 10",Stream,8,22,9.1,14.1375,2015,2016,42.399,-85.0054,MI
21MICH_WQX-130390,"WANADOGA CREEK AT HUNTINGTON ROAD; PENNFIELD TOWNSHIP, SECTION 15",Stream,4,18,12,15.75,2015,2015,42.3845,-85.1282,MI
21MICH_WQX-130391,"EATON AND BAKER DRAIN; UPSTREAM J DRIVE NORTH; MARENGO TOWNSHIP, SECTION 3",Stream,3,13,11,11.666666666666666,2016,2016,42.32009,-84.867791,MI
21MICH_WQX-130409,"SOUTH BRANCH KALAMAZOO RIVER; 29 MILE ROAD; HOMER TOWNSHIP, SECTION 11",Stream,4,25,20,23.5,2014,2014,42.13117,-84.73139,MI
21MICH_WQX-130410,"NOTTAWA CREEK; DOWNSTREAM 10 MILE ROAD; NEWTON TOWNSHIP, SECTION 22",Stream,4,21,18,19.75,2014,2014,42.1956,-85.1031,MI
21MICH_WQX-140189,"POKAGON CREEK; OLD MILL ROAD; JEFFERSON TOWNSHIP, SECTION 6",Stream,4,16,13,14.5,2014,2014,41.89671,-86.09766,MI
21MICH_WQX-140198,"UNNAMED TRIBUTARY TO DOWAGIAC RIVER; M-51; SILVER CREEK TOWNSHIP, SECTION 25",Stream,3,22.24989,21.20153,21.78868,2013,2013,42.007679,-86.108099,MI
21MICH_WQX-160073,CHEBOYGAN RIVER AT LINCOLN AVENUE IN CITY OF CHEBOYGAN; SECTION 31,Stream,14,9.847257,7.6,8.609201642857142,2010,2013,45.633337,-84.481948,MI
21MICH_WQX-160177,PIGEON RIVER AT M-68; ELLIS TOWNSHIP; T34N R02W S02,Stream,3,6,4,5,2010,2010,45.374444,-84.515,MI
21MICH_WQX-160231,"STEWART CREEK AT AN UNNAMED ROAD, SECTION 12",Stream,4,26,22,24.25,2015,2015,45.4174,-84.2741,MI
21MICH_WQX-160259,"WEST BRANCH STURGEON RIVER; COFFRON ROAD; NUNDA TOWNSHIP, SECTION 7",Stream,4,3.182483,2.089734,2.72331225,2013,2013,45.2716,-84.6021,MI
21MICH_WQX-160260,"MULLET CREEK; INDIAN TRAILS ROAD; MUNRO TOWNSHIP, SECTION 35",Stream,4,44.53233,38.18554,41.5702,2013,2013,45.56,-84.6365,MI
21MICH_WQX-170139,SAINT MARYS RIVER 1/3 MI NNW BRUSH PTATGRN NAV BUOY #13,Stream,39,1.8,0.868363,1.3678261282051283,2010,2016,46.473615,-84.460281,MI
21MICH_WQX-170140,"SAINT MARYS RIVER BETWEEN POINT AUX FRENES AND HAY POINT; RABER TOWNSHIP, SECTION 14",Stream,51,2,0.971961,1.5113514901960785,2010,2016,46.131392,-84.014448,MI
21MICH_WQX-170141,TAQUAMANON RIVER OFF TRAIL THRU STATE CAMPGROUND,Stream,16,3.2,1.869226,2.42854575,2010,2013,46.55583,-85.03889,MI
21MICH_WQX-170240,"SCHWEINGER CREEK AT O J MILLER ROAD; TROUT LAKE TOWNSHIP, SECTION 34",Stream,4,2.2,1.4,1.8,2015,2015,46.1795,-85.0519,MI
21MICH_WQX-170269,BISCUIT CREEK DOWNSTREAM OF LEANARD ROAD,Stream,3,1.4,1.1,1.2333333333333334,2012,2012,46.21825,-84.73359,MI
21MICH_WQX-170270,HENDRIE RIVER AT M-123,Stream,3,17,1.9,7,2012,2012,46.25142,-85.00996,MI
21MICH_WQX-170290,"MCMAHEN CREEK; GOLDALE ROAD; SUPERIOR TOWNSHIP, SECTION 25",Stream,4,5.156165,3.436548,4.2212775,2013,2013,46.359,-84.6347,MI
21MICH_WQX-170291,"MUNUSCONG RIVER; KALLIO ROAD; KINROSS TOWNSHIP, SECTION 34",Stream,4,29,4.6,14.5,2014,2014,46.24582,-84.5384,MI
21MICH_WQX-180146,WEST BRANCH CLAM RIVER AT HASKELL LAKE ROAD,Stream,4,9.6,5.9,7.75,2012,2012,44.11738,-85.05988,MI
21MICH_WQX-180184,"SPIKE HORN CREEK (NORTH BRANCH TOBACCO RIVER); OFF HOOVER ROAD; ARTHUR TOWNSHIP, SECTION 14",Stream,8,14.72447,11.05893,13.289177500000001,2012,2013,43.94585,-84.62892,MI
21MICH_WQX-180185,"OVERTON CREEK (LITTLEFIELD CREEK); DOWNSTREAM SURREY ROAD; SURREY TOWNSHIP, SECTION 22",Stream,4,47.00423,28.50813,38.8168375,2013,2013,43.8567,-84.8907,MI
21MICH_WQX-180186,"SOUTH BRANCH TOBACCO RIVER; TOBACCO ROAD; SHERIDAN TOWNSHIP, SECTION 22",Stream,12,28,23,25.25,2010,2015,43.8454,-84.6535,MI
21MICH_WQX-180190,"NORTH BRANCH TOBACCO RIVER; ATHEY AVENUE; ARTHUR TOWNSHIP, SECTION 16",Stream,4,14,13,13.75,2010,2010,43.95463,-84.66835,MI
21MICH_WQX-190065,STONY CREEK AT DEWITT ROAD BRIDGE,Stream,4,20,15,17.75,2012,2012,42.9149,-84.58252,MI
21MICH_WQX-190147,"LITTLE MAPLE RIVER; UPSTREAM TAFT ROAD; OVID TOWNSHIP, SECTION 33",Stream,8,15,3.1,10.35,2011,2016,42.95739,-84.427254,MI
21MICH_WQX-190186,"DALLAS AND BENGAL DRAIN; FOREST HILL ROAD; ESSEX TOWNSHIP, SECTION 32",Stream,1,56,56,56,2014,2014,43.0453,-84.6813,MI
21MICH_WQX-190187,"REMEY CHANDLER DRAIN; DOWNSTREAM HOWE ROAD; DEWITT TOWNSHIP, SECTION 3",Stream,4,170,90,117.5,2014,2014,42.84412,-84.53793,MI
21MICH_WQX-200170,"AU SABLE RIVER; END OF RED DOG ROAD; SOUTH BRANCH TOWNSHIP, SECTION 1",Stream,4,9.1,8.3,8.825,2014,2014,44.66993,-84.38133,MI
21MICH_WQX-210032,STURGEON RIVER AT US FOREST SERV.BR; NAHMA TOWNSHIP SECTION 20,Stream,24,3.7,1.9,2.777579875,2010,2013,45.850631,-86.669251,MI
21MICH_WQX-210102,ESCANABA RIVER .35M ABOVE SOO LINE RAILROAD; WELLS TOWNSHIP SECTION 1,Stream,28,55,6.4,24.961181785714285,2010,2013,45.778898,-87.064964,MI
21MICH_WQX-210217,"EIGHTEENMILE CREEK AT 442 CROSSING; NAHMA TOWNSHIP, SECTION 21",Stream,4,3.3,2.2,2.675,2011,2011,46.01518,-86.6938,MI
21MICH_WQX-210251,"TEN MILE CREEK; DOWNSTREAM B 13; BARK RIVER TOWNSHIP, SECTION 8",Stream,12,19,3.7,7.683333333333334,2011,2016,45.793509,-87.299282,MI
21MICH_WQX-210301,TACOOSH RIVER AT PERKINS 30.5 ROAD,Stream,4,54,11,23,2012,2012,45.9781,-87.0691,MI
21MICH_WQX-210318,"STURGEON RIVER; TWO-TRACK OFF US2; NAHMA TOWNSHIP, SECTION 32",Stream,4,2.3,1.4,1.9,2014,2014,45.90941,-86.70229,MI
21MICH_WQX-210319,"LITTLE FISHDAM RIVER; 0.25 LANE; GARDEN TOWNSHIP, SECTION 33",Stream,4,6.5,5.1,5.775,2014,2014,45.90441,-86.55811,MI
21MICH_WQX-220125,"PINE CREEK AT CALUMET MINE ROAD, NORWAY TOWNSHIP,  SECTION 20",Stream,4,10,7.3,9.325,2015,2015,45.93225,-87.97015,MI
21MICH_WQX-220127,"HAMILTON CREEK; DOWNSTREAM BEAVER PETE ROAD; WAUCEDAH TOWNSHIP, SECTION 24",Stream,8,2.7,1.5,2.1375,2011,2016,45.765911,-87.708865,MI
21MICH_WQX-220131,WEST BRANCH STURGEON RIVER AT GROVELAND MINE ROAD,Stream,4,13,12,12.5,2012,2012,45.9999,-87.9017,MI
21MICH_WQX-220144,"WEST BRANCH STURGEON RIVER; FOOTBRIDGE OFF BROWNS LAKE ROAD; WAUCEDAH TOWNSHIP, SECTION 21",Stream,4,10,5.7,8.15,2014,2014,45.92849,-87.80672,MI
21MICH_WQX-230198,"THORNAPPLE DRAIN AT PINCH HWY, BENTON TOWNSHIP, SECTION 10",Stream,8,50,21,43.75,2011,2016,42.65403,-84.7668,MI
21MICH_WQX-230238,"BUTTERNUT CREEK; UPSTREAM KINSEL HIGHWAY; EATON TOWNSHIP, SECTION 5",Stream,6,110,42,89.16666666666667,2011,2016,42.5967,-84.80519,MI
21MICH_WQX-240201,"BEAR RIVER; BEAR RIVER PARK; PETOSKEY TOWNSHIP, SECTION 6",Stream,4,15,10,12,2010,2010,45.36997,-84.96458,MI
21MICH_WQX-250119,SHIAWASSEE RIVER AT MEIER ROAD.; ARGENTINE TOWNSHIP SECTION 19,Stream,3,94,74,86.66666666666667,2010,2010,42.81667,-83.920281,MI
21MICH_WQX-250486,"KEARSLEY CREEK AT BELSAY ROAD; DAVISON TOWNSHIP, SEC",Stream,16,95,20,74.1875,2010,2016,43.0406,-83.5958,MI
21MICH_WQX-250533,"ADAMS DRAIN; TORREY ROAD; CITY OF FENTON, SECTION 23",Stream,4,296.3007,177.8736,248.23255,2013,2013,42.815,-83.72548,MI
21MICH_WQX-250534,"THREAD CREEK; CHAMBERS ROAD; CITY OF FLINT, SECTION 21",Stream,4,96.35906,67.39844,83.74090749999999,2013,2013,42.9969,-83.6478,MI
21MICH_WQX-260068,WEST BRANCH TITTABAWASSEE RIVER AT UPSTREAM FITZWATER ROAD; BUTMAN TOWNSHIP,Stream,4,4.7,1.7,2.8,2012,2012,44.104377,-84.387464,MI
21MICH_WQX-260105,"UNNAMED TRIBUTARY TO SOUTH BRANCH LITTLE SUGAR RIVER; DOWNSTREAM DASSEY ROAD; GLADWIN TOWNSHIP, SECTION 8",Stream,6,48,18,36.166666666666664,2011,2016,44.045272,-84.456811,MI
21MICH_WQX-260106,"KAWKAWLIN RIVER, NORTH BRANCH (WATSON DRAIN); UPSTREAM KLENDER ROAD; BENTLEY TOWNSHIP, SECTION 23",Stream,8,22,4,13.3125,2011,2016,43.864077,-84.186884,MI
21MICH_WQX-260108,SUGAR RIVER AT END OF LENNON ROAD,Stream,4,15,10,12.25,2012,2012,44.0502,-84.3794,MI
21MICH_WQX-260138,"NORTH BRANCH CEDAR RIVER; M-18; SHERMAN TOWNSHIP, SECTION 32",Stream,4,3.388022,2.36724,2.9257725,2013,2013,44.07533,-84.57174,MI
21MICH_WQX-270180,"MONTGOMERY CREEK AT SHORE ROAD, SECTION 11",Stream,8,2,1,1.55,2010,2015,46.491,-89.5294,MI
21MICH_WQX-270187,LITTLE PRESQUE ISLE RIVER AT WOLF MOUNT ROAD,Stream,4,6,3.4,4.375,2012,2012,46.4187,-89.7837,MI
21MICH_WQX-270205,"BLACK RIVER; END OF HARDING ROAD; BESSEMER TOWNSHIP, SECTION 23",Stream,7,1.785448,0.805623,1.2825934285714284,2013,2014,46.44981,-90.01707,MI
21MICH_WQX-280014,"BOARDMAN RIVER AT BEITNER ROAD; GARFIELD TOWNSHIP, SECTION 3",Stream,23,9.4,7.5,8.385803304347826,2010,2013,44.675281,-85.630698,MI
21MICH_WQX-280288,EAST ARM GRAND TRAVERSE BAY 2 MI FROM SOUTH SHORE,Lake,21,12.04669,10.75593,11.17228,2010,2016,44.77444,-85.53583,MI
21MICH_WQX-280289,EAST ARM GRAND TRAVERSE BAY 2.5 MI FROM NORTH END,Lake,21,12,10,10.977103333333334,2010,2016,44.94667,-85.436671,MI
21MICH_WQX-280318,"EAST CREEK AT MAYFIELD ROAD UPSTREAM OF BRIDGE, PARADISE TOWNSHIP",Stream,4,10.13259,8.477233,9.19175575,2013,2013,44.62746,-85.50444,MI
21MICH_WQX-280416,"BOARDMAN RIVER; TWO-TRACK OFF RIVER ROAD; EAST BAY TOWNSHIP, SECTION 18",Stream,4,9.1,7.7,8.325,2014,2014,44.64782,-85.57287,MI
21MICH_WQX-290183,PINE RIVER AT BRIDGE AVE; SECTION 31,Stream,4,36,28,31.75,2015,2015,43.3875,-84.6465,MI
21MICH_WQX-290184,"PINE CREEK AT JOHNSON ROAD; NEWARK TOWNSHIP, SECTION 21",Stream,8,50,33,39.25,2010,2015,43.2337,-84.6708,MI
21MICH_WQX-290206,"PINE RIVER; HILLIS ROAD; SUMNER TOWNSHIP, SECTION 19",Stream,8,25,16,18.64939625,2013,2014,43.32517,-84.84424,MI
21MICH_WQX-290213,"BAD RIVER; BARRY ROAD; HAMILTON TOWNSHIP, SECTION 4",Stream,2,95,69,82,2010,2010,43.28803,-84.42927,MI
21MICH_WQX-300270,"UNNAMED TRIBUTARY TO MILL CREEK AT TERRITORIAL ROAD, SECTION 12",Stream,7,71,8,30.714285714285715,2010,2015,41.7083,-84.3754,MI
21MICH_WQX-300271,"UNNAMED TRIBUTARY TO CARRUTHERS DRAIN; WOODBRIDGE TOWNSHIP, SECTION 18",Stream,4,40,18,27.25,2010,2015,41.7908,-84.6881,MI
21MICH_WQX-300272,"UNNAMED TRIBUTARY BETWEEN DEVOE LAKE AND MOON LAKE; UPSTREAM WALDRON ROAD; PITTSFORD TOWNSHIP, SECTION 28",Stream,4,29,6.8,13.95,2011,2016,41.833055,-84.421124,MI
21MICH_WQX-300274,BEEBE CREEK AT HOXIE ROAD,Stream,4,44,24,37,2012,2012,41.9565,-84.5011,MI
21MICH_WQX-300289,"EAST FORK, WEST BRANCH SAINT JOSEPH RIVER; CARD ROAD; CAMBRIA TOWNSHIP, SECTION 17",Stream,4,20,19,19.75,2014,2014,41.855,-84.6778,MI
21MICH_WQX-310462,WEST BRANCH STURGEON RIVER AT L127A,Stream,4,2.6,2,2.45,2012,2012,46.8014,-88.6792,MI
21MICH_WQX-310468,EAST  BRANCH ONTONAGON RIVER VICINITY OF SPARROW RAPIDS; DUNCAN TOWNSHIP; SEC. 4.,Stream,4,2.718012,0.939797,1.8246695,2013,2013,46.50555,-88.94861,MI
21MICH_WQX-310508,"BEGUNN CREEK; UPSTREAM M-203; CALUMET TOWNSHIP, SECTION 17",Stream,8,77,3.179265,53.130605625,2012,2013,47.2472,-88.5155,MI
21MICH_WQX-320188,SAGINAW BAY ABOUT 9 MILES NORTH NORTHWEST SEBEWAING HARBOR,Lake,53,32.01851,6,16.00628849056604,2010,2016,43.846948,-83.562505,MI
21MICH_WQX-320189,WILDFOWL BAY ABOUT 2.5 MILES NORTH NORTHWEST BAYPORT HARBOR,Lake,53,33,8.4,18.478224905660376,2010,2016,43.883337,-83.393059,MI
21MICH_WQX-320276,"MOORE CREEK AT LACKIE ROAD, SECTION 33",Stream,4,40,29,36.25,2015,2015,43.9447,-83.0844,MI
21MICH_WQX-320278,"PINNEBOG RIVER; UPSTREAM PORT AUSTIN ROAD; HUME TOWNSHIP, SECTION 16",Stream,8,64,30,42,2011,2016,43.993146,-83.075819,MI
21MICH_WQX-320279,"EAST BRANCH WILLOW CREEK; UPSTREAM MINNICK ROAD; BLOOMFIELD TOWNSHIP, SECTION 33",Stream,7,77,28,49,2011,2016,43.87126,-82.83543,MI
21MICH_WQX-320325,"PINNEBOG RIVER; BERNE ROAD; OLIVER TOWNSHIP, SECTION 3",Stream,8,47,27.07394,40.3923325,2012,2013,43.84428,-83.16207,MI
21MICH_WQX-320326,"PIGEON RIVER; PIGEON ROAD; WINDSOR TOWNSHIP, SECTION 10",Stream,4,35.14037,16.15825,28.414312499999998,2013,2013,43.82943,-83.2883,MI
21MICH_WQX-320327,"ELKTON DRAIN' PIGEON ROAD; OLIVER TOWNSHIP, SECTION 9",Stream,4,180.4237,21.45786,69.78552499999999,2013,2013,43.81941,-83.190864,MI
21MICH_WQX-330414,WESTERN CREEK SHAW BRANCH AT OLDS ROAD; SECTION 32,Stream,4,30,24,27,2015,2015,42.4353,-84.3598,MI
21MICH_WQX-330434,RED CEDAR RIVER OFF GRAND RIVER AVENUE AND UPSTREAM OF DEER CREEK CONFLUENCE,Stream,4,59,40,50.25,2012,2012,42.68836,-84.28956,MI
21MICH_WQX-330440,"WILLOW CREEK; COLLEGE ROAD; VEVAY TOWNSHIP, SECTION 18",Stream,4,35.59287,31.02935,32.3357375,2013,2013,42.5662,-84.4821,MI
21MICH_WQX-330441,"DIETZ CREEK; DENNIS ROAD; LEROY TOWNSHIP, SECTION 28",Stream,4,44,26,34.5,2014,2014,42.61791,-84.21135,MI
21MICH_WQX-330456,CAHAOGAN CREEK AT FITCHBURG ROAD,Stream,4,70,15,33,2012,2012,42.44125,-84.29105,MI
21MICH_WQX-340025,"GRAND RIVER AT M-66 BRIDGE; IONIA TOWNSHIP, SECTION 30",Stream,24,80,22,47.76446375,2010,2013,42.971948,-85.070004,MI
