MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
21PA_WQX-WQN0282,KISHACOQUILLAS CREEK,Stream,125,32.747,4.252,12.5983312,2012,2018,40.6544,-77.5833,PA
21PA_WQX-WQN0283,Spring Creek,Stream,13,161,59.9,101.65384615384616,2012,2013,40.2425,-76.8569,PA
21PA_WQX-WQN0284,Pequea Creek,Stream,118,42.91,0.13,25.35944745762712,2012,2018,40.0092,-76.1622,PA
21PA_WQX-WQN0285,Quittapahila Creek,Stream,120,67.4,0.069,40.4304225,2012,2018,40.3422,-76.5608,PA
21PA_WQX-WQN0286,Codorus Creek,Stream,119,274,0.109,57.89962605042017,2012,2018,40.0522,-76.6544,PA
21PA_WQX-WQN0301,SUSQUEHANNA RIVER,Stream,181,51,0.088,25.78645580110497,2008,2018,40.9589,-76.6197,PA
21PA_WQX-WQN0302,SUSQUEHANNA RIVER,Stream,181,90.4,0.078,27.06768950276243,2008,2018,41.2492,-75.885,PA
21PA_WQX-WQN0305,SUSQUEHANNA RIVER,Stream,176,57.4,0.059,26.28769772727273,2008,2018,41.7653,-76.4386,PA
21PA_WQX-WQN0306,SUSQUEHANNA RIVER,Stream,44,35.35,10.17,17.781136363636364,2010,2018,41.9636,-75.7417,PA
21PA_WQX-WQN0308,FISHING CREEK,Stream,49,27.84,4.42,12.625714285714286,2010,2018,40.995,-76.4731,PA
21PA_WQX-WQN0309,NESCOPECK CREEK,Stream,51,74.3,15.02,36.127450980392155,1998,2018,41.0469,-76.2208,PA
21PA_WQX-WQN0310,WAPWALLOPEN CREEK,Stream,26,46.4,21.3,34.93846153846154,1998,2000,41.0711,-76.1339,PA
21PA_WQX-WQN0313,LACKAWANNA RIVER,Stream,50,341,16.21,61.237,1999,2018,41.3583,-75.7439,PA
21PA_WQX-WQN0317,TUNKHANNOCK CREEK,Stream,147,67.8,0.144,22.062308163265307,2008,2018,41.5572,-75.8942,PA
21PA_WQX-WQN0318,TOWANDA CREEK,Stream,55,16.28,1.29,7.653272727272728,2009,2018,41.7081,-76.4861,PA
21PA_WQX-WQN0323,SUSQUEHANNA RIVER,Stream,52,51.6,8.83,26.744038461538462,2009,2018,41.4619,-75.8542,PA
21PA_WQX-WQN0324,TIOGA RIVER,Stream,47,20.93,5.23,11.917872340425532,2009,2018,41.9561,-77.1156,PA
21PA_WQX-WQN0325,WEST BR FISHING CREEK,Stream,67,0.95,0.51,0.707910447761194,2005,2010,41.305,-76.4322,PA
21PA_WQX-WQN0333,SUGAR CREEK,Stream,49,41.96,6.86,21.231428571428573,2009,2018,41.7908,-76.4622,PA
21PA_WQX-WQN0334,WYALUSING CREEK,Stream,49,18.64,4.96,11.035714285714286,2009,2018,41.6972,-76.2306,PA
21PA_WQX-WQN0336,DYBERRY CREEK,Stream,46,8,1.96,3.8454347826086956,2001,2005,41.6531,-75.2819,PA
21PA_WQX-WQN0338,RILEY CREEK,Stream,20,14.7,4.02,10.0515,1998,2000,41.6492,-76.0075,PA
21PA_WQX-WQN0339,LITTLE FISHING CREEK,Stream,81,6.26,0.7,4.0395061728395065,1998,2005,41.1644,-76.5058,PA
21PA_WQX-WQN0340,UNT TUNKHANNOCK CREEK,Stream,50,9.55,3.03,5.593,2000,2005,41.8083,-75.5808,PA
21PA_WQX-WQN0341,Tioga River,Stream,43,26.3,3.4,10.923488372093024,2010,2018,41.7956,-77.0794,PA
21PA_WQX-WQN0342,Wysox Creek,Stream,61,18.51,4.65,10.865901639344262,2010,2015,41.7867,-76.3831,PA
21PA_WQX-WQN0343,Cowanesque River,Stream,18,21.15,6.56,13.5,2015,2018,41.9875,-77.3025,PA
21PA_WQX-WQN0401,W BR SUSQUEHANNA RIVER,Stream,175,26.284,2.73,10.682255428571429,2008,2018,40.9669,-76.8792,PA
21PA_WQX-WQN0402,W BR SUSQUEHANNA RIVER,Stream,47,19.36,4.88,9.33404255319149,2010,2018,41.2289,-77.0189,PA
21PA_WQX-WQN0404,WEST BR SUSQUEHANNA RIVER,Stream,163,27.09,0.131,12.528138036809816,2008,2018,41.1167,-78.1086,PA
21PA_WQX-WQN0406,W BR SUSQUEHANNA RIVER,Stream,48,29.53,6.99,12.462291666666667,2010,2018,40.8969,-78.6775,PA
21PA_WQX-WQN0408,LOYALSOCK CREEK,Stream,50,7.26,1.95,3.9528,1999,2018,41.325,-76.9111,PA
21PA_WQX-WQN0409,LYCOMING CREEK,Stream,185,5.89,1.68,3.2014054054054055,1998,2018,41.4181,-77.0328,PA
21PA_WQX-WQN0410,PINE CREEK,Stream,162,22.166,0.07,4.545124074074074,2008,2018,41.2719,-77.3269,PA
21PA_WQX-WQN0411,Pine Creek,Stream,57,8.92,2.32,4.8431578947368426,2010,2015,41.5208,-77.4478,PA
21PA_WQX-WQN0413,BALD EAGLE CREEK,Stream,48,58.6,15.36,36.062916666666666,2010,2018,40.9747,-77.7419,PA
21PA_WQX-WQN0415,SPRING CREEK,Stream,49,106,24.58,56.066326530612244,2010,2018,40.89,-77.7942,PA
21PA_WQX-WQN0418,SINNEMAHONING CREEK,Stream,48,11.06,2.02,4.7325,2010,2018,41.2611,-77.9069,PA
21PA_WQX-WQN0420,DRIFTWOOD BR SINNEMAHONING CREEK,Stream,46,13.85,1.77,6.136956521739131,2010,2018,41.4133,-78.1969,PA
21PA_WQX-WQN0422,CLEARFIELD CREEK,Stream,48,20.98,6.53,11.829583333333334,2010,2018,40.9858,-78.4058,PA
21PA_WQX-WQN0423,BEECH CREEK,Stream,45,9.48,2.24,4.950888888888889,2010,2018,41.0747,-77.5922,PA
21PA_WQX-WQN0428,LOYALSOCK CRK,Stream,58,8.67,1.76,4.261896551724138,2010,2015,41.4561,-76.69,PA
21PA_WQX-WQN0429,LITTLE PINE CREEK,Stream,53,11.3,2.09,5.724905660377359,2009,2018,41.3094,-77.3628,PA
21PA_WQX-WQN0433,FISHING CREEK,Stream,54,24.79,5.58,12.176666666666666,2005,2018,41.0753,-77.4778,PA
21PA_WQX-WQN0434,KETTLE CREEK,Stream,46,3.72,1.07,2.031304347826087,2010,2018,41.3194,-77.8733,PA
21PA_WQX-WQN0439,BENNETT BR SINNEMAHONING CREEK,Stream,52,10.92,2.2,5.316923076923077,2009,2018,41.3339,-78.1356,PA
21PA_WQX-WQN0443,YOUNG WOMANS CRK,Stream,56,2.18,0.8,1.292142857142857,2010,2015,41.3892,-77.6908,PA
21PA_WQX-WQN0444,MUNCY CREEK,Stream,47,24.58,3.53,7.419361702127659,2010,2018,41.2175,-76.7872,PA
21PA_WQX-WQN0445,BALD EAGLE CREEK,Stream,167,41.657,4.6,20.32300898203593,2008,2018,41.1244,-77.435,PA
21PA_WQX-WQN0446,MUNCY CREEK,Stream,70,7.97,1.68,3.7568571428571427,1998,2005,41.3614,-76.5342,PA
21PA_WQX-WQN0447,SPRUCE RUN,Stream,73,2.8,0.5,0.7198630136986301,1998,2005,41.0239,-77.0653,PA
21PA_WQX-WQN0448,WEST BR SUSQUEHANNA RIVER,Stream,170,21.9,0.085,9.40272705882353,2008,2018,41.2022,-77.2519,PA
21PA_WQX-WQN0449,Beech Creek,Stream,45,10.8,1.86,4.9351111111111114,2010,2018,41.1114,-77.7017,PA
21PA_WQX-WQN0450,FISHING CREEK,Stream,68,22.3,6.17,11.652794117647058,2005,2010,40.9836,-77.5164,PA
21PA_WQX-WQN0451,East Fork Sinnemahoning,Stream,48,4.36,1.03,1.88375,2010,2018,41.5425,-77.9783,PA
21PA_WQX-WQN0452,CEDAR RUN,Stream,67,15.6,8.64,10.676567164179104,2005,2010,41.0792,-77.4828,PA
21PA_WQX-WQN0453,CEDAR RUN,Stream,66,1.51,0.5,0.7716666666666666,2005,2010,41.0636,-77.5117,PA
21PA_WQX-WQN0454,FIRST FORK SINNEMAHONING CRK,Stream,43,10.3,1.22,3.478139534883721,2005,2008,41.4753,-78.0503,PA
21PA_WQX-WQN0455,KILLBUCK RUN,Stream,51,10.5,2.79,4.270980392156862,2006,2010,40.6644,-78.5881,PA
21PA_WQX-WQN0456,West Branch Pine Creek,Stream,58,4.18,1.02,1.8670689655172414,2010,2015,41.7317,-77.65,PA
21PA_WQX-WQN0457,Blockhouse Creek,Stream,57,26.95,4.14,12.039649122807017,2010,2015,41.4736,-77.2306,PA
21PA_WQX-WQN0458,Hoagland Run,Stream,92,3.05,0.67,1.488913043478261,2010,2018,41.3275,-77.1289,PA
21PA_WQX-WQN0459,Kettle Creek,Stream,92,5.04,1.04,2.3921739130434783,2010,2018,41.4756,-77.8258,PA
21PA_WQX-WQN0460,Mosquito Creek,Stream,56,2.89,0.85,1.5094642857142857,2010,2015,41.1286,-78.1342,PA
21PA_WQX-WQN0461,White Deer Creek,Stream,60,24.55,2,5.466833333333334,2010,2015,41.0736,-76.9028,PA
21PA_WQX-WQN0462,Chillisquaque Creek,Stream,115,72.5,0.065,18.12991652173913,2012,2018,40.9744,-76.8,PA
21PA_WQX-WQN0463,Rock Run Lycoming County,Stream,38,2.32,0.86,1.6294473684210526,2014,2018,41.5022,-76.9453,PA
21PA_WQX-WQN0464,Hyner Run,Stream,65,6.285,0.076,2.905292307692308,2014,2018,41.3586,-77.6253,PA
21PA_WQX-WQN0465,Carbaugh Run,Stream,46,2.56,1.483,2.0273478260869564,2014,2018,39.8969,-77.4508,PA
21PA_WQX-WQN0466,PORCUPINE CREEK,Stream,44,15.24,3.86,7.474090909090909,2015,2018,41.4392,-79.5453,PA
21PA_WQX-WQN0467,COREY CREEK,Stream,11,37.49,9.85,20.256363636363638,2015,2018,41.7908,-77.015,PA
21PA_WQX-WQN0508,FALLING SPRING BRANCH,Stream,13,13.7,9.24,12.993076923076924,1998,1999,39.9142,-77.6069,PA
21PA_WQX-WQN0510,TONOLOWAY CREEK,Stream,90,20.089,0.158,11.040422222222222,2010,2014,39.7283,-78.1519,PA
21PA_WQX-WQN0514,Sideling Hill Creek,Stream,95,11.28,2.24,5.185684210526316,2010,2018,39.7325,-78.3461,PA
21PA_WQX-WQN0601,LAKE ERIE,Stream,25,34.94,13.1,19.1764,2008,2016,42.1567,-80.1525,PA
21PA_WQX-WQN0622,LAKE ERIE,Stream,19,35.3,13.96,21.122105263157895,2009,2016,42.1542,-80.0833,PA
21PA_WQX-WQN0624,Lake Erie East,Stream,10,17.56,13.27,16.179,2013,2016,42.2942,-79.8667,PA
21PA_WQX-WQN0626,North Branch Sugar Run,Stream,28,1.15,0.51,0.6664285714285715,2015,2018,41.9008,-78.8828,PA
21PA_WQX-WQN0627,Buck Run,Stream,44,9.52,3.17,5.889772727272727,2015,2018,41.64,-78.6842,PA
21PA_WQX-WQN0628,Kitchen Creek,Stream,39,10.88,3,4.8335897435897435,2015,2018,41.3014,-76.2742,PA
21PA_WQX-WQN0629,Stony Brook,Stream,31,0.99,0.52,0.7154838709677419,2015,2018,41.4675,-76.1611,PA
21PA_WQX-WQN0630,East Branch Hemlock Creek,Stream,34,1.12,0.51,0.7917647058823529,2015,2018,41.9619,-75.4906,PA
21PA_WQX-WQN0632,PRESQUE ISLE BAY,Stream,25,46.8,18.02,28.686799999999998,2003,2016,42.1444,-80.0944,PA
21PA_WQX-WQN0634,Crooked Creek,Stream,35,7.07,1.56,2.943142857142857,2015,2018,41.7917,-75.2739,PA
21PA_WQX-WQN0635,Dixie Run,Stream,37,13.06,3.49,7.766405405405405,2015,2018,41.5583,-77.3314,PA
21PA_WQX-WQN0641,TWELVEMILE CREEK,Stream,70,101,4.01,45.921571428571426,1998,2005,42.2094,-79.915,PA
21PA_WQX-WQN0643,CONNEAUT CREEK,Stream,47,26.06,4.71,13.157659574468084,2009,2018,41.9181,-80.4689,PA
21PA_WQX-WQN0644,Walnut Creek,Stream,48,423,28.16,107.814375,2008,2017,42.0731,-80.2342,PA
21PA_WQX-WQN0701,MONONGAHELA RIVER,Stream,93,141,8.35,29.029247311827955,2009,2018,40.4056,-79.8808,PA
21PA_WQX-WQN0702,MONONGAHELA RIVER,Stream,88,41.15,5.64,14.696704545454546,2010,2018,40.1519,-79.9039,PA
21PA_WQX-WQN0706,YOUGHIOGHENY RIVER,Stream,89,67.8,9.88,26.20314606741573,2009,2018,40.2411,-79.8053,PA
21PA_WQX-WQN0709,YOUGHIOGHENY RIVER,Stream,110,24.9,5.46,12.750818181818182,2009,2018,39.8075,-79.3636,PA
21PA_WQX-WQN0713,South Fork Tenmile Creek,Stream,93,458,3.72,69.7989247311828,2010,2018,39.9228,-80.0725,PA
21PA_WQX-WQN0714,DUNKARD CREEK,Stream,95,209,5.24,50.840210526315786,2009,2018,39.7603,-79.9728,PA
21PA_WQX-WQN0723,Big Sandy Creek,Stream,57,42.34,4.88,15.511228070175438,2010,2015,39.7692,-79.6267,PA
21PA_WQX-WQN0724,Laurel Hill Creek,Stream,58,67.9,9.31,28.814310344827586,2010,2015,39.8228,-79.3206,PA
21PA_WQX-WQN0725,MONONGAHELA RIVER,Stream,100,39.02,4.47,10.9879,2008,2018,39.7261,-79.9103,PA
21PA_WQX-WQN0726,CASSELMAN RIVER,Stream,95,67.3,8.41,27.320631578947367,2009,2018,39.7322,-79.1003,PA
21PA_WQX-WQN0727,CHEAT RIVER,Stream,78,12.43,1.8,4.09448717948718,2001,2015,39.7414,-79.9,PA
21PA_WQX-WQN0728,Whiteley Creek,Stream,95,1036,15.63,290.5953684210526,2010,2018,39.8019,-80.1169,PA
21PA_WQX-WQN0730,KOOSER RUN,Stream,57,80.3,3.97,37.82947368421053,1998,2003,40.06,-79.2281,PA
21PA_WQX-WQN0731,SOUTH FORK TEN MILE CREEK,Stream,61,38.7,4.52,16.035245901639342,1998,2003,39.8825,-80.3175,PA
21PA_WQX-WQN0732,Monongahela River,Stream,98,41.93,5.19,16.110408163265305,2010,2018,40.2753,-79.8883,PA
21PA_WQX-WQN0733,MILL RUN,Stream,152,9.81,1.69,4.690657894736842,2005,2018,39.7631,-79.6633,PA
21PA_WQX-WQN0734,Jones Mill Run,Stream,98,39.54,12.51,22.63357142857143,2010,2018,40.0031,-79.2375,PA
21PA_WQX-WQN0735,House Run (UNT),Stream,52,15.66,0.55,3.379230769230769,2013,2018,39.8539,-80.3297,PA
