MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
USGS-011277916,"Stony Brook at Rt 1 near Flanders, CT",Stream,36,89.7,15.4,33.93333333333334,2008,2011,41.3594444,-72.1752778,CT
USGS-01127819,Fourmile River above I-95 nr East Lyme,Stream,18,14.1,7.02,10.322222222222223,2008,2010,41.3241667,-72.2569444,CT
USGS-01127821,Fourmile River below I-95 nr East Lyme,Stream,22,25.9,8.65,12.95,2008,2010,41.3211111,-72.2577778,CT
USGS-01184000,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",Stream,272,39.4,5.89,16.03922794117647,2000,2017,41.9873186,-72.6053669,CT
USGS-01184490,"BROAD BROOK AT BROAD BROOK, CT",Stream,136,58.3,18.2,30.763235294117646,2000,2017,41.9138972,-72.5497,CT
USGS-01187800,"NEPAUG R NR NEPAUG, CT.",Stream,39,24.1,7.14,12.16974358974359,1998,2001,41.8206529,-72.9701041,CT
USGS-01187830,Phelps Brook at Mill Dam Road near Collinsville,Stream,37,19.3,4.16,10.600810810810811,1998,2001,41.7998199,-72.9651039,CT
USGS-01187850,"CLEAR BK NR COLLINSVILLE, CT.",Stream,36,6.13,2.46,3.750277777777778,1998,2001,41.7956534,-72.9512145,CT
USGS-01188000,"BUNNELL BROOK NEAR BURLINGTON, CT",Stream,75,50.5,9.55,21.383333333333333,2000,2017,41.786209,-72.9648261,CT
USGS-01188090,"FARMINGTON RIVER AT UNIONVILLE, CT",Stream,64,34,9.2,17.7346875,2000,2016,41.7555472,-72.8870417,CT
USGS-01189030,"PEQUABUCK R AT FARMINGTON, CT",Stream,112,134,11.3,62.847321428571426,2000,2016,41.716766,-72.8398216,CT
USGS-01189995,"FARMINGTON RIVER AT TARIFFVILLE, CT",Stream,128,76.7,11,25.01328125,2000,2016,41.9082833,-72.7593528,CT
USGS-01192050,"HOCKANUM R AT ROCKVILLE, CT.",Stream,127,185,13.8,39.08188976377953,2000,2016,41.8659313,-72.4861964,CT
USGS-01192500,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",Stream,137,255,31.9,73.12189781021898,2000,2016,41.7831548,-72.5873114,CT
USGS-01192704,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,Stream,118,331,15.5,54.97118644067797,2000,2016,41.6081545,-72.7150953,CT
USGS-01192883,"COGINCHAUG RIVER AT MIDDLEFIELD, CT",Stream,16,30.1,14.4,20.4125,2008,2010,41.5202333,-72.7065306,CT
USGS-01193500,"SALMON RIVER NEAR EAST HAMPTON, CT",Stream,81,45.9,13.6,23.106172839506172,2000,2016,41.5523212,-72.4492529,CT
USGS-01195100,"INDIAN RIVER NEAR CLINTON, CT",Stream,29,24.8,6.52,17.017586206896553,2007,2011,41.3061722,-72.5310333,CT
USGS-01196222,"QUINNIPIAC R NR MERIDEN, CT",Stream,79,79,18.2,39.45443037974684,2000,2010,41.5292642,-72.8634344,CT
USGS-01196500,"QUINNIPIAC RIVER AT WALLINGFORD, CT",Stream,128,148,20.3,53.35390625,2000,2016,41.4502639,-72.841275,CT
USGS-01200600,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",Stream,67,39.3,12.9,24.735820895522387,2000,2016,41.5931499,-73.4495669,CT
USGS-01201487,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",Stream,128,241,17,79.61640625,2000,2016,41.4658222,-73.4032028,CT
USGS-01203000,"SHEPAUG R NR ROXBURY, CT",Stream,128,37.5,7.52,15.82765625,2000,2016,41.5498174,-73.3298403,CT
USGS-01205500,"HOUSATONIC RIVER AT STEVENSON, CT",Stream,67,42,14.1,24.291044776119403,2000,2016,41.3838028,-73.1666389,CT
USGS-01208049,"NAUGATUCK RIVER NR WATERVILLE,CT.",Stream,128,109,8.7,39.30859375,2000,2016,41.6153749,-73.0578857,CT
USGS-01208500,"NAUGATUCK RIVER AT BEACON FALLS, CT",Stream,128,122,11.8,48.09296875,2000,2016,41.4423,-73.0622833,CT
USGS-01208873,"ROOSTER RIVER AT FAIRFIELD, CT",Stream,28,194,14.4,59.56428571428572,2007,2011,41.1798189,-73.2190022,CT
USGS-01208950,"SASCO BROOK NEAR SOUTHPORT, CT",Stream,28,35.1,13.5,23.817857142857143,2007,2011,41.1528744,-73.3059495,CT
USGS-01208990,"SAUGATUCK RIVER NEAR REDDING, CT",Stream,79,60.6,11.8,24.99873417721519,2000,2016,41.29454,-73.3951203,CT
USGS-01209710,"NORWALK RIVER AT WINNIPAUK,CT.",Stream,293,251,11.9,71.93617747440273,2000,2017,41.1353743,-73.426231,CT
USGS-01211010,BROTHERS BR AT MONTGOMERY PINETUM NR COS COB CONN,Stream,1,25.7,25.7,25.7,2000,2000,41.0573191,-73.598931,CT
USGS-01211110,UNNAMED TRIBUTARY TO GREENWICH CREEK NR COS COB,Stream,1,29.1,29.1,29.1,2000,2000,41.042736,-73.6160428,CT
USGS-01211140,HORSENECK BROOK NEAR STANWICH CONN,Stream,1,20.4,20.4,20.4,2000,2000,41.1140408,-73.6328218,CT
USGS-01211210,HORSENECK BROOK NEAR ROCK RIDGE CT,Stream,1,27.4,27.4,27.4,2000,2000,41.0304861,-73.6396825,CT
USGS-01211600,"BYRAM R AT RIVERSVILLE, CT.",Stream,1,73.2,73.2,73.2,2000,2000,41.0606525,-73.6776288,CT
USGS-01211699,E. BR. BYRAM R. BELOW LAKE MEAD AT ROUND HILL,Stream,1,17.1,17.1,17.1,2000,2000,41.0995409,-73.6833237,CT
USGS-01212100,"E BR BYRAM R AT RIVERSVILLE, CT.",Stream,1,26.4,26.4,26.4,2000,2000,41.0609302,-73.6748509,CT
USGS-415652071540801,"West Thompson Lake, Top Sample, nr W. Thompson, CT",Lake,12,54,32.1,43.175,2003,2005,41.9478755,-71.901739,CT
USGS-415652071540802,"West Thompson Lake, Middle Sample nr W. Thompson",Stream,10,46.5,38.6,43.24,2003,2005,41.9478755,-71.901739,CT
USGS-415652071540803,"West Thompson Lake, Bottom Sample, nr W. Thompson",Stream,12,46.7,26.4,38.15833333333333,2003,2005,41.9478755,-71.901739,CT
USGS-415701071540801,"West Thompson Lake, Top at Boat Ramp nr W Thompson",Stream,9,54.8,32.8,40.98888888888889,2003,2005,41.9503754,-71.9017389,CT
USGS-415701071540802,West Thompson Lake Mid at Boat Ramp nr W. Thompson,Stream,5,53.7,29.9,42.1,2003,2005,41.9503754,-71.9017389,CT
USGS-415701071540803,West Thompson Lake Bot at Boat Ramp nr W. Thompson,Stream,6,46.1,34.1,40.35,2003,2005,41.9503754,-71.9017389,CT
USGS-415730071542301,West Thompson Lake Upper Location nr West Thompson,Stream,6,47.1,31.7,36.916666666666664,2003,2003,41.9584309,-71.9059057,CT
