MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
EMAP_GRE-GRE06604-1005,Mississippi: Upper Impounded,Stream,1,32.9616,32.9616,32.9616,2006,2006,44.4228,-92.12445,WI
EMAP_GRE-GRE06604-1006,Mississippi: Upper Impounded,Stream,1,23.5114,23.5114,23.5114,2006,2006,43.07749,-91.1772,WI
EMAP_GRE-GRE06604-1009,Mississippi: Upper Impounded,Stream,1,23.0215,23.0215,23.0215,2006,2006,44.40361,-92.05703,WI
EMAP_GRE-GRE06604-1010,Mississippi: Upper Impounded,Stream,1,25.7402,25.7402,25.7402,2006,2006,44.1507,-91.78376,WI
EMAP_GRE-GRE06604-1013,Mississippi: Upper Impounded,Stream,1,24.4893,24.4893,24.4893,2006,2006,44.2608,-91.89359,WI
EMAP_GRE-GRE06604-1018,Mississippi: Upper Impounded,Stream,1,22.492,22.492,22.492,2006,2006,43.40403,-91.19944,WI
EMAP_GRE-GRE06604-1025,Mississippi: Upper Impounded,Stream,1,22.3711,22.3711,22.3711,2006,2006,44.40479,-92.06539,WI
EMAP_GRE-GRE06604-1026,Mississippi: Upper Impounded,Stream,1,25.8188,25.8188,25.8188,2006,2006,44.14305,-91.76677,WI
EMAP_GRE-GRE06604-1033,Mississippi: Upper Impounded,Stream,1,25.4429,25.4429,25.4429,2006,2006,44.377,-92.00164,WI
EMAP_GRE-GRE06604-1037,Mississippi: Upper Impounded,Stream,1,27.9627,27.9627,27.9627,2006,2006,44.42855,-92.16727,WI
EMAP_GRE-GRE06604-1041,Mississippi: Upper Impounded,Stream,1,32.927,32.927,32.927,2006,2006,44.41336,-92.10059,WI
EMAP_GRE-GRE06604-1042,Mississippi: Upper Impounded,Stream,1,20.9539,20.9539,20.9539,2006,2006,43.89605,-91.33334,WI
EMAP_GRE-GRE06604-1049,Mississippi: Upper Impounded,Stream,1,26.1697,26.1697,26.1697,2006,2006,44.36553,-91.96919,WI
EMAP_GRE-GRE06604-1053,Mississippi: Upper Impounded,Stream,1,20.4816,20.4816,20.4816,2006,2006,44.40597,-92.07935,WI
EMAP_GRE-GRE06604-1054,Mississippi: Upper Impounded,Stream,1,27.6814,27.6814,27.6814,2006,2006,44.1349,-91.74322,WI
EMAP_GRE-GRW04449-271,Mississippi: Upper Impounded,Stream,5,28.474,15.4807,19.96186,2004,2006,43.043777,-91.157424,WI
EMAP_GRE-GRW04449-275,Mississippi: Upper Impounded,Stream,3,23.078,18.0587,20.397266666666667,2004,2005,43.433406,-91.215431,WI
EMAP_GRE-GRW04449-280,Mississippi: Upper Impounded,Stream,3,26.6661,16.3106,21.118000000000002,2004,2005,44.121515,-91.711402,WI
EMAP_GRE-GRW04449-281,Mississippi: Upper Impounded,Stream,1,22.0839,22.0839,22.0839,2004,2004,44.021736,-91.536239,WI
EMAP_GRE-GRW04449-283,Mississippi: Upper Impounded,Stream,1,28.3938,28.3938,28.3938,2004,2004,44.606696,-92.592461,WI
EMAP_GRE-GRW04449-285,Mississippi: Upper Impounded,Stream,1,20.3794,20.3794,20.3794,2004,2004,43.688379,-91.264627,WI
EMAP_GRE-GRW04449-299,Mississippi: Upper Impounded,Stream,1,27.5272,27.5272,27.5272,2004,2004,44.578748,-92.497028,WI
EMAP_GRE-GRW04449-309,Mississippi: Upper Impounded,Stream,1,20.9476,20.9476,20.9476,2004,2004,43.785499,-91.255207,WI
EMAP_GRE-GRW04449-319,Mississippi: Upper Impounded,Stream,1,19.7757,19.7757,19.7757,2005,2005,44.203832,-91.875472,WI
EMAP_GRE-GRW04449-324,Mississippi: Upper Impounded,Stream,1,19.4054,19.4054,19.4054,2005,2005,43.876427,-91.313031,WI
EMAP_GRE-GRW04449-326,Mississippi: Upper Impounded,Stream,1,17.8516,17.8516,17.8516,2005,2005,43.560565,-91.235098,WI
EMAP_GRE-GRW04449-328,Mississippi: Upper Impounded,Stream,1,15.102,15.102,15.102,2005,2005,42.531648,-90.641175,WI
EMAP_GRE-GRW04449-330,Mississippi: Upper Impounded,Stream,1,15.3645,15.3645,15.3645,2005,2005,42.610153,-90.681009,WI
EMAP_GRE-GRW04449-335,Mississippi: Upper Impounded,Stream,1,25.9541,25.9541,25.9541,2005,2005,44.033512,-91.595479,WI
EMAP_GRE-GRW04449-336,Mississippi: Upper Impounded,Stream,1,18.7242,18.7242,18.7242,2005,2005,44.46776,-92.264594,WI
EMAP_GRE-GRW04449-338,Mississippi: Upper Impounded,Stream,1,25.8499,25.8499,25.8499,2005,2005,44.570284,-92.427477,WI
EMAP_GRE-GRW04449-340,Mississippi: Upper Impounded,Stream,1,15.8402,15.8402,15.8402,2005,2005,43.669543,-91.243615,WI
EMAP_GRE-GRW04449-342,Mississippi: Upper Impounded,Stream,1,19.3305,19.3305,19.3305,2005,2005,43.313282,-91.106618,WI
EMAP_GRE-GRW04449-349,Mississippi: Upper Impounded,Stream,1,18.8557,18.8557,18.8557,2005,2005,43.19364,-91.123668,WI
EMAP_GRE-GRW04449-350,Mississippi: Upper Impounded,Stream,1,16.6672,16.6672,16.6672,2005,2005,42.862136,-91.096601,WI
EPA_GLNPO-04067651,MENOMINEE RIVER,Stream,29,9.74,4.133,7.481,1994,1995,45.095278,-87.589444,WI
EPA_GLNPO-040851385,FOX RIVER,Stream,47,36,16.157,21.994574468085105,1994,1995,44.539167,-88.01,WI
EPA_GLNPO-040860041,SHEBOYGAN RIVER,Stream,42,69.6,25.702,42.11219047619048,1994,1995,43.747222,-87.709167,WI
EPA_GLNPO-04087170,MILWAUKEE RIVER,Stream,44,120,20.6,54.66745454545455,1994,1995,43.024444,-87.898333,WI
EPA_GLNPO-110,LM110,Great Lake,22,10.37,0.05,8.868181818181817,1994,1995,44.680556,-87.34,WI
EPA_GLNPO-140,LM140,Great Lake,32,10.4,10.07,10.213125,1994,1995,44.683889,-87.273056,WI
EPA_GLNPO-180,LM180,Great Lake,31,10.48,-0.04,9.382903225806452,1994,1995,44.683056,-87.224722,WI
EPA_GLNPO-240,LM240,Great Lake,37,10.42,0.04,9.544594594594594,1994,1995,43.349444,-87.169722,WI
EPA_GLNPO-280,LM280,Great Lake,36,10.44,-0.03,9.604722222222222,1994,1995,43.354444,-87.247222,WI
EPA_GLNPO-31,LM31,Great Lake,18,10.41,0.07,9.695,1994,1995,44.171667,-87.473333,WI
EPA_GLNPO-45,LM45,Great Lake,13,10.33,0.1,9.44076923076923,1994,1995,45.27,-86.856667,WI
EPA_GLNPO-GB100M,LMGB100M,Great Lake,29,11.2,7.09,10.117931034482758,1994,1995,45.272222,-86.7,WI
EPA_GLNPO-GB17,GB17,Great Lake,18,13.53,0.11,11.072777777777778,1994,1995,44.896944,-87.502222,WI
EPA_GLNPO-MB21,LMMB21,Great Lake,28,11.05,0.12,9.962857142857143,1994,1995,43.016667,-87.758333,WI
EPA_GLNPO-MB25,LMMB25,Great Lake,19,10.39,-0.02,9.682631578947369,1994,1995,43.716667,-87.677778,WI
EPA_GLNPO-MB38,LMMB38,Great Lake,17,10.54,4.79,9.981176470588235,1994,1995,44.783333,-87.222222,WI
EPA_GLNPO-MI17,MI17,Great Lake,462,13.256,-0.189,10.113603911255412,1983,2014,42.7596638961,-87.410926026,WI
EPA_GLNPO-MI32,MI32,Great Lake,432,13.241,0,10.146707328703704,1983,2014,44.1400965125,-87.233539125,WI
EPA_GLNPO-MI40,MI40,Great Lake,485,13.621,0.01,10.146659389690722,1983,2014,44.7599424138,-86.9665395977,WI
EPA_GLNPO-MI41M,MI41M,Great Lake,821,13.473,0,10.26755527405603,1983,2014,44.770667956,-86.7438134396,WI
EPA_GLNPO-MI47,MI47,Great Lake,510,13.601,-0.101213,9.899974790196078,1983,2014,45.1780558205,-86.3932956667,WI
FCPOTAWATOMI_WQX-Bug,Bug Lake,Lake,1,0.69,0.69,0.69,2016,2016,45.5796,-88.82592,WI
FCPOTAWATOMI_WQX-Cloud,Cloud Lake,Lake,1,0.57,0.57,0.57,2016,2016,45.44553,-88.43684,WI
FCPOTAWATOMI_WQX-Cloud Deep,Cloud Lake,Lake,1,2.7,2.7,2.7,2009,2009,45.44553,-88.43684,WI
FCPOTAWATOMI_WQX-Colburn,Colburn Creek,Stream,1,2.8,2.8,2.8,2010,2010,45.47984,-88.53587,WI
FCPOTAWATOMI_WQX-Deer,Deer Creek,Stream,4,3.1,0.93,2.3075,2009,2016,45.25779,-88.27804,WI
FCPOTAWATOMI_WQX-Devil,Devil's Lake,Lake,1,0.53,0.53,0.53,2016,2016,45.54918,-88.83382,WI
FCPOTAWATOMI_WQX-Evergreen,Evergreen Lake,Lake,1,0.4,0.4,0.4,2016,2016,45.445269,-88.447926,WI
FCPOTAWATOMI_WQX-Evergreen 2,Evergreen Lake,Lake,2,2.6,0.4,1.5,2015,2016,45.445269,-88.447926,WI
FCPOTAWATOMI_WQX-Johnson 2,Johnson Creek,Stream,1,2.6,2.6,2.6,2013,2013,45.47916,-88.55361,WI
FCPOTAWATOMI_WQX-King,King Lake,Lake,40,4.8,2.8,3.7225,2009,2017,45.42173,-88.42654,WI
FCPOTAWATOMI_WQX-King Deep,King Lake,Lake,9,4.1,3.6,3.8,2009,2010,45.42173,-88.42654,WI
FCPOTAWATOMI_WQX-Mexico,Mexico Creek,Stream,1,3,3,3,2009,2009,45.285,-88.3349,WI
FCPOTAWATOMI_WQX-NBO,North Branch Oconto River,Stream,43,30,4.3,8.365116279069767,2009,2017,45.44,-88.59788,WI
FCPOTAWATOMI_WQX-Newman,Newman Creek,Stream,1,0.86,0.86,0.86,2016,2016,45.44466,-88.43299,WI
FCPOTAWATOMI_WQX-Otter,Otter Creek,Stream,9,3.7,2.5,2.977777777777778,2009,2016,45.42937,-88.48788,WI
FCPOTAWATOMI_WQX-Otter Big Stone,Otter Creek Big Stone Area,Stream,19,3.7,2.5,2.9526315789473685,2009,2016,45.42811,-88.45686,WI
FCPOTAWATOMI_WQX-Otter HW,Otter Creek Headwaters,Stream,2,2.5,1.1,1.8,2013,2016,45.45388,-88.5732,WI
FCPOTAWATOMI_WQX-Pemma,Pemma Creek,Stream,33,7.2,2.6,4.096969696969697,2009,2017,45.42264,-88.49016,WI
FCPOTAWATOMI_WQX-Rat,Rat River,Stream,44,6.2,2.8,4.588636363636364,2009,2017,45.4838,-88.46352,WI
FCPOTAWATOMI_WQX-Swan,Swan Creek,Stream,37,4.6,2.6,3.2432432432432434,2009,2017,45.49741,-88.62882,WI
FCPOTAWATOMI_WQX-T1,Torpee Creek,Stream,12,4.2,1.5,2.8333333333333335,2009,2016,45.412457,-88.636576,WI
FCPOTAWATOMI_WQX-T2,Torpee Creek,Stream,6,3.2,2.6,2.8833333333333333,2009,2010,45.412457,-88.636576,WI
HO_CHUNK_WQX-1304900HCN01,unnamed (M. Decorah Creek),Stream,1,2.84,2.84,2.84,2014,2014,43.844,-90.0694,WI
HO_CHUNK_WQX-1326700HCN01,Mill Creek,Stream,4,16.1,12.3,14.05,2013,2014,44.052,-90.4441,WI
HO_CHUNK_WQX-1327200HCN01,unnamed (Mill Creek trib),Stream,3,61.9,7.46,28.286666666666665,2013,2013,44.061,-90.4903,WI
HO_CHUNK_WQX-1360800HCN01,Elm Creek,Stream,4,29.3,11.6,20.6,2014,2015,44.4121,-89.9552,WI
HO_CHUNK_WQX-1366300HCN01,Hemlock Creek,Stream,4,22.4,12.1,15.875,2014,2015,44.4191,-90.0412,WI
HO_CHUNK_WQX-1367000HCN01,unnamed (Manly creek),Stream,3,13.8,7.36,11.32,2014,2015,44.411,-90.0439,WI
HO_CHUNK_WQX-1654900HCN01,unnamed creek (Wo gis na pi),Stream,7,6.76,4.7,5.675714285714286,2012,2017,43.8825,-90.9115,WI
HO_CHUNK_WQX-1708900HCN01,Levis Creek,Stream,5,3.6,1.1,2.56,2011,2016,44.3105,-90.8046,WI
HO_CHUNK_WQX-1709000HCN01,Indian Grave Creek,Stream,3,1.7,1.5,1.6,2011,2011,44.312,-90.778,WI
HO_CHUNK_WQX-1709300HCN01,unnamed (William Sam Creek),Stream,2,1.4,1.1,1.25,2011,2011,44.2864,-90.6898,WI
HO_CHUNK_WQX-1714100HCN01,Clear Creek,Stream,8,39,14,24.525,2011,2017,44.349,-90.7681,WI
HO_CHUNK_WQX-1716600HCN01,Mollies Creek,Stream,1,1.5,1.5,1.5,2011,2011,44.3848,-90.7077,WI
HO_CHUNK_WQX-1742600HCN01,unnamed (Green Allotment Creek),Stream,3,1.9,1.2,1.4666666666666666,2011,2011,44.4421,-90.6904,WI
HO_CHUNK_WQX-2145400HCN01,N. Fork EauClaire River,Stream,4,20.7,12.5,14.825,2015,2016,44.825,-90.926,WI
HO_CHUNK_WQX-5013343HCN01,unnamed (Stacy Creek),Stream,1,2.68,2.68,2.68,2015,2015,44.78,-90.703,WI
HO_CHUNK_WQX-5025163HCN01,unnamed (Smoke drainage),Stream,1,4.35,4.35,4.35,2013,2013,44.006,-90.38,WI
HO_CHUNK_WQX-5026569HCN01,unnamed (A. Decorah Creek),Stream,1,12,12,12,2014,2014,43.8635,-90.0711,WI
LDFWATER2007-BCN,Big Crooked Lake North,Lake,2,1,1,1,1991,1991,46.040312,-89.847382,WI
LDFWATER2007-BCrS,Big Crooked Lake,Lake,2,2,1,1.5,1991,1991,46.029335,-89.848166,WI
LDFWATER2007-BCS,Big Crawling Stone,Lake,1,2.2,2.2,2.2,1999,1999,45.941982,-89.896207,WI
LDFWATER2007-BCSC,Big Crawling Stone Lake Central,Lake,4,3,1.9,2.35,1991,1999,45.942752,-89.885935,WI
LDFWATER2007-BCSN,Big Crawling Stone North,Lake,4,4,2.1,3.075,1991,1999,45.950823,-89.887292,WI
LDFWATER2007-BCSS,Big Crawling Stone South,Lake,4,3,1.9,2.2,1991,1999,45.926303,-89.873217,WI
LDFWATER2007-BILN,Bill's Lake North,Lake,2,0.5,0.05,0.275,1991,1991,45.940045,-89.98094,WI
LDFWATER2007-BILS,Bill's Lake South,Lake,2,1,0.5,0.75,1991,1991,45.934025,-89.980322,WI
LDFWATER2007-BIRCR,Birch Creek,Stream,1,4.2,4.2,4.2,1999,1999,46.039216,-89.963118,WI
LDFWATER2007-BLK,Black Lake,Lake,1,2.3,2.3,2.3,1999,1999,46.017015,-89.948476,WI
LDFWATER2007-BUK_DP,Buckskin Lake,Lake,1,5.2,5.2,5.2,2000,2000,45.898977,-89.935546,WI
LDFWATER2007-CRAN,Cranberry Lake,Lake,1,17,17,17,2000,2000,45.987123,-89.975408,WI
LDFWATER2007-FATC,Fat Lake Central,Lake,2,2,0.5,1.25,1991,1991,46.023102,-89.936523,WI
LDFWATER2007-FENE,Fence Lake East,Lake,2,4,3,3.5,1991,1991,45.949393,-89.827098,WI
LDFWATER2007-FENS,Fence Lake South,Lake,2,4,3,3.5,1991,1991,45.932385,-89.826758,WI
LDFWATER2007-FENW,Fence Lake West,Lake,2,4,3,3.5,1991,1991,45.949733,-89.856011,WI
LDFWATER2007-FHP,Fish Hatchery Pier,Lake,1,4,4,4,1991,1991,45.971044,-89.907124,WI
LDFWATER2007-FLA,Flambeau Lake,Lake,1,2.6,2.6,2.6,1999,1999,45.97317,-89.92516,WI
LDFWATER2007-FLAE,Flambeau Lake East,Lake,6,4,2.3,2.9,1991,1999,45.965054,-89.912571,WI
LDFWATER2007-FLAN,Flambeau Lake North,Lake,7,5.9,2.4,3.1714285714285713,1991,1999,45.975632,-89.924318,WI
LDFWATER2007-FLAS,Flambeau Lake South,Lake,6,3,2.1,2.5833333333333335,1991,1999,45.955119,-89.922097,WI
LDFWATER2007-GCLC,Great Corn Lake,Lake,12,3.3,1.9,2.4416666666666664,1997,1999,46.06418,-89.76947,WI
LDFWATER2007-GRE2,Gresham Creek 2,Stream,8,5.7,2.1,4.05,1997,1997,46.043963,-89.769539,WI
LDFWATER2007-GUNN,Gunlock Lake North,Lake,2,3,3,3,1991,1991,45.919961,-89.815935,WI
LDFWATER2007-GUNS,Gunlock Lake South,Lake,2,4,3,3.5,1991,1991,45.906124,-89.825126,WI
LDFWATER2007-HASKCR,Haskell Creek,Stream,1,7.2,7.2,7.2,1999,1999,45.913835,-89.92138,WI
LDFWATER2007-HASN,Haskell Lake North,Lake,7,8.2,6,7.5,1991,2000,45.911796,-89.915156,WI
LDFWATER2007-HASS,Haskell Lake South,Lake,7,7.8,6,7.214285714285714,1991,2000,45.904319,-89.917683,WI
LDFWATER2007-IKEC,Ike Walton Lake,Lake,74,2,0.02,0.7821621621621622,1991,1993,46.028143,-89.811759,WI
LDFWATER2007-IKEN,Ike Walton Lake North,Lake,43,2,0.4,0.805813953488372,1991,1993,46.03923,-89.808333,WI
LDFWATER2007-IKES,Ike Walton Lake South,Lake,71,4.7,0.3,0.97,1991,1993,46.024966,-89.803361,WI
LDFWATER2007-JNCR,Johnson Creek,Stream,1,5.3,5.3,5.3,1999,1999,45.91405,-89.91147,WI
LDFWATER2007-LCLC,Little Corn Lake,Lake,12,3.1,1.8,2.5,1997,1999,46.06882,-89.76948,WI
LDFWATER2007-LCS,LittleCrawlingStine_Deep,Lake,3,6.1,2.2,3.5,1999,1999,45.927487,-89.898446,WI
LDFWATER2007-LCSC,Little Crawling Stone Lake,Lake,2,3,3,3,1991,1991,45.928573,-89.899377,WI
LDFWATER2007-LIN,Long Interlaken Lake North,Lake,5,4,1.9,3,1991,1999,45.967691,-89.900091,WI
LDFWATER2007-LIS,Long Interlaken Lake South,Lake,6,4,1.8,2.65,1991,1999,45.952701,-89.902304,WI
LDFWATER2007-LoSE,Lower Sugarbush Lake East,Lake,2,3,2,2.5,1991,1991,46.039864,-89.901932,WI
LDFWATER2007-LoSW,Lower Sugarbush Lake West,Lake,2,2,2,2,1991,1991,46.037175,-89.915149,WI
LDFWATER2007-LTLN,Little Trout Lake North,Lake,2,4,3,3.5,1991,1991,46.073848,-89.852371,WI
LDFWATER2007-LTLS,Little Trout Lake South,Lake,2,3,2,2.5,1991,1991,46.057756,-89.848722,WI
LDFWATER2007-LTLW,Little Trout Lake West,Lake,2,3,3,3,1991,1991,46.065162,-89.864595,WI
LDFWATER2007-MOSE,Moss Lake East,Lake,6,5.6,4,4.95,1991,1999,45.963082,-89.880509,WI
LDFWATER2007-MOSW,Moss Lake West,Lake,6,5.5,4,4.683333333333334,1991,1999,45.9619,-89.893414,WI
LDFWATER2007-MSE,Middle Sugarbush Lake East,Lake,2,2,2,2,1991,1991,46.027799,-89.887269,WI
LDFWATER2007-MSW,Middle Sugarbush Lake West,Lake,2,3,2,2.5,1991,1991,46.02709,-89.912134,WI
LDFWATER2007-NP,North Placid Lake,Lake,6,9,6.2,6.983333333333333,1991,1999,45.920497,-89.829724,WI
LDFWATER2007-POKC,Pokegama Lake Central,Lake,7,4,2.4,2.8,1991,1999,45.990467,-89.891963,WI
LDFWATER2007-POKN,Pokegama Lake North,Lake,7,3,2,2.414285714285714,1991,1999,45.003236,-89.886698,WI
LDFWATER2007-POKS,Pokegama Lake South,Lake,7,3,2.3,2.657142857142857,1991,1999,45.974001,-89.899803,WI
LDFWATER2007-SHIE,Shishebogama Lake East,Lake,2,3,3,3,1991,1991,45.906858,-89.80493,WI
LDFWATER2007-SHIW,Shishebogama Lake West,Lake,2,4,4,4,1991,1991,45.899863,-89.827844,WI
LDFWATER2007-SNCR,Snort Creek,Stream,1,3.2,3.2,3.2,1999,1999,46.06121,-89.77944,WI
LDFWATER2007-SNOC,Snort Lake Center,Lake,7,2.9,2.4,2.657142857142857,1997,1997,46.065981,-89.780787,WI
LDFWATER2007-SP,South Placid Lake,Lake,7,8,6.2,6.857142857142857,1991,1999,45.915976,-89.828713,WI
LDFWATER2007-TO,To To Tom Lake,Lake,4,2,1.8,1.9,1999,1999,45.955067,-89.906916,WI
LDFWATER2007-TOMR,Tomahawk River,Stream,1,5.7,5.7,5.7,1999,1999,45.904996,-89.759772,WI
LDFWATER2007-TR1,Trout River 1,Stream,10,3.1,2.2,2.44,1997,1997,46.02108,-89.76208,WI
LDFWATER2007-TR2,Trout River 2,Stream,10,10.8,2.1,3.19,1997,1997,46.02185,-89.76419,WI
LDFWATER2007-TR3,Trout River 3,Stream,10,4.3,2.2,2.6,1997,1997,46.02688,-89.7668,WI
LDFWATER2007-TR4,Trout River 4,Stream,10,2.8,2.1,2.41,1997,1997,46.03414,-89.77244,WI
LDFWATER2007-TR5,Trout River 5,Stream,7,2.9,1.9,2.2857142857142856,1997,1997,46.03944,-89.7761,WI
LDFWATER2007-TR6,Trout River 6,Stream,8,2.4,0.6,1.9625000000000001,1997,1997,46.04393,-89.7718,WI
LDFWATER2007-TR7,Trout River 7,Stream,8,2.5,1.6,2.1125,1997,1997,46.05048,-89.77274,WI
LDFWATER2007-TR8,Trout River 8,Stream,8,2.2,1.6,2.0125,1997,1997,46.058287,-89.770991,WI
LDFWATER2007-UGCR,Gresham Creek,Stream,8,4.8,4.1,4.4375,1997,1997,46.043957,-89.762639,WI
LDFWATER2007-UpSN,Upper Sugarbush Lake North,Lake,2,2,1,1.5,1991,1991,46.038388,-89.877389,WI
LDFWATER2007-UpSS,Upper Sugarbush Lake South,Lake,2,1,1,1,1991,1991,46.028791,-89.874363,WI
LDFWATER2007-WFE,White Fish Lake East,Lake,2,3,3,3,1991,1991,45.908743,-89.849995,WI
LDFWATER2007-WFW,White Fish Lake West,Lake,2,3,2,2.5,1991,1991,45.909885,-89.862216,WI
LDFWATER2007-WRC,Wild Rice Lake Center,Lake,12,4.7,1.9,2.408333333333333,1991,1997,46.065638,-89.787224,WI
LDFWATER2007-WRI,Wild Rice Lake Inlet,Lake,12,2.7,2,2.341666666666667,1991,1997,46.059904,-89.787778,WI
LDFWATER2007-WRO,Wild Rice Lake Outlet,Lake,12,3.6,2,2.466666666666667,1991,1997,46.068113,-89.808027,WI
LDFWATER2007-WSE,White Sand Lake East,Lake,2,1,1,1,1991,1991,46.004692,-89.820835,WI
LDFWATER2007-WSN,White Sand Lake North,Lake,2,3,1,2,1991,1991,46.016453,-89.834837,WI
LDFWATER2007-WSW,White Sand Lake West,Lake,2,3,2,2.5,1991,1991,46.009733,-89.854551,WI
LDFWATER2007-ZEEC,Zee Lake Central,Lake,53,3,0.02,0.5111320754716981,1991,1993,46.049393,-89.861567,WI
LRBOI_WQX-OldH,Old House Creek,Stream,2,2.6,2.4,2.5,2015,2015,44.26769,-86.99518,WI
MNPCA-25-0001-00-179,PEPIN,Lake,59,30,12,18.8135593220339,1988,1994,44.535736,-92.312652,WI
MNPCA-25-0001-00-212,PEPIN,Lake,2,30,29,29.5,1988,1988,44.558352,-92.39901,WI
MNPCA-25-0001-00-225,PEPIN,Lake,67,35,0.44,18.812537313432834,1990,2000,44.445505,-92.226573,WI
MNPCA-25-0001-00-228,PEPIN,Lake,1,25,25,25,1988,1988,44.474321,-92.272828,WI
MNPCA-25-0001-00-232,PEPIN,Lake,70,38,0.55,19.565,1990,1994,44.487584,-92.290317,WI
MNPCA-25-0001-00-249,PEPIN,Lake,1,24,24,24,1988,1988,44.571381,-92.370166,WI
MNPCA-25-0001-00-253,PEPIN,Lake,2,24,24,24,1988,1988,44.566159,-92.39847,WI
MNPCA-25-0001-00-255,PEPIN,Lake,56,26,0.7,18.3875,1990,1994,44.561897,-92.41166,WI
MNPCA-25-0001-00-257,PEPIN,Lake,1,26,26,26,1988,1988,44.569667,-92.412578,WI
MNPCA-25-0001-00-258,PEPIN,Lake,2,34,26,30,1988,1988,44.562847,-92.441175,WI
MNPCA-25-0001-00-260,PEPIN,Lake,1,28,28,28,1988,1988,44.570909,-92.42664,WI
MNPCA-25-0001-00-261,PEPIN,Lake,59,55,0.76,19.301016949152544,1990,1992,44.574468,-92.448281,WI
MNPCA-25-0001-00-267,Pepin,Lake,3,16.8,12.4,15.233333333333334,2016,2016,44.499099,-92.291379,WI
MNPCA-25-0001-00-269,Pepin,Lake,3,17.2,12.7,15.533333333333333,2016,2016,44.477836,-92.274323,WI
MNPCA-82-0001-00-100,ST. CROIX,Lake,2,7.58,6.28,6.93,2009,2009,44.8174,-92.7764,WI
MNPCA-82-0001-00-103,ST. CROIX,Lake,2,7.8,7.6,7.699999999999999,2003,2003,44.856127,-92.767574,WI
MNPCA-82-0001-00-110,ST. CROIX,Lake,10,11,4.6,5.87,1999,1999,44.811309,-92.780857,WI
