MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
21DELAWQ_WQX-106151,Christina CreeK @ W.Chestnut Hill Rd.,Stream,2,59,31,45,2006,2011,39.653473,-75.754377,DE
21DELAWQ_WQX-106161,West Branch @ Elkton Rd. (Rt. 2),Stream,1,92,92,92,2011,2011,39.656425,-75.786167,DE
21DELAWQ_WQX-106181,Christina CreeK @ Elkton Rd. (Rt.2),Stream,1,29,29,29,2006,2006,39.669286,-75.771717,DE
21DELAWQ_WQX-106191,Christina River @ Nottingham Rd. (Rt. 273),Stream,174,112,16,40.94252873563219,1999,2018,39.690794,-75.776792,DE
21DELAWQ_WQX-106281,Little Mill Creek @ DuPont Rd.,Stream,178,845,1,131.64606741573033,1999,2018,39.734718,-75.586999,DE
21DELAWQ_WQX-106321,Leatherinans Run at Old Baltimore Pike Road Bridge,Stream,6,525,62,221.16666666666666,1999,1999,39.657024,-75.674763,DE
21DELAWQ_WQX-106331,Old Walther Road (Rd 346) Bridge,Stream,5,335,26,120.4,1999,1999,39.637158,-75.680179,DE
21DELAWQ_WQX-106341,Belltown Run @ Sunset Lake Rd. (Rt. 72),Stream,7,130,26,67.71428571428571,1999,2006,39.613977,-75.717621,DE
21DELAWQ_WQX-106351,Beck's Pond outflow at Salem Church Rd. Bridge,Stream,6,104,18,45.166666666666664,1999,1999,39.625292,-75.702894,DE
21DELAWQ_WQX-106361,Inflow to the Sunset Pond at Corporate Blvd.,Stream,5,153,47,89.6,1999,1999,39.61442,-75.740691,DE
21DELAWQ_WQX-106381,Outflow of Sunset Pond at Rt. 72 Bridge,Stream,5,177,24,71.6,1999,1999,39.625976,-75.724199,DE
21DELAWQ_WQX-106391,Chestnut Run @ Driveway Of Corp. Center,Stream,1,203,203,203,2006,2006,39.752682,-75.601277,DE
21DELAWQ_WQX-106401,Iron Hill Run @ Smith Way (Rd. 419),Stream,2,53,53,53,2006,2006,39.634823,-75.769828,DE
21DELAWQ_WQX-106402,Little Mill Creek @ 340 meters NE of Rt. 34,Stream,2,44,37,40.5,2003,2006,39.75054,-75.61589,DE
21DELAWQ_WQX-106404,Little Mill Creek @ Kirkwood Hwy (Rt. 2),Stream,2,51,48,49.5,2003,2006,39.73851,-75.60839,DE
21DELAWQ_WQX-106405,Trib Christina Creek @ Timberline Rd.,Stream,1,35,35,35,2006,2006,39.687033,-75.778965,DE
21DELAWQ_WQX-106406,Trib Christina Creek @ Valley Rd.,Stream,1,37,37,37,2003,2003,39.688447,-75.784846,DE
21DELAWQ_WQX-106407,West Branch @ 150 m E of Sandy Dr.,Stream,2,317,50,183.5,2003,2006,39.65484,-75.77616,DE
21DELAWQ_WQX-106408,Chestnut Run @ Kirkwood Hwy (Rt. 2),Stream,2,65,64,64.5,2006,2006,39.73982,-75.60455,DE
21DELAWQ_WQX-106409,Little Mill CreeK @ Elsmere Park,Stream,1,99,99,99,2011,2011,39.730267,-75.601849,DE
21DELAWQ_WQX-106410,Little Mill CreeK @ Woodland Run Park,Stream,1,70,70,70,2011,2011,39.74396,-75.620231,DE
21DELAWQ_WQX-106411,Leathermans Run 200m N of Old Baltimore Pike (Rd. 336),Stream,2,211,209,210,2011,2011,39.658313,-75.675666,DE
21DELAWQ_WQX-106412,Iron Hill Run 400m S of Bartley Dr.,Stream,1,64,64,64,2011,2011,39.62165,-75.770214,DE
21DELAWQ_WQX-107011,Red Lion Creek @ Bear Corbitt Rd. (Rt. 7),Stream,139,114,12,36.539568345323744,1999,2018,39.605386,-75.664933,DE
21DELAWQ_WQX-107041,De Rt 71 Between De Rt 7 And US Rt 13,Stream,18,103,12,26.833333333333332,2002,2005,39.612107,-75.655401,DE
21DELAWQ_WQX-107061,Unnamed tributary at Rd. 405,Stream,16,68,19,30.8125,2002,2005,39.599796,-75.64884,DE
21DELAWQ_WQX-107071,Doll Run at Rd. 405,Stream,19,75,20,51.421052631578945,2002,2005,39.602417,-75.65691,DE
21DELAWQ_WQX-107091,Holts Run @ 100 meters N of Samson Ct.,Stream,1,16,16,16,2003,2003,39.592,-75.67007,DE
21DELAWQ_WQX-108051,Lums Pond SE Trib. @ Red Lion Rd. (Rt. 71),Stream,22,30,17,24.227272727272727,2009,2011,39.553065,-75.707272,DE
21DELAWQ_WQX-108081,West Trib Lums Pond @ Howell School Rd. (Rd 54),Stream,33,32,1,16.606060606060606,2009,2011,39.570089,-75.736241,DE
21DELAWQ_WQX-108131,Long Branch @ 300 meters W of Rd. 391,Stream,1,33,33,33,2003,2003,39.57042,-75.76711,DE
21DELAWQ_WQX-108151,Trib Back Creek @ near Meadow Dr.,Stream,1,19,19,19,2003,2003,39.51185,-75.74087,DE
21DELAWQ_WQX-108161,BacK  CreeK  1.4 km W of ChoptanK  Rd. (Rd. 435),Stream,1,21,21,21,2011,2011,39.511307,-75.76192,DE
21DELAWQ_WQX-109201,Dove Nest Branch @ Brick Mill Rd. (Rd. 430),Stream,4,740,34,317,2000,2000,39.462588,-75.688102,DE
21DELAWQ_WQX-109211,Drawyer Creek above Shallcross Lake at Ceder Lane Rd.,Stream,4,27,18,22.25,2000,2000,39.492444,-75.689759,DE
21DELAWQ_WQX-109212,Spring Mill Branch @ W of Cedar Ln. (Rd. 427),Stream,1,20,20,20,2003,2003,39.47398,-75.71397,DE
21DELAWQ_WQX-109221,Downstream of Wiggins Mill Pond at Rt. 71,Stream,3,21,16,18.666666666666668,2000,2000,39.408455,-75.699056,DE
21DELAWQ_WQX-109231,Upstream of Wiggins Mill Pond at Grears Corner Rd.,Stream,4,24,16,19.25,2000,2000,39.395811,-75.726278,DE
21DELAWQ_WQX-109241,Deep Creek at DE Rt. 15,Stream,4,19,15,17,2000,2000,39.429368,-75.741134,DE
21DELAWQ_WQX-110021,Blackbird CreeK @ DuPont Pky. (Rt. 13),Stream,54,72,11,22.85185185185185,1999,2008,39.372576,-75.661465,DE
21DELAWQ_WQX-110111,Barlow Branch @ Ratledge Rd. (Rd. 460),Stream,23,75,13,26.73913043478261,2002,2005,39.376946,-75.692864,DE
21DELAWQ_WQX-110161,Herring Run @ West of Rt. 13,Stream,1,41,41,41,2003,2003,39.39157,-75.6655,DE
21DELAWQ_WQX-110171,Herring Run @ East of Rt. 13,Stream,1,39,39,39,2003,2003,39.38889,-75.66182,DE
21DELAWQ_WQX-110181,Trib Barlow Branch @ Ratledge Rd. (Rd. 460),Stream,1,15,15,15,2003,2003,39.379,-75.67886,DE
21DELAWQ_WQX-111021,at Road 378,Stream,17,101,20,46.64705882352941,2002,2005,39.570108,-75.636592,DE
21DELAWQ_WQX-111031,Dragon Creek @ S. DuPont Hwy. (Rt. 13),Stream,136,549,19,64.47058823529412,1999,2018,39.569395,-75.654768,DE
21DELAWQ_WQX-111041,Dragon Creek @ McCoy Rd. (Rd. 407),Stream,18,76,14,26.27777777777778,2002,2005,39.565411,-75.670836,DE
21DELAWQ_WQX-111081,Dragon Run @ Red Lion Rd. (Rt. 71),Stream,19,107,13,29.210526315789473,2002,2005,39.575584,-75.6922,DE
21DELAWQ_WQX-112011,Cypress Branch @ Clayton Delaney Rd. (Rd. 40),Stream,10,16,10,12.3,2001,2003,39.300658,-75.750057,DE
21DELAWQ_WQX-112021,Sewell Branch @ Sewell Branch Rd. (Rd. 95),Stream,147,68,1,16.602040816326532,1998,2018,39.246716,-75.749092,DE
21DELAWQ_WQX-112581,Cypress Branch @ Morris Road (Rd. 477),Stream,11,15,8,10.545454545454545,2001,2003,39.324869,-75.734563,DE
21DELAWQ_WQX-112591,Sewell Branch @ Blackiston Church Road (Rd. 131),Stream,10,22,11,17.3,2001,2003,39.255586,-75.733502,DE
21DELAWQ_WQX-112601,Jordan Branch @ Underwoods Corner Road (Rd. 94),Stream,10,17,11,14.7,2001,2003,39.234586,-75.719186,DE
21DELAWQ_WQX-112631,Muddy Bottom Ditch @ Downs Chapel Road (Rd. 97),Stream,12,20,8,16.583333333333332,2001,2003,39.200469,-75.710919,DE
21DELAWQ_WQX-112651,BlacK  Stallion Ditch @ West of Rd. 481,Stream,2,18,18,18,2003,2003,39.32496,-75.71756,DE
21DELAWQ_WQX-112661,Sassafras River @ Caldwell Corner Rd. (Rd. 25),Stream,1,18,18,18,2003,2003,39.376167,-75.751413,DE
21DELAWQ_WQX-112662,Gravelly Run 950m S of Fords Corner Rd. (Rd. 98),Stream,1,14,14,14,2011,2011,39.181068,-75.722112,DE
21DELAWQ_WQX-114021,Army CreeK @ S. DuPont Hgwy. (Rt.13),Stream,81,189,1,56.876543209876544,1999,2018,39.64889,-75.621261,DE
21DELAWQ_WQX-114041,Trib Army Crk. @ Rt. 13 near Airport Ind. Park,Stream,38,211,7,69.8157894736842,2002,2018,39.662596,-75.607386,DE
21DELAWQ_WQX-114051,Trib Army CreeK @ Rt. 13 near Rt. 40,Stream,38,155,15,83.78947368421052,2003,2018,39.652248,-75.618398,DE
21DELAWQ_WQX-201011,Mill Creek (Lake Como outfall) @ Rt. 13,Stream,100,48,5,24.95,2002,2018,39.296815,-75.600202,DE
21DELAWQ_WQX-201021,Mill Creek @ Carter Rd. (Rd. 137),Stream,143,48,9,24.06993006993007,1999,2018,39.286577,-75.610665,DE
21DELAWQ_WQX-201161,Providence Creek @ Duck Creek Rd. (Rt. 15),Stream,152,71,9,32.83552631578947,1999,2018,39.301444,-75.64102,DE
21DELAWQ_WQX-201181,Downstream of Duck Creek Pond at Rd. 486,Stream,28,53,9,28.392857142857142,2002,2005,39.308736,-75.621479,DE
21DELAWQ_WQX-201201,Green Spring Br. @ Vandyke Greenspring Rd. (Rd. 47),Stream,27,25,11,18.59259259259259,2002,2005,39.315394,-75.633764,DE
21DELAWQ_WQX-201211,Paw Paw Branch @ Alley Mill Rd. (Rd. 483),Stream,23,25,8,16.043478260869566,2002,2005,39.30908,-75.668928,DE
21DELAWQ_WQX-201213,Trib Paw Paw Branch @ W of Rd. 483,Stream,1,21,21,21,2003,2003,39.312,-75.66809,DE
21DELAWQ_WQX-201221,Providence Creek at Rd. 483,Stream,24,27,9,19.916666666666668,2002,2005,39.290519,-75.665923,DE
21DELAWQ_WQX-202041,Pinks Branch @ Seven Hickories Rd. (Rt. 42),Stream,70,11144,9,1105.1142857142856,1999,2008,39.224341,-75.658399,DE
21DELAWQ_WQX-202151,"Garrisons Lake, Willis Branch at Rd 92",Stream,21,27,10,17.571428571428573,2002,2005,39.236309,-75.6014,DE
21DELAWQ_WQX-202191,Leipsic River @ Mt. Friendship Rd. (Rt. 15),Stream,119,24,9,18.798319327731093,2002,2018,39.232648,-75.632558,DE
21DELAWQ_WQX-202214,Leipsic River 270m E of Brenford Rd. (Rd. 42),Stream,1,18,18,18,2011,2011,39.240397,-75.614906,DE
21DELAWQ_WQX-204011,Pipe Elm Branch @ Postles Corner Rd. (Rd. 348),Stream,60,82,1,21.3,1999,2008,39.137016,-75.458425,DE
21DELAWQ_WQX-204021,Pipe Elm Branch at S. Little Creek Rd,Stream,25,10100,16,3676.68,2002,2005,39.157083,-75.448393,DE
21DELAWQ_WQX-204041,Little River @ N. Little Creek Rd. (Rt. 8),Stream,147,3090,10,56.80952380952381,1999,2018,39.166334,-75.477549,DE
21DELAWQ_WQX-205151,ForK  Branch @ State College Rd. (Rd. 69),Stream,134,145,8,25.186567164179106,1999,2018,39.182891,-75.545444,DE
21DELAWQ_WQX-205171,"Fork Br at Rd 156, Nr Reichhold",Stream,20,21,11,16.6,2001,2004,39.198862,-75.577701,DE
21DELAWQ_WQX-205191,Silver Lake @ Spillway (Dover City Park),Stream,249,83,1,22.819277108433734,1999,2018,39.168291,-75.521224,DE
21DELAWQ_WQX-205241,Issac Branch @ Rt. 13 (above Moores Lake),Stream,50,53,12,20.7,1999,2008,39.12377,-75.532166,DE
21DELAWQ_WQX-205571,St. Jones River @ Division St. (Rt. 8),Stream,89,144,11,28.168539325842698,1999,2008,39.163124,-75.519198,DE
21DELAWQ_WQX-205581,Tidbury Creek at Rd. 105,Stream,9,27,18,21.77777777777778,2002,2004,39.08657,-75.547242,DE
21DELAWQ_WQX-206011,Murderkill River @ Rt. 13,Stream,304,261,1,17.62171052631579,2000,2018,38.975858,-75.567529,DE
21DELAWQ_WQX-206041,Browns Branch @ Milford-Harrington Hwy. (Rt. 14),Stream,189,107,7,32.13756613756614,2000,2018,38.922831,-75.551301,DE
21DELAWQ_WQX-206421,Trib. Browns Branch @ Rt. 13 Southbound,Stream,1,14,14,14,2003,2003,38.930491,-75.566646,DE
21DELAWQ_WQX-206561,Double Run @ Barratts Chapel Rd. (Rd. 371),Stream,249,3660,11,110.38152610441767,2000,2018,39.034491,-75.483564,DE
21DELAWQ_WQX-206601,"Spring Creek, Double Run at Irish Hill Rd.",Stream,2,20,20,20,2001,2002,39.055083,-75.493999,DE
21DELAWQ_WQX-206631,Hudson Branch @ Rt. 13,Stream,1,18,18,18,2011,2011,39.036919,-75.560094,DE
21DELAWQ_WQX-206714,Trib Browns Branch off 2nd Ave.,Stream,1,14,14,14,2011,2011,38.934039,-75.57419,DE
21DELAWQ_WQX-206715,Hudson Branch near Hillside Acres,Stream,1,21,21,21,2011,2011,39.035527,-75.539918,DE
21DELAWQ_WQX-207021,Cow Marsh Creek @ Mahan Corner Rd. (Rd. 208),Stream,136,30,5,13.801470588235293,1999,2018,39.045329,-75.714264,DE
21DELAWQ_WQX-207041,Meredith Branch @ Willow Grove Rd. (Rt. 10),Stream,1,12,12,12,2003,2003,39.039545,-75.697413,DE
21DELAWQ_WQX-207081,Tappahanna Ditch @ Sandy Bend Rd. (Rd. 222),Stream,133,42,6,17.902255639097746,1999,2018,39.109904,-75.727394,DE
21DELAWQ_WQX-207091,Culbreth Marsh Ditch @ Shady Bridge Rd. (Rd. 210),Stream,136,48,6,14.147058823529411,1999,2018,39.07197,-75.73099,DE
21DELAWQ_WQX-207111,White Marsh Br. @ Cedar Grove Church Rd. (Rd. 268),Stream,168,28,5,17.898809523809526,1999,2018,38.978978,-75.725678,DE
21DELAWQ_WQX-207121,Tappahanna Ditch @ Halltown Rd. (Rt. 8),Stream,10,26,8,14.9,2001,2003,39.146847,-75.670443,DE
21DELAWQ_WQX-207131,Tappahanna Ditch @ Tuxward Road (Rd. 220),Stream,10,23,8,16.5,2001,2003,39.127103,-75.704675,DE
21DELAWQ_WQX-207151,Culbreth Marsh Ditch @ OaK  Point School Rd. (Rd. 215),Stream,9,20,5,12.777777777777779,2001,2003,39.101952,-75.653686,DE
21DELAWQ_WQX-207181,Cow Marsh CreeK @ Hollering Hill Road (Rd. 213),Stream,10,61,9,18.9,2001,2003,39.054302,-75.669769,DE
21DELAWQ_WQX-207191,Cow Marsh Ditch @ Willow Grove Road (Rt. 10),Stream,10,24,6,12.7,2001,2003,39.062919,-75.634352,DE
21DELAWQ_WQX-207204,Price Prong 600m E of Ingram Br. Rd. (Rd. 291),Stream,1,16,16,16,2011,2011,38.93449,-75.718071,DE
21DELAWQ_WQX-207205,Meredith Branch 1.5 km N of Burnite Mill Rd. (Rt. 12),Stream,2,15,14,14.5,2011,2011,38.997083,-75.665375,DE
21DELAWQ_WQX-208221,"Tub Mill Branch, Rd. 404",Stream,17,50,17,26.470588235294116,2002,2005,38.950076,-75.440916,DE
21DELAWQ_WQX-208231,Beaverdam Branch @ Deep Grass Ln. (Rd. 384),Stream,165,159,1,14.327272727272728,1999,2018,38.905658,-75.512446,DE
21DELAWQ_WQX-208241,"Tantrough Branch, Abbots Pond Rd.",Stream,20,42,12,16.05,2002,2005,38.889734,-75.490467,DE
