MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
CC-3249/12.5,L. Sugar Cr. nr. Caverna,Stream,46,19,1,8.58695652173913,1990,1993,36.5021992218,-94.27430199195,MO
CC-3249/7.7,Little Sugar Cr. Near Jane,Stream,31,20,0,7.483870967741935,1990,1992,36.5520022725,-94.28289564239,MO
CC-3250/19,Big Sugar Cr. @ Hwy E,Stream,46,17,0,6.021739130434782,1990,1993,36.6215021503,-94.1801001898,MO
CC-3250/24.9/0.1,Trent Cr. Near Mouth,Stream,33,12,0,5.636363636363637,1990,1993,36.5829040047,-94.13820012365,MO
CC-3250/33.8,Big Sugar Cr. Near Jacket,Stream,46,13,0,5.978260869565218,1990,1993,36.5049963813,-94.1088968696,MO
CC-3254/0.2,Mike's Cr. Near Mouth,Stream,46,12,0,5.021739130434782,1990,1993,36.6262999511,-94.18170551735,MO
CC-3256/1.8,Indian Cr. @ Lanagan,Stream,46,19,2,6.586956521739131,1990,1993,36.5992999966,-94.44979858886,MO
CC-3257/0.2,Elkhorn Cr. Near Mouth,Stream,46,13,1,6.478260869565218,1990,1993,36.7243005384,-94.31849851781,MO
CC-3259/3.3,S. Indian Cr. @ Hwy A,Stream,46,13,1,6.826086956521739,1990,1993,36.7667502653,-94.20260190113,MO
CC-3260/3.0,N. Indian Cr. Just Above M. Indian Cr.,Stream,46,14,2,7.413043478260869,1990,1993,36.8207710114,-94.19915251612,MO
CC-3263/0.3,M. Indian Cr. Near Mouth,Stream,46,21,0,7.608695652173913,1990,1993,36.8157121584,-94.19934265953,MO
CC-3264/0.5,Bullskin Cr. Near Mouth,Stream,21,14,2,7.0476190476190474,1990,1992,36.7286999923,-94.36039734131,MO
CC-3268/2.7/0.5,Patterson Cr. @Hwy 43,Stream,12,13,2,6.666666666666667,1990,1991,36.6603961215,-94.57540043505,MO
CC-3269/1.2,Buffalo Cr.@ Tiff City,Stream,46,14,2,7.434782608695652,1990,1993,36.6707998899,-94.60430285672,MO
CC-3273/5.2,Buffalo Cr. Near Dessa,Stream,46,21,2,9.826086956521738,1990,1993,36.8030959558,-94.49500284015,MO
EMAP_GRE-GRE06604-1003,Mississippi: Lower Impounded,Stream,1,27.5139,27.5139,27.5139,2006,2006,39.07301,-90.70692,MO
EMAP_GRE-GRE06604-1016,Mississippi: Unimpounded,Stream,1,32.8624,32.8624,32.8624,2006,2006,37.71939,-89.60206,MO
EMAP_GRE-GRE06604-1030,Mississippi: Lower Impounded,Stream,1,27.512,27.512,27.512,2006,2006,39.04284,-90.70895,MO
EMAP_GRE-GRE06604-1046,Mississippi: Lower Impounded,Stream,1,26.3554,26.3554,26.3554,2006,2006,39.21989,-90.72061,MO
EMAP_GRE-GRE06604-1243,Missouri: Lower,Stream,1,22.0688,22.0688,22.0688,2006,2006,39.2764,-93.33735,MO
EMAP_GRE-GRE06604-1245,Missouri: Lower,Stream,1,28.0723,28.0723,28.0723,2006,2006,39.45752,-95.02619,MO
EMAP_GRE-GRE06604-1247,Missouri: Lower,Stream,1,25.5175,25.5175,25.5175,2006,2006,38.82456,-92.43,MO
EMAP_GRE-GRE06604-1249,Missouri: Lower,Stream,1,17.1059,17.1059,17.1059,2006,2006,39.86343,-95.06672,MO
EMAP_GRE-GRE06604-1251,Missouri: Lower,Stream,1,27.0972,27.0972,27.0972,2006,2006,38.60652,-91.16757,MO
EMAP_GRE-GRE06604-1254,Missouri: Lower,Stream,1,25.8368,25.8368,25.8368,2006,2006,39.23223,-93.3728,MO
EMAP_GRE-GRE06604-1255,Missouri: Lower,Stream,1,24.1225,24.1225,24.1225,2006,2006,38.67808,-90.70352,MO
EMAP_GRE-GRE06604-1259,Missouri: Lower,Stream,1,21.1844,21.1844,21.1844,2006,2006,39.26287,-93.32883,MO
EMAP_GRE-GRE06604-1261,Missouri: Lower,Stream,1,21.9451,21.9451,21.9451,2006,2006,39.44999,-95,MO
EMAP_GRE-GRE06604-1263,Missouri: Lower,Stream,1,24.1134,24.1134,24.1134,2006,2006,38.87719,-92.47936,MO
EMAP_GRE-GRE06604-1265,Missouri: Lower,Stream,1,17.9828,17.9828,17.9828,2006,2006,39.86753,-95.0988,MO
EMAP_GRE-GRE06604-1267,Missouri: Lower,Stream,1,24.0032,24.0032,24.0032,2006,2006,38.60982,-91.06514,MO
EMAP_GRE-GRE06604-1270,Missouri: Lower,Stream,1,22.164,22.164,22.164,2006,2006,39.07747,-92.9137,MO
EMAP_GRE-GRE06604-1271,Missouri: Lower,Stream,1,23.4568,23.4568,23.4568,2006,2006,38.65351,-90.73378,MO
EMAP_GRE-GRE06604-1273,Missouri: Lower,Stream,1,17.5536,17.5536,17.5536,2006,2006,39.50937,-95.06636,MO
EMAP_GRE-GRE06604-1275,Missouri: Lower,Stream,1,21.734,21.734,21.734,2006,2006,39.3012,-93.34232,MO
EMAP_GRE-GRE06604-1277,Missouri: Lower,Stream,1,18.1065,18.1065,18.1065,2006,2006,39.42227,-94.9732,MO
EMAP_GRE-GRE06604-1279,Missouri: Lower,Stream,1,23.0008,23.0008,23.0008,2006,2006,38.8625,-92.45944,MO
EMAP_GRE-GRE06604-1283,Missouri: Lower,Stream,1,25.9674,25.9674,25.9674,2006,2006,38.67564,-91.27068,MO
EMAP_GRE-GRE06604-1285,Missouri: Lower,Stream,1,18.3863,18.3863,18.3863,2006,2006,40.52519,-95.7502,MO
EMAP_GRE-GRE06604-1286,Missouri: Lower,Stream,1,22.8778,22.8778,22.8778,2006,2006,39.01814,-92.91274,MO
EMAP_GRE-GRE06604-1297,Missouri: Lower,Stream,1,19.6907,19.6907,19.6907,2006,2006,40.13079,-95.41058,MO
EMAP_GRE-GRW04449-272,Mississippi: Lower Impounded,Stream,5,24.1804,15.7172,20.47112,2004,2006,39.239557,-90.732666,MO
EMAP_GRE-GRW04449-276,Mississippi: Lower Impounded,Stream,3,23.6278,20.078,22.304666666666666,2004,2005,39.880779,-91.452899,MO
EMAP_GRE-GRW04449-278,Mississippi: Unimpounded,Stream,4,26.9849,20.63,22.508425,2004,2005,37.238302,-89.45921,MO
EMAP_GRE-GRW04449-290,Mississippi: Unimpounded,Stream,1,23.0905,23.0905,23.0905,2004,2004,37.966671,-90.004191,MO
EMAP_GRE-GRW04449-293,Mississippi: Lower Impounded,Stream,1,43.1905,43.1905,43.1905,2004,2004,38.918316,-90.250841,MO
EMAP_GRE-GRW04449-294,Mississippi: Unimpounded,Stream,1,21.8436,21.8436,21.8436,2004,2004,37.622635,-89.507813,MO
EMAP_GRE-GRW04449-302,Mississippi: Unimpounded,Stream,1,18.7301,18.7301,18.7301,2004,2004,37.492583,-89.492248,MO
EMAP_GRE-GRW04449-317,Mississippi: Lower Impounded,Stream,1,18.7389,18.7389,18.7389,2004,2004,38.97139,-90.676616,MO
EMAP_GRE-GRW04449-333,Mississippi: Unimpounded,Stream,1,23.2428,23.2428,23.2428,2005,2005,37.599945,-89.517707,MO
EMAP_GRE-GRW04449-343,Mississippi: Lower Impounded,Stream,1,19.0566,19.0566,19.0566,2005,2005,39.581204,-91.171524,MO
EMAP_GRE-GRW04449-347,Mississippi: Unimpounded,Stream,1,30.9804,30.9804,30.9804,2005,2005,38.305035,-90.371933,MO
EMAP_GRE-GRW04449-348,Mississippi: Lower Impounded,Stream,1,18.7005,18.7005,18.7005,2005,2005,38.957146,-90.451876,MO
EMAP_GRE-GRW04449-351,Mississippi: Lower Impounded,Stream,1,17.294,17.294,17.294,2005,2005,38.897643,-90.648024,MO
EMAP_GRE-GRW04449-359,Mississippi: Unimpounded,Stream,1,29.6201,29.6201,29.6201,2005,2005,36.989064,-89.284561,MO
EMAP_GRE-GRW04449-555,Missouri: Lower,Stream,5,22.3677,17.088,19.164080000000002,2004,2006,39.505062,-95.057238,MO
EMAP_GRE-GRW04449-557,Missouri: Lower,Stream,3,30.4537,15.108,22.468433333333333,2004,2005,38.725031,-90.534427,MO
EMAP_GRE-GRW04449-561,Missouri: Lower,Stream,4,20.9852,17.0896,18.3647,2004,2005,38.67803,-91.829105,MO
EMAP_GRE-GRW04449-563,Missouri: Lower,Stream,1,20.2516,20.2516,20.2516,2004,2004,39.216468,-94.83098,MO
EMAP_GRE-GRW04449-565,Missouri: Lower,Stream,1,23.3362,23.3362,23.3362,2004,2004,39.328914,-93.225302,MO
EMAP_GRE-GRW04449-567,Missouri: Lower,Stream,1,23.0113,23.0113,23.0113,2004,2004,39.231744,-93.625014,MO
EMAP_GRE-GRW04449-569,Missouri: Lower,Stream,1,20.56,20.56,20.56,2004,2004,38.653298,-91.235624,MO
EMAP_GRE-GRW04449-573,Missouri: Lower,Stream,1,20.193,20.193,20.193,2004,2004,38.967401,-92.599223,MO
EMAP_GRE-GRW04449-575,Missouri: Lower,Stream,1,21.8198,21.8198,21.8198,2004,2004,39.168685,-94.392002,MO
EMAP_GRE-GRW04449-577,Missouri: Lower,Stream,1,16.0114,16.0114,16.0114,2004,2004,38.838387,-90.226006,MO
EMAP_GRE-GRW04449-578,Missouri: Lower,Stream,1,17.7373,17.7373,17.7373,2004,2004,40.009486,-95.312187,MO
EMAP_GRE-GRW04449-579,Missouri: Lower,Stream,1,21.9316,21.9316,21.9316,2004,2004,39.154513,-94.651678,MO
EMAP_GRE-GRW04449-591,Missouri: Lower,Stream,1,19.4284,19.4284,19.4284,2004,2004,39.643373,-95.044645,MO
EMAP_GRE-GRW04449-615,Missouri: Lower,Stream,1,18.5698,18.5698,18.5698,2004,2004,39.757147,-94.858826,MO
EMAP_GRE-GRW04449-617,Missouri: Lower,Stream,1,17.7459,17.7459,17.7459,2004,2004,38.764193,-92.409448,MO
EMAP_GRE-GRW04449-621,Missouri: Lower,Stream,1,6.35386,6.35386,6.35386,2005,2005,38.705721,-91.461355,MO
EMAP_GRE-GRW04449-622,Missouri: Lower,Stream,1,20.5866,20.5866,20.5866,2005,2005,39.900593,-95.004392,MO
EMAP_GRE-GRW04449-651,Missouri: Lower,Stream,1,27.646,27.646,27.646,2005,2005,39.790891,-94.881582,MO
EMAP_GRE-GRW04449-653,Missouri: Lower,Stream,1,13.2735,13.2735,13.2735,2005,2005,38.787894,-92.385399,MO
EMAP_GRE-GRW04449-654,Missouri: Lower,Stream,1,20.6463,20.6463,20.6463,2005,2005,39.918223,-95.204042,MO
EMAP_GRE-GRW04449-657,Missouri: Lower,Stream,1,24.9756,24.9756,24.9756,2005,2005,39.236411,-92.86217,MO
EMAP_GRE-GRW04449-661,Missouri: Lower,Stream,1,29.1323,29.1323,29.1323,2005,2005,38.889545,-90.30268,MO
EMAP_GRE-GRW04449-663,Missouri: Lower,Stream,1,21.2097,21.2097,21.2097,2005,2005,39.248662,-94.827037,MO
EMAP_GRE-GRW04449-665,Missouri: Lower,Stream,1,22.1264,22.1264,22.1264,2005,2005,39.283263,-93.342306,MO
EMAP_GRE-GRW04449-666,Missouri: Lower,Stream,1,20.9225,20.9225,20.9225,2005,2005,40.164267,-95.445319,MO
EMAP_GRE-GRW04449-667,Missouri: Lower,Stream,1,23.0314,23.0314,23.0314,2005,2005,39.214876,-93.843252,MO
EMAP_GRE-GRW04449-669,Missouri: Lower,Stream,1,8.57425,8.57425,8.57425,2005,2005,38.549372,-90.882339,MO
EMAP_GRE-GRW04449-673,Missouri: Lower,Stream,1,20.4411,20.4411,20.4411,2005,2005,39.378759,-93.122801,MO
EMAP_GRE-GRW04449-674,Missouri: Lower,Stream,1,20.2476,20.2476,20.2476,2005,2005,40.528002,-95.718283,MO
EMAP_GRE-GRW04449-675,Missouri: Lower,Stream,1,26.4248,26.4248,26.4248,2005,2005,39.20362,-94.199655,MO
EMAP_GRE-GRW04449-677,Missouri: Lower,Stream,1,24.1411,24.1411,24.1411,2005,2005,38.656859,-90.731829,MO
EPA_R7_WQX-BC1,Bear Creek 1,Stream,10,89.9,25.33,45.305,2009,2009,40.15586359,-92.56238696,MO
EPA_R7_WQX-BC2,Bear Creek 2,Stream,11,165,100,135.36363636363637,2009,2009,40.15370906,-92.55828015,MO
EPA_R7_WQX-BC4,Bear Creek 4,Stream,9,171,95,127.26666666666667,2009,2009,40.1459443,-92.54803694,MO
EPA_R7_WQX-BC5,Bear Creek 5,Stream,9,154,92,125.8,2009,2009,40.14279455,-92.53402905,MO
EPA_R7_WQX-BC6,Bear Creek 6,Stream,10,141,87.9,113.63,2009,2009,40.13423934,-92.51499843,MO
EPA_R7_WQX-BC7,Bear Creek 7,Stream,10,147,84.9,121.39,2009,2009,40.11718074,-92.50317762,MO
EPA_R7_WQX-BC8,Bear Creek 8,Stream,9,147,69.5,108.52222222222223,2009,2009,40.10977554,-92.49254594,MO
EPA_R7_WQX-BlueRiv1,Blue River 1,Stream,10,120,56.3,86.83,2008,2016,39.04055,-94.52095,MO
EPA_R7_WQX-BlueRiv2,Blue River 2,Stream,7,119,39.3,76.25714285714285,2008,2016,38.95787,-94.55915,MO
EPA_R7_WQX-BlueRiv2.1,Blue River 2.1,Stream,1,71.1,71.1,71.1,2014,2014,38.9466,-94.5689,MO
EPA_R7_WQX-Brush1,Brush Creek 1,Stream,8,112,39.8,64.775,2008,2016,39.03424,-94.60249,MO
EPA_R7_WQX-ClearCreek1,Clear Creek,Stream,6,12.2,10.5,11.516666666666666,2014,2014,37.36577,-93.5774,MO
EPA_R7_WQX-HABLS2,Bethany New City Reservoir,Lake,30,3.11,2.05,2.6493333333333333,2017,2017,40.3126,-94.02767,MO
EPA_R7_WQX-HABLS3,"Smithville Lake, Little Platte Beach",Lake,31,7.65,6.67,7.218709677419355,2017,2017,39.40755,-94.55551,MO
EPA_R7_WQX-Jordan 1,Jordan Creek,Stream,6,78.5,40.5,63.81666666666666,2014,2014,37.19691,-93.31921,MO
EPA_R7_WQX-LB1,Long Branch 1,Stream,4,60.3,17.91,31.9075,2009,2010,38.71728713,-93.50414369,MO
EPA_R7_WQX-LB2,Long Branch 2,Stream,4,50.8,3.14,22.18,2009,2010,38.72250142,-93.5313862,MO
EPA_R7_WQX-LB3,Long Branch 3,Stream,8,51.4,3.1,23.58125,2009,2010,38.71736894,-93.53441942,MO
EPA_R7_WQX-LB4,Long Branch 4,Stream,4,42,4.34,25.1375,2009,2010,38.70361049,-93.56083715,MO
EPA_R7_WQX-Line1,Line Creek 1,Stream,9,134,58.7,97.57777777777778,2008,2016,39.17998,-94.61031,MO
EPA_R7_WQX-Line2,Line Creek 2,Stream,9,138,56.2,95.36666666666666,2008,2016,39.19885,-94.61168,MO
EPA_R7_WQX-Line3,Line Creek 3,Stream,9,136,58,92.16666666666667,2008,2016,39.20265,-94.61237,MO
EPA_R7_WQX-PE1,Pearson Creek 1,Stream,5,22.04,12.9,17.064,2009,2009,37.18735996,-93.19991848,MO
EPA_R7_WQX-PE2,Pearson Creek 2,Stream,6,33.08,22.3,27.238333333333333,2009,2009,37.18940071,-93.21222964,MO
EPA_R7_WQX-PE3,Pearson Creek 3,Stream,8,28.11,14.22,20.35375,2009,2009,37.17970868,-93.19830312,MO
EPA_R7_WQX-Pearson 1,Pearson Creek,Stream,14,32.6,12.2,24.742857142857144,2014,2015,37.17792,-93.19834,MO
EPA_R7_WQX-Pearson 2,Pearson 2,Stream,15,54.6,20,40.02,2014,2015,37.18849,-93.20353,MO
EPA_R7_WQX-Pearson 3,Pearson Creek,Stream,16,26,7.05,19.08125,2014,2015,37.22234,-93.17097,MO
EPA_R7_WQX-PommedeTerre1,Pomme de Terre,Stream,6,13.6,8.07,10.298333333333332,2014,2014,37.43755,-93.18707,MO
EPA_R7_WQX-SANDY1,Sandy Creek Location 1,Stream,5,6.18,5.62,5.82,2009,2010,40.49404211,-92.81944027,MO
EPA_R7_WQX-SANDY2,Sandy Creek Location 2,Stream,4,6.16,5.1,5.6850000000000005,2009,2010,40.49784088,-92.83790441,MO
EPA_R7_WQX-SANDY3,Sandy Creek Location 3,Stream,5,6.2,4.6,5.308,2009,2010,40.50862092,-92.84814571,MO
EPA_R7_WQX-Shoal1,Shoal Creek 1,Stream,11,85.1,47.4,65.86363636363636,2008,2016,39.23341,-94.54247,MO
EPA_R7_WQX-Shoal2,Shoal Creek 2,Stream,9,67.6,31.9,45.17777777777778,2008,2016,39.21756,-94.51112,MO
EPA_R7_WQX-Shoal3,Shoal Creek 3,Stream,10,44.1,27.7,34.39,2008,2016,39.24642,-94.49806,MO
EPA_R7_WQX-TurnbackCreek1,Turnback Creek,Stream,6,9.39,8.06,8.825,2014,2014,37.19335,-93.68971,MO
EPA_R7_WQX-WC1,Wilson Creek 1,Stream,3,24.82,10.63,16.916666666666668,2009,2009,37.15350259,-93.36941541,MO
EPA_R7_WQX-WC2,Wilson Creek 2,Stream,5,83.28,33.05,66.184,2009,2009,37.08072981,-93.4009116,MO
EPA_R7_WQX-WC3,Wilson Creek 3,Stream,6,29.07,15.81,20.588333333333335,2009,2009,37.1975867,-93.34887961,MO
EPA_R7_WQX-WC4,Wilson Creek 4,Stream,6,34.49,12.33,21.848333333333333,2009,2009,37.18956506,-93.36559158,MO
EPA_R7_WQX-WC5,Wilson Creek 5,Stream,5,43.15,11.39,28.536,2009,2009,37.1898403,-93.32447153,MO
EPA_R7_WQX-WC6,Wilson Creek 6,Stream,6,29.61,16.85,24.846666666666668,2009,2009,37.18648739,-93.31873718,MO
EPA_R7_WQX-WC7,Wilson Creek 7,Stream,4,93.92,41.01,73.66499999999999,2009,2009,37.11709024,-93.40608849,MO
EPA_R7_WQX-Wilson 1,Wilson Creek,Stream,6,99.1,49.9,72.06666666666666,2014,2014,37.1178,-93.40412,MO
EPA_R7_WQX-Wilson 2,Wilson 2,Stream,1,117,117,117,2014,2014,37.16928,-93.37032,MO
EPA_R7_WQX-Wilson 3,Wilson Creek,Stream,7,59.7,27.1,42.01428571428571,2014,2014,37.1884,-93.3659,MO
EPA_R7_WQX-Wilson 4,Wilson 4,Stream,7,69.8,33.4,54.5,2014,2014,37.18675,-93.33162,MO
EPA_R7_WQX-Wilson 5,Wilson 5,Stream,6,48.8,32.8,40.166666666666664,2014,2014,37.1979,-93.34848,MO
EPA_R7_WQX-Wilson2.1,Wilson Creek 2.1,Stream,6,136,87.7,113.76666666666667,2014,2014,37.14708,-93.37523,MO
MDNR-1004/0.5,Gans Cr. ab. Hwy 163,Stream,1,15,15,15,2004,2004,38.8751705558,-92.3199424987,MO
MDNR-1007/0.4,Hinkson Cr. nr WWTP,Stream,6,52,27,41.666666666666664,2005,2006,38.9181692282,-92.41220460262,MO
MDNR-1007/0.7/0.1,Meredith Br. Just E. of WWTP,Stream,7,31,19,25.571428571428573,2005,2006,38.9208885266,-92.40821396231,MO
MDNR-1007/1.4,Hinkson Cr. bl. Scott Blvd.,Stream,9,64,21.8,45.111111111111114,2001,2014,38.9139987099,-92.40190421733,MO
MDNR-1007/1.4/0.1,Mill Cr.@Brushwood Lake Rd.,Stream,7,35,14,23.857142857142858,2005,2006,38.9131423274,-92.40360693557,MO
MDNR-1007/1.7,Hinkson Cr. 0.15 mi US of Scott Blvd.,Stream,1,134,134,134,2014,2014,38.9147547936,-92.39766454363,MO
MDNR-1007/3.4,Hinkson Cr. bl. County House Cr.,Stream,2,54,36,45,2001,2002,38.9268013334,-92.38579569989,MO
MDNR-1007/3.8/0.6,County House Br. At Twin Lakes Rec.Area,Stream,6,43,27,32.166666666666664,2005,2006,38.9327827574,-92.37689493256,MO
MDNR-1007/4.2,Hinkson Cr. at Twin Lakes Rec. area,Stream,4,80,32,51.75,2005,2006,38.9282778521,-92.38212584453,MO
MDNR-1007/4.8,Hinkson Cr. ab. Twin Lakes Rec. Area,Stream,4,144,22.6,73.275,2012,2014,38.9220771147,-92.37741715626,MO
MDNR-1007/5.3,Hinkson Cr. bl. Forum Blvd.,Stream,6,333,36,93.83333333333333,2001,2006,38.9200040653,-92.36840136482,MO
MDNR-1007/5.6,Hinkson Cr. at Forum Blvd.,Stream,4,142,27.6,61.275,2012,2014,38.9210015697,-92.36378962381,MO
MDNR-1007/5.7,Hinkson Cr. 0.1 mi US of Forum Blvd,Stream,1,81.6,81.6,81.6,2012,2012,38.9227118636,-92.36403784916,MO
MDNR-1007/6.2/0.3,Flat Branch at MKT Trail,Stream,9,283,37,104.88888888888889,2005,2006,38.9303890306,-92.35591854109,MO
MDNR-1007/6.2/1.3,Flat Br. 0.25 mi DS of Stadium Blvd,Stream,1,47.6,47.6,47.6,2012,2012,38.9381478898,-92.35105522964,MO
MDNR-1007/6.2/2.8,Flat Br. 25 yds DS of Brodway St.,Stream,1,96,96,96,2012,2012,38.9506664109,-92.33368905152,MO
MDNR-1008/0.1,Hinkson Cr. bl. Providence Pt. Rd.,Stream,18,115,16,39.06666666666667,2004,2014,38.9278004637,-92.33620288183,MO
MDNR-1008/0.4,Hinkson Cr. ab. Recreation Dr.,Stream,3,49.6,23.3,37.66666666666667,2012,2013,38.9289971452,-92.33429970031,MO
MDNR-1008/1.8,Hinkson Cr. bl. Rock Quarry Road,Stream,12,112,12,38.78333333333333,2001,2014,38.931338196,-92.32470559585,MO
MDNR-1008/10.4,Hinkson Cr. ab. Hinkson Creek Road,Stream,31,217,8.21,36.1841935483871,2001,2014,39.0022973605,-92.25850098788,MO
MDNR-1008/12.3,Hinkson Cr. bl. Rogers Road,Stream,14,27,7.41,16.06642857142857,2001,2014,39.0231991517,-92.24660359989,MO
MDNR-1008/2.3,Hinkson Creek ab. Capen Park,Stream,6,46,12,29.166666666666668,2001,2005,38.9297010523,-92.32040273272,MO
MDNR-1008/2.6,Hinkson Cr. 0.6 mi. bl. Ashland Gravel Rd.,Stream,5,105,19.8,48.18,2012,2014,38.9325308705,-92.31791370908,MO
MDNR-1008/3.1,Hinkson Cr.@Stadium Blvd,Stream,11,58,12,32.27272727272727,2004,2006,38.9325989574,-92.313602664,MO
MDNR-1008/3.9/0.1,Trib to Hinkson from Rock Hill Park RDB,Stream,6,45,8,21.166666666666668,2004,2005,38.9422721494,-92.31275937356,MO
MDNR-1008/3.9/0.4,Trib. To Rock Hill Park Trib. @Apt. complex,Stream,6,75,8,34.5,2004,2005,38.9474085166,-92.31581396743,MO
MDNR-1008/4.3,Hinkson Cr. just bl. Hominy Br.,Stream,4,31,11,22.5,2004,2005,38.9444008325,-92.30700381922,MO
MDNR-1008/4.55/0.1,"Trib to Hinkson bl. Broadway Bridge, RDB",Stream,7,148,24,64.57142857142857,2004,2005,38.9475312714,-92.30759648596,MO
MDNR-1008/4.6,Hinkson Cr. bl. Green Valley Dr. bridge,Stream,7,71.7,11,31.67142857142857,2003,2014,38.9474705613,-92.3064777221,MO
MDNR-1008/4.7,Hinkson Cr. at Broadway Bridge,Stream,21,125,10,44.76190476190476,2003,2006,38.9480042082,-92.305295460120007,MO
MDNR-1008/5.05/0.1,Hinkson Cr. trib from Megamarket,Stream,2,1130,39,584.5,2004,2004,38.949399934,-92.29759616469,MO
MDNR-1008/5.1/0.2,"Hinkson Cr. trib from Sams,Lowes",Stream,2,817,6,411.5,2004,2004,38.9522036675,-92.29779930072,MO
MDNR-1008/5.3,Hinkson Creek ab. Walnut Street,Stream,21,67,10,32.852380952380955,2001,2012,38.9532021245,-92.30050150351,MO
MDNR-1008/5.45/0.1,Hinkson Cr. trib from Golf Course,Stream,2,48,20,34,2004,2004,38.9560016321,-92.30000079602,MO
MDNR-1008/5.5/0.1,Hinkson Cr. trib from Walmart,Stream,2,1280,18,649,2004,2004,38.9557042638,-92.29700304391,MO
MDNR-1008/5.59,Hinkson Cr. just bl. MoDot trib,Stream,1,39,39,39,2006,2006,38.9565172587,-92.29883006186,MO
MDNR-1008/5.6/0.1,Hinkson Cr. trib from MoDot,Stream,4,22800,291,6374.75,2004,2006,38.9565975787,-92.29720195934,MO
MDNR-1008/5.61,Hinkson Cr. just ab. MoDot trib,Stream,1,38,38,38,2006,2006,38.9566974044,-92.29881674531,MO
MDNR-1008/5.7,Hinkson Cr. at Country Club,Stream,5,52.5,17.1,30.68,2012,2014,38.9575439148,-92.29905371441,MO
MDNR-1008/6.0,Hinkson Cr. bl. I-70,Stream,8,93,23,38.875,2003,2004,38.9606994814,-92.2974961519,MO
MDNR-1008/6.2/0.1,Hinkson Cr. trib from I-70,Stream,3,3170,185,1249.6666666666667,2004,2004,38.9617964626,-92.29560396377,MO
MDNR-1008/6.3,Hinkson Cr. just above Hwy 63,Stream,11,54,9,28.818181818181817,2004,2006,38.9670137981,-92.2911082778,MO
MDNR-1008/7.1,Hinkson Cr. ab. Creekwood MHP,Stream,6,51.5,14.2,26.633333333333333,2004,2014,38.9701800131,-92.28573211744,MO
MDNR-1009/0.1,Grindstone Cr. nr. Mouth,Stream,8,69,8.27,50.40875,2004,2014,38.9269404978,-92.32142120528,MO
MDNR-1011/0.1,Hominy Br. near mouth,Stream,7,42,20,27.857142857142858,2004,2005,38.9436065369,-92.30526914653,MO
MDNR-1014/4.9,Rocky Fk.  200yds.below old Hwy 63,Stream,1,13,13,13,2005,2005,39.0233685207,-92.32582580728,MO
MDNR-1014/6.1,Rocky Fk.@new Hwy 63,Stream,1,7,7,7,2005,2005,39.0382330965,-92.33141560076,MO
