MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
CBP_WQX-01581752,Lower Winters Run,Stream,15,888,32.6,210.04,2014,2014,39.49638,-76.34778,MD
CBP_WQX-01594440,Stocketts Run-Patuxent River,Stream,5,239,24.7,76.66,2014,2014,38.95583,-76.69333,MD
CBP_WQX-1581752,1581752,Stream,48,638,8.08,132.46291666666667,2013,2016,39.49638,-76.34778,MD
CBP_WQX-1658000,1658000,Stream,5,25.4,18.9,22.259999999999998,2016,2016,38.59621,-77.05609,MD
CBP_WQX-ANA0082,ANA0082,Stream,30,602.41998,10.69,102.52599933333333,2011,2014,38.93893,-76.94344,MD
CBP_WQX-ANT0044,ANT0044,Stream,13,34.9,24.06,28.403846153846153,2011,2012,39.45037,-77.73165,MD
CBP_WQX-ANT0203,ANT0203,Stream,28,44.14,17.9,29.538214285714286,2011,2014,39.59463,-77.71079,MD
CBP_WQX-BDK0000,BDK0000,Stream,12,72.59,35.08,53.15,2011,2012,39.67048,-78.79081,MD
CBP_WQX-BPC0035,BPC0035,Stream,30,42.14,15.36,22.741,2011,2014,39.61218,-77.2382,MD
CBP_WQX-CAC0031,CAC0031,Stream,30,72.94,2.49,34.151,2011,2014,39.33178,-77.58018,MD
CBP_WQX-CB1.0,CB1.0,Stream,59,38.18,2.45,19.79864406779661,2011,2014,39.65622,-76.17504,MD
CBP_WQX-CJB0005,CJB0005,Stream,30,998.96997,16.44,128.076666,2011,2014,38.97345,-77.14883,MD
CBP_WQX-CON0005,CON0005,Stream,11,37.27,12.11,20.645454545454545,2011,2012,39.60324,-77.8216,MD
CBP_WQX-ET5.0,ET5.0,Stream,26,50.93,10.57,16.058846153846154,2011,2014,38.99719,-75.78644,MD
CBP_WQX-GUN0125,GUN0125,Stream,30,94.56,21.83,45.905,2011,2014,39.42562,-76.52889,MD
CBP_WQX-GUN0476,GUN0476,Stream,30,77.22,9.28,23.036666666666665,2011,2014,39.68936,-76.78047,MD
CBP_WQX-JON0184,JON0184,Stream,30,209.75,16.52,74.03300033333333,2011,2014,39.40871,-76.74277,MD
CBP_WQX-MON0020,MON0020,Stream,29,80.47,21.93,38.781724137931036,2011,2014,39.27171,-77.44157,MD
CBP_WQX-MON0155,MON0155,Stream,12,49.91,19.46,27.460833333333333,2011,2012,39.38778,-77.3811,MD
CBP_WQX-MON0269,MON0269,Stream,13,41.22,16.32,23.614615384615384,2011,2012,39.48027,-77.38939,MD
CBP_WQX-MON0528,MON0528,Stream,30,61.91,10.78,25.458,2011,2014,39.67917,-77.23489,MD
CBP_WQX-NBP0023,NBP0023,Stream,52,43.13,6.65,24.469615384615384,2011,2017,39.57447,-78.61537,MD
CBP_WQX-NBP0103,NBP0103,Stream,53,41.59,9.17,25.19924528301887,2011,2017,39.58268,-78.73145,MD
CBP_WQX-NBP0461,NBP0461,Stream,54,43.84,11.69,24.89462962962963,2011,2017,39.44491,-78.97175,MD
CBP_WQX-NBP0534,NBP0534,Stream,54,51.26,3.72,9.814814814814815,2011,2017,39.47922,-79.06802,MD
CBP_WQX-NBP0689,NBP0689,Stream,12,36.86,6.78,15.8175,2011,2012,39.38935,-79.17936,MD
CBP_WQX-PAT0176,PAT0176,Stream,30,1239.10999,12.54,85.170333,2011,2014,39.21781,-76.70534,MD
CBP_WQX-PAT0285,PAT0285,Stream,30,1175.70996,13.26,78.521332,2011,2014,39.31245,-76.79224,MD
CBP_WQX-POT1184,POT1184,Stream,29,117.82,15.09,29.687241379310343,2011,2014,38.94821,-77.12734,MD
CBP_WQX-POT1471,POT1471,Stream,30,1275.96997,9.22,68.72333233333333,2011,2014,39.15442,-77.52125,MD
CBP_WQX-POT1472,POT1472,Stream,13,26.01,8.87,15.187692307692307,2011,2012,39.15551,-77.52232,MD
CBP_WQX-POT1595,POT1595,Stream,13,30.2,10.87,18.318461538461538,2011,2012,39.27348,-77.54367,MD
CBP_WQX-POT2386,POT2386,Stream,28,51.31,5.94,20.730357142857144,2011,2014,39.69742,-78.1763,MD
CBP_WQX-POT2766,POT2766,Stream,12,26.39,5.68,12.423333333333334,2011,2012,39.53865,-78.45449,MD
CBP_WQX-PXT0809,PXT0809,Stream,30,45.29,21.8,26.848666666666666,2011,2014,39.1168,-76.87493,MD
CBP_WQX-RCM0111,RCM0111,Stream,30,724.91998,20.11,103.34833333333333,2011,2014,38.99302,-77.06303,MD
CBP_WQX-SAV0000,SAV0000,Stream,12,10.8,4.89,8.1275,2011,2012,39.4806,-79.06806,MD
CBP_WQX-SEN0008,SEN0008,Stream,30,185.7,19.26,61.295333,2011,2014,39.07958,-77.33964,MD
MDDNR-ANA0082,ANA0082,Stream,41,602.42,10.69,99.61121951219512,2011,2014,38.9389,-76.9434,MD
MDDNR-ANT0044,ANT0044,Stream,20,34.9,22.27,27.858,2011,2012,39.4504,-77.7317,MD
MDDNR-ANT0203,ANT0203,Stream,40,44.14,17.9,28.261,2011,2014,39.5946,-77.7108,MD
MDDNR-ANT0366,ANT0366,Stream,40,22.71,11.42,15.96,2011,2014,39.716,-77.6082,MD
MDDNR-BDK0000,BDK0000,Stream,20,73.81,35.08,55.296,2011,2012,39.670478,-78.790812,MD
MDDNR-BPC0035,BPC0035,Stream,41,42.14,15.36,22.793170731707317,2011,2014,39.6122,-77.2382,MD
MDDNR-CAC0031,CAC0031,Stream,41,72.94,2.49,33.25878048780488,2011,2014,39.3318,-77.5802,MD
MDDNR-CAC0148,CAC0148,Stream,20,35.17,16.27,24.990000000000002,2011,2012,39.4258,-77.559,MD
MDDNR-CAS0479,CAS0479,Stream,20,110.26,11.92,33.199,2011,2012,39.702071,-79.13641,MD
MDDNR-CB1.0,CB1.0,Stream,80,42.41,2.45,20.166375,2011,2014,39.6562,-76.175,MD
MDDNR-CCR0001,CCR0001,Stream,153,48.11,0.96,3.0554901960784315,2011,2017,39.537225,-79.31585,MD
MDDNR-CJB0005,CJB0005,Stream,41,998.97,16.44,123.6709756097561,2011,2014,38.9735,-77.1488,MD
MDDNR-CON0005,CON0005,Stream,19,37.27,12.11,21.23842105263158,2011,2012,39.6032,-77.8216,MD
MDDNR-CON0180,CON0180,Stream,19,30.29,11.12,17.099473684210526,2011,2012,39.716,-77.8251,MD
MDDNR-DER0015,DER0015,Stream,41,78.12,6.95,24.926585365853658,2011,2014,39.6235,-76.1648,MD
MDDNR-ET5.0,ET5.0,Stream,40,50.93,10.16,15.315,2011,2014,38.997185,-75.786441,MD
MDDNR-GEO0009,GEO0009,Stream,77,826.33,10.75,35.88233766233766,2011,2017,39.4936,-79.0447,MD
MDDNR-GUN0125,GUN0125,Stream,41,94.56,21.83,44.514146341463416,2011,2014,39.4256,-76.5289,MD
MDDNR-GUN0258,GUN0258,Stream,41,180.2,8.34,33.32878048780488,2011,2014,39.5506,-76.6359,MD
MDDNR-GUN0476,GUN0476,Stream,41,97.05,9.28,24.0109756097561,2011,2014,39.6894,-76.7805,MD
MDDNR-GWN0115,GWN0115,Stream,41,1101.61,13.17,124.95390243902439,2011,2014,39.3428,-76.7264,MD
MDDNR-JON0184,JON0184,Stream,41,209.75,16.52,72.96585365853659,2011,2014,39.4087,-76.7428,MD
MDDNR-LYO0004,LYO0004,Stream,76,59.78,12.56,29.819605263157897,2011,2017,39.418435,-79.419251,MD
MDDNR-MON0020,MON0020,Stream,40,80.47,21.93,37.29425,2011,2014,39.2717,-77.4416,MD
MDDNR-MON0155,MON0155,Stream,19,49.91,19.17,26.620526315789473,2011,2012,39.3878,-77.3811,MD
MDDNR-MON0269,MON0269,Stream,20,41.22,16.32,23.4865,2011,2012,39.4803,-77.3894,MD
MDDNR-MON0528,MON0528,Stream,41,61.91,10.78,24.229512195121952,2011,2014,39.6792,-77.2349,MD
MDDNR-NBP0023,NBP0023,Stream,76,43.13,6.65,23.555394736842107,2011,2017,39.538502,-78.613351,MD
MDDNR-NBP0103,NBP0103,Stream,77,41.59,9.17,24.274805194805197,2011,2017,39.582678,-78.731456,MD
MDDNR-NBP0461,NBP0461,Stream,77,43.84,9.78,24.55818181818182,2011,2017,39.444907,-78.971748,MD
MDDNR-NBP0534,NBP0534,Stream,77,51.26,3.72,9.56,2011,2017,39.47922704,-79.06802394,MD
MDDNR-NBP0689,NBP0689,Stream,20,36.86,6.5,14.4375,2011,2012,39.389346,-79.179358,MD
MDDNR-NPA0165,NPA0165,Stream,41,159.99,13.06,39.99829268292683,2011,2014,39.4828,-76.8821,MD
MDDNR-PAT0176,PAT0176,Stream,41,1239.11,12.54,71.6590243902439,2011,2014,39.2178,-76.7053,MD
MDDNR-PAT0285,PAT0285,Stream,41,1175.71,13.26,66.02365853658537,2011,2014,39.3124,-76.7922,MD
MDDNR-POT1184,POT1184,Stream,41,117.82,15.02,28.21439024390244,2011,2014,38.9482,-77.1273,MD
MDDNR-POT1471,POT1471,Stream,41,1275.97,9.22,56.65243902439025,2011,2014,39.1544,-77.5212,MD
MDDNR-POT1472,POT1472,Stream,20,26.01,8.87,15.061,2011,2012,39.1555,-77.5223,MD
MDDNR-POT1595,POT1595,Stream,20,30.2,10.87,18.6995,2011,2012,39.2735,-77.5437,MD
MDDNR-POT2386,POT2386,Stream,40,51.31,5.94,19.844,2011,2014,39.6974,-78.1763,MD
MDDNR-POT2766,POT2766,Stream,20,26.39,5.68,12.937,2011,2012,39.538649,-78.454493,MD
MDDNR-PXT0809,PXT0809,Stream,40,92.29,15.9,28.9585,2011,2014,39.1168,-76.8749,MD
MDDNR-PXT0972,PXT0972,Stream,41,116.35,1.14,24.897560975609757,2011,2014,39.2393,-77.0562,MD
MDDNR-RCM0111,RCM0111,Stream,41,724.92,20.11,100.23731707317073,2011,2014,38.993,-77.063,MD
MDDNR-SAV0000,SAV0000,Stream,20,15.68,4.89,9.4795,2011,2012,39.480599,-79.068064,MD
MDDNR-SEN0008,SEN0008,Stream,41,185.7,19.26,62.18585365853659,2011,2014,39.0796,-77.3396,MD
MDDNR-TOW0030,TOW0030,Stream,76,61.97,3.62,10.93078947368421,2011,2017,39.553036,-78.553388,MD
MDDNR-WIL0013,WIL0013,Stream,20,50.68,5.79,18.1925,2011,2012,39.6619,-78.7803,MD
MDDNR-YOU0925,YOU0925,Stream,71,21.97,5.26,10.476338028169014,2011,2017,39.6529,-79.408457,MD
MDDNR-YOU1139,YOU1139,Stream,20,26.18,7.63,14.453,2011,2012,39.423598,-79.421906,MD
MDE_EASP-BIL0012,Big Laurel Run,Stream,4,7.0897,3.1074,4.22255,2013,2014,39.65536,-79.16638,MD
MDE_EASP-BLA0001,Black Lick,Stream,4,3.5988,1.3963,2.5327,2013,2014,39.60292,-79.07831,MD
MDE_EASP-BLO0011,Block Run,Stream,4,1.7038,1.1359,1.38205,2013,2014,39.409576,-79.31018,MD
MDE_EASP-BLU0043,Blue Lick,Stream,3,5.7465,2.7609,4.583733333333333,2013,2014,39.65249,-79.07666,MD
MDE_EASP-BPR0001,Bear Pen Run,Stream,4,1.1622,0.674,0.861,2013,2014,39.56359,-79.11245,MD
MDE_EASP-BRC0025,Bear Creek,Stream,4,17.764,9.3227,13.880925,2013,2014,39.65947,-79.37422,MD
MDE_EASP-BRF0028,Broad Ford Run,Stream,4,24.923,13.847,18.96925,2013,2014,39.431565,-79.355627,MD
MDE_EASP-BUF0072,Buffalo Run,Stream,4,1.8531,1.3697,1.5222499999999999,2013,2014,39.655837,-79.464648,MD
MDE_EASP-BUK0004,Buck Branch,Stream,26,981.1,39.53,291.82884615384614,2015,2016,39.022176,-77.172567,MD
MDE_EASP-BZE0008,Booze Creek,Stream,26,3332.6,27.76,702.4280769230769,2015,2016,38.9897,-77.14816,MD
MDE_EASP-CBJ0005,Cabin John CBJ0005,Stream,24,2148.2,34.44,523.1,2015,2016,38.97045,-77.1466,MD
MDE_EASP-CBJ0029,Cabin John CBJ0029,Stream,27,2068,38.75,406.1122222222222,2015,2016,38.99672,-77.16859,MD
MDE_EASP-CBJ0059,Cabin John CBJ0059,Stream,24,2113.2,47.99,688.80125,2015,2016,39.02268,-77.1626,MD
MDE_EASP-CBJ0096,Cabin John Creek,Stream,26,4557.5,62.34,774.5711538461538,2015,2016,39.06184,-77.15228,MD
MDE_EASP-CBR0003,Crab Run,Stream,4,43.411,19.437,28.95375,2013,2014,39.71099,-79.12957,MD
MDE_EASP-CCR0036,Cherry Creek,Stream,4,5.3371,1.9039,3.2022,2013,2014,39.55646,-79.29449,MD
MDE_EASP-CHC0025,Cherry Creek,Stream,4,16.363,10.198,13.30075,2013,2014,39.34816,-79.43435,MD
MDE_EASP-DRR0003,Dry Run,Stream,4,1.4853,0.9052,1.1549,2013,2014,39.52311,-79.14507,MD
MDE_EASP-GIN0000,Sang Run,Stream,4,21.595,14.884,19.3995,2013,2014,39.56568,-79.42543,MD
MDE_EASP-GLE0013,Glade Run,Stream,4,21.925,10.944,17.3715,2013,2014,39.704677,-79.448426,MD
MDE_EASP-GLR0001,Glade Run,Stream,4,14.862,8.1566,11.48065,2013,2014,39.30237,-79.32567,MD
MDE_EASP-HER0014,Herrington Run,Stream,4,0.6817,0.434,0.533425,2013,2014,39.46372,-79.44441,MD
MDE_EASP-HRR0017,Herring/Moores Run,Stream,7,628.15,114.3,321.5728571428571,2016,2016,39.30536,-76.53809,MD
MDE_EASP-HRR0044,Herring Run,Stream,7,558.5,102.3,306.74,2016,2016,39.32366,-76.56147,MD
MDE_EASP-HRR0086,Herring Run,Stream,7,1100.6,107.46,518.6171428571429,2016,2016,39.35579,-76.57276,MD
MDE_EASP-HRR0093,Herring Run,Stream,7,1330.9,126.43,530.7257142857143,2016,2016,39.36269,-76.57792,MD
MDE_EASP-HYR0001,Hoyes Run,Stream,4,4.32,2.3083,3.262125,2013,2014,39.52916,-79.4114,MD
MDE_EASP-JON0022,Jones Falls,Stream,21,1185.8,64.36,344.9085714285714,2013,2015,39.31041,-76.61984,MD
MDE_EASP-JON0039,Jones Falls,Stream,21,737.3,49.67,295.2804761904762,2013,2015,39.32748,-76.64025,MD
MDE_EASP-JON0068,Jones Falls,Stream,73,1737.26,49.95,700.4646575342466,2014,2015,39.363304,-76.648721,MD
MDE_EASP-JON0071,Jones Falls,Stream,21,678.25,41.93,287.4152380952381,2013,2015,39.367122,-76.648438,MD
MDE_EASP-JON0124,Jones Falls,Stream,21,233.71,35.3,86.07857142857142,2013,2015,39.41427,-76.66769,MD
MDE_EASP-JON0149,Jones Falls,Stream,21,327.87,42.08,92.86714285714285,2013,2015,39.41192,-76.7142,MD
MDE_EASP-JON0184,Jones Falls,Stream,21,316.12,47.07,131.73190476190476,2013,2015,39.3911,-76.66103,MD
MDE_EASP-KOO0014,Koontz Run,Stream,4,1.5439,0.76,1.0172750000000002,2013,2014,39.59039,-78.999,MD
MDE_EASP-LAU0017,Laurel Run,Stream,3,3.2683,2.2452,2.6948,2013,2014,39.34881,-79.28555,MD
MDE_EASP-LLR0017,Little Laurel Run,Stream,4,14.427,1.5127,5.539725,2013,2014,39.63716,-79.16565,MD
MDE_EASP-LSA0024,Little Savage,Stream,4,2.459,0.7921,1.4229500000000002,2013,2014,39.61206,-79.02789,MD
MDE_EASP-LXL0002,Laurel Run,Stream,4,2.9578,2.1046,2.4255750000000003,2013,2014,39.688233,-79.440765,MD
MDE_EASP-LYO0050,Little Youghiogheny,Stream,4,33.733,23.43,30.274,2013,2014,39.38516,-79.37491,MD
MDE_EASP-LYO0062,Little Youghiogheny,Stream,4,13.98,1.5993,8.765825,2013,2014,39.36941,-79.37289,MD
MDE_EASP-MDF0004,Middlefork,Stream,4,10.939,3.1885,7.133275,2013,2014,39.51283,-79.15441,MD
MDE_EASP-MLK0000,Mud Lick,Stream,4,615.37,37.041,210.2435,2013,2014,39.64297,-79.02176,MD
MDE_EASP-MNR0000,Monroe Run,Stream,4,20.281,9.6823,15.310825,2013,2014,39.54961,-79.14513,MD
MDE_EASP-MOO0009,Moores Run,Stream,7,520,100.09,293.66714285714284,2016,2016,39.31018,-76.53087,MD
MDE_EASP-MUL0014,Glade Run,Stream,3,0.4431,0.3035,0.3761,2013,2014,39.477407,-79.460485,MD
MDE_EASP-MXL0051,Mill Run,Stream,4,134.62,72.969,113.12725,2013,2014,39.71885,-79.30096,MD
MDE_EASP-MYC0042,Muddy Creek,Stream,4,3.1976,1.9995,2.67255,2013,2014,39.518467,-79.464867,MD
MDE_EASP-NBC0001,NB Casselman River,Stream,4,29.327,11.207,19.43025,2013,2014,39.66922,-79.17934,MD
MDE_EASP-NBC0072,NB Casselman River,Stream,4,17.884,7.851,13.5065,2013,2014,39.60879,-79.23148,MD
MDE_EASP-NEC0021,Stemmers Run,Stream,7,817.7,164.86,448.21714285714285,2016,2016,39.33109,-76.47639,MD
MDE_EASP-NPL0001,North Prong Lost Land Run,Stream,3,0.9282,0.6484,0.7527333333333334,2013,2014,39.373416,-79.255135,MD
MDE_EASP-POP0002,Poplar Lick,Stream,4,12.004,2.4095,5.404725,2013,2014,39.58528,-79.09331,MD
MDE_EASP-PSY0019,Pine Swamp Run,Stream,3,1.0377,0.7438,0.91,2013,2014,39.52902,-79.12544,MD
MDE_EASP-PUZ0025,Puzzley Run,Stream,4,194.41,147.29,172.83749999999998,2013,2014,39.700615,-79.22569,MD
MDE_EASP-PYR0011,Piney Run,Stream,4,0.4391,0.263,0.361975,2013,2014,39.53969,-79.43803,MD
MDE_EASP-RDH0007,Redhouse Run,Stream,7,385.73,94.98,255.53714285714287,2016,2016,39.3172,-76.51619,MD
MDE_EASP-RED0032,Red Run,Stream,4,239.44,28.491,110.1995,2013,2014,39.6849,-79.0741,MD
MDE_EASP-SAV0143,Savage River,Stream,3,46.328,23.908,34.781666666666666,2013,2014,39.5993,-79.06689,MD
MDE_EASP-SBA0001,S. Branch Bear Creek,Stream,4,34.217,16.727,23.4455,2013,2014,39.6525,-79.38542,MD
MDE_EASP-SCA0014,S Branch Casselman,Stream,4,10.689,4.2541,8.289,2013,2014,39.64951,-79.18162,MD
MDE_EASP-SCA0059,SB Casselman,Stream,4,9.2341,3.9788,7.100625,2013,2014,39.60178,-79.20441,MD
MDE_EASP-SHA0006,Shade Run,Stream,4,55.389,23.182,37.82125,2013,2014,39.6877,-79.16968,MD
MDE_EASP-SHE0008,Shields Run,Stream,2,17.467,12.454,14.9605,2013,2014,39.27684,-79.38971,MD
MDE_EASP-SHO0001,Short Run,Stream,4,1.2704,0.8395,0.983575,2013,2014,39.37607,-79.20747,MD
MDE_EASP-SLT0009,Salt Block Run,Stream,4,1.7114,1.0266,1.371275,2013,2014,39.57779,-79.44615,MD
MDE_EASP-SPL0002,South Prong Lost Land Run,Stream,3,1.6935,0.8877,1.2285333333333335,2013,2014,39.372375,-79.25543,MD
MDE_EASP-SRU0021,Stoney Run,Stream,123,4323.5,7.29,1171.4956097560976,2013,2015,39.3462,-76.62689,MD
MDE_EASP-STE0000,Steyer Run,Stream,4,1.297,0.697,0.951,2013,2014,39.30456,-79.31217,MD
MDE_EASP-TOL0001,Toliver Run,Stream,4,2.7548,1.1564,1.648475,2013,2014,39.494759,-79.420826,MD
MDE_EASP-UQM0008,North Branch,Stream,21,96.7,29.04,49.80428571428571,2013,2015,39.42242,-76.71055,MD
MDE_EASP-UQM0032,North Branch,Stream,16,64.81,28.55,40.8925,2013,2015,39.43766,-76.73794,MD
MDE_EASP-UQQ0005,Roland Run,Stream,21,2056.4,76.26,498.95,2013,2015,39.39863,-76.64878,MD
MDE_EASP-UYR0004,UT Youghiogheny River,Stream,4,2.7018,1.5586,2.054,2013,2014,39.32784,-79.47862,MD
MDE_EASP-WRR0008,White Rock Run,Stream,4,1.7514,0.6377,1.1314250000000001,2013,2014,39.596198,-79.446301,MD
MDE_EASP-WST0000,West Run,Stream,21,2985.4,63.91,760.787619047619,2013,2015,39.36737,-76.64902,MD
MDE_EASP-YOU1260,Youghiogheny River,Stream,4,14.012,8.9766,11.9139,2013,2014,39.30657,-79.48005,MD
MDE_EASP-YOU1320,Youghiogheny River,Stream,4,9.6878,5.5021,8.088825,2013,2014,39.2809,-79.46713,MD
MDE_EASP-ZEI0058,Unamed Tributary,Stream,25,752,28.89,152.2816,2015,2016,39.00645,-77.17475,MD
MDE_EASP-ZEJ0001,Cabin John Creek/Unamed Tributary,Stream,2,534.9,405,469.95,2016,2016,39.037473,-77.15372,MD
MDE_EASP-ZEM0001,Cabin John Creek/Unamed Tributary,Stream,2,203.4,149.14,176.26999999999998,2016,2016,39.033725,-77.1606,MD
MDE_EASP-ZHH0001,Unamed Tributary,Stream,27,2502.6,64.77,746.2340740740741,2015,2016,38.99214,-77.16042,MD
MDE_FIELDSERVICES_WQX-AAL0014,Alloway Creek,Stream,7,107.45,32.23,59.56285714285714,2008,2008,39.704717,-77.201583,MD
MDE_FIELDSERVICES_WQX-AAR0000,Aaron Run,Stream,15,3.375,1.5038,2.3869466666666668,2011,2014,39.48651,-79.08244,MD
MDE_FIELDSERVICES_WQX-AAR0021,Aaron Run,Stream,14,3.6865,1.5886,2.3083142857142858,2011,2014,39.51212,-79.09052,MD
MDE_FIELDSERVICES_WQX-AAR0022,Aaron Run,Stream,15,3.5524,1.6701,2.2981533333333335,2011,2014,39.51273,-79.09016,MD
MDE_FIELDSERVICES_WQX-AAR0024,Aaron Run,Stream,15,41.2885,1.6848,5.04516,2011,2014,39.51498,-79.08769,MD
MDE_FIELDSERVICES_WQX-AAR0028,Aaron Run,Stream,15,4.0642,1.3696,2.2695133333333333,2011,2014,39.51933,-79.08656,MD
MDE_FIELDSERVICES_WQX-AAR0030,Aaron Run,Stream,4,2.136,1.024,1.39575,2005,2005,39.52735,-79.0801,MD
MDE_FIELDSERVICES_WQX-AAR0031,Aaron Run,Stream,15,4.757,1.8459,3.1757933333333335,2011,2014,39.52295,-79.08374,MD
MDE_FIELDSERVICES_WQX-ADK0019,Adkins Race,Stream,1,13.94,13.94,13.94,2010,2010,38.331183,-75.373333,MD
MDE_FIELDSERVICES_WQX-ALE0006,Alexander Run,Stream,42,8.3173,0.5279,1.6910928571428572,2011,2016,39.656783,-79.216017,MD
MDE_FIELDSERVICES_WQX-ASP0007,Aspen Run,Stream,12,31.95,18.64,25.1675,2011,2011,39.587667,-76.900717,MD
MDE_FIELDSERVICES_WQX-AYD0001,Aydylotte Branch,Stream,3,30.56,23.39,27.52,2010,2011,38.405183,-75.383433,MD
MDE_FIELDSERVICES_WQX-BAL0006,Bald Hill Branch,Stream,13,852.65,40.33,174.2976923076923,2011,2011,38.930583,-76.825667,MD
MDE_FIELDSERVICES_WQX-BAR0001,Bear Creek,Stream,10,113.2864,20.614,56.52918,2008,2008,39.7004,-78.31619,MD
MDE_FIELDSERVICES_WQX-BAR0026,Bear Creek,Stream,1,57.23,57.23,57.23,2012,2012,39.72046,-78.30522,MD
MDE_FIELDSERVICES_WQX-BAS0000,Basin Run,Stream,1,17.64,17.64,17.64,2011,2011,39.6618,-76.147083,MD
MDE_FIELDSERVICES_WQX-BBH0030,Back Branch,Stream,1,84.71,84.71,84.71,2011,2011,38.81824,-76.81282,MD
MDE_FIELDSERVICES_WQX-BCM0000,Bear Camp Branch,Stream,12,5.0618,1.7268,3.253475,2008,2008,39.71253,-78.44662,MD
MDE_FIELDSERVICES_WQX-BCS0021,Broad Creek,Stream,12,101.62,11.26,33.52666666666667,2011,2011,38.98678,-76.56815,MD
