MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
11113300-01-CHU,BRIDGE ON UNNAMED DIRT RD OFF RTE,Stream,3,6,5,5.333333333333333,1990,1990,43.544561,-71.050411,NH
11113300-01-CKT,CRICKET BROOK AT CRICKET BROOK APTS,Stream,3,93,49,71.33333333333333,2008,2008,43.1909,-70.870166,NH
11113300-01-CLD,RT 123 BRIDGE - DOUBLE ARCH BRIDGE,Stream,6,16,6,11.666666666666666,2005,2008,43.121914,-72.426644,NH
11113300-01-CRB,CRANE BROOK @ CONF. W/ COLD RIVER,Stream,5,7,6,6.4,2005,2005,43.17445,-72.335164,NH
11113300-01-CSB,PACKERS FALLS ROAD BRIDGE,Stream,11,52.36,20.77,32.86909090909091,2001,2008,43.133575,-70.970637,NH
11113300-01-CTP,POND ST,Stream,1,29,29,29,2006,2006,42.893465,-71.055682,NH
11113300-01-CWL,CALDWELL BROOK - ROUTE 4 CROSSING,Stream,2,25.3,25.23,25.265,2007,2007,43.151033,-71.0232,NH
11113300-01-DAB,DARBY BROOK-COMSTOCK ROAD BRIDGE,Stream,5,15,11,13.2,2005,2008,43.136319,-72.372539,NH
11113300-01-DBE,CHERRY LANE,Stream,8,11.76,7.1,8.38125,2005,2008,43.169449,-70.966778,NH
11113300-01-DLT,END OF DIRT ACCESS ROAD OFF OF RT 3 BEHIND WALMART,Stream,6,180,49,121.33333333333333,2007,2008,43.053918,-71.450523,NH
11113300-01-DMS,ROUTE 75 BRIDGE,Stream,1,38,38,38,2010,2010,43.389233,-71.05605,NH
11113300-01-DOB,DODGE BROOK-EAST ACWORTH ROAD BRIDGE,Stream,5,27,24,26,2005,2008,43.201278,-72.236603,NH
11113300-01-DTB,DART BROOK AT SURRY RD,Stream,2,3.1,3,3.05,2014,2014,43.052322,-72.295397,NH
11113300-01-EBP,RAILROAD BRIDGE D.S. OF RTE I-93,Stream,2,7,5,6,1991,1991,44.030339,-71.67967,NH
11113300-01-GER,GERRISH BROOK AT ROUTE 108,Stream,1,15.44,15.44,15.44,2007,2007,43.1493,-70.9039,NH
11113300-01-GFB,GRAFTON DITCH,Stream,4,210,137,185.25,2005,2007,43.074053,-70.787482,NH
11113300-01-GIL,MUMMERY ROAD BRIDGE,Stream,5,18,10,13.4,2008,2016,43.285122,-72.148522,NH
11113300-01-GRB,GREAT BROOK - COLD RIVER ROAD BRIDGE,Stream,6,9,7,7.816666666666666,2005,2008,43.137761,-72.404217,NH
11113300-01-GRD,"EDGE OF RIVER, NEXT TO SANDPIT",Stream,2,7,7,7,1991,1991,42.830828,-71.978294,NH
11113300-01-GRN,BURNT SWAMP RD (107A),Stream,1,10,10,10,2006,2006,42.905813,-71.008576,NH
11113300-01-GRS,MAIN AVE (107A),Stream,1,9,9,9,2006,2006,42.888822,-70.978892,NH
11113300-01-GUN,BROOK ROAD BRIDGE U.S. OF ROUTE 10,Stream,6,17,12,13.666666666666666,2008,2016,43.301367,-72.147603,NH
11113300-01-HML,RTE 108 BRIDGE/HAMEL BK,Stream,14,67.34,16,39.917142857142856,2001,2008,43.118914,-70.922558,NH
11113300-01-HNY,HONEY BROOK - RTE 123A BRIDGE,Stream,2,31,22,26.5,2005,2008,43.192731,-72.240447,NH
11113300-01-IBK-E,INDIAN BROOK CULVERT EAST,Stream,3,320,170,233.33333333333334,2008,2008,43.208313,-70.910708,NH
11113300-01-IBK-W,INDIAN BROOK CULVERT WEST,Stream,3,400,260,320,2008,2008,43.208302,-70.911122,NH
11113300-01-ICE,ICE POND BROOK AT DINSMORE ROAD,Stream,1,17,17,17,2014,2014,44.141778,-71.184783,NH
11113300-01-ISR,ISRAEL RIVER SNOWMOBILE BRIDGE,Stream,6,7.54,1.451,3.7263333333333333,2010,2010,44.490167,-71.577778,NH
11113300-01-JNC,JOHNSON CREEK D/S OF SPRUCE LANE,Stream,3,140,80,106.66666666666667,2008,2008,43.166197,-70.884691,NH
11113300-01-JWT,JEWETT BROOK BELOW THE OLD MILL,Stream,18,170,37,84.16666666666667,2013,2015,43.532541,-71.465396,NH
11113300-01-KNX,KNOX MARSH BROOK D/S OF ROUTE 155 BRIDGE,Stream,3,38,35,36.333333333333336,2008,2008,43.177791,-70.9071,NH
11113300-01-LCH,OLD BROWN AVENUE,Stream,1,84,84,84,2004,2004,42.921329,-71.450222,NH
11113300-01-LIB,LIBRARY SPRING OFF LOCUST ST,Stream,3,170,140,153.33333333333334,2008,2008,43.192552,-70.876362,NH
11113300-01-LSN,BLACK HALL RD BRIDGE OFF RTE 202,Stream,3,26,17,22,1991,1991,43.224003,-71.346425,NH
11113300-01-MAR,TAPPEN ST BRIDGE,Stream,1,41,41,41,2010,2010,43.387839,-71.072753,NH
11113300-01-MIB,MILLIKEN BROOK - RTE 123A BRIDGE,Stream,3,4,3,3.6666666666666665,2005,2005,43.183219,-72.301931,NH
11113300-01-MIP,RIVERDALE RD BRIDGE,Stream,1,11,11,11,1991,1991,43.005708,-71.6642,NH
11113300-01-MLD,MADLA BROOK - YOUNG ROAD BRIDGE,Stream,2,31,18,24.5,2007,2011,43.211014,-71.036219,NH
11113300-01-MLT,CULVERT,Stream,13,100,25,77.6923076923077,1993,2001,43.077378,-70.936683,NH
11113300-01-MMR,ROUTE 11 BRIDGE @ ALTON BAY,Stream,1,14.3,14.3,14.3,2008,2008,43.470131,-71.233847,NH
11113300-01-MSB,RTE 3 BRIDGE,Stream,3,15,8,11.333333333333334,1991,1991,44.025783,-71.684992,NH
11113300-01-MSC,ROUTE 12A BRIDGE EXIT 20 RTE 89,Stream,8,42,16,26.125,2014,2015,43.633831,-72.317386,NH
11113300-01-MSR,JUNCTION OF N.RIVER RD & MARTINS FERRY RD,Stream,7,140,48,92.57142857142857,2007,2008,43.044814,-71.450139,NH
11113300-01-NBC,STONE ARCH BRIDGE,Stream,3,7,5,6,1991,1991,43.111486,-71.918894,NH
11113300-01-NFD,NEWFOUND RIVER AT ROUTE 104W/PLEASANT ST BRIDGE,Stream,1,130,130,130,2014,2014,43.59047,-71.740052,NH
11113300-01-NOR,BRIDGE AT JCT. OF RTE 125 & 155,Stream,3,18,14,15.666666666666666,1990,1990,43.078942,-71.03285,NH
11113300-01-NUB,GROVE ST BRIDGE,Stream,3,26,10,15.666666666666666,1991,1991,42.876053,-71.950978,NH
11113300-01-NWD,NEWFIELDS DITCH,Stream,9,760,130,259.1111111111111,2005,2012,43.081729,-70.796762,NH
11113300-01-OTT,NORTH RD BRIDGE,Stream,1,3.3,3.3,3.3,2016,2016,44.477294,-71.532469,NH
11113300-01-PAR,BLAKE RD BRIDGE,Stream,3,32,26,28.333333333333332,1990,1990,43.043483,-71.127636,NH
11113300-01-PBD,RTE 2 BRIDGE,Stream,3,4,3,3.3333333333333335,1990,1990,44.386339,-71.165956,NH
11113300-01-PKB,RTE 109E BRIDGE,Stream,3,6,4,5,1990,1990,43.548967,-71.046439,NH
11113300-01-PKM,PARKMAN BROOK BEHIND SHAWS,Stream,2,120,110,115,2013,2013,42.996024,-70.928613,NH
11113300-01-PMI,RTE 3/11 BRIDGE,Stream,2,14,12,13,1991,1991,43.441831,-71.657456,NH
11113300-01-POK,300'  FROM CONFLUENCE W/ COCHECO R.,Stream,2,21,16,18.5,1991,1991,43.3786,-71.046764,NH
11113300-01-RAT,RTE 11 BRIDGE,Stream,2,3,3,3,1991,1991,43.366475,-71.038436,NH
11113300-01-RNB,ROLLINS BK AT ROLLINS RD,Stream,3,110,85,98.33333333333333,2008,2008,43.218272,-70.861149,NH
11113300-01-SCK,RTE 3 BRIDGE,Stream,4,23.1,19,21.275,1991,2018,43.182419,-71.492314,NH
11113300-01-SGR,BRIDGE AT RTE 12A AND 12/103,Stream,16,43,12,25.875,2012,2015,43.398333,-72.393856,NH
11113300-01-SIF,RTE 113 BRIDGE,Stream,3,2,2,2,1990,1990,43.847136,-71.265403,NH
11113300-01-SKB,SUCKER BROOK AT LAKE SHORE DRIVE,Stream,7,15,5.7,10.528571428571428,2011,2016,43.470022,-71.697286,NH
11113300-01-SMN,MAIN ST BRIDGE,Stream,3,39,21,29.333333333333332,1991,1991,42.749592,-71.457133,NH
11113300-01-SMT,RTE 3A BRIDGE,Stream,3,11,7,9.666666666666666,1991,1991,43.569095,-71.734924,NH
11113300-01-SNK,BRIDGE IN DOWNTOWN SUNCOOK,Stream,3,19,12,16,1991,1991,43.130167,-71.453478,NH
11113300-01-SOP,BRIDGE OFF PARKER RD TO RTE 13,Stream,1,13,13,13,1991,1991,43.015103,-71.641364,NH
11113300-01-SPK,"RTE 28 BRIDGE, SOUTH OF JCT W/ KELLY RD",Stream,3,42,20,33,1991,1991,42.754489,-71.208333,NH
11113300-01-SWF,WEST SIDE DR COVERED BRIDGE,Stream,3,5,4,4.666666666666667,1990,1990,43.98481,-71.11936,NH
11113300-01-THT,25 FEET ABOVE CONF W/ THORN HILL BROOK,Stream,3,7500,170,2616.6666666666665,2006,2014,44.1433,-71.182647,NH
11113300-01-TKR,RTE 3A BRIDGE,Stream,1,45.3,45.3,45.3,2018,2018,43.169031,-71.524747,NH
11113300-01-TRT,TINKER ROAD TRIBUTARY TO BOWER POND,Stream,1,139,139,139,2004,2004,42.791517,-71.494639,NH
11113300-01-TWN,"RTE 202 BRIDGE, NEAR HADLEY",Stream,2,17,14,15.5,1991,1991,42.837356,-71.980469,NH
11113300-01-TYB,TULLY BROOK,Stream,15,29,3.4,6.386666666666667,2013,2015,42.7365,-72.23223,NH
11113300-01-UNBK,THORNTONS FERRY RD BRIDGE,Stream,10,10,9,9.6,1990,1990,42.850539,-71.570564,NH
11113300-01-WAB,WARREN BROOK - RTE 123A BRIDGE,Stream,6,17,6,13.5,2005,2008,43.151814,-72.350117,NH
11113300-01-WCH,SOUTH MERRIMACK ROAD BRIDGE,Stream,1,42.6,42.6,42.6,2004,2004,42.800819,-71.565225,NH
11113300-01-WDY,FOOTBRIDGE 500 FEET UPSTREAM OF CONFLUENCE WITH OYSTER RIVER,Stream,4,210,83.93,119.635,2008,2012,43.149146,-71.002976,NH
11113300-01-WIL,WILLOW  BROOK - OLD DOVER ROAD BRIDGE,Stream,3,85,53,70.66666666666667,2010,2012,43.28285,-70.973481,NH
11113300-01-WRB,WEST RUNNING BK AT DERRY TOWN PARK,Stream,7,74,58,64.71428571428571,2006,2006,42.878578,-71.313324,NH
11113300-01-XBB,STEPPING STONE RD BRIDGE; WHEEL OUTLET,Stream,11,22.08,12.04,17.62272727272727,2001,2008,43.141111,-71.005942,NH
11113300-01-XDB,DODGE POND BEACH,Lake,2,60,42,51,2008,2008,43.224781,-72.1759,NH
11113300-01-XHP,UNNAMED TRIB TO HOLTS POND - DAM,Stream,1,97,97,97,2004,2004,42.799031,-71.524564,NH
11113300-01-XWB,BELLMORE,Stream,1,16.8,16.8,16.8,2005,2005,42.800439,-71.584608,NH
11113300-01-YTN,YEATON BROOK - GOODWIN ROAD,Stream,1,57,57,57,2008,2008,43.225394,-70.862872,NH
11113300-01A-BKB,BLACK BROOK FORMER IMPOUNDMENT,Stream,1,18,18,18,2011,2011,43.010291,-71.479221,NH
11113300-01A-BKR,TENNEY MT. BRIDGE,Stream,9,16,5.5,11.744444444444444,2015,2016,43.769372,-71.711194,NH
11113300-01A-PET,"PETERS BROOK, HOOKSETT",Stream,10,98,30,62.7,2006,2008,43.062675,-71.456964,NH
11113300-01B-BKB,MAXWELL POND-INLET,Stream,1,19,19,19,2011,2011,43.008397,-71.481786,NH
11113300-01C-WAB,WARREN BROOK INTERSECTION OF 123 AND 123A,Stream,3,13,9.4,10.7,2014,2014,43.15199,-72.34908,NH
11113300-01H-EBP,BRIDGE BEHIND MILL PLAZA TO SOUTH MT,Stream,3,4,3,3.3333333333333335,1991,1991,44.03881,-71.66647,NH
11113300-01K-HOB,ROUTE 1 BYPASS BRIDGE,Stream,31,1100,66,315.35483870967744,2010,2015,43.069302,-70.778485,NH
11113300-01T-MKB,MINK BROOK,Stream,14,130,22,61.5,2013,2015,43.691994,-72.271032,NH
11113300-01T-SOP,HILLDALE LANE,Stream,13,22,9.3,15.330769230769231,2013,2015,42.982247,-71.682594,NH
11113300-01X-OTB,OTTER BROOK,Stream,16,19,5.6,10.2125,2013,2015,42.971144,-72.214431,NH
11113300-01X-SHB,SHIELDS BK D/S FROM SOUTH AVE,Stream,6,116,71,84.16666666666667,2006,2006,42.876156,-71.327656,NH
11113300-02-ASH,RTE 63 BRIDGE,Stream,21,31,7,19.30952380952381,1990,2015,42.786069,-72.486456,NH
11113300-02-BAT,BORTHWICK AVE TRIBUTARY-UPPER STATION,Stream,1,525,525,525,2005,2005,43.068664,-70.786908,NH
11113300-02-BBB,RIVER ROAD BRIDGE,Stream,12,53.2,16,32.625,2015,2018,43.147128,-71.484569,NH
11113300-02-BBO,LOWER RD,Stream,15,12,5.1,8.32,2013,2015,43.145231,-71.355222,NH
11113300-02-BBR,"RTE 175 BRIDGE, CAMPTON HOLLOW",Stream,1,3,3,3,1991,1991,43.821106,-71.640378,NH
11113300-02-BDB,BEAUDETTE BROOK AT BENNETT RD,Stream,1,8.96,8.96,8.96,2007,2007,43.111583,-70.930633,NH
11113300-02-BKR,COVERED BRIDGE/SMITH BRIDGE ROAD,Stream,9,16,5.2,11.733333333333334,2015,2016,43.775211,-71.739289,NH
11113300-02-BKW,PEG'S HOUSE,Stream,3,11,3.7,8.166666666666668,2010,2011,43.250144,-71.698917,NH
11113300-02-BNB,"BROWN BROOK, HOOKSETT",Stream,10,15,4,8.62,2006,2008,43.110283,-71.451347,NH
11113300-02-BRD,COE DR/BEARDS CREEK,Stream,13,72.17,26,56.291538461538465,2001,2012,43.138814000000004,-70.920481,NH
11113300-02-BRR,BERRY BROOK - SIXTH STREET BRIDGE,Stream,3,230,180,206.66666666666666,2008,2008,43.203528,-70.881167,NH
11113300-02-BRY,FIRST CROWN POINT ROAD BRIDGE,Stream,1,4,4,4,1990,1990,43.283628,-71.063931,NH
11113300-02-CHO,CHOCORUA RIVER - NRSA STATION,Stream,1,9.5,9.5,9.5,2009,2009,43.818793,-71.195239,NH
11113300-02-CKT,CRICKET BROOK/COBBLE HILL SPRING,Stream,3,38,28,34,2008,2008,43.188572,-70.864633,NH
11113300-02-CLD,DREWSVILLE - RTE 123 BRIDGE,Stream,21,29,4.7,12.49047619047619,2005,2015,43.132131,-72.390389,NH
11113300-02-CLM,CLEMENTS BROOK - ROLLINS ROAD BRIDGE,Stream,3,42,37,39,2008,2008,43.224269,-70.860428,NH
11113300-02-COR,CORNELIUS BROOK AT LOVERING RD,Stream,4,42,33,37.75,2011,2012,42.995122,-70.862117,NH
11113300-02-CTC,EAST ST BRIDGE,Stream,18,23,8,15.605555555555556,1990,2015,43.284928,-71.596644,NH
11113300-02-DED,2ND AVE BRIDGE,Stream,3,10,7,8,1990,1990,44.473069,-71.185347,NH
11113300-02-DEL,DELL BROOK-HOME DEPOT SITE,Stream,1,69,69,69,2004,2004,44.298153,-71.803258,NH
11113300-02-EBS,RTE 16/302 BRIDGE,Stream,3,3,2,2.3333333333333335,1990,1990,44.100253,-71.152014,NH
11113300-02-FCR,FIVE CORNERS BROOK AT OLD CONCORD RD,Stream,1,62.52,62.52,62.52,2007,2007,43.150583,-70.97515,NH
11113300-02-FOL,RTE 16 CULVERT,Stream,2,4,3,3.5,1990,1990,43.768147,-71.159636,NH
11113300-02-GNB,GRANT BROOK OFF OF UNION ST,Stream,13,25,5,15.615384615384615,2013,2015,43.807535,-72.163561,NH
11113300-02-HHB,HORSEHIDE BROOK DURHAM POINT RD,Stream,2,37.72,36.83,37.275,2007,2007,43.126067,-70.904433,NH
11113300-02-HML,HAMEL BROOK AT FFROST RD,Stream,1,49.69,49.69,49.69,2007,2007,43.11785,-70.9141,NH
11113300-02-HOB,HODGSON BK AT COAKLEY ROAD,Stream,1,270,270,270,2007,2007,43.069386,-70.780508,NH
11113300-02-HYW,HAYWORD BROOK - ROUTE 132 BRIDGE,Stream,12,18,6.1,13.925,2015,2018,43.281567,-71.561786,NH
11113300-02-IPB,RTE 38 CULVERT,Stream,1,7,7,7,1989,1989,42.742711,-71.300258,NH
11113300-02-ISG,ROCHESTER NECK RD BRIDGE,Stream,21,43,9,19.857142857142858,1990,2015,43.233419,-70.955383,NH
11113300-02-ISR,RTE 2/RT 3 BRIDGE,Stream,21,33,3.2,6.666666666666667,2007,2016,44.487925,-71.569608,NH
11113300-02-LHB,LITTLEHALE BROOK BAGDAD RD,Stream,1,41.41,41.41,41.41,2007,2007,43.14305,-70.92165,NH
11113300-02-MER,BRIDGE CONNECTING RTE 3 & 3A,Stream,6,30,11,20.666666666666668,1990,1991,42.724236,-71.438208,NH
11113300-02-MLG,MALLEGO BROOK -  ROUTE 9 BRIDGE,Stream,1,29,29,29,2007,2007,43.207836,-70.977289,NH
11113300-02-MOO,RTE 16 BRIDGE SOUTH OF RTE 2,Stream,3,5,4,4.333333333333333,1990,1990,44.396178,-71.194253,NH
11113300-02-MQB,50 FEET DOWNSTREAM OF WATHEN ROAD CULVERT,Stream,6,180,150,171.66666666666666,2011,2016,42.964738,-71.47799,NH
11113300-02-NSH,CANAL ST,Stream,3,37,15,26.333333333333332,1991,1991,42.763606,-71.454803,NH
11113300-02-OTT,GARLAND RD BRIDGE,Stream,1,3.2,3.2,3.2,2016,2016,44.485567,-71.524367,NH
11113300-02-PAB,RTE 16/113 BRIDGE,Stream,2,9,9,9,1990,1990,43.978622,-71.120847,NH
11113300-02-PBD,RTE 16 BRIDGE OVER PEABODY RIVER,Stream,3,5,3,4,1990,1990,44.363964,-71.176692,NH
11113300-02-PEN,SUPPLY POND - JUST US OF DAM,Lake,4,79.2,51.4,64.2,2003,2003,42.791131,-71.474833,NH
11113300-02-PHB,"PROV. HILL RD BRIDGE, NEAR N MAIN ST",Stream,3,40,18,32.333333333333336,1991,1991,42.830544,-71.191042,NH
11113300-02-PIN,RTE 25 BRIDGE,Stream,3,7,5,6,1990,1990,43.762081,-71.134853,NH
11113300-02-PIS,RTE 152 BRIDGE,Stream,2,38,21,29.5,1990,2014,43.075206,-70.953464,NH
11113300-02-PKM,PARKMAN BROOK BEHIND PLANET FITNESS,Stream,2,88,83,85.5,2013,2013,42.995801,-70.921917,NH
11113300-02-PQG,SOUTH MAIN ST BRIDGE,Stream,3,42,18,29.333333333333332,1991,1991,42.98085,-71.475853,NH
11113300-02-REY,REYNERS BROOK - SIXTH STREET BRIDGE,Stream,3,93,58,78.33333333333333,2008,2008,43.221964,-70.9191,NH
11113300-02-RSB,ROUTE 3/NORTH MAIN STREET BRIDGE,Stream,1,63.5,63.5,63.5,2018,2018,43.242853,-71.570532,NH
11113300-02-SAC,RTE 302 BRIDGE,Stream,3,7,5,6,1990,1990,44.000547,-71.082617,NH
11113300-02-SAG,SAGAMORE RT1A,Stream,1,17711,17711,17711,2016,2016,43.054743,-70.749055,NH
11113300-02-SBA,RT 32 BRIDGE NEAR SWANZEY SCHOOLS,Stream,27,22,8.9,15.118518518518519,2010,2018,42.875983,-72.277211,NH
11113300-02-SHG,RTE 3 BRIDGE,Stream,22,44,15,30.545454545454547,1990,2015,42.860642,-71.493033,NH
11113300-02-SNW,OUTLET OF CORCORAN'S POND,Stream,3,7.8,6.5,7,2015,2016,43.950006,-71.505022,NH
11113300-02-TAT,TATES BROOK - ROCKY HILL ROAD,Stream,4,98,90,93,2014,2014,43.26875,-70.884722,NH
11113300-02-TBK,"WINNICUT RIVER, EAST SIDE OF WINNICUT RD",Stream,3,74,68,72,2016,2016,43.027283,-70.854333,NH
11113300-02-THB,THAYER BROOK - FORREST ROAD BRIDGE,Stream,1,5,5,5,2005,2005,43.169378,-72.2901,NH
11113300-02-TRB,JUST UPSTREAM FROM OUTLET OF FIRE POND,Stream,4,1800,25,897,2006,2014,44.143675,-71.182783,NH
11113300-02-WAR,WARREN BROOK AT ROLLINS ROAD,Stream,1,26,26,26,2008,2008,43.231236,-70.841119,NH
11113300-02-WIL,WILLOW BROOK - LOWELL STREET,Stream,4,95,66,82.75,2010,2012,43.292087,-70.970767,NH
11113300-02-WIN,RTE 3 & 11 BRIDGE,Stream,3,14,14,14,1991,1991,43.443661,-71.649183,NH
11113300-02-WNC,WINNICUT RIVER AT RT33 BRIDGE,Stream,14,93,51,72,2011,2016,43.036067,-70.847983,NH
11113300-02-WRI,WHEELRIGHT POND INLET RT 125,Stream,1,24.84,24.84,24.84,2007,2007,43.1381,-71.015733,NH
11113300-02-XDB,DODGE POND - NORTH INLET,Stream,1,13,13,13,2008,2008,43.225083,-72.175161,NH
11113300-02A-LTR,RTE 125 BRIDGE,Stream,3,12,10,10.666666666666666,1990,1990,43.118744,-71.034692,NH
11113300-02B-SBA,USTREAM OF MRHS,Stream,24,22,8.9,15.741666666666667,2010,2018,42.87319,-72.274504,NH
11113300-02E-NSR,NORTH BRANCH,Stream,10,36,21,25.3,2014,2015,43.41573,-72.18037,NH
11113300-02G-BRD,BEARDS CREEK AT STOLEWORTHY WILDLIFE SANCTUARY,Stream,2,51,36.88,43.94,2008,2008,43.14037,-70.920389,NH
11113300-02H-PBD,PEABODY RIVER OFF RTE 16,Stream,4,6.2,5.4,5.65,2014,2014,44.359787,-71.185503,NH
11113300-02M-ISR,ISRAEL RIVER MECHANIC ST COVERED BRIDGE,Stream,6,7.097,1.428,4.268166666666667,2010,2010,44.486611,-71.564222,NH
11113300-02T-PTB,PARTRIDGE BROOK - NRSA STATION,Stream,1,19,19,19,2009,2009,42.948531,-72.431388,NH
11113300-03-AMM,RR BRIDGE,Stream,16,24,6.6,12.86875,2010,2015,44.154781,-71.981903,NH
11113300-03-AND,NORTH ROAD BRIDGE AT REFLECTION POND DAM,Stream,3,8,4,6.333333333333333,1990,1990,44.403994,-71.114733,NH
11113300-03-BCP,RTE 25 BRIDGE,Stream,3,3,2,2.6666666666666665,1990,1990,43.819222,-71.206206,NH
11113300-03-BKB,DUNBARTON RD BRIDGE,Stream,3,15,14,14.333333333333334,1991,1991,43.036506,-71.511564,NH
11113300-03-BKR,"DS OF SCHOOL STREET AND SAND PIT, US OF POLAR CAVES",Stream,8,14,5.2,10.2125,2015,2016,43.787211,-71.791139,NH
11113300-03-BPB,BERRY POND RD BRIDGE,Stream,2,12,8,10,1991,1991,43.291972,-71.30085,NH
11113300-03-BRD,BEARDS CREEK AT PENDEXTER RD,Stream,1,41.56,41.56,41.56,2007,2007,43.155433,-70.926767,NH
11113300-03-CLD,ROUTE 123 BRIDGE IN ALSTEAD,Stream,7,15,5,11.571428571428571,2005,2008,43.14975,-72.361786,NH
11113300-03-CLM,CLEMENT BROOK - GOODWIN ROAD,Stream,1,7.6,7.6,7.6,2008,2008,43.230222,-70.863108,NH
11113300-03-CNS,CAINS MILL POND INLET,Stream,1,160,160,160,2008,2008,42.879947,-70.866719,NH
11113300-03-FMB,FOLLY MILL BK UPSTREAM OF FOLLY MILL RD,Stream,1,120,120,120,2008,2008,42.879683,-70.876889,NH
11113300-03-HAM,BICKFORD HILL RD,Stream,3,7.7,5.2,6.266666666666667,2014,2014,44.214345,-71.750883,NH
11113300-03-HOB,JUST UPSTREAM OF BORTHWICK AVE TRIB,Stream,3,260,246,252,2005,2007,43.071131,-70.782935,NH
11113300-03-ICE,ICE POND BROOK - 25' UPSTREAM OF CONFLUENCE WITH UNNAMED TRI,Stream,1,18,18,18,2014,2014,44.140908,-71.181097,NH
11113300-03-INB,INDIAN BROOK - RTE 3 BRIDGE,Stream,2,14,6.2,10.1,2008,2008,44.498186,-71.575214,NH
11113300-03-ISG,ISINGLASS R AT RTE 125 BRIDGE,Stream,8,41,13,26.75,2010,2016,43.248361,-70.982117,NH
11113300-03-JNC,FRESHET RD CROSSING/JOHNSON CREEK,Stream,16,89.18,39,62.37375,2001,2008,43.149525,-70.890083,NH
11113300-03-LAF,LAFAYETTE BROOK - NRSA STATION,Stream,1,15,15,15,2009,2009,44.196902,-71.702281,NH
11113300-03-MER,"RTE 111 BRIDGE, EAST HOLLIS ST",Stream,3,29,11,21,1991,1991,42.763667,-71.443783,NH
11113300-03-MLT,HIGH SCHOOL,Stream,9,79,21,42.22222222222222,1993,1993,43.073503,-70.945428,NH
11113300-03-MOB,JIMSTON RD BRIDGE,Stream,1,5,5,5,1990,1990,44.400439,-71.228014,NH
11113300-03-MQB,MCQUESTEN POND-OUTLET,Stream,6,530,160,226.66666666666666,2011,2015,42.9689,-71.481278,NH
11113300-03-NBR,NEW BOSTON RD,Stream,5,17,5,10.8,1993,1993,43.079061,-71.285328,NH
11113300-03-OSS,RTE 153 BRIDGE,Stream,9,7.3,4,5.144444444444445,1990,2008,43.79635,-71.056281,NH
11113300-03-PCH,"PUNCH BROOK, FRANKLIN",Stream,1,12,12,12,2014,2014,43.412103,-71.671858,NH
11113300-03-PKM,PARKMAN BROOK BEHIND CAR DEALERSHIP,Stream,2,79,68,73.5,2013,2013,42.997569,-70.917962,NH
11113300-03-PWW,POWWOW @ HILLDALE AVE,Stream,1,24,24,24,2006,2006,42.875967,-70.991117,NH
