MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
MA_DEP-W0911,South Coastal_Jones River_9457650_2.2,Stream,4,250,30,88.5,2001,2001,41.99025,-70.7241,MA
MA_DEP-W0913,South Coastal_Jones River_9457650_3.8,Stream,4,30,24,26.25,2001,2001,41.99361,-70.7482,MA
MA_DEP-W0915,South Coastal_North River_9456250_1.8,Stream,8,18000,16000,17100,2001,2001,42.16095,-70.7431,MA
MA_DEP-W0916,South Coastal_North River_9456250_4.3,Stream,4,14500,10000,12125,2001,2001,42.15529,-70.7756,MA
MA_DEP-W0917,South Coastal_North River_9456250_11.5,Stream,4,2000,85,607.5,2001,2001,42.10735,-70.8084,MA
MA_DEP-W0918,South Coastal_Second Herring Brook_9456450_1,Stream,4,60,46,52,2001,2001,42.16028,-70.7886,MA
MA_DEP-W0919,South Coastal_South River_9457075_2.8,Stream,4,18000,15000,16300,2001,2001,42.1314,-70.688,MA
MA_DEP-W0921,South Coastal_South River_9457075_10.9,Stream,4,53,48,49.5,2001,2001,42.07999,-70.7457,MA
MA_DEP-W0922,South Coastal_Third Herring Brook_9456500_1.9,Stream,4,90,73,81.75,2001,2001,42.13044,-70.8164,MA
MA_DEP-W1006,Chicopee_Ware River_3626500_29.645,Stream,2,23,22,22.5,2003,2003,42.39005,-72.0796,MA
MA_DEP-W1012,Chicopee_Swift River_3626525_6.057,Stream,2,6,6,6,2003,2003,42.24327,-72.3348,MA
NARS_WQX-NEWS04-3206,SAWMILL RIVER,Stream,1,16.501975,16.501975,16.501975,2004,2004,42.5346,-72.5282,MA
NARS_WQX-NEWS04-3701,STOP BROOK,Stream,1,108.94848500000002,108.94848500000002,108.94848500000002,2004,2004,42.0904,-71.2981,MA
NARS_WQX-NEWS04-3802,LONGWATER BROOK,Stream,1,116.45325000000001,116.45325000000001,116.45325000000001,2004,2004,42.1285,-70.8737,MA
NWRSFWS_WQX-ASR01,Assabet R at Sudbury Rd upstream of ASR,Stream,3,243,231,235.66666666666666,2016,2017,42.41162,-71.50829,MA
NWRSFWS_WQX-ASR04,Winterberry Way at Taylor Bk upstream of spillway,Stream,2,55.9,55.1,55.5,2017,2017,42.40624072,-71.45501325,MA
NWRSFWS_WQX-GRM01,Sudbury R Near Little Farms Rd upstream of GRM,Stream,3,240,193,221,2016,2017,42.33461,-71.39454,MA
NWRSFWS_WQX-GRM04,Concord R downstream of GRM,Stream,3,211,173,191,2016,2017,42.47515,-71.34063,MA
USGS-01095220,"STILLWATER RIVER NEAR STERLING, MA",Stream,26,48.5,13.1,26.373076923076923,2000,2002,42.4109251,-71.7911829,MA
USGS-01096544,"STONY BROOK AT SCHOOL STREET AT CHELMSFORD, MA",Stream,5,97.4,77.6,87.58,2001,2001,42.6177778,-71.4022222,MA
USGS-01096710,"ASSABET RIVER AT ALLEN STREET AT NORTHBOROUGH, MA",Stream,5,228,127,171.6,2001,2001,42.3294444,-71.63,MA
USGS-01101500,"IPSWICH RIVER AT SOUTH MIDDLETON, MA",Stream,17,98.7,38.2,69.0235294117647,2000,2001,42.570372,-71.0289419,MA
USGS-01102345,"SAUGUS RIVER AT SAUGUS IRONWORKS AT SAUGUS, MA",Stream,17,197,55.7,120.44705882352942,2000,2001,42.4695404,-71.0069954,MA
USGS-01102500,"ABERJONA RIVER AT WINCHESTER, MA",Stream,29,673,70,177.94827586206895,2000,2002,42.4474568,-71.1380816,MA
USGS-011032058,"CHARLES RIVER AT MAPLE ST. AT NORTH BELLINGHAM, MA",Stream,5,150,89.9,126.58,2001,2001,42.1197222,-71.4527778,MA
USGS-01104370,"STONY BROOK AT VILES STREET, NEAR WESTON, MA",Stream,32,323,44.9,98.540625,2011,2017,42.385555600000004,-71.2894444,MA
USGS-01104390,"STONY BROOK AT KENDAL GREEN, MA",Stream,2,58.1,42.4,50.25,2006,2006,42.3767626,-71.281446,MA
USGS-01104405,"HOBBS BROOK AT MILL ST NR LINCOLN, MA",Stream,53,968,55,184.57169811320756,2006,2017,42.436484,-71.2695014,MA
USGS-01104410,"CAMBRIDGE RES., UNNAMED TRIB 1, NR LEXINGTON, MA",Stream,31,1110,221,478.96774193548384,2006,2017,42.4364841,-71.2642235,MA
USGS-01104415,"CAMBRIDGE RES., UNNAMED TRIB 2, NR LEXINGTON, MA",Stream,92,3850,52.1,547.991304347826,2004,2017,42.4359286,-71.2600567,MA
USGS-01104420,"CAMBRIDGE RES., UNNAMED TRIB 3, NR LEXINGTON, MA",Stream,65,5750,44.9,621.1384615384616,2006,2017,42.4198177,-71.2575565,MA
USGS-01104430,"HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA",Stream,35,504,163,249.54285714285714,2006,2017,42.3981512,-71.2733903,MA
USGS-01104433,"HOBBS BROOK, UNNAMED TRIBUTARY 1, NEAR WESTON, MA",Stream,30,789,101,385.8333333333333,2004,2007,42.3912069,-71.2711679,MA
USGS-01104453,STONY BROOK UNNAMED TRIB 2 NR WESTON STATION,Stream,32,219,93,168.6875,2006,2017,42.3713889,-71.2752778,MA
USGS-01104455,"STONY BROOK, UNNAMED TRIBUTARY 1, NEAR WALTHAM, MA",Stream,129,11500,11.4,1507.270542635659,2003,2017,42.3725961,-71.2703345,MA
USGS-01104460,"STONY BROOK AT RT 20 AT WALTHAM, MA",Stream,54,396,79.2,154.82222222222222,2005,2017,42.368985,-71.2706123,MA
USGS-01104475,"STONY BROOK RES., UNNAMED TRIB 1, NEAR WESTON, MA",Stream,93,481,22.4,64.74193548387096,2004,2017,42.3545408,-71.2681121,MA
USGS-01104480,"STONY BROOK RESERVOIR AT DAM NEAR WALTHAM, MA",Stream,2,122,93.7,107.85,2003,2012,42.3556519,-71.2650565,MA
USGS-01105000,"NEPONSET RIVER AT NORWOOD, MA",Stream,5,149,42.9,77.96,2001,2001,42.1775987,-71.2008863,MA
USGS-01106468,"MATFIELD RIVER AT N CENTRAL ST AT E BRIDGEWATER,MA",Stream,5,102,47.1,82.4,2001,2001,42.0336111,-70.9725,MA
USGS-01108000,"TAUNTON RIVER NEAR BRIDGEWATER, MA",Stream,5,72.5,37.8,51.58,2001,2002,41.9339903,-70.9564307,MA
USGS-01109000,"WADING RIVER NEAR NORTON, MA",Stream,5,77.6,36.7,59.06,2001,2001,41.9476002,-71.1767155,MA
USGS-01111230,"BLACKSTONE RIVER AT MILLVILLE, MA",Stream,107,282,44,107.3803738317757,2001,2017,42.0228757,-71.5722859,MA
USGS-01112262,"MILL RIVER AT SUMMER STREET NEAR BLACKSTONE, MA",Stream,5,59.2,30.5,48.660000000000004,2001,2001,42.0408333,-71.5155556,MA
USGS-01170100,"GREEN RIVER NEAR COLRAIN, MA",Stream,76,5.61,1.98,3.3889473684210527,2002,2017,42.703417,-72.670647399999993,MA
USGS-01171500,"MILL RIVER AT NORTHAMPTON, MA",Stream,2,16.5,14.9,15.7,2005,2005,42.3189784,-72.6650907,MA
USGS-01198125,"HOUSATONIC RIVER NEAR ASHLEY FALLS, MA",Stream,128,60.3,17.5,34.73203125,2000,2016,42.0748138,-73.3334486,MA
